osmid,oneway,name,highway,maxspeed,junction,reversed,length,geometry
200158986,False,Rua Ulisses de Oliveira da Silva,residential,,,False,44.172,"LINESTRING (-38.4680724 -5.4533788, -38.4683676 -5.4531115)"
200158804,True,Avenida Francisco Malanias Bezerra,tertiary,,,False,132.952,"LINESTRING (-38.4698621 -5.4535074, -38.4707429 -5.4526945)"
200159229,False,,residential,,,False,144.26,"LINESTRING (-38.4698621 -5.4535074, -38.4689962 -5.4525378)"
200158804,True,Avenida Francisco Malanias Bezerra,tertiary,,,False,84.05799999999999,"LINESTRING (-38.4707429 -5.4526945, -38.471155 -5.4523077, -38.4712999 -5.4521808)"
200159230,False,Rua Juvenal Bezerra,residential,,,False,143.974,"LINESTRING (-38.4707429 -5.4526945, -38.4703409 -5.4522471, -38.4698757 -5.4517295)"
200158986,False,Rua Ulisses de Oliveira da Silva,residential,,,False,25.37,"LINESTRING (-38.4689962 -5.4525378, -38.4691664 -5.452385)"
200158986,False,Rua Ulisses de Oliveira da Silva,residential,,,True,12.051,"LINESTRING (-38.4689962 -5.4525378, -38.4689179 -5.4526131)"
200159229,False,,residential,,,True,144.26,"LINESTRING (-38.4689962 -5.4525378, -38.4698621 -5.4535074)"
200158986,False,Rua Ulisses de Oliveira da Silva,residential,,,False,16.856,"LINESTRING (-38.4698757 -5.4517295, -38.4699888 -5.451628)"
200158986,False,Rua Ulisses de Oliveira da Silva,residential,,,True,25.947,"LINESTRING (-38.4698757 -5.4517295, -38.4697046 -5.451889)"
200159230,False,Rua Juvenal Bezerra,residential,,,True,143.974,"LINESTRING (-38.4698757 -5.4517295, -38.4703409 -5.4522471, -38.4707429 -5.4526945)"
200160420,False,Rua Major Diógenes,residential,,,False,99.674,"LINESTRING (-38.4717069 -5.4537322, -38.4724022 -5.4531626)"
200160420,False,Rua Major Diógenes,residential,,,True,134.982,"LINESTRING (-38.4717069 -5.4537322, -38.4708081 -5.4545526)"
299513864,False,Rua Juvenal Bezerra,residential,,,False,67.752,"LINESTRING (-38.4717069 -5.4537322, -38.4713039 -5.4532736)"
299513864,False,Rua Juvenal Bezerra,residential,,,True,69.537,"LINESTRING (-38.4717069 -5.4537322, -38.47215 -5.4541755)"
200160420,False,Rua Major Diógenes,residential,,,False,136.629,"LINESTRING (-38.4698912 -5.4553752, -38.4708081 -5.4545526)"
178170978,True,Avenida Maria Diógenes de Aquino,tertiary,40,,False,76.727,"LINESTRING (-38.4698912 -5.4553752, -38.4702479 -5.4557667, -38.4703759 -5.4558659)"
178171882,True,Avenida Porcino Maia,residential,40,,False,11.131,"LINESTRING (-38.4721491 -5.4542756, -38.47215 -5.4541755)"
200160613,False,Rua Francisco Robson Bezerra do Ceará,residential,,,True,44.963,"LINESTRING (-38.4721491 -5.4542756, -38.4721007 -5.454288, -38.4720752 -5.454298, -38.4720541 -5.4543117, -38.4718154 -5.4544985)"
200160613,False,Rua Francisco Robson Bezerra do Ceará,residential,,,False,59.888,"LINESTRING (-38.4703759 -5.4558659, -38.4707657 -5.4554924)"
178170978,True,Avenida Maria Diógenes de Aquino,tertiary,40,,False,38.335,"LINESTRING (-38.4703759 -5.4558659, -38.4704809 -5.4559339, -38.470671 -5.4560462)"
200160613,False,Rua Francisco Robson Bezerra do Ceará,residential,,,False,10.182,"LINESTRING (-38.4712411 -5.4550368, -38.4713087 -5.4549747)"
200160613,False,Rua Francisco Robson Bezerra do Ceará,residential,,,True,32.584,"LINESTRING (-38.4712411 -5.4550368, -38.471029 -5.45524)"
200160644,False,,residential,,,False,72.084,"LINESTRING (-38.4712411 -5.4550368, -38.4708081 -5.4545526)"
200160420,False,Rua Major Diógenes,residential,,,False,134.982,"LINESTRING (-38.4708081 -5.4545526, -38.4717069 -5.4537322)"
200160420,False,Rua Major Diógenes,residential,,,True,136.629,"LINESTRING (-38.4708081 -5.4545526, -38.4698912 -5.4553752)"
200160644,False,,residential,,,False,69.003,"LINESTRING (-38.4708081 -5.4545526, -38.4703909 -5.4540915)"
200160644,False,,residential,,,True,72.084,"LINESTRING (-38.4708081 -5.4545526, -38.4712411 -5.4550368)"
178174484,False,Rua Vereador Demetrio Garcia,residential,,,False,135.998,"LINESTRING (-38.4684041 -5.4539355, -38.4675004 -5.4547641)"
390480966,True,Avenida Maria Diógenes de Aquino,tertiary,40,,False,19.37,"LINESTRING (-38.4684041 -5.4539355, -38.4682865 -5.4538065)"
390480966,True,Avenida Maria Diógenes de Aquino,tertiary,40,,False,71.193,"LINESTRING (-38.4679753 -5.4534652, -38.4675482 -5.4529865)"
806727711,False,Rua Ulisses de Oliveira da Silva,residential,,,False,135.681,"LINESTRING (-38.4679753 -5.4534652, -38.4670729 -5.454291)"
390480966,True,Avenida Maria Diógenes de Aquino,tertiary,40,,False,70.409,"LINESTRING (-38.4675482 -5.4529865, -38.4671182 -5.4525199)"
806727708,False,Rua Zé Leitão,residential,,,True,136.126,"LINESTRING (-38.4675482 -5.4529865, -38.4666421 -5.4538142)"
178174476,False,Rua José Martins Gonçalves,residential,,,False,69.287,"LINESTRING (-38.4653293 -5.4523612, -38.4649173 -5.4518921)"
178174476,False,Rua José Martins Gonçalves,residential,,,True,72.235,"LINESTRING (-38.4653293 -5.4523612, -38.4657657 -5.4528442)"
806727705,False,Rua Vereador Tertuliano de Melo,residential,,,False,136.097,"LINESTRING (-38.4653293 -5.4523612, -38.4644281 -5.4531938)"
806727705,False,Rua Vereador Tertuliano de Melo,residential,,,True,130.794,"LINESTRING (-38.4653293 -5.4523612, -38.4662031 -5.4515694)"
178174476,False,Rua José Martins Gonçalves,residential,,,False,72.235,"LINESTRING (-38.4657657 -5.4528442, -38.4653293 -5.4523612)"
178174476,False,Rua José Martins Gonçalves,residential,,,True,74.498,"LINESTRING (-38.4657657 -5.4528442, -38.4662158 -5.4533423)"
806697635,False,Rua Cícero Fernandes,residential,,,True,134.696,"LINESTRING (-38.4657657 -5.4528442, -38.4666621 -5.452025)"
178174475,False,Rua Zacarias SIlveira,residential,,,False,73.744,"LINESTRING (-38.4644281 -5.4531938, -38.4639836 -5.4526998)"
178174475,False,Rua Zacarias SIlveira,residential,,,True,71.484,"LINESTRING (-38.4644281 -5.4531938, -38.4648615 -5.4536704)"
806727705,False,Rua Vereador Tertuliano de Melo,residential,,,False,129.763,"LINESTRING (-38.4644281 -5.4531938, -38.4635688 -5.4539876)"
806727705,False,Rua Vereador Tertuliano de Melo,residential,,,True,136.097,"LINESTRING (-38.4644281 -5.4531938, -38.4653293 -5.4523612)"
178174476,False,Rua José Martins Gonçalves,residential,,,False,74.498,"LINESTRING (-38.4662158 -5.4533423, -38.4657657 -5.4528442)"
178174476,False,Rua José Martins Gonçalves,residential,,,True,70.57,"LINESTRING (-38.4662158 -5.4533423, -38.4666421 -5.4538142)"
178174483,False,Rua Antônio Pinheiro,residential,,,False,135.622,"LINESTRING (-38.4662158 -5.4533423, -38.4653121 -5.4541659)"
178174483,False,Rua Antônio Pinheiro,residential,,,True,135.426,"LINESTRING (-38.4662158 -5.4533423, -38.4671182 -5.4525199)"
178174475,False,Rua Zacarias SIlveira,residential,,,False,71.484,"LINESTRING (-38.4648615 -5.4536704, -38.4644281 -5.4531938)"
178174475,False,Rua Zacarias SIlveira,residential,,,True,74.32,"LINESTRING (-38.4648615 -5.4536704, -38.4653121 -5.4541659)"
806755769,False,Rua Cícero Fernandes,residential,,,False,129.758,"LINESTRING (-38.4648615 -5.4536704, -38.4639979 -5.4544595)"
178174476,False,Rua José Martins Gonçalves,residential,,,False,70.57,"LINESTRING (-38.4666421 -5.4538142, -38.4662158 -5.4533423)"
178174476,False,Rua José Martins Gonçalves,residential,,,True,71.308,"LINESTRING (-38.4666421 -5.4538142, -38.4670729 -5.454291)"
806727708,False,Rua Zé Leitão,residential,,,False,136.126,"LINESTRING (-38.4666421 -5.4538142, -38.4675482 -5.4529865)"
806727708,False,Rua Zé Leitão,residential,,,True,135.396,"LINESTRING (-38.4666421 -5.4538142, -38.4657408 -5.4546374)"
178174479,True,Avenida Sebastião Dantas,tertiary,40,,False,70.777,"LINESTRING (-38.4635688 -5.4539876, -38.4639979 -5.4544595)"
806727705,False,Rua Vereador Tertuliano de Melo,residential,,,True,129.763,"LINESTRING (-38.4635688 -5.4539876, -38.4644281 -5.4531938)"
178174475,False,Rua Zacarias SIlveira,residential,,,False,74.32,"LINESTRING (-38.4653121 -5.4541659, -38.4648615 -5.4536704)"
178174475,False,Rua Zacarias SIlveira,residential,,,True,70.715,"LINESTRING (-38.4653121 -5.4541659, -38.4657408 -5.4546374)"
178174483,False,Rua Antônio Pinheiro,residential,,,False,129.765,"LINESTRING (-38.4653121 -5.4541659, -38.4644474 -5.4549539)"
178174483,False,Rua Antônio Pinheiro,residential,,,True,135.622,"LINESTRING (-38.4653121 -5.4541659, -38.4662158 -5.4533423)"
178174476,False,Rua José Martins Gonçalves,residential,,,False,71.308,"LINESTRING (-38.4670729 -5.454291, -38.4666421 -5.4538142)"
178174476,False,Rua José Martins Gonçalves,residential,,,True,70.758,"LINESTRING (-38.4670729 -5.454291, -38.4675004 -5.4547641)"
806727711,False,Rua Ulisses de Oliveira da Silva,residential,,,False,135.163,"LINESTRING (-38.4670729 -5.454291, -38.466174 -5.4551137)"
806727711,False,Rua Ulisses de Oliveira da Silva,residential,,,True,135.681,"LINESTRING (-38.4670729 -5.454291, -38.4679753 -5.4534652)"
390480966,True,Avenida Maria Diógenes de Aquino,tertiary,40,,False,76.122,"LINESTRING (-38.4688696 -5.4544394, -38.4684041 -5.4539355)"
178174479,True,Avenida Sebastião Dantas,tertiary,40,,False,74.148,"LINESTRING (-38.4639979 -5.4544595, -38.4644474 -5.4549539)"
806755769,False,Rua Cícero Fernandes,residential,,,True,129.758,"LINESTRING (-38.4639979 -5.4544595, -38.4648615 -5.4536704)"
178172108,True,Avenida Francisco Malanias Bezerra,tertiary,40,,False,73.377,"LINESTRING (-38.4689459 -5.4545382, -38.4684461 -5.4549717)"
390480966,True,Avenida Maria Diógenes de Aquino,tertiary,40,,False,13.857,"LINESTRING (-38.4689459 -5.4545382, -38.4688696 -5.4544394)"
178174478,True,Avenida Sebastião Dantas,tertiary,40,,False,70.715,"LINESTRING (-38.4639187 -5.4545319, -38.4634879 -5.4540623)"
178174475,False,Rua Zacarias SIlveira,residential,,,False,70.715,"LINESTRING (-38.4657408 -5.4546374, -38.4653121 -5.4541659)"
178174475,False,Rua Zacarias SIlveira,residential,,,True,71.445,"LINESTRING (-38.4657408 -5.4546374, -38.466174 -5.4551137)"
806727708,False,Rua Zé Leitão,residential,,,False,135.396,"LINESTRING (-38.4657408 -5.4546374, -38.4666421 -5.4538142)"
806727708,False,Rua Zé Leitão,residential,,,True,129.774,"LINESTRING (-38.4657408 -5.4546374, -38.464877 -5.4554265)"
178174476,False,Rua José Martins Gonçalves,residential,,,False,70.758,"LINESTRING (-38.4675004 -5.4547641, -38.4670729 -5.454291)"
178174476,False,Rua José Martins Gonçalves,residential,,,True,75.685,"LINESTRING (-38.4675004 -5.4547641, -38.4679576 -5.4552702)"
178174484,False,Rua Vereador Demetrio Garcia,residential,,,False,134.938,"LINESTRING (-38.4675004 -5.4547641, -38.4666037 -5.4555862)"
178174484,False,Rua Vereador Demetrio Garcia,residential,,,True,135.998,"LINESTRING (-38.4675004 -5.4547641, -38.4684041 -5.4539355)"
178174478,True,Avenida Sebastião Dantas,tertiary,40,,False,74.124,"LINESTRING (-38.4643702 -5.4550242, -38.4639187 -5.4545319)"
806727706,False,Rua Antônio Pinheiro,residential,,,False,135.811,"LINESTRING (-38.4643702 -5.4550242, -38.4634652 -5.4558489)"
178174475,False,Rua Zacarias SIlveira,residential,,,False,71.445,"LINESTRING (-38.466174 -5.4551137, -38.4657408 -5.4546374)"
178174475,False,Rua Zacarias SIlveira,residential,,,True,70.871,"LINESTRING (-38.466174 -5.4551137, -38.4666037 -5.4555862)"
806727711,False,Rua Ulisses de Oliveira da Silva,residential,,,False,129.785,"LINESTRING (-38.466174 -5.4551137, -38.4653109 -5.4559037)"
806727711,False,Rua Ulisses de Oliveira da Silva,residential,,,True,135.163,"LINESTRING (-38.466174 -5.4551137, -38.4670729 -5.454291)"
178172103,True,Avenida Francisco Malanias Bezerra,tertiary,40,,False,62.891,"LINESTRING (-38.4679576 -5.4552702, -38.4683832 -5.4548955)"
178174476,False,Rua José Martins Gonçalves,residential,,,False,75.685,"LINESTRING (-38.4679576 -5.4552702, -38.4675004 -5.4547641)"
178172108,True,Avenida Francisco Malanias Bezerra,tertiary,40,,False,44.52,"LINESTRING (-38.4680317 -5.4553522, -38.4677361 -5.4556237)"
806755767,False,Rua José Martins Golçalves,residential,,,True,71.159,"LINESTRING (-38.4680317 -5.4553522, -38.4684616 -5.455828)"
178174478,True,Avenida Sebastião Dantas,tertiary,40,,False,23.302,"LINESTRING (-38.464802 -5.4554949, -38.46466 -5.4553402)"
294377981,False,Rua Zé Leitão,residential,,,True,135.709,"LINESTRING (-38.464802 -5.4554949, -38.4638987 -5.4563201)"
178174475,False,Rua Zacarias SIlveira,residential,,,False,70.871,"LINESTRING (-38.4666037 -5.4555862, -38.466174 -5.4551137)"
178174475,False,Rua Zacarias SIlveira,residential,,,True,77.012,"LINESTRING (-38.4666037 -5.4555862, -38.4670709 -5.4560994)"
178174484,False,Rua Vereador Demetrio Garcia,residential,,,False,129.796,"LINESTRING (-38.4666037 -5.4555862, -38.4657412 -5.456377)"
178174484,False,Rua Vereador Demetrio Garcia,residential,,,True,134.938,"LINESTRING (-38.4666037 -5.4555862, -38.4675004 -5.4547641)"
178174485,False,Rua Professora Marlinda Eloi,residential,,,False,134.638,"LINESTRING (-38.4684616 -5.455828, -38.467582 -5.4566643)"
178174485,False,Rua Professora Marlinda Eloi,residential,,,True,136.576,"LINESTRING (-38.4684616 -5.455828, -38.4693907 -5.4550198)"
806755767,False,Rua José Martins Golçalves,residential,,,False,71.159,"LINESTRING (-38.4684616 -5.455828, -38.4680317 -5.4553522)"
806755767,False,Rua José Martins Golçalves,residential,,,True,76.376,"LINESTRING (-38.4684616 -5.455828, -38.468923 -5.4563387)"
178174473,False,Rua Zé Parente,residential,,,True,71.048,"LINESTRING (-38.4634652 -5.4558489, -38.4638987 -5.4563201)"
806727706,False,Rua Antônio Pinheiro,residential,,,True,135.811,"LINESTRING (-38.4634652 -5.4558489, -38.4643702 -5.4550242)"
178174478,True,Avenida Sebastião Dantas,tertiary,40,,False,71.587,"LINESTRING (-38.4652381 -5.4559703, -38.464802 -5.4554949)"
178174482,False,Rua Ulisses de Oliveira da Silva,residential,,,False,135.61,"LINESTRING (-38.4652381 -5.4559703, -38.4643362 -5.4567957)"
178172103,True,Avenida Francisco Malanias Bezerra,tertiary,40,,False,18.802,"LINESTRING (-38.4670709 -5.4560994, -38.4671943 -5.4559832)"
178174475,False,Rua Zacarias SIlveira,residential,,,False,77.012,"LINESTRING (-38.4670709 -5.4560994, -38.4666037 -5.4555862)"
178172108,True,Avenida Francisco Malanias Bezerra,tertiary,40,,False,14.484,"LINESTRING (-38.4671376 -5.4561733, -38.4670414 -5.4562616)"
806732008,False,Rua Zacarias SIlveira,residential,,,True,73.489,"LINESTRING (-38.4671376 -5.4561733, -38.467582 -5.4566643)"
178174473,False,Rua Zé Parente,residential,,,False,71.048,"LINESTRING (-38.4638987 -5.4563201, -38.4634652 -5.4558489)"
178174473,False,Rua Zé Parente,residential,,,True,71.708,"LINESTRING (-38.4638987 -5.4563201, -38.4643362 -5.4567957)"
294377981,False,Rua Zé Leitão,residential,,,False,135.709,"LINESTRING (-38.4638987 -5.4563201, -38.464802 -5.4554949)"
178174478,True,Avenida Sebastião Dantas,tertiary,40,,False,70.998,"LINESTRING (-38.4656706 -5.4564418, -38.4652381 -5.4559703)"
806732005,False,Rua Vereador Demetrio Garcia,residential,,,False,134.759,"LINESTRING (-38.4656706 -5.4564418, -38.4648103 -5.4572993)"
178174485,False,Rua Professora Marlinda Eloi,residential,,,False,129.53,"LINESTRING (-38.467582 -5.4566643, -38.4667165 -5.4574483)"
178174485,False,Rua Professora Marlinda Eloi,residential,,,True,134.638,"LINESTRING (-38.467582 -5.4566643, -38.4684616 -5.455828)"
806732008,False,Rua Zacarias SIlveira,residential,,,False,73.489,"LINESTRING (-38.467582 -5.4566643, -38.4671376 -5.4561733)"
806732008,False,Rua Zacarias SIlveira,residential,,,True,73.989,"LINESTRING (-38.467582 -5.4566643, -38.4680317 -5.4571566)"
178174473,False,Rua Zé Parente,residential,,,False,71.708,"LINESTRING (-38.4643362 -5.4567957, -38.4638987 -5.4563201)"
178174473,False,Rua Zé Parente,residential,,,True,76.745,"LINESTRING (-38.4643362 -5.4567957, -38.4648103 -5.4572993)"
178174482,False,Rua Ulisses de Oliveira da Silva,residential,,,False,134.26,"LINESTRING (-38.4643362 -5.4567957, -38.4634433 -5.4576129)"
178174482,False,Rua Ulisses de Oliveira da Silva,residential,,,True,135.61,"LINESTRING (-38.4643362 -5.4567957, -38.4652381 -5.4559703)"
178172103,True,Avenida Francisco Malanias Bezerra,tertiary,40,,False,9.944,"LINESTRING (-38.4661398 -5.4569522, -38.4662086 -5.4568947)"
178174478,True,Avenida Sebastião Dantas,tertiary,40,,False,76.931,"LINESTRING (-38.4661398 -5.4569522, -38.4656706 -5.4564418)"
178172108,True,Avenida Francisco Malanias Bezerra,tertiary,40,,False,56.531,"LINESTRING (-38.4662076 -5.4570273, -38.4658322 -5.457372)"
178174473,False,Rua Zé Parente,residential,,,False,76.745,"LINESTRING (-38.4648103 -5.4572993, -38.4643362 -5.4567957)"
178174473,False,Rua Zé Parente,residential,,,True,71.227,"LINESTRING (-38.4648103 -5.4572993, -38.465239 -5.457777)"
806732005,False,Rua Vereador Demetrio Garcia,residential,,,False,136.612,"LINESTRING (-38.4648103 -5.4572993, -38.4638977 -5.4581264)"
806732005,False,Rua Vereador Demetrio Garcia,residential,,,True,134.759,"LINESTRING (-38.4648103 -5.4572993, -38.4656706 -5.4564418)"
806727715,True,Avenida Sebastião Dantas,tertiary,40,,False,72.475,"LINESTRING (-38.4666406 -5.4575162, -38.4662076 -5.4570273)"
806744818,False,Rua Professora Marlinda Eloi,residential,,,False,135.088,"LINESTRING (-38.4666406 -5.4575162, -38.4657361 -5.4583318)"
178174480,False,Rua Eduardo Rodrigues da Silva,residential,,,False,76.093,"LINESTRING (-38.4634433 -5.4576129, -38.4638977 -5.4581264)"
