osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,ref,maxspeed
286529275,False,2,Rua Irineu Vilela Veiga,residential,True,64.184,"LINESTRING (-48.9955191 -26.4728631, -48.9952671 -26.4732604, -48.9952367 -26.4733102, -48.9952099 -26.4733691)",,,
126516573,True,2,,primary,False,29.931,"LINESTRING (-49.0009658 -26.4788464, -49.0012461 -26.4789439)",roundabout,,
126516591,True,1,Rua João Butschardt,secondary,False,12.114999999999998,"LINESTRING (-49.0009658 -26.4788464, -49.0009965 -26.4788012, -49.0010116 -26.4787468)",,,
246569151,False,2,Rua João Butschardt,residential,True,61.178,"LINESTRING (-49.0023984 -26.4725275, -49.0023518 -26.4730761)",,,
246569151,False,2,Rua João Butschardt,residential,False,137.982,"LINESTRING (-49.0022477 -26.4743135, -49.0023518 -26.4730761)",,,
246569150,True,,Rua 28 de Agosto,secondary,False,67.711,"LINESTRING (-49.0022477 -26.4743135, -49.0019637 -26.4742843, -49.0018696 -26.4742693, -49.0017913 -26.4742512, -49.0015882 -26.4741804)",,,
286529010,False,2,Rua Alfredo Zimmermann,tertiary,True,83.955,"LINESTRING (-49.000884 -26.4776488, -49.0001186 -26.4773315)",,,
1000668120,True,,,secondary,False,8.374,"LINESTRING (-49.000884 -26.4776488, -49.0008832 -26.4776379, -49.0008865 -26.4776274, -49.0008935 -26.4776185, -49.0009034 -26.4776121, -49.0009151 -26.477609, -49.0009267 -26.4776095, -49.0009375 -26.4776132)",roundabout,,
286529010,False,2,Rua Alfredo Zimmermann,tertiary,False,120.093,"LINESTRING (-48.9990237 -26.4768777, -49.0001186 -26.4773315)",,,
286529010,False,2,Rua Alfredo Zimmermann,tertiary,True,74.929,"LINESTRING (-48.9990237 -26.4768777, -48.9983406 -26.4765945)",,,
"[283002064, 550634022]",False,,"['Rua Hilário Decker', 'Rua Nelson Deben']",residential,"[False, True]",227.661,"LINESTRING (-48.9990237 -26.4768777, -48.9991305 -26.4760932, -49.0004295 -26.476571)",,,
286529010,False,2,Rua Alfredo Zimmermann,tertiary,False,74.929,"LINESTRING (-48.9983406 -26.4765945, -48.9990237 -26.4768777)",,,
368550779,False,2,Rua Antônio Zimmermann,tertiary,True,143.423,"LINESTRING (-48.9983406 -26.4765945, -48.9983348 -26.4764967, -48.998426 -26.4753076)",,,
458705416,False,,Rua Antônio Zimmermann,residential,False,135.404,"LINESTRING (-48.9983406 -26.4765945, -48.9983633 -26.4767195, -48.9983894 -26.4768401, -48.9985076 -26.4773982, -48.9985279 -26.4774749, -48.9985478 -26.4775512, -48.9985618 -26.4777939)",,,
286529275,False,2,Rua Irineu Vilela Veiga,residential,False,114.952,"LINESTRING (-48.9952506 -26.4754267, -48.9952646 -26.4753236, -48.9952787 -26.4752195, -48.9952477 -26.4743949)",,,
403557689,False,2,Rua João Batista Olinger,residential,True,96.143,"LINESTRING (-48.9952506 -26.4754267, -48.9952254 -26.475561, -48.9952003 -26.4762891)",,,
1093406367,True,2,Rua Athanásio Rosa,secondary,False,100.37899999999999,"LINESTRING (-48.9952506 -26.4754267, -48.9954716 -26.4754311, -48.995899 -26.4754242, -48.9962588 -26.4754142)",,,
171471272,False,2,Rua Antônio Zimmermann,tertiary,False,53.356,"LINESTRING (-48.9985673 -26.4737134, -48.9985444 -26.4739536, -48.9985217 -26.4741915)",,,
246569150,True,,Rua 28 de Agosto,secondary,False,55.706999999999994,"LINESTRING (-48.9985673 -26.4737134, -48.9982545 -26.4737863, -48.9981757 -26.4737999, -48.9980791 -26.4738095, -48.9980204 -26.4738041)",,,
126516629,False,2,Rua João Butschardt,secondary,True,136.005,"LINESTRING (-49.0014732 -26.4764899, -49.0010519 -26.4773115, -49.0009991 -26.4774266, -49.0009621 -26.4775274, -49.0009375 -26.4776132)",,,
246568982,True,2,Rua João Butschardt,secondary,False,95.682,"LINESTRING (-49.0014732 -26.4764899, -49.0017673 -26.475812, -49.0018213 -26.4756878)",,,
458718946,False,2,Rua Vereador João Pereira Lima,tertiary,True,114.023,"LINESTRING (-49.0014732 -26.4764899, -49.0016325 -26.4765401, -49.0017836 -26.4765692, -49.0019283 -26.47659, -49.0020743 -26.4766014, -49.0022365 -26.4766089, -49.0026031 -26.4766113)",,,
286529012,True,2,Rua Norberto Silveira Júnior,secondary,False,92.2,"LINESTRING (-48.998426 -26.4753076, -48.9992759 -26.4756374)",,,
