osmid,oneway,highway,reversed,length,name,geometry,lanes,ref,maxspeed
413521474,True,secondary,False,11.157,,"LINESTRING (-46.1318079 -5.8168433, -46.1318868 -5.8169058)",,,
413554933,True,tertiary,False,174.003,Avenida Professor Hilton Nunes,"LINESTRING (-46.1318079 -5.8168433, -46.1331318 -5.8159983)",,,
413521491,False,residential,False,25.443,Praça Frei Alberto Bereta,"LINESTRING (-46.1397685 -5.8186671, -46.1397859 -5.8187677, -46.1398127 -5.8188916)",,,
413521491,False,residential,True,83.116,Praça Frei Alberto Bereta,"LINESTRING (-46.1397685 -5.8186671, -46.1397832 -5.8184632, -46.1398172 -5.8179212)",,,
413554948,False,residential,False,78.078,Rua Amaral Raposo,"LINESTRING (-46.139072 -5.813269, -46.1392181 -5.8131426, -46.1394267 -5.8128926, -46.1394775 -5.8128156, -46.1395007 -5.812726)",,,
413554948,False,residential,True,94.97399999999999,Rua Amaral Raposo,"LINESTRING (-46.139072 -5.813269, -46.1387331 -5.8135044, -46.1383584 -5.8137436)",,,
413908851,False,residential,True,247.247,Avenida Coelho Neto,"LINESTRING (-46.139072 -5.813269, -46.1394487 -5.813977, -46.1396001 -5.8142145, -46.1397524 -5.8144347, -46.1398664 -5.8146028, -46.1401982 -5.8150103, -46.1402956 -5.8151205)",,,
413521491,False,residential,False,105.312,Praça Frei Alberto Bereta,"LINESTRING (-46.1404561 -5.815565, -46.1402026 -5.8164779)",,,
413908850,False,residential,False,16.317,Praça Frei Alberto Bereta,"LINESTRING (-46.1404561 -5.815565, -46.1404328 -5.8154201)",,,
413521491,False,residential,False,8.768,Praça Frei Alberto Bereta,"LINESTRING (-46.1398127 -5.8188916, -46.1398398 -5.8189657)",,,
413521491,False,residential,True,25.443,Praça Frei Alberto Bereta,"LINESTRING (-46.1398127 -5.8188916, -46.1397859 -5.8187677, -46.1397685 -5.8186671)",,,
413557506,False,residential,True,96.19599999999998,Rua Souza Andrade,"LINESTRING (-46.1398127 -5.8188916, -46.1392388 -5.8189856, -46.1391194 -5.8189996, -46.1390376 -5.8189983, -46.1389524 -5.8189872)",,,
413521491,False,residential,True,8.768,Praça Frei Alberto Bereta,"LINESTRING (-46.1398398 -5.8189657, -46.1398127 -5.8188916)",,,
413554930,False,residential,False,76.169,Rua da Mangueira,"LINESTRING (-46.1318627 -5.814917, -46.1319928 -5.814917, -46.1321162 -5.814925, -46.132299 -5.8149438, -46.1325477 -5.8149776)",,,
413554946,False,residential,False,130.601,Rua bayama Junior,"LINESTRING (-46.1325477 -5.8149776, -46.1331318 -5.8159983)",,,
413554946,False,residential,True,7.173,Rua bayama Junior,"LINESTRING (-46.1325477 -5.8149776, -46.1325166 -5.814921)",,,
413554930,False,residential,True,76.169,Rua da Mangueira,"LINESTRING (-46.1325477 -5.8149776, -46.132299 -5.8149438, -46.1321162 -5.814925, -46.1319928 -5.814917, -46.1318627 -5.814917)",,,
