osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry
182466663,True,2,Avenida Maria Lídia Neves Spinola,secondary,30,yes,False,39.741,"LINESTRING (-48.035513 -21.0282765, -48.0355123 -21.0279191)"
270768632,True,,,residential,,,False,19.512999999999998,"LINESTRING (-48.035513 -21.0282765, -48.0354407 -21.0282707, -48.0353869 -21.0282602, -48.0353368 -21.0282286)"
244469890,False,,Avenida Cristo Redentor,tertiary,,,True,20.271,"LINESTRING (-48.0350851 -21.0274584, -48.0349941 -21.0276197)"
884344430,True,,Avenida Cristo Redentor,secondary,,,False,20.643,"LINESTRING (-48.0350851 -21.0274584, -48.0351777 -21.0272941)"
182466663,True,2,Avenida Maria Lídia Neves Spinola,secondary,30,yes,False,49.22,"LINESTRING (-48.0354717 -21.0277044, -48.0354345 -21.0276556, -48.0353976 -21.0276218, -48.0352896 -21.0275598, -48.0350851 -21.0274584)"
182466670,True,1,Avenida Maria Lídia Neves Spinola,secondary,30,yes,False,36.84,"LINESTRING (-48.0356868 -21.0272949, -48.03569 -21.0276262)"
1173733471,False,,Rua 1º de Maio,secondary,,,False,30.743000000000002,"LINESTRING (-48.0356868 -21.0272949, -48.0358543 -21.0272951, -48.035983 -21.0272953)"
244469892,False,,Rua Rui Barbosa,secondary,,,False,50.576,"LINESTRING (-48.0404431 -21.0204706, -48.0404193 -21.0200163)"
244469892,False,,Rua Rui Barbosa,secondary,,,True,43.307,"LINESTRING (-48.0404431 -21.0204706, -48.0404635 -21.0208596)"
246252414,False,,Rua Napoleão Sichieri,residential,,,False,97.861,"LINESTRING (-48.0404431 -21.0204706, -48.0413847 -21.0204257)"
244469897,False,,Rua Elisio Coelho dos Santos,secondary,,,False,39.542,"LINESTRING (-48.0359727 -21.0217526, -48.0359696 -21.021397)"
669748523,False,,Rua Manoel Vasconcelos Martins,secondary,,,True,31.735,"LINESTRING (-48.0359727 -21.0217526, -48.0359718 -21.022038)"
667064775,False,,Rua Albano Minegueli,residential,,,True,96.711,"LINESTRING (-48.0359727 -21.0217526, -48.0356035 -21.0219047, -48.0351368 -21.0221356)"
244469929,True,,Rua 9 de Julho,secondary,,,False,78.65899999999999,"LINESTRING (-48.0366824 -21.0218108, -48.0365181 -21.0218277, -48.036437 -21.0218452, -48.0363404 -21.0218797, -48.0362599 -21.0219122, -48.0361446 -21.0219667, -48.0359718 -21.022038)"
1173733498,True,,Rua 9 de Julho,secondary,,,False,74.63300000000001,"LINESTRING (-48.0366824 -21.0218108, -48.0365194 -21.0217626, -48.0363776 -21.0217464, -48.0361553 -21.0217432, -48.0359727 -21.0217526)"
244469917,True,,Rua 9 de Julho,secondary,,,False,27.624,"LINESTRING (-48.0369485 -21.0218147, -48.036891 -21.0218143, -48.0368157 -21.0218138, -48.0366824 -21.0218108)"
244469893,True,,Rua Ananias da Costa Freitas,residential,,,False,102.778,"LINESTRING (-48.0379128 -21.0218207, -48.0379158 -21.022745)"
244469917,True,,Rua 9 de Julho,secondary,,,False,13.93,"LINESTRING (-48.0379128 -21.0218207, -48.0377786 -21.0218198)"
244469917,True,,Rua 9 de Julho,secondary,,,False,102.302,"LINESTRING (-48.0388984 -21.0218268, -48.0379128 -21.0218207)"
244469917,True,,Rua 9 de Julho,secondary,,,False,101.058,"LINESTRING (-48.039872 -21.0218342, -48.0388984 -21.0218268)"
244469943,True,,Rua 7 de Setembro,residential,,,False,101.31,"LINESTRING (-48.039872 -21.0218342, -48.0398738 -21.0227453)"
244469917,True,,Rua 9 de Julho,secondary,,,False,65.09,"LINESTRING (-48.0404991 -21.0218368, -48.039872 -21.0218342)"
244469892,False,,Rua Rui Barbosa,secondary,,,False,70.617,"LINESTRING (-48.0404991 -21.0218368, -48.0404895 -21.0213562, -48.0404814 -21.021202)"
1173733470,True,,Rua 9 de Julho,tertiary,,,False,38.913,"LINESTRING (-48.040874 -21.0218391, -48.0404991 -21.0218368)"
244469939,True,,Rua Lourenço de Barros Moura,residential,,,False,100.153,"LINESTRING (-48.0418171 -21.021845, -48.0418173 -21.0227457)"
1173733470,True,,Rua 9 de Julho,tertiary,,,False,97.891,"LINESTRING (-48.0418171 -21.021845, -48.040874 -21.0218391)"
1173733470,True,,Rua 9 de Julho,tertiary,,,False,101.91799999999999,"LINESTRING (-48.042799 -21.0218511, -48.0426668 -21.0218503, -48.0418171 -21.021845)"
1173733470,True,,Rua 9 de Julho,tertiary,,,False,100.091,"LINESTRING (-48.0437633 -21.0218571, -48.042799 -21.0218511)"
244469885,False,,Rua Manoel Olegario,residential,,,False,98.842,"LINESTRING (-48.0437633 -21.0218571, -48.0437616 -21.0222565, -48.0437596 -21.022746)"
669748523,False,,Rua Manoel Vasconcelos Martins,secondary,,,False,31.735,"LINESTRING (-48.0359718 -21.022038, -48.0359727 -21.0217526)"
669748523,False,,Rua Manoel Vasconcelos Martins,secondary,,,True,78.582,"LINESTRING (-48.0359718 -21.022038, -48.0359696 -21.0227447)"
244469915,False,,,residential,,,True,37.617,"LINESTRING (-48.0347348 -21.0223952, -48.0347354 -21.0227335)"
246252417,False,,Avenida Carmelino Vieira Barbosa,residential,,,True,16.919,"LINESTRING (-48.0347348 -21.0223952, -48.0348978 -21.0223944)"
270768634,True,,Rua Guilherme Silva,residential,,,False,103.434,"LINESTRING (-48.0369484 -21.0227449, -48.0369485 -21.0218147)"
850490710,True,,Rua Macyr Ramazini,residential,,,False,100.41,"LINESTRING (-48.0369484 -21.0227449, -48.0379158 -21.022745)"
244469893,True,,Rua Ananias da Costa Freitas,residential,,,False,99.175,"LINESTRING (-48.0379158 -21.022745, -48.0379189 -21.0236369)"
850490710,True,,Rua Macyr Ramazini,residential,,,False,102.133,"LINESTRING (-48.0379158 -21.022745, -48.0388998 -21.0227452)"
722730344,True,,Rua Aurea dos Reis Felicio,residential,,,False,102.122,"LINESTRING (-48.0388998 -21.0227452, -48.0388984 -21.0218268)"
850490710,True,,Rua Macyr Ramazini,residential,,,False,101.095,"LINESTRING (-48.0388998 -21.0227452, -48.0398738 -21.0227453)"
244469943,True,,Rua 7 de Setembro,residential,,,False,99.253,"LINESTRING (-48.0398738 -21.0227453, -48.0398756 -21.0236379)"
850490710,True,,Rua Macyr Ramazini,residential,,,False,103.358,"LINESTRING (-48.0398738 -21.0227453, -48.0403268 -21.0227454, -48.0408696 -21.0227455)"
244469937,True,,Rua João dos Reis,residential,,,False,100.788,"LINESTRING (-48.0408696 -21.0227455, -48.040874 -21.0218391)"
850490710,True,,Rua Macyr Ramazini,residential,,,False,98.365,"LINESTRING (-48.0408696 -21.0227455, -48.0418173 -21.0227457)"
850490710,True,,Rua Macyr Ramazini,residential,,,False,101.614,"LINESTRING (-48.0418173 -21.0227457, -48.0427963 -21.0227458)"
244469939,True,,Rua Lourenço de Barros Moura,residential,,,False,99.30799999999999,"LINESTRING (-48.0418173 -21.0227457, -48.0418175 -21.0232129, -48.0418176 -21.0236388)"
244469911,False,,Rua Macyr Ramazini,residential,,,False,128.108,"LINESTRING (-48.0347354 -21.0227335, -48.0359696 -21.0227447)"
244469915,False,,,residential,,,False,37.617,"LINESTRING (-48.0347354 -21.0227335, -48.0347348 -21.0223952)"
244469915,False,,,residential,,,True,101.443,"LINESTRING (-48.0347354 -21.0227335, -48.0347372 -21.0236458)"
244469940,True,,Rua Francisco Franklin da Silva,residential,,,False,99.487,"LINESTRING (-48.0427963 -21.0227458, -48.042799 -21.0218511)"
850490710,True,,Rua Macyr Ramazini,residential,,,False,99.984,"LINESTRING (-48.0427963 -21.0227458, -48.0437596 -21.022746)"
244469885,False,,Rua Manoel Olegario,residential,,,False,99.376,"LINESTRING (-48.0437596 -21.022746, -48.0437559 -21.0236397)"
244469885,False,,Rua Manoel Olegario,residential,,,True,98.842,"LINESTRING (-48.0437596 -21.022746, -48.0437616 -21.0222565, -48.0437633 -21.0218571)"
431806643,False,,Rua Manoel Vasconcelos Martins,secondary,,,False,99.097,"LINESTRING (-48.0359722 -21.0236359, -48.0359696 -21.0227447)"
431806643,False,,Rua Manoel Vasconcelos Martins,secondary,,,True,102.6,"LINESTRING (-48.0359722 -21.0236359, -48.0359749 -21.0245586)"
797674640,False,,Rua José Leonel Pupo,residential,,,False,128.189,"LINESTRING (-48.0359722 -21.0236359, -48.0347372 -21.0236458)"
270768634,True,,Rua Guilherme Silva,residential,,,False,99.13,"LINESTRING (-48.0369483 -21.0236364, -48.0369484 -21.0227449)"
850490711,True,,Rua José Leonel Pupo,residential,,,False,101.312,"LINESTRING (-48.0369483 -21.0236364, -48.0359722 -21.0236359)"
850490711,True,,Rua José Leonel Pupo,residential,,,False,100.742,"LINESTRING (-48.0379189 -21.0236369, -48.0369483 -21.0236364)"
244469893,True,,Rua Ananias da Costa Freitas,residential,,,False,102.167,"LINESTRING (-48.0379189 -21.0236369, -48.0379206 -21.0241342, -48.037922 -21.0245557)"
850490711,True,,Rua José Leonel Pupo,residential,,,False,101.935,"LINESTRING (-48.038901 -21.0236374, -48.0379189 -21.0236369)"
722730344,True,,Rua Aurea dos Reis Felicio,residential,,,False,99.21000000000001,"LINESTRING (-48.038901 -21.0236374, -48.0389032 -21.0231603, -48.0388998 -21.0227452)"
244469943,True,,Rua 7 de Setembro,residential,,,False,101.732,"LINESTRING (-48.0398756 -21.0236379, -48.0398765 -21.0240842, -48.0398775 -21.0245528)"
850490711,True,,Rua José Leonel Pupo,residential,,,False,101.156,"LINESTRING (-48.0398756 -21.0236379, -48.0393907 -21.0236376, -48.038901 -21.0236374)"
244469937,True,,Rua João dos Reis,residential,,,False,99.287,"LINESTRING (-48.0408652 -21.0236384, -48.0408696 -21.0227455)"
850490711,True,,Rua José Leonel Pupo,residential,,,False,102.714,"LINESTRING (-48.0408652 -21.0236384, -48.0398756 -21.0236379)"
244469939,True,,Rua Lourenço de Barros Moura,residential,,,False,101.31,"LINESTRING (-48.0418176 -21.0236388, -48.0418179 -21.0245499)"
850490711,True,,Rua José Leonel Pupo,residential,,,False,98.853,"LINESTRING (-48.0418176 -21.0236388, -48.0408652 -21.0236384)"
850490711,True,,Rua José Leonel Pupo,residential,,,False,101.281,"LINESTRING (-48.0427934 -21.0236393, -48.0418176 -21.0236388)"
244469940,True,,Rua Francisco Franklin da Silva,residential,,,False,99.354,"LINESTRING (-48.0427934 -21.0236393, -48.042795 -21.0231528, -48.0427963 -21.0227458)"
244469885,False,,Rua Manoel Olegario,residential,,,False,102.767,"LINESTRING (-48.0437559 -21.0236397, -48.043752 -21.0245639)"
244469885,False,,Rua Manoel Olegario,residential,,,True,99.376,"LINESTRING (-48.0437559 -21.0236397, -48.0437596 -21.022746)"
850490711,True,,Rua José Leonel Pupo,residential,,,False,99.901,"LINESTRING (-48.0437559 -21.0236397, -48.0427934 -21.0236393)"
244469915,False,,,residential,,,False,101.443,"LINESTRING (-48.0347372 -21.0236458, -48.0347354 -21.0227335)"
797674640,False,,Rua José Leonel Pupo,residential,,,True,128.189,"LINESTRING (-48.0347372 -21.0236458, -48.0359722 -21.0236359)"
850070262,False,,,unclassified,,,True,98.67,"LINESTRING (-48.0347372 -21.0236458, -48.0347566 -21.0238752, -48.0347478 -21.0241252, -48.0347518 -21.024189, -48.0347733 -21.024251, -48.0348752 -21.0244097, -48.0349087 -21.0244973)"
244469938,True,,Rua 13 de Maio,residential,,,False,101.073,"LINESTRING (-48.0369482 -21.0245571, -48.037922 -21.0245557)"
