osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction
95575432,Rua Sessenta,tertiary,40,False,False,84.951,"LINESTRING (-44.1026262 -22.52473, -44.1018539 -22.5244566)",,,
95575432,Rua Sessenta,tertiary,40,False,True,54.698,"LINESTRING (-44.1026262 -22.52473, -44.1031273 -22.5248965)",,,
762942325,Rua Trinta e Cinco,residential,30,True,False,14.14,"LINESTRING (-44.1026262 -22.52473, -44.1025757 -22.5248483)",,,
95513215,Rua Sessenta e Dois,residential,40,False,True,50.564,"LINESTRING (-44.0994414 -22.5251513, -44.0999064 -22.5253006)",,,
95513215,Rua Sessenta e Dois,residential,40,False,False,57.315,"LINESTRING (-44.1004366 -22.5254613, -44.0999064 -22.5253006)",,,
95575490,Rua Trinta e Nove,residential,30,True,False,155.075,"LINESTRING (-44.1004366 -22.5254613, -44.10102 -22.524175)",,,
95513215,Rua Sessenta e Dois,residential,40,False,True,177.177,"LINESTRING (-44.1004366 -22.5254613, -44.101253 -22.5257669, -44.1020392 -22.5260507)",,,
95513215,Rua Sessenta e Dois,residential,40,False,False,177.177,"LINESTRING (-44.1020392 -22.5260507, -44.101253 -22.5257669, -44.1004366 -22.5254613)",,,
95513215,Rua Sessenta e Dois,residential,40,False,False,50.564,"LINESTRING (-44.0999064 -22.5253006, -44.0994414 -22.5251513)",,,
95513215,Rua Sessenta e Dois,residential,40,False,True,57.315,"LINESTRING (-44.0999064 -22.5253006, -44.1004366 -22.5254613)",,,
445325761,Rua 19,residential,40,True,False,219.199,"LINESTRING (-44.1087451 -22.5216251, -44.1086335 -22.5196565)",,,
841080285,Rua 33,residential,40,True,False,70.08,"LINESTRING (-44.1044049 -22.5181207, -44.1046502 -22.5175326)",,,
841080286,Rua Dezoito-A,residential,40,True,False,8.292,"LINESTRING (-44.1044049 -22.5181207, -44.1044808 -22.5181461)",,,
445324990,Rua 26,residential,40,True,False,193.377,"LINESTRING (-44.1034871 -22.5205963, -44.1052401 -22.5212305)",,,
472821568,Rua 33,residential,40,True,False,72.656,"LINESTRING (-44.1034871 -22.5205963, -44.1032305 -22.5212052)",,,
95575477,Rua 20,residential,,True,False,150.136,"LINESTRING (-44.1078213 -22.5200219, -44.1064639 -22.5195211)",,,
473231105,Rua Vinte e Um,tertiary,40,False,False,69.934,"LINESTRING (-44.1078213 -22.5200219, -44.1080663 -22.5194351)",,,
473231105,Rua Vinte e Um,tertiary,40,False,True,68.523,"LINESTRING (-44.1078213 -22.5200219, -44.107578 -22.5205957)",,,
95575432,Rua Sessenta,tertiary,40,False,False,63.986,"LINESTRING (-44.10102 -22.524175, -44.1004364 -22.5239737)",,,
95575432,Rua Sessenta,tertiary,40,False,True,80.071,"LINESTRING (-44.10102 -22.524175, -44.1017529 -22.5244204)",,,
