osmid,oneway,name,highway,reversed,length,ref,geometry,lanes,bridge
224429601,False,Avenida Lourival Cavichine,residential,False,39.317,,"LINESTRING (-41.667536 -21.1244256, -41.6676746 -21.1240965)",,
292010360,False,Avenida Cristiano Dias Lopes,primary,False,69.988,BR-393,"LINESTRING (-41.667536 -21.1244256, -41.668143 -21.1247005)",,
292010360,False,Avenida Cristiano Dias Lopes,primary,False,56.185,BR-393,"LINESTRING (-41.6709708 -21.1258644, -41.6714683 -21.1260643)",,
292010360,False,Avenida Cristiano Dias Lopes,primary,True,121.631,BR-393,"LINESTRING (-41.6709708 -21.1258644, -41.6698949 -21.1254293)",,
738899841,False,,residential,True,131.339,,"LINESTRING (-41.6709708 -21.1258644, -41.6712416 -21.1251005, -41.671393 -21.1247514)",,
151561584,False,Rua Pedro Casemiro de Campos,residential,False,59.004,,"LINESTRING (-41.6741421 -21.1274335, -41.6739269 -21.1269423)",,
579831466,False,Rua Carlos Xavier,primary,False,25.972,BR-393,"LINESTRING (-41.6741421 -21.1274335, -41.6741736 -21.127516, -41.6742253 -21.1276538)",,
"[579831467, 579831471]",False,Avenida Cristiano Dias Lopes,primary,True,127.879,BR-393,"LINESTRING (-41.6741421 -21.1274335, -41.6739752 -21.1271788, -41.673825 -21.1270564, -41.6735504 -21.1269109, -41.673371 -21.1268389, -41.6731872 -21.12676)",,
224263562,False,Rua do Jardim da Infancia,residential,False,27.797,,"LINESTRING (-41.6749914 -21.1298129, -41.6747344 -21.1298838)",,
224480057,False,Rua Pedro Casemiro de Campos,residential,True,11.603,,"LINESTRING (-41.6705007 -21.1217446, -41.6705414 -21.1218418)",,
"[579831499, 579831500]",False,,residential,True,32.999,,"LINESTRING (-41.6705007 -21.1217446, -41.6702576 -21.1218012, -41.6702601 -21.1218642)",,
224424502,False,Rua Armindo Silva,residential,False,66.479,,"LINESTRING (-41.6737706 -21.1243482, -41.67321 -21.124638)",,
151561538,False,Rua Alfredo Poubel,residential,True,182.586,,"LINESTRING (-41.6737706 -21.1243482, -41.6741645 -21.1253928, -41.6742873 -21.1255837, -41.674386 -21.1256717, -41.6745513 -21.1257734)",,
"[579831481, 224423339]",False,"['Rua Alfredo Poubel', 'Rua Romano Paschoal']",residential,False,119.04,,"LINESTRING (-41.6737706 -21.1243482, -41.6737159 -21.1241813, -41.6735736 -21.1239512, -41.6729854 -21.1242616)",,
"[579831482, 579831492]",False,Rua Armindo Silva,residential,True,98.208,,"LINESTRING (-41.6737706 -21.1243482, -41.6741736 -21.1241915, -41.6739208 -21.1237781)",,
224263592,False,Rua José Bernades da Silva,residential,True,19.809,,"LINESTRING (-41.671994 -21.1245706, -41.6719383 -21.124741)",,
224480057,False,Rua Pedro Casemiro de Campos,residential,False,25.737,,"LINESTRING (-41.671994 -21.1245706, -41.6717901 -21.1244387)",,
579831478,False,Rua Pedro Casemiro de Campos,residential,True,28.463,,"LINESTRING (-41.671994 -21.1245706, -41.6722566 -21.1246449)",,
151561538,False,Rua Alfredo Poubel,residential,False,182.586,,"LINESTRING (-41.6745513 -21.1257734, -41.674386 -21.1256717, -41.6742873 -21.1255837, -41.6741645 -21.1253928, -41.6737706 -21.1243482)",,
