osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,bridge,geometry
138166173,False,2,Avenida Quintino Bocaiúva,primary,40,False,3.3,MG-167,,"LINESTRING (-45.2973571 -21.8487615, -45.2973745 -21.8487864)"
137602150,True,1,Avenida Marechal Floriano Peixoto,tertiary,40,False,45.689,,,"LINESTRING (-45.2971499 -21.8491001, -45.2972163 -21.8488842, -45.2972491 -21.8488331, -45.2973048 -21.848802, -45.2973745 -21.8487864)"
"[138166890, 497857612]",False,2,Avenida Marechal Floriano Peixoto,tertiary,40,True,197.11599999999999,,,"LINESTRING (-45.2971499 -21.8491001, -45.2966281 -21.8493578, -45.296203 -21.8495582, -45.2954493 -21.8499067)"
138252077,False,2,,residential,30,True,24.774,,,"LINESTRING (-45.2991629 -21.8516282, -45.2993949 -21.851571)"
674300186,False,2,Avenida Francisco Lemos,residential,30,False,51.344,,,"LINESTRING (-45.2991629 -21.8516282, -45.2992656 -21.8511764)"
674300182,False,2,Avenida Francisco Lemos,residential,30,True,183.27599999999998,,,"LINESTRING (-45.2991629 -21.8516282, -45.2991521 -21.8523079, -45.2992219 -21.8527186, -45.2992943 -21.8530373, -45.2993828 -21.8532489)"
1083769026,False,,,unclassified,,True,39.741,,,"LINESTRING (-45.2998897 -21.8566656, -45.3001633 -21.8569171)"
"[674300181, 674300182, 136039143]",False,2,Avenida Francisco Lemos,residential,"['40', '30']",False,407.413,,yes,"LINESTRING (-45.2998897 -21.8566656, -45.2995893 -21.8563009, -45.2994552 -21.8560931, -45.2993801 -21.8559089, -45.2993453 -21.8556176, -45.2993935 -21.8552778, -45.2996041 -21.8545919, -45.299693 -21.854301, -45.2997221 -21.8540741, -45.2996658 -21.8538613, -45.2995035 -21.8534841, -45.2993828 -21.8532489)"
136340204,False,2,Avenida João Tomaz de Liz,residential,30,False,186.627,,,"LINESTRING (-45.2998897 -21.8566656, -45.2985089 -21.8568785, -45.2981083 -21.8569534)"
1083769026,False,,,unclassified,,False,39.741,,,"LINESTRING (-45.3001633 -21.8569171, -45.2998897 -21.8566656)"
674300186,False,2,Avenida Francisco Lemos,residential,30,True,51.344,,,"LINESTRING (-45.2992656 -21.8511764, -45.2991629 -21.8516282)"
674300187,False,2,Rua Gabriel Flávio Carneiro,residential,30,True,45.862,,,"LINESTRING (-45.2992656 -21.8511764, -45.2993949 -21.851571)"
674300185,False,2,Avenida Francisco Lemos,residential,30,False,158.90800000000002,,,"LINESTRING (-45.2992656 -21.8511764, -45.2993372 -21.8509399, -45.2998294 -21.8498482)"
674300188,True,2,Rua Maria Aparecida Faria,residential,30,False,30.304,,,"LINESTRING (-45.2993828 -21.8532489, -45.2996752 -21.853224)"
674300182,False,2,Avenida Francisco Lemos,residential,30,False,183.276,,,"LINESTRING (-45.2993828 -21.8532489, -45.2992943 -21.8530373, -45.2992219 -21.8527186, -45.2991521 -21.8523079, -45.2991629 -21.8516282)"
"[674300181, 674300182, 136039143]",False,2,Avenida Francisco Lemos,residential,"['40', '30']",True,407.413,,yes,"LINESTRING (-45.2993828 -21.8532489, -45.2995035 -21.8534841, -45.2996658 -21.8538613, -45.2997221 -21.8540741, -45.299693 -21.854301, -45.2996041 -21.8545919, -45.2993935 -21.8552778, -45.2993453 -21.8556176, -45.2993801 -21.8559089, -45.2994552 -21.8560931, -45.2995893 -21.8563009, -45.2998897 -21.8566656)"
"[136340217, 674300189, 136340225]",False,2,Rua Maria Aparecida Faria,residential,30,False,222.50400000000002,,yes,"LINESTRING (-45.2993828 -21.8532489, -45.2982563 -21.8532788, -45.2980202 -21.8532626, -45.297237 -21.8531518)"
135934145,False,2,Rua Pedro Beltrão,tertiary,40,True,76.127,,,"LINESTRING (-45.292857 -21.8537269, -45.2928503 -21.8544115)"
"[135934145, 497781743]",False,2,Rua Pedro Beltrão,tertiary,40,False,16.494,,,"LINESTRING (-45.292857 -21.8537269, -45.2928522 -21.853652, -45.292853 -21.8535787)"
675837872,False,2,Rua Hilton Rocha,residential,30,False,80.232,,,"LINESTRING (-45.292857 -21.8537269, -45.2929616 -21.8538725, -45.293093 -21.8540828, -45.2932218 -21.8543617)"
674531371,True,1,,residential,40,False,8.041,,,"LINESTRING (-45.2963144 -21.850615, -45.2962996 -21.850544)"
675280419,True,1,Avenida Virgílio de Melo Franco,tertiary,40,False,45.933,,,"LINESTRING (-45.2963144 -21.850615, -45.2959134 -21.8507942)"
136341008,False,,Avenida João de Brito Pimenta,tertiary,,True,7.77,,,"LINESTRING (-45.2941874 -21.8518143, -45.2942102 -21.8517477)"
860524482,True,1,Alameda do Parque,tertiary,40,False,11.926,,,"LINESTRING (-45.2941874 -21.8518143, -45.2940854 -21.8518647)"
136341008,False,,Avenida João de Brito Pimenta,tertiary,,False,39.131,,,"LINESTRING (-45.2941874 -21.8518143, -45.2941545 -21.8519015, -45.2940687 -21.8521485)"
136340227,True,1,Avenida Clóvis de Andrade Ribeiro,residential,30,False,7.518,,,"LINESTRING (-45.2966718 -21.8571436, -45.296662 -21.8570766)"
675280360,True,1,Avenida João Tomaz de Liz,residential,30,False,93.068,,,"LINESTRING (-45.2966718 -21.8571436, -45.2958751 -21.8572422, -45.2957811 -21.8572163)"
138166890,False,2,Avenida Marechal Floriano Peixoto,tertiary,40,False,193.95,,,"LINESTRING (-45.2937824 -21.8507121, -45.2954493 -21.8499067)"
675837871,False,2,Rua Joaquim Dias Silva,residential,30,True,117.903,,,"LINESTRING (-45.2937824 -21.8507121, -45.2944314 -21.8515847)"
138166890,False,2,Avenida Marechal Floriano Peixoto,tertiary,40,True,155.957,,,"LINESTRING (-45.2937824 -21.8507121, -45.2936254 -21.8508527, -45.2929321 -21.8517141, -45.2928785 -21.8518286)"
675169486,True,1,Avenida Rui Barbosa,residential,30,False,48.47,,,"LINESTRING (-45.2960354 -21.8526029, -45.29557 -21.8526614)"
675280402,True,1,Avenida Clóvis de Andrade Ribeiro,residential,30,False,8.4,,,"LINESTRING (-45.2960354 -21.8526029, -45.2960233 -21.8525282)"
675280402,True,1,Avenida Clóvis de Andrade Ribeiro,residential,30,False,7.916,,,"LINESTRING (-45.2962614 -21.8539889, -45.29625 -21.8539185)"
675280389,True,1,Avenida José Bacha,residential,30,False,117.654,,,"LINESTRING (-45.2962614 -21.8539889, -45.295676 -21.8540642, -45.2951328 -21.8541382)"
136340227,True,1,Avenida Clóvis de Andrade Ribeiro,residential,30,False,8.228,,,"LINESTRING (-45.296516 -21.8561289, -45.2965078 -21.8560553)"
675280369,True,1,Avenida Álvaro Ribeiro Costa,residential,30,False,104.499,,,"LINESTRING (-45.296516 -21.8561289, -45.2956639 -21.8562188, -45.295509 -21.8562144)"
136340213,False,2,,residential,40,False,7.676,,,"LINESTRING (-45.2944784 -21.8516382, -45.2944314 -21.8515847)"
675280419,True,1,Avenida Virgílio de Melo Franco,tertiary,40,False,35.864999999999995,,,"LINESTRING (-45.2944784 -21.8516382, -45.2942806 -21.8517627, -45.2941874 -21.8518143)"
675169486,True,1,Avenida Rui Barbosa,residential,30,False,9.943,,,"LINESTRING (-45.2949464 -21.8527448, -45.2948512 -21.8527585)"
675169488,True,1,Avenida Nossa Senhora Aparecida,residential,30,False,40.867,,,"LINESTRING (-45.2949464 -21.8527448, -45.2949954 -21.8531095)"
675280402,True,1,Avenida Clóvis de Andrade Ribeiro,residential,30,False,117.001,,,"LINESTRING (-45.2963948 -21.8550338, -45.2962614 -21.8539889)"
675280404,True,1,Avenida Júlio Calil,residential,30,False,10.298,,,"LINESTRING (-45.2963948 -21.8550338, -45.296494 -21.8550238)"
860918496,False,,Avenida Júlio Calil,residential,,False,15.129,,,"LINESTRING (-45.2936241 -21.8553935, -45.2934779 -21.8554035)"
675280399,True,1,Avenida Júlio Calil,residential,30,False,85.35600000000001,,,"LINESTRING (-45.2936241 -21.8553935, -45.2937388 -21.8553537, -45.2944355 -21.855256)"
136340222,False,2,Rua Callil Abdo Acari,residential,30,True,102.893,,,"LINESTRING (-45.2954493 -21.8499067, -45.2958812 -21.8507407)"
138166890,False,2,Avenida Marechal Floriano Peixoto,tertiary,40,True,193.95,,,"LINESTRING (-45.2954493 -21.8499067, -45.2937824 -21.8507121)"
"[138166890, 497857612]",False,2,Avenida Marechal Floriano Peixoto,tertiary,40,False,197.11599999999999,,,"LINESTRING (-45.2954493 -21.8499067, -45.296203 -21.8495582, -45.2966281 -21.8493578, -45.2971499 -21.8491001)"
860914128,False,2,Avenida José Bacha,residential,30,False,8.283,,,"LINESTRING (-45.2970526 -21.8538351, -45.2971311 -21.8538196)"
675280389,True,1,Avenida José Bacha,residential,30,False,72.94900000000001,,,"LINESTRING (-45.2970526 -21.8538351, -45.2969923 -21.8538694, -45.2963653 -21.853969)"
675280384,False,2,Avenida José Bacha,residential,30,False,38.738,,,"LINESTRING (-45.2932218 -21.8543617, -45.2928503 -21.8544115)"
675280384,False,2,Avenida José Bacha,residential,30,True,45.557,,,"LINESTRING (-45.2932218 -21.8543617, -45.293661 -21.8543206)"
675837872,False,2,Rua Hilton Rocha,residential,30,True,80.232,,,"LINESTRING (-45.2932218 -21.8543617, -45.293093 -21.8540828, -45.2929616 -21.8538725, -45.292857 -21.8537269)"
136340229,True,1,,residential,40,False,12.024,,,"LINESTRING (-45.2974648 -21.8560234, -45.297349 -21.8560353)"
675157821,True,1,Avenida João Silva,tertiary,40,False,47.865,,,"LINESTRING (-45.2974648 -21.8560234, -45.2975133 -21.8564515)"
860524481,True,1,Alameda do Parque,tertiary,40,False,18.307,,,"LINESTRING (-45.2940854 -21.8518647, -45.2942102 -21.8517477)"
136340208,False,2,Alameda do Parque,tertiary,40,False,65.088,,,"LINESTRING (-45.2940854 -21.8518647, -45.2939728 -21.8520315, -45.2937314 -21.8523489)"
860914127,False,2,Avenida Álvaro Ribeiro Costa,residential,30,False,10.938,,,"LINESTRING (-45.295509 -21.8562144, -45.2954037 -21.8562256)"
675280373,True,1,Avenida Álvaro Ribeiro Costa,residential,30,False,104.94500000000001,,,"LINESTRING (-45.295509 -21.8562144, -45.2956545 -21.8561628, -45.2965078 -21.8560553)"
675169493,False,2,Rua Maria Aparecida Faria,residential,30,False,7.372,,,"LINESTRING (-45.297237 -21.8531518, -45.2971666 -21.8531406)"
675169494,True,1,Avenida Benjamin Constant,tertiary,40,False,17.74,,,"LINESTRING (-45.297237 -21.8531518, -45.2971767 -21.8533012)"
"[136340225, 674300189, 136340217]",False,2,Rua Maria Aparecida Faria,residential,30,True,222.50400000000002,,yes,"LINESTRING (-45.297237 -21.8531518, -45.2980202 -21.8532626, -45.2982563 -21.8532788, -45.2993828 -21.8532489)"
136340211,False,2,Avenida Júlio Calil,residential,30,False,11.262,,,"LINESTRING (-45.2973336 -21.8549492, -45.297225 -21.8549591)"
675157821,True,1,Avenida João Silva,tertiary,40,False,83.778,,,"LINESTRING (-45.2973336 -21.8549492, -45.2974235 -21.855698)"
138166478,False,2,Rodovia Claudionor Vasconcelos,primary,,True,43.126,MG-167,,"LINESTRING (-45.3000695 -21.8495308, -45.2998991 -21.8497586, -45.2998294 -21.8498482)"
136340222,False,2,Rua Callil Abdo Acari,residential,30,False,6.814,,,"LINESTRING (-45.2959134 -21.8507942, -45.2958812 -21.8507407)"
675280419,True,1,Avenida Virgílio de Melo Franco,tertiary,40,False,92.433,,,"LINESTRING (-45.2959134 -21.8507942, -45.2951442 -21.85122)"
675169488,True,1,Avenida Nossa Senhora Aparecida,residential,30,False,21.839,,,"LINESTRING (-45.295277 -21.8552311, -45.2953126 -21.8554247)"
675280396,True,,Avenida Júlio Calil,residential,,False,9.739,,,"LINESTRING (-45.295277 -21.8552311, -45.2951831 -21.8552398)"
136341495,False,,Avenida Júlio Lemos,residential,,False,67.025,,,"LINESTRING (-45.2938333 -21.8570726, -45.2931842 -21.8570527)"
"[675280344, 136341498]",False,,"['Avenida Capitão Aureliano', 'Avenida Álvaro Ribeiro Costa']",residential,30,True,134.28199999999998,,,"LINESTRING (-45.2938333 -21.8570726, -45.2939299 -21.8565598, -45.29395 -21.8564964, -45.294009 -21.8564366, -45.2941082 -21.8563993, -45.294579 -21.8563433)"
674531370,True,1,Avenida João Silva,residential,30,False,139.894,,,"LINESTRING (-45.296421 -21.8505764, -45.2966972 -21.8518081)"
675280419,True,1,Avenida Virgílio de Melo Franco,tertiary,40,False,11.809,,,"LINESTRING (-45.296421 -21.8505764, -45.2963144 -21.850615)"
860914129,False,2,Avenida José Bacha,residential,30,False,9.078,,,"LINESTRING (-45.2937488 -21.8543156, -45.293661 -21.8543206)"
675280386,True,1,Avenida José Bacha,residential,30,False,83.668,,,"LINESTRING (-45.2937488 -21.8543156, -45.2938588 -21.854277, -45.2945401 -21.8541588)"
675280351,False,2,,residential,30,False,11.494,,,"LINESTRING (-45.2955486 -21.8572394, -45.2954386 -21.8572556)"
675280355,False,2,Avenida João Tomaz de Liz,residential,30,True,24.132,,,"LINESTRING (-45.2955486 -21.8572394, -45.2957811 -21.8572163)"
675280362,True,1,Avenida Nossa Senhora Aparecida,residential,30,False,9.651,,,"LINESTRING (-45.2955486 -21.8572394, -45.295562 -21.8573253)"
675169488,True,1,Avenida Nossa Senhora Aparecida,residential,30,False,82.314,,,"LINESTRING (-45.2951328 -21.8541382, -45.2952153 -21.8548745)"
675280389,True,1,Avenida José Bacha,residential,30,False,9.771,,,"LINESTRING (-45.2951328 -21.8541382, -45.295039 -21.8541501)"
675169486,True,1,Avenida Rui Barbosa,residential,30,False,43.182,,,"LINESTRING (-45.2972945 -21.8524007, -45.2968816 -21.8524635)"
675280427,True,1,Avenida Benjamin Constant,tertiary,40,False,8.588,,,"LINESTRING (-45.2972945 -21.8524007, -45.2973067 -21.8523243)"
136341003,False,2,Avenida João de Brito Pimenta,tertiary,40,True,168.196,,,"LINESTRING (-45.2931842 -21.8570527, -45.2934498 -21.8555603)"
136341495,False,,Avenida Júlio Lemos,residential,,False,128.159,,,"LINESTRING (-45.2931842 -21.8570527, -45.2919424 -21.8570608)"
136341495,False,,Avenida Júlio Lemos,residential,,True,67.025,,,"LINESTRING (-45.2931842 -21.8570527, -45.2938333 -21.8570726)"
675169490,False,2,,residential,30,True,12.62,,,"LINESTRING (-45.2961601 -21.8534505, -45.2962822 -21.8534443)"
675178848,False,2,Alameda Padre Joel,residential,30,False,114.537,,,"LINESTRING (-45.2961601 -21.8534505, -45.2950591 -21.85358)"
675280402,True,1,Avenida Clóvis de Andrade Ribeiro,residential,30,False,49.99,,,"LINESTRING (-45.2961601 -21.8534505, -45.2961036 -21.853004)"
675280392,False,2,,residential,30,False,7.215,,,"LINESTRING (-45.2945454 -21.8542235, -45.2945401 -21.8541588)"
675280410,False,2,Avenida Armindo Alfredo Costa,residential,30,True,111.95,,,"LINESTRING (-45.2945454 -21.8542235, -45.2946635 -21.8552243)"
675280389,True,1,Avenida José Bacha,residential,30,False,83.089,,,"LINESTRING (-45.2945454 -21.8542235, -45.2938601 -21.8543225, -45.2937488 -21.8543156)"
136341009,True,1,,residential,30,False,11.413,,,"LINESTRING (-45.2967187 -21.851884, -45.2966094 -21.8518996)"
674531370,True,1,Avenida João Silva,residential,30,False,58.503,,,"LINESTRING (-45.2967187 -21.851884, -45.2968642 -21.8523925)"
136341008,False,,Avenida João de Brito Pimenta,tertiary,,False,165.164,,,"LINESTRING (-45.2939165 -21.8528543, -45.293661 -21.8543206)"
136341008,False,,Avenida João de Brito Pimenta,tertiary,,True,8.444,,,"LINESTRING (-45.2939165 -21.8528543, -45.2939312 -21.8527796)"
136340994,True,1,Avenida Marechal Deodoro,residential,30,False,59.181,,,"LINESTRING (-45.2954909 -21.8520514, -45.2955647 -21.8525792)"
674531369,True,1,Avenida Presidente Getúlio Vargas,residential,30,False,9.372,,,"LINESTRING (-45.2954909 -21.8520514, -45.2954011 -21.8520639)"
136341495,False,,Avenida Júlio Lemos,residential,,False,8.587,,,"LINESTRING (-45.2919424 -21.8570608, -45.2918592 -21.8570602)"
136341495,False,,Avenida Júlio Lemos,residential,,True,128.159,,,"LINESTRING (-45.2919424 -21.8570608, -45.2931842 -21.8570527)"
136340991,False,2,Avenida Paulino José Soares,residential,30,True,230.075,,,"LINESTRING (-45.2919424 -21.8570608, -45.2920765 -21.8568959, -45.2924399 -21.8565225, -45.2929214 -21.8561491, -45.293093 -21.8559947, -45.2932204 -21.8558205, -45.2933539 -21.8556195, -45.2933767 -21.8555958, -45.2934082 -21.8555778, -45.2934498 -21.8555603)"
136340994,True,1,Avenida Marechal Deodoro,residential,30,False,89.828,,,"LINESTRING (-45.2951442 -21.85122, -45.2954695 -21.8519693)"
675280419,True,1,Avenida Virgílio de Melo Franco,tertiary,40,False,11.187,,,"LINESTRING (-45.2951442 -21.85122, -45.2950524 -21.8512735)"
675169492,False,2,Avenida João Silva,residential,30,True,11.535,,,"LINESTRING (-45.2969645 -21.8530105, -45.29699 -21.8531115)"
675169491,True,1,Avenida João Silva,residential,30,False,62.214,,,"LINESTRING (-45.2969645 -21.8530105, -45.2968937 -21.8528779, -45.296777 -21.8524809)"
675169488,True,1,Avenida Nossa Senhora Aparecida,residential,30,False,19.104,,,"LINESTRING (-45.2950591 -21.85358, -45.2950819 -21.8537505)"
675169503,False,2,,residential,30,True,7.74,,,"LINESTRING (-45.2950591 -21.85358, -45.2949853 -21.8535924)"
675178848,False,2,Alameda Padre Joel,residential,30,True,114.537,,,"LINESTRING (-45.2950591 -21.85358, -45.2961601 -21.8534505)"
675169486,True,1,Avenida Rui Barbosa,residential,30,False,7.534,,,"LINESTRING (-45.29557 -21.8526614, -45.2954976 -21.8526701)"
136341013,False,2,,residential,30,False,8.368,,,"LINESTRING (-45.2946742 -21.8552989, -45.2946635 -21.8552243)"
675280396,True,,Avenida Júlio Calil,residential,,False,23.954,,,"LINESTRING (-45.2946742 -21.8552989, -45.2944435 -21.8553226)"
136341008,False,,Avenida João de Brito Pimenta,tertiary,,False,63.317,,,"LINESTRING (-45.2940486 -21.8522207, -45.2939312 -21.8527796)"
136341008,False,,Avenida João de Brito Pimenta,tertiary,,True,8.292,,,"LINESTRING (-45.2940486 -21.8522207, -45.2940687 -21.8521485)"
675837873,False,2,Rua José Benedito de Paula,residential,30,True,47.364,,,"LINESTRING (-45.2905798 -21.8560171, -45.2910385 -21.8560308)"
676029169,False,2,Rua Antônio dos Reis Filho,residential,30,True,37.664,,,"LINESTRING (-45.2905798 -21.8560171, -45.2905476 -21.8563545)"
138173521,False,2,Rua Nossa Senhora do Rosário,tertiary,40,True,77.022,,,"LINESTRING (-45.2910492 -21.8570502, -45.2917955 -21.8570555)"
136341496,False,2,Rua Francisco Caminada Margotti,residential,30,False,113.423,,,"LINESTRING (-45.2910492 -21.8570502, -45.2910586 -21.8563296, -45.2910385 -21.8560308)"
676029169,False,2,Rua Antônio dos Reis Filho,residential,30,False,37.664,,,"LINESTRING (-45.2905476 -21.8563545, -45.2905798 -21.8560171)"
136343006,False,2,Rua José Benedito de Paula,residential,30,False,53.931,,,"LINESTRING (-45.2915581 -21.8560763, -45.2912376 -21.8560445, -45.2911142 -21.856029, -45.2910385 -21.8560308)"
675837873,False,2,Rua José Benedito de Paula,residential,30,False,47.364,,,"LINESTRING (-45.2910385 -21.8560308, -45.2905798 -21.8560171)"
136341496,False,2,Rua Francisco Caminada Margotti,residential,30,True,113.423,,,"LINESTRING (-45.2910385 -21.8560308, -45.2910586 -21.8563296, -45.2910492 -21.8570502)"
136343006,False,2,Rua José Benedito de Paula,residential,30,True,53.931,,,"LINESTRING (-45.2910385 -21.8560308, -45.2911142 -21.856029, -45.2912376 -21.8560445, -45.2915581 -21.8560763)"
675837876,False,2,Rua Francisco Caminada Margotti,residential,30,True,229.131,,,"LINESTRING (-45.2910385 -21.8560308, -45.2910304 -21.855808, -45.2910572 -21.8554856, -45.2910861 -21.8552218, -45.2911457 -21.8550251, -45.2912356 -21.8548907, -45.2915816 -21.8545969, -45.2917425 -21.8545123, -45.2918673 -21.8544812, -45.2920376 -21.8544575)"
136342704,False,2,Rua da Figueira,residential,30,True,14.875,,,"LINESTRING (-45.2907179 -21.8531786, -45.2908185 -21.8532744)"
136340222,False,2,Rua Callil Abdo Acari,residential,30,False,102.893,,,"LINESTRING (-45.2958812 -21.8507407, -45.2954493 -21.8499067)"
136340222,False,2,Rua Callil Abdo Acari,residential,30,True,6.814,,,"LINESTRING (-45.2958812 -21.8507407, -45.2959134 -21.8507942)"
137607743,True,1,Avenida Virgílio de Melo Franco,tertiary,40,False,48.405,,,"LINESTRING (-45.2958812 -21.8507407, -45.2962996 -21.850544)"
138166478,False,2,Rodovia Claudionor Vasconcelos,primary,,False,43.126,MG-167,,"LINESTRING (-45.2998294 -21.8498482, -45.2998991 -21.8497586, -45.3000695 -21.8495308)"
"[673953032, 137610058, 673953031]",False,2,Avenida Virgílio de Melo Franco,primary,40,True,243.27599999999998,MG-167,yes,"LINESTRING (-45.2998294 -21.8498482, -45.299702 -21.849814, -45.2992554 -21.8496404, -45.2991213 -21.849613, -45.2989523 -21.8496167, -45.298613 -21.8497225, -45.2980417 -21.8499304, -45.2976072 -21.8500773)"
674300185,False,2,Avenida Francisco Lemos,residential,30,True,158.90800000000002,,,"LINESTRING (-45.2998294 -21.8498482, -45.2993372 -21.8509399, -45.2992656 -21.8511764)"
138180112,True,1,,residential,40,False,8.485,,,"LINESTRING (-45.2964042 -21.8505017, -45.296421 -21.8505764)"
137607743,True,1,Avenida Virgílio de Melo Franco,tertiary,40,False,89.934,,,"LINESTRING (-45.2964042 -21.8505017, -45.297056 -21.8502478, -45.2972196 -21.8502316)"
136340213,False,2,,residential,40,True,7.676,,,"LINESTRING (-45.2944314 -21.8515847, -45.2944784 -21.8516382)"
137607743,True,1,Avenida Virgílio de Melo Franco,tertiary,40,False,72.829,,,"LINESTRING (-45.2944314 -21.8515847, -45.2950202 -21.8512237)"
675837871,False,2,Rua Joaquim Dias Silva,residential,30,False,117.903,,,"LINESTRING (-45.2944314 -21.8515847, -45.2937824 -21.8507121)"
675280422,False,2,Avenida Virgílio de Melo Franco,tertiary,40,False,20.687,,,"LINESTRING (-45.2972196 -21.8502316, -45.297406 -21.8501632)"
675280419,True,1,Avenida Virgílio de Melo Franco,tertiary,40,False,91.25800000000001,,,"LINESTRING (-45.2972196 -21.8502316, -45.2970842 -21.8503212, -45.296421 -21.8505764)"
137607743,True,1,Avenida Virgílio de Melo Franco,tertiary,40,False,92.002,,,"LINESTRING (-45.2951168 -21.8511664, -45.2958812 -21.8507407)"
674531361,True,1,,residential,40,False,6.597,,,"LINESTRING (-45.2951168 -21.8511664, -45.2951442 -21.85122)"
138168814,False,2,Rua Cassemiro José da Costa,residential,30,False,105.335,,,"LINESTRING (-45.2937314 -21.8523489, -45.2928785 -21.8518286)"
136340208,False,2,Alameda do Parque,tertiary,40,False,168.264,,,"LINESTRING (-45.2937314 -21.8523489, -45.2934498 -21.8526041, -45.2931722 -21.8528518, -45.2930729 -21.8529825, -45.2930126 -21.8531306, -45.2929468 -21.8533435, -45.292853 -21.8535787)"
136340208,False,2,Alameda do Parque,tertiary,40,True,65.088,,,"LINESTRING (-45.2937314 -21.8523489, -45.2939728 -21.8520315, -45.2940854 -21.8518647)"
138175287,False,2,Rua João Noronha,residential,30,True,114.355,,,"LINESTRING (-45.2944435 -21.8553226, -45.294579 -21.8563433)"
675280412,False,2,,residential,30,False,7.451,,,"LINESTRING (-45.2944435 -21.8553226, -45.2944355 -21.855256)"
675280396,True,,Avenida Júlio Calil,residential,,False,85.32400000000001,,,"LINESTRING (-45.2944435 -21.8553226, -45.2937461 -21.8554091, -45.2936241 -21.8553935)"
138175287,False,2,Rua João Noronha,residential,30,False,114.355,,,"LINESTRING (-45.294579 -21.8563433, -45.2944435 -21.8553226)"
675280342,False,,Avenida Álvaro Ribeiro Costa,residential,30,True,16.517,,,"LINESTRING (-45.294579 -21.8563433, -45.2947372 -21.8563208)"
"[675280344, 136341498]",False,,"['Avenida Capitão Aureliano', 'Avenida Álvaro Ribeiro Costa']",residential,30,False,134.282,,,"LINESTRING (-45.294579 -21.8563433, -45.2941082 -21.8563993, -45.294009 -21.8564366, -45.29395 -21.8564964, -45.2939299 -21.8565598, -45.2938333 -21.8570726)"
137607743,True,1,Avenida Virgílio de Melo Franco,tertiary,40,False,11.776,,,"LINESTRING (-45.2962996 -21.850544, -45.2964042 -21.8505017)"
675280323,False,2,,residential,30,True,5.981,,,"LINESTRING (-45.2948043 -21.8574523, -45.2947466 -21.8574573)"
675280353,False,,,residential,,True,67.588,,,"LINESTRING (-45.2948043 -21.8574523, -45.295448 -21.8573403)"
675157825,False,2,Avenida João Silva,residential,30,True,55.617,,,"LINESTRING (-45.29699 -21.8531115, -45.297123 -21.8535962)"
675169492,False,2,Avenida João Silva,residential,30,False,11.535,,,"LINESTRING (-45.29699 -21.8531115, -45.2969645 -21.8530105)"
675169493,False,2,Rua Maria Aparecida Faria,residential,30,True,18.511,,,"LINESTRING (-45.29699 -21.8531115, -45.2971666 -21.8531406)"
674531369,True,1,Avenida Presidente Getúlio Vargas,residential,30,False,116.663,,,"LINESTRING (-45.2966094 -21.8518996, -45.2954909 -21.8520514)"
675169491,True,1,Avenida João Silva,residential,30,False,7.925,,,"LINESTRING (-45.2966094 -21.8518996, -45.2965906 -21.8518305)"
138180108,True,1,Avenida Charles Berthaud,residential,30,False,28.963,,,"LINESTRING (-45.2948351 -21.8571934, -45.2948043 -21.8574523)"
138180111,False,,,residential,,False,61.39,,,"LINESTRING (-45.2948351 -21.8571934, -45.2954225 -21.8571063)"
