osmid,oneway,ref,name,highway,reversed,length,bridge,geometry,lanes,width
35014718,False,,Rua Gentil Palhares,residential,False,60.135,,"LINESTRING (-44.2626823 -21.1334567, -44.2626106 -21.1335034, -44.2625212 -21.1335591, -44.2624542 -21.1336029, -44.2623837 -21.1336348, -44.2622918 -21.1336697, -44.2621697 -21.1336965)",,
35014718,False,,Rua Gentil Palhares,residential,True,45.773999999999994,,"LINESTRING (-44.2626823 -21.1334567, -44.2628499 -21.1333508, -44.2629169 -21.1333141, -44.2629543 -21.1332914, -44.262983 -21.1332738, -44.2630187 -21.1332561, -44.2630544 -21.1332358)",,
35014726,False,,,residential,True,19.63,,"LINESTRING (-44.2620862 -21.1338938, -44.2620221 -21.1337277)",,
35014727,False,,Rua Resende Costa,residential,False,55.448,,"LINESTRING (-44.2620862 -21.1338938, -44.2616084 -21.1341175)",,
35014727,False,,Rua Resende Costa,residential,True,15.123,,"LINESTRING (-44.2620862 -21.1338938, -44.2622238 -21.1338488)",,
35014727,False,,Rua Resende Costa,residential,True,55.448,,"LINESTRING (-44.2616084 -21.1341175, -44.2620862 -21.1338938)",,
35014728,False,,Rua Vigário Amâncio,residential,False,56.870000000000005,,"LINESTRING (-44.2616084 -21.1341175, -44.2616386 -21.1343575, -44.2616466 -21.1344082, -44.2616595 -21.1344627, -44.2616762 -21.1345238, -44.2616956 -21.134586, -44.2617065 -21.1346194)",,
35014719,True,,Rua Doutor José Mourão,residential,False,35.761,,"LINESTRING (-44.2617065 -21.1346194, -44.2614119 -21.1347865)",,
35014728,False,,Rua Vigário Amâncio,residential,True,56.870000000000005,,"LINESTRING (-44.2617065 -21.1346194, -44.2616956 -21.134586, -44.2616762 -21.1345238, -44.2616595 -21.1344627, -44.2616466 -21.1344082, -44.2616386 -21.1343575, -44.2616084 -21.1341175)",,
35014719,True,,Rua Doutor José Mourão,residential,False,57.247,,"LINESTRING (-44.262186 -21.1343644, -44.2617065 -21.1346194)",,
356103611,False,,Rua Doutor José Mourão,residential,True,62.091,,"LINESTRING (-44.262186 -21.1343644, -44.2626951 -21.1340706)",,
667233191,False,,Travessa Maestro Gustavo de Carvalho,residential,True,45.69,,"LINESTRING (-44.262186 -21.1343644, -44.2624305 -21.1347062)",,
667233187,False,,Rua Getúlio Vargas,tertiary,True,7.231,,"LINESTRING (-44.2614119 -21.1347865, -44.2614496 -21.1348412)",,
35014720,False,,Rua Padre Lourival Salvo Rios,residential,False,15.818,,"LINESTRING (-44.2633608 -21.1340598, -44.2632403 -21.134147)",,
164861444,False,,Rua Antônio Cirino Rodrigues,residential,True,76.858,,"LINESTRING (-44.2633608 -21.1340598, -44.2635375 -21.1339239, -44.2635606 -21.1338996, -44.2635758 -21.1338797, -44.2635847 -21.1338531, -44.2635896 -21.1338267, -44.263592 -21.1338035, -44.2635925 -21.1337808, -44.2635884 -21.1337501, -44.2635184 -21.1335305, -44.2634909 -21.1334763)",,
314892279,False,,Praça Barão de Itambé,residential,False,18.79,,"LINESTRING (-44.2633608 -21.1340598, -44.2634124 -21.1341337, -44.2634515 -21.1342058)",,
35014722,False,,Praça Francisco Neves,residential,True,17.086,,"LINESTRING (-44.2624305 -21.1347062, -44.2625364 -21.1348239)",,
667233191,False,,Travessa Maestro Gustavo de Carvalho,residential,False,45.69,,"LINESTRING (-44.2624305 -21.1347062, -44.262186 -21.1343644)",,
667233194,False,,Rua Padre Lourival Salvo Rios,residential,False,22.669,,"LINESTRING (-44.2624305 -21.1347062, -44.2622535 -21.1348258)",,
667233194,False,,Rua Padre Lourival Salvo Rios,residential,True,63.889,,"LINESTRING (-44.2624305 -21.1347062, -44.2629295 -21.1343693)",,
35014720,False,,Rua Padre Lourival Salvo Rios,residential,False,40.621,,"LINESTRING (-44.2632403 -21.134147, -44.2629295 -21.1343693)",,
35014720,False,,Rua Padre Lourival Salvo Rios,residential,True,15.818,,"LINESTRING (-44.2632403 -21.134147, -44.2633608 -21.1340598)",,
314891626,False,,Praça Barão de Itambé,residential,True,37.611,,"LINESTRING (-44.2632403 -21.134147, -44.2630199 -21.1338784)",,
35014722,False,,Praça Francisco Neves,residential,False,17.086,,"LINESTRING (-44.2625364 -21.1348239, -44.2624305 -21.1347062)",,
314875531,False,,Rua Padre Lourival Salvo Rios,residential,False,63.209,,"LINESTRING (-44.2625364 -21.1348239, -44.2630206 -21.1344787)",,
314875531,False,,Rua Padre Lourival Salvo Rios,residential,True,30.458999999999996,,"LINESTRING (-44.2625364 -21.1348239, -44.262471 -21.1348884, -44.262453 -21.1349096, -44.262443 -21.1349248, -44.2624367 -21.1349387, -44.2624287 -21.1349623, -44.2624246 -21.1349841, -44.2624269 -21.1349999, -44.2624335 -21.1350176, -44.262444 -21.1350329, -44.262428 -21.1350535)",,
35014723,False,,Rua Monsenhor Gustavo,residential,False,77.617,,"LINESTRING (-44.2618069 -21.1354429, -44.262428 -21.1350535)",,
314874076,False,,Rua Getúlio Vargas,tertiary,True,64.97200000000001,,"LINESTRING (-44.2618069 -21.1354429, -44.2620059 -21.1356798, -44.2622185 -21.1358822)",,
667233187,False,,Rua Getúlio Vargas,tertiary,False,76.48400000000001,,"LINESTRING (-44.2618069 -21.1354429, -44.2616696 -21.135209, -44.2614496 -21.1348412)",,
35014723,False,,Rua Monsenhor Gustavo,residential,True,77.617,,"LINESTRING (-44.262428 -21.1350535, -44.2618069 -21.1354429)",,
314875531,False,,Rua Padre Lourival Salvo Rios,residential,False,30.459000000000003,,"LINESTRING (-44.262428 -21.1350535, -44.262444 -21.1350329, -44.2624335 -21.1350176, -44.2624269 -21.1349999, -44.2624246 -21.1349841, -44.2624287 -21.1349623, -44.2624367 -21.1349387, -44.262443 -21.1349248, -44.262453 -21.1349096, -44.262471 -21.1348884, -44.2625364 -21.1348239)",,
314874076,False,,Rua Getúlio Vargas,tertiary,False,37.943,,"LINESTRING (-44.2624634 -21.1361357, -44.2622185 -21.1358822)",,
356096282,False,,Praça Embaixador Gastão da Cunha,tertiary,True,78.292,,"LINESTRING (-44.2624634 -21.1361357, -44.262702 -21.1368037)",,
477942690,True,,Rua Santo Antônio,tertiary,False,85.56,,"LINESTRING (-44.2624634 -21.1361357, -44.263066 -21.1366612)",,
35014733,True,,Travessa Lopes,tertiary,False,57.529,,"LINESTRING (-44.2595877 -21.1326456, -44.2591399 -21.1329509)",,
163539089,False,,Rua João Mourão,tertiary,False,11.956,,"LINESTRING (-44.2595877 -21.1326456, -44.2596835 -21.1325858)",,
314876333,True,,Rua do Carmo,residential,False,100.754,,"LINESTRING (-44.2595877 -21.1326456, -44.2602924 -21.1331671, -44.2603541 -21.1332015)",,
314876333,True,,Rua do Carmo,residential,False,82.506,,"LINESTRING (-44.2588383 -21.1323967, -44.2595877 -21.1326456)",,
314887630,True,,Praça Doutor Antônio Viegas,residential,False,64.856,,"LINESTRING (-44.2588383 -21.1323967, -44.2582524 -21.1321929)",,
164877420,False,,Rua Aureliano Raposo,residential,False,61.480000000000004,,"LINESTRING (-44.2588383 -21.1323967, -44.2589937 -21.1319941, -44.2590081 -21.131974, -44.2590593 -21.1318852)",,
314878822,True,BR-383;BR-494,Avenida Presidente Tancredo Neves,trunk,False,143.856,,"LINESTRING (-44.25938 -21.1344792, -44.259639 -21.1347997, -44.2600539 -21.1352924, -44.2602042 -21.1355183)",,
"[356344768, 35014732]",True,,"['Rua Marechal Deodoro', 'Rua Barão do Rio Branco']",residential,False,167.563,,"LINESTRING (-44.2602712 -21.1343296, -44.2596817 -21.1336442, -44.2594985 -21.1335126, -44.2594355 -21.1334325, -44.2593979 -21.1333462, -44.2593738 -21.1331273)",,
314878023,True,,Rua Sebastião Sette,residential,False,69.274,,"LINESTRING (-44.2602712 -21.1343296, -44.2603168 -21.1342547, -44.2606009 -21.1337878)",,
314891457,False,,Rua Getúlio Vargas,tertiary,False,38.323,,"LINESTRING (-44.2608576 -21.1337386, -44.2609082 -21.1333972)",,
314891458,True,,Rua Getúlio Vargas,tertiary,False,129.932,,"LINESTRING (-44.2608576 -21.1337386, -44.2614119 -21.1347865)",,
314887642,True,,Rua Resende Costa,residential,False,79.31099999999999,,"LINESTRING (-44.2608576 -21.1337386, -44.2609916 -21.1337223, -44.2610963 -21.1337226, -44.2611913 -21.1337245, -44.2612761 -21.1337283, -44.261348 -21.1337462, -44.2613815 -21.133752, -44.2614054 -21.1337569, -44.261434 -21.1337669, -44.2614567 -21.133774, -44.2614807 -21.1337805, -44.2615051 -21.1337883, -44.2615248 -21.1337922, -44.2615421 -21.1338064, -44.2615626 -21.1338281, -44.2615838 -21.1338511)",,
35014732,True,,Rua Marechal Deodoro,residential,False,54.394,,"LINESTRING (-44.2620009 -21.1366704, -44.2617331 -21.1362498)",,
314876336,False,BR-383;BR-494,Rua Manoel Anselmo,trunk,False,82.25,,"LINESTRING (-44.2620009 -21.1366704, -44.2626391 -21.1371095)",,
35014732,True,,Rua Marechal Deodoro,residential,False,105.146,,"LINESTRING (-44.2614777 -21.1358949, -44.2609465 -21.1350895)",,
314876334,False,,,residential,True,43.669,,"LINESTRING (-44.2614777 -21.1358949, -44.2611911 -21.1361826)",,
35014732,True,,Rua Marechal Deodoro,residential,False,109.751,,"LINESTRING (-44.2609465 -21.1350895, -44.2602712 -21.1343296)",,
314876332,True,,Rua Artur Bernardes,residential,False,90.557,,"LINESTRING (-44.2609465 -21.1350895, -44.2602042 -21.1355183)",,
35014733,True,,Travessa Lopes,tertiary,False,72.111,,"LINESTRING (-44.2591399 -21.1329509, -44.2585812 -21.1333369)",,
356344767,True,,Rua João Jacobe,residential,False,68.217,,"LINESTRING (-44.2591399 -21.1329509, -44.2590773 -21.1329035, -44.2589347 -21.132781, -44.2587088 -21.1325447, -44.2586824 -21.1325121)",,
35014733,True,,Travessa Lopes,tertiary,False,28.293,,"LINESTRING (-44.2585812 -21.1333369, -44.2583712 -21.1334993)",,
666175308,True,BR-383;BR-494,Avenida Presidente Tancredo Neves,trunk,False,151.649,,"LINESTRING (-44.2585812 -21.1333369, -44.25938 -21.1344792)",,
314840461,False,,Rua Maria Teresa,residential,False,42.019,,"LINESTRING (-44.2580479 -21.1337623, -44.2577781 -21.1340442)",,
666171415,True,BR-383;BR-494,Avenida Eduardo Magalhães,trunk,False,140.102,,"LINESTRING (-44.2580479 -21.1337623, -44.2575409 -21.1332926, -44.2570939 -21.1328703)",,
1033591804,True,,Avenida Tiradentes,residential,False,73.895,,"LINESTRING (-44.2571626 -21.1346544, -44.2577129 -21.1350765)",,
314840458,True,,Avenida Tiradentes,residential,False,273.16499999999996,,"LINESTRING (-44.2571626 -21.1346544, -44.2568664 -21.1344359, -44.2551214 -21.133102)",,
314840461,False,,Rua Maria Teresa,residential,True,93.16399999999999,,"LINESTRING (-44.2571626 -21.1346544, -44.2573657 -21.1344576, -44.2576846 -21.1341379, -44.2577781 -21.1340442)",,
35014752,True,,Rua Maria Teresa,residential,False,95.056,,"LINESTRING (-44.2565238 -21.1352674, -44.2571626 -21.1346544)",,
666171416,False,,Rua Comendador Bastos,secondary,True,55.804,,"LINESTRING (-44.2565238 -21.1352674, -44.25617 -21.1348893)",,
314840444,False,,Rua Comendador Bastos,secondary,False,93.67,,"LINESTRING (-44.2565238 -21.1352674, -44.2568591 -21.1355376, -44.2571606 -21.1358617)",2,
314874075,False,,Rua Doutor Ribeiro da Silva,residential,False,78.117,,"LINESTRING (-44.263066 -21.1366612, -44.2636285 -21.136194)",,
314874074,False,,Rua Doutor Ribeiro da Silva,residential,True,41.522000000000006,,"LINESTRING (-44.263066 -21.1366612, -44.2630319 -21.1366587, -44.2628968 -21.1367347, -44.262702 -21.1368037)",,
35014736,True,,Rua General João Faria,residential,False,8.347,,"LINESTRING (-44.2565668 -21.1375415, -44.2564943 -21.1375089)",,
314837498,True,,Avenida Nossa Senhora do Pilar,tertiary,False,48.516,,"LINESTRING (-44.2565668 -21.1375415, -44.2562662 -21.1378758)",,
35014715,True,MGC-383;BR-383;BR-494,Rua Hermílio Alves,trunk,False,90.287,,"LINESTRING (-44.2606473 -21.1361918, -44.2599372 -21.1357221)",2,
163906630,True,,Avenida Tiradentes,secondary,False,135.897,,"LINESTRING (-44.2600906 -21.136819, -44.2611265 -21.1375674)",,
35014737,True,,Rua Alfredo Luiz Ratton,residential,False,90.6,,"LINESTRING (-44.2600906 -21.136819, -44.2603544 -21.1365427, -44.2604132 -21.1364781, -44.2606473 -21.1361918)",,
314840454,False,,Rua Comendador Costa,residential,False,128.452,,"LINESTRING (-44.2551214 -21.133102, -44.2545856 -21.1341435)",,
"[314840456, 35014747]",True,,"['Rua Comendador Costa', 'Rua Quintino Bocaiuva']",residential,False,361.66700000000003,,"LINESTRING (-44.2551214 -21.133102, -44.2552943 -21.132746, -44.2554056 -21.1325827, -44.2562094 -21.1329535, -44.2563218 -21.1329901, -44.2567139 -21.1332375, -44.2570999 -21.13352, -44.2572884 -21.1336667, -44.2577781 -21.1340442)",,
35014754,True,,Rua Ministro Gabriel Passos,tertiary,False,95.423,,"LINESTRING (-44.2594288 -21.1362829, -44.2593005 -21.1364381, -44.259194 -21.1365646, -44.259042 -21.1367477, -44.2588676 -21.1369629)",,2.9
163906630,True,,Avenida Tiradentes,secondary,False,90.92,,"LINESTRING (-44.2594288 -21.1362829, -44.2597698 -21.1365515, -44.259795 -21.1365725, -44.2600906 -21.136819)",,
314624564,True,,Rua Comendador Bastos,secondary,False,10.292,,"LINESTRING (-44.2576264 -21.1360395, -44.2577082 -21.1360919)",,
140354589,True,,Avenida Andrade Reis,secondary,False,93.29,,"LINESTRING (-44.2576264 -21.1360395, -44.2579984 -21.1357165, -44.2582738 -21.1354573)",,
163906630,True,,Avenida Tiradentes,secondary,False,8.252,,"LINESTRING (-44.2582738 -21.1354573, -44.2583364 -21.1355031)",,
1033591805,True,,Avenida Andrade Reis,tertiary,False,71.13,,"LINESTRING (-44.2582738 -21.1354573, -44.258791 -21.1350372)",,
902656265,True,,Rua Comendador Costa,residential,False,9.571,,"LINESTRING (-44.2545245 -21.134208, -44.2545856 -21.1341435)",,
314624562,False,,Rua Padre Sacramento,secondary,False,7.009,,"LINESTRING (-44.2545245 -21.134208, -44.254554 -21.1342163, -44.2545892 -21.1342262)",,
314879205,True,BR-383;BR-494,Avenida Presidente Tancredo Neves,trunk,False,67.727,,"LINESTRING (-44.2568204 -21.132231, -44.2574161 -21.1324805)",,
666175305,True,,Avenida Presidente Tancredo Neves,secondary,False,66.852,,"LINESTRING (-44.2568204 -21.132231, -44.2573479 -21.1325765)",,
314879207,False,,Avenida Presidente Tancredo Neves,secondary,True,49.411,,"LINESTRING (-44.2583712 -21.1334993, -44.2580485 -21.1331724)",2,
314878821,True,,Avenida Presidente Tancredo Neves,residential,False,151.148,,"LINESTRING (-44.2583712 -21.1334993, -44.2591603 -21.1342927, -44.25938 -21.1344792)",,
"[901961227, 901961228]",True,,,secondary,False,44.823,yes,"LINESTRING (-44.2583712 -21.1334993, -44.2580625 -21.1337332, -44.2580479 -21.1337623)",,
666175306,False,,Rua José Leite de Andrade,residential,True,12.806,,"LINESTRING (-44.2573479 -21.1325765, -44.2574161 -21.1324805)",,
35014743,True,,Avenida Presidente Tancredo Neves,secondary,False,98.34800000000001,,"LINESTRING (-44.2573479 -21.1325765, -44.2578239 -21.1329888, -44.2580485 -21.1331724)",,
"[35014745, 901961229, 901961230]",False,,Rua José Leite de Andrade,residential,True,41.984,yes,"LINESTRING (-44.2573479 -21.1325765, -44.2573352 -21.1325936, -44.2571522 -21.1328088, -44.2570939 -21.1328703)",,
902525521,True,,,trunk_link,False,20.609,,"LINESTRING (-44.2573479 -21.1325765, -44.2574683 -21.1325636, -44.2575458 -21.1325624)",,
314840461,False,,Rua Maria Teresa,residential,True,42.019,,"LINESTRING (-44.2577781 -21.1340442, -44.2580479 -21.1337623)",,
314840461,False,,Rua Maria Teresa,residential,False,93.164,,"LINESTRING (-44.2577781 -21.1340442, -44.2576846 -21.1341379, -44.2573657 -21.1344576, -44.2571626 -21.1346544)",,
314879206,False,,Rua Amélia Ribeiro Guedes,residential,True,29.793,,"LINESTRING (-44.2580485 -21.1331724, -44.2582351 -21.1329687)",,
314879207,False,,Avenida Presidente Tancredo Neves,secondary,False,49.411,,"LINESTRING (-44.2580485 -21.1331724, -44.2583712 -21.1334993)",2,
35014760,True,,Avenida 8 de Dezembro,secondary,False,80.135,,"LINESTRING (-44.2545892 -21.1342262, -44.2540807 -21.1347688)",,
667025697,False,,Rua Padre Sacramento,secondary,False,25.395,,"LINESTRING (-44.2545892 -21.1342262, -44.2548201 -21.1343022)",,
314624562,False,,Rua Padre Sacramento,secondary,True,7.009,,"LINESTRING (-44.2545892 -21.1342262, -44.254554 -21.1342163, -44.2545245 -21.134208)",,
35014715,True,MGC-383;BR-383;BR-494,Rua Hermílio Alves,trunk,False,76.823,,"LINESTRING (-44.2623811 -21.1373155, -44.261771 -21.1369237)",2,
901858890,False,AMG-0460;BR-383;BR-494,Avenida Eduardo Magalhães,trunk,True,11.021,,"LINESTRING (-44.2623811 -21.1373155, -44.2624531 -21.1373884)",,
"[275467988, 974526542, 140354751]",True,BR-494,Ponte do Rosário,secondary,False,35.253,yes,"LINESTRING (-44.2623811 -21.1373155, -44.2624276 -21.1372775, -44.2625854 -21.1371456, -44.2626391 -21.1371095)",,
314613630,True,,Rua Aureliano Mourão,residential,False,97.935,,"LINESTRING (-44.261771 -21.1369237, -44.2611265 -21.1375674)",,
35014715,True,MGC-383;BR-383;BR-494,Rua Hermílio Alves,trunk,False,142.15,,"LINESTRING (-44.261771 -21.1369237, -44.2611191 -21.1364947, -44.2606473 -21.1361918)",2,
314624564,True,,Rua Comendador Bastos,secondary,False,21.858,,"LINESTRING (-44.2577082 -21.1360919, -44.2578626 -21.1362257)",,
1033591802,True,,Avenida Nossa Senhora do Pilar,secondary,False,20.381,,"LINESTRING (-44.2577082 -21.1360919, -44.257604 -21.1362473)",,
356084159,True,,Rua Marechal Bittencourt,residential,False,27.198000000000004,,"LINESTRING (-44.2606009 -21.1337878, -44.2607477 -21.1337555, -44.2608377 -21.1337426, -44.2608576 -21.1337386)",,
164775684,False,,Ladeira Tenente Vilas Boas,unclassified,False,102.505,,"LINESTRING (-44.25617 -21.1348893, -44.255488 -21.1355565)",,
666171416,False,,Rua Comendador Bastos,secondary,False,55.804,,"LINESTRING (-44.25617 -21.1348893, -44.2565238 -21.1352674)",,
314840449,True,,Praça Duque de Caxias,secondary,False,154.604,,"LINESTRING (-44.25617 -21.1348893, -44.2557789 -21.1347001, -44.2550587 -21.1344178, -44.2548201 -21.1343022)",,
140354588,True,,Avenida Andrade Reis,tertiary,False,92.42099999999999,,"LINESTRING (-44.2583364 -21.1355031, -44.2579924 -21.1358053, -44.2577082 -21.1360919)",,
163906630,True,,Avenida Tiradentes,secondary,False,142.704,,"LINESTRING (-44.2583364 -21.1355031, -44.2589311 -21.1359104, -44.2594288 -21.1362829)",,
356344767,True,,Rua João Jacobe,residential,False,31.197,,"LINESTRING (-44.2593738 -21.1331273, -44.2591399 -21.1329509)",,
356084159,True,,Rua Marechal Bittencourt,residential,False,147.234,,"LINESTRING (-44.2593738 -21.1331273, -44.2599377 -21.1334195, -44.2600431 -21.1334633, -44.2601803 -21.1335286, -44.2603285 -21.1336034, -44.2606009 -21.1337878)",,
314624564,True,,Rua Comendador Bastos,secondary,False,52.199,,"LINESTRING (-44.2571606 -21.1358617, -44.2576264 -21.1360395)",,
314840444,False,,Rua Comendador Bastos,secondary,True,93.67,,"LINESTRING (-44.2571606 -21.1358617, -44.2568591 -21.1355376, -44.2565238 -21.1352674)",2,
35014715,True,MGC-383;BR-383;BR-494,Rua Hermílio Alves,trunk,False,156.394,,"LINESTRING (-44.2590589 -21.1348042, -44.2588655 -21.134608, -44.2588061 -21.1345497, -44.2587143 -21.1344773, -44.2580479 -21.1337623)",2,
140354747,True,,Rua Comendador Bastos,secondary,False,50.64,,"LINESTRING (-44.2575096 -21.1361802, -44.2571606 -21.1358617)",,
1033591803,True,,Avenida Nossa Senhora do Pilar,secondary,False,19.787,,"LINESTRING (-44.2575096 -21.1361802, -44.2576264 -21.1360395)",,
314870815,False,,,residential,True,23.15,,"LINESTRING (-44.2631407 -21.1374003, -44.2629946 -21.1375577)",,
140354747,True,,Rua Comendador Bastos,secondary,False,12.31,,"LINESTRING (-44.257604 -21.1362473, -44.2575096 -21.1361802)",,
314837498,True,,Avenida Nossa Senhora do Pilar,tertiary,False,179.709,,"LINESTRING (-44.257604 -21.1362473, -44.2574425 -21.1364645, -44.2568591 -21.1371663, -44.2565668 -21.1375415)",,
140354747,True,,Rua Comendador Bastos,secondary,False,29.717999999999996,,"LINESTRING (-44.2581802 -21.1364771, -44.2580331 -21.1364172, -44.2579357 -21.1363426)",,
314624563,False,,Rua Doutor Balbino da Cunha,secondary,False,89.46200000000002,,"LINESTRING (-44.2581802 -21.1364771, -44.258475 -21.1366938, -44.2587085 -21.1368564, -44.2588676 -21.1369629)",,
355531390,False,,Rua Sargento Wilson Ramos,residential,True,8.438,,"LINESTRING (-44.2562662 -21.1378758, -44.2562436 -21.1378029)",,
163906630,True,,Avenida Tiradentes,secondary,False,68.489,,"LINESTRING (-44.2611265 -21.1375674, -44.2616525 -21.1379398)",,
314613630,True,,Rua Aureliano Mourão,residential,False,66.857,,"LINESTRING (-44.2611265 -21.1375674, -44.2606568 -21.1379792)",,
35014740,True,,Avenida Nossa Senhora do Pilar,tertiary,False,181.43,,"LINESTRING (-44.2564943 -21.1375089, -44.2575096 -21.1361802)",,
35014737,True,,Rua Alfredo Luiz Ratton,residential,False,83.098,,"LINESTRING (-44.2595708 -21.1373877, -44.2600906 -21.136819)",,
314613631,True,,Rua Doutor Balbino da Cunha,secondary,False,86.892,,"LINESTRING (-44.2595708 -21.1373877, -44.2588676 -21.1369629)",,
355800323,False,,Rua Carvalho Resende,residential,False,14.295,,"LINESTRING (-44.2558464 -21.1311365, -44.2559574 -21.1312127)",,
356086682,False,,,residential,True,31.492,,"LINESTRING (-44.2558464 -21.1311365, -44.2559394 -21.1308669)",,
901935244,False,,Rua Carvalho Resende,tertiary,True,20.976,,"LINESTRING (-44.2558464 -21.1311365, -44.2557145 -21.1309935)",,
164877402,False,,Rua Padre Faustino,residential,False,28.159,,"LINESTRING (-44.2570904 -21.1305404, -44.2572736 -21.1303535)",,
164877402,False,,Rua Padre Faustino,residential,True,24.935,,"LINESTRING (-44.2570904 -21.1305404, -44.2568916 -21.1306665)",,
163539303,False,,Rua Severo Carazza,residential,True,74.783,,"LINESTRING (-44.2570904 -21.1305404, -44.2571265 -21.1306048, -44.2572593 -21.1306005, -44.2573995 -21.1305898, -44.2575208 -21.1305743, -44.2576527 -21.1305694, -44.2577677 -21.1305645)",,
164877402,False,,Rua Padre Faustino,residential,False,67.479,,"LINESTRING (-44.2563386 -21.1309862, -44.2568916 -21.1306665)",,
356086680,False,,Alameda do Castro,residential,False,27.525,,"LINESTRING (-44.2563386 -21.1309862, -44.2565411 -21.1311462)",,
164877402,False,,Rua Padre Faustino,residential,True,46.877,,"LINESTRING (-44.2563386 -21.1309862, -44.2561359 -21.1311073, -44.2559574 -21.1312127)",,
356086681,False,,Travessa Castro,residential,True,50.149,,"LINESTRING (-44.2563386 -21.1309862, -44.2563595 -21.130937, -44.2559394 -21.1308669)",,
356041884,False,,Rua João Magalhães,tertiary,False,4.862,,"LINESTRING (-44.2628911 -21.1308987, -44.2629251 -21.1308686)",,
356041888,True,,Rua João Mourão,tertiary,False,54.00999999999999,,"LINESTRING (-44.2628911 -21.1308987, -44.26288 -21.1309406, -44.2628682 -21.1309746, -44.2628596 -21.130998, -44.2628472 -21.1310289, -44.2628361 -21.1310618, -44.2628271 -21.131098, -44.262818 -21.1311434, -44.2628102 -21.131184, -44.2628018 -21.1312264, -44.2627623 -21.1313686)",,
163539303,False,,Rua Severo Carazza,residential,False,342.03599999999994,,"LINESTRING (-44.2610145 -21.1307946, -44.2607949 -21.1307786, -44.2607155 -21.1307693, -44.2605556 -21.130767, -44.2604837 -21.1307621, -44.260429 -21.1307296, -44.2603577 -21.1307231, -44.2603012 -21.1306805, -44.2601974 -21.1306733, -44.2601397 -21.1306729, -44.2600883 -21.130666, -44.2599704 -21.1306432, -44.2598717 -21.1306362, -44.2596784 -21.1306261, -44.2595404 -21.1306263, -44.2592976 -21.1305824, -44.2590771 -21.1305628, -44.2589642 -21.1305538, -44.2588387 -21.1305364, -44.2587735 -21.1305264, -44.2587017 -21.1305409, -44.2586261 -21.1305686, -44.258553 -21.130586, -44.2584744 -21.1305846, -44.2583377 -21.1305923, -44.2577677 -21.1305645)",,
163539303,False,,Rua Severo Carazza,residential,True,202.60799999999995,,"LINESTRING (-44.2610145 -21.1307946, -44.2610247 -21.1307961, -44.2610947 -21.1308064, -44.2611805 -21.130819, -44.2612499 -21.1308292, -44.2613008 -21.1308324, -44.261346 -21.1308324, -44.2613958 -21.1308324, -44.2614525 -21.1308313, -44.2614805 -21.130833, -44.2615077 -21.130836, -44.2615294 -21.1308386, -44.2615573 -21.1308432, -44.2619965 -21.1309489, -44.262049 -21.1309639, -44.2621039 -21.130977, -44.26216 -21.1309863, -44.262219 -21.1309938, -44.2622783 -21.1309968, -44.2623332 -21.1309968, -44.2626286 -21.1309513, -44.262689 -21.1309431, -44.262747 -21.1309314, -44.2627925 -21.130921, -44.2628464 -21.1309019, -44.2628933 -21.1308802, -44.2629251 -21.1308686)",,
