osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,junction
187085997,True,2,Rua Coronel Passos Maia,tertiary,40,False,182.48699999999997,"LINESTRING (-52.4057146 -26.879062, -52.4057805 -26.8789261, -52.4060978 -26.878272, -52.4063989 -26.8776512, -52.4064379 -26.8775708, -52.4064455 -26.8775559)",,
291364975,False,2,Rua Independência,tertiary,40,True,150.664,"LINESTRING (-52.4057146 -26.879062, -52.4054454 -26.8789814, -52.4045464 -26.8787125, -52.4042744 -26.8786311)",,
383983835,False,2,Rua Independência,tertiary,40,False,100.521,"LINESTRING (-52.4057146 -26.879062, -52.405976 -26.8791321, -52.4064685 -26.8792641, -52.4066852 -26.8793222)",,
291364562,False,,Avenida Brasil,secondary,40,True,10.88,"LINESTRING (-52.4002042 -26.8771208, -52.4000993 -26.8771494)",,
291364562,False,,Avenida Brasil,secondary,40,False,133.25199999999998,"LINESTRING (-52.4002042 -26.8771208, -52.4003826 -26.8770729, -52.4014189 -26.8767948, -52.4014907 -26.8767755)",,
916737794,False,2,Rua Joinville,tertiary,,False,102.328,"LINESTRING (-52.4002042 -26.8771208, -52.4001496 -26.8769508, -52.3999766 -26.8764117, -52.3999202 -26.8762361)",,
176060964,True,1,Avenida La Salle,secondary,40,False,113.276,"LINESTRING (-52.4069116 -26.8766718, -52.4071532 -26.8767664, -52.4078305 -26.8770315, -52.4079574 -26.8770812)",,
689260206,True,2,Rua Coronel Passos Maia,secondary,40,False,148.492,"LINESTRING (-52.4069116 -26.8766718, -52.4070269 -26.8764483, -52.4075121 -26.8755075, -52.4075373 -26.8754586)",,
186845711,False,,Rua Arthur Dambrosio,residential,40,True,8.422,"LINESTRING (-52.4020172 -26.8727775, -52.4021017 -26.8727701)",,
341354801,True,1,Rua Papa João XXIII,tertiary,40,False,30.372,"LINESTRING (-52.4020172 -26.8727775, -52.401923 -26.8725176)",8,
186845711,False,,Rua Arthur Dambrosio,residential,40,False,167.806,"LINESTRING (-52.4020172 -26.8727775, -52.4019132 -26.8728055, -52.4005637 -26.8731681, -52.4003973 -26.8732128)",,
246793617,False,,Rua Pará,tertiary,,True,172.36899999999997,"LINESTRING (-52.4023329 -26.8736085, -52.4021127 -26.8736722, -52.4006799 -26.8740869)",,
553864186,True,1,,tertiary,30,False,5.7490000000000006,"LINESTRING (-52.4023329 -26.8736085, -52.402324 -26.8735839, -52.4023272 -26.8735582)",,roundabout
916516227,True,,,tertiary,,False,1.627,"LINESTRING (-52.4030196 -26.8747343, -52.4030109 -26.8747467)",,roundabout
383983836,False,2,Rua Coronel Passos Maia,secondary,40,True,3.358,"LINESTRING (-52.4076705 -26.8752578, -52.4076903 -26.8752333)",,
689260205,True,1,Avenida Brasil,secondary,40,False,32.849,"LINESTRING (-52.4076705 -26.8752578, -52.4075537 -26.8752636, -52.4073395 -26.8752623)",,
958799548,True,2,Rua Coronel Passos Maia,secondary,40,False,5.738,"LINESTRING (-52.4068827 -26.8767165, -52.4069116 -26.8766718)",,
176063444,True,1,Rua Olavo Bilac,residential,40,False,138.67399999999998,"LINESTRING (-52.4068827 -26.8767165, -52.4067943 -26.8764684, -52.406487 -26.8756055, -52.4064605 -26.8755276)",,
291364976,False,2,Avenida Brasil,secondary,40,False,55.468999999999994,"LINESTRING (-52.4043478 -26.8760329, -52.4045737 -26.8759741, -52.4048807 -26.8758819)",,
291364980,False,2,Rua Rui Barbosa,tertiary,40,False,146.641,"LINESTRING (-52.4043478 -26.8760329, -52.4044291 -26.8763007, -52.4044934 -26.8765124, -52.4046166 -26.8769007, -52.4046886 -26.877104, -52.4047579 -26.8772997)",,
772945337,False,2,Avenida Brasil,secondary,40,True,84.65,"LINESTRING (-52.4043478 -26.8760329, -52.4040779 -26.8761014, -52.4035269 -26.8762412)",,
958799548,True,2,Rua Coronel Passos Maia,secondary,40,False,7.692,"LINESTRING (-52.4068439 -26.8767764, -52.4068827 -26.8767165)",,
1155710876,False,,Rua Olimpio Julio Tortato,residential,,False,6.918,"LINESTRING (-52.4041568 -26.8726756, -52.4041199 -26.8726228)",,
1155710858,True,,Rua Nereu Ramos,tertiary,40,False,44.232,"LINESTRING (-52.4041568 -26.8726756, -52.4040221 -26.8727402, -52.4038967 -26.8728077, -52.4037712 -26.8728752)",,
"[1107925641, 1155710877, 1156528295]",False,,Rua Olimpio Julio Tortato,residential,,True,77.582,"LINESTRING (-52.4041568 -26.8726756, -52.4042023 -26.8727413, -52.4043795 -26.8730066, -52.4044345 -26.8731063, -52.4044731 -26.8731644, -52.4045484 -26.8732792)",,
176057394,False,,Rua Joinville,tertiary,,True,94.737,"LINESTRING (-52.3993318 -26.8744492, -52.3995985 -26.8752673)",,
176068397,False,,Rua Pará,residential,40,True,80.209,"LINESTRING (-52.3993318 -26.8744492, -52.3985562 -26.8746534)",,
176057394,False,,Rua Joinville,tertiary,,False,102.715,"LINESTRING (-52.3993318 -26.8744492, -52.3992931 -26.8743264, -52.3990931 -26.8736924, -52.3990513 -26.87356)",,
246793617,False,,Rua Pará,tertiary,,False,139.65,"LINESTRING (-52.3993318 -26.8744492, -52.399513 -26.8744005, -52.4006799 -26.8740869)",,
916516258,True,1,Rua Nereu Ramos,tertiary,40,False,33.402,"LINESTRING (-52.4083808 -26.8704045, -52.4080965 -26.8705655)",7,
186845713,False,2,Rua Olavo Bilac,residential,40,False,7.354,"LINESTRING (-52.4051085 -26.8721653, -52.4050707 -26.8721084)",,
246793616,True,,Rua Nereu Ramos,tertiary,40,False,26.516,"LINESTRING (-52.4051085 -26.8721653, -52.404879 -26.8722876)",,
186845713,False,2,Rua Olavo Bilac,residential,40,True,81.65400000000001,"LINESTRING (-52.4051085 -26.8721653, -52.4051604 -26.8722449, -52.4055357 -26.872793)",,
186845711,False,,Rua Arthur Dambrosio,residential,40,False,99.37,"LINESTRING (-52.4045134 -26.8715048, -52.4036459 -26.8719518)",,
916516236,False,2,,tertiary_link,40,True,7.855,"LINESTRING (-52.4014727 -26.8748131, -52.40147 -26.8747425)",,
