osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge
478034091,4,Waterloo Street,tertiary,False,True,32.086,"LINESTRING (-66.0576559 45.275267, -66.0575068 45.2755358)",,,
478034093,4,Union Street,secondary,False,True,28.981,"LINESTRING (-66.0576559 45.275267, -66.0572939 45.2753221)",,,
"[612007680, 478034092]",,Union Street,secondary,False,False,139.141,"LINESTRING (-66.0576559 45.275267, -66.0579328 45.2752206, -66.058042 45.2752023, -66.0582846 45.2751627, -66.0583825 45.2751467, -66.0588787 45.2750688, -66.0591104 45.2750324, -66.0593895 45.2749886)",,,
63035455,,Prince Edward Street,residential,False,True,178.47699999999998,"LINESTRING (-66.0546725 45.2771637, -66.0543071 45.2774934, -66.0540743 45.2777033, -66.0540144 45.2777574, -66.0539588 45.2778075, -66.05393 45.2778336, -66.053386 45.2783243, -66.0533192 45.2783911, -66.0532852 45.2784367)",,,
163138505,,Richmond Street,residential,False,False,78.476,"LINESTRING (-66.0546725 45.2771637, -66.0549596 45.2773232, -66.0553601 45.2775457, -66.0554597 45.277601)",,,
609506136,,Prince Edward Street,residential,False,False,172.92999999999998,"LINESTRING (-66.0546725 45.2771637, -66.0547388 45.2771064, -66.0548286 45.2770289, -66.0552876 45.2766143, -66.0554296 45.276485, -66.0555901 45.2763389, -66.0556882 45.2762498, -66.0560554 45.2759511)",,,
609561968,4,Waterloo Street,tertiary,False,False,46.671,"LINESTRING (-66.0572766 45.275923, -66.0575068 45.2755358)",,,
61697393,,Peters Street,residential,False,False,193.224,"LINESTRING (-66.0572766 45.275923, -66.057527 45.275999, -66.0577921 45.2760794, -66.0578955 45.2761109, -66.05797 45.2761335, -66.0581097 45.2761758, -66.0582125 45.2762082, -66.0584137 45.2762669, -66.0586825 45.2763496, -66.059544 45.2766113)",,,
609561968,4,Waterloo Street,tertiary,False,True,83.899,"LINESTRING (-66.0572766 45.275923, -66.0571897 45.2760638, -66.0570473 45.2762947, -66.0570369 45.2763116, -66.05696 45.2764362, -66.0568745 45.276575, -66.0568492 45.276615)",,,
63035567,3,Wellington Row,residential,False,False,137.667,"LINESTRING (-66.0611147 45.2746896, -66.0612724 45.2751937, -66.0612903 45.2752508, -66.0613207 45.2753479, -66.0613617 45.2754788, -66.0613797 45.2755365, -66.061493 45.2758987)",50,,
612007679,2,Union Street,secondary,False,True,71.345,"LINESTRING (-66.0611147 45.2746896, -66.0610264 45.2747046, -66.0607089 45.2747584, -66.0602283 45.2748399)",50,,
"[163138507, 986452493]",,Union Street,secondary,False,"[False, True]",141.76,"LINESTRING (-66.0611147 45.2746896, -66.0618311 45.2745662, -66.0627682 45.2744047, -66.0628744 45.2743865)",50,,
61601981,,Waterloo Street,tertiary,False,False,33.722,"LINESTRING (-66.0535012 45.2819852, -66.053602 45.2818217, -66.0536728 45.281707)",,,
61601991,2,Brinley Street,tertiary,True,False,112.222,"LINESTRING (-66.0535012 45.2819852, -66.0537883 45.2822358, -66.0541511 45.2825911, -66.0541812 45.2826462, -66.0541895 45.2826878, -66.054187 45.2827322, -66.0541622 45.2827849, -66.05413 45.2828282)",50,,
1156610662,,Waterloo Street,tertiary_link,True,False,64.994,"LINESTRING (-66.0535012 45.2819852, -66.0532795 45.2821981, -66.0532473 45.2822255, -66.0532017 45.2822557, -66.0530764 45.2823321, -66.052943 45.2824136)",,,
550157175,4,Station Street,primary,False,True,8.106,"LINESTRING (-66.0646017 45.2756578, -66.0647019 45.2756393)",50,NB 100,
477865107,4,Station Street,primary,False,False,44.449999999999996,"LINESTRING (-66.0646017 45.2756578, -66.0645348 45.2756742, -66.0642425 45.2757457, -66.06407 45.2757979)",50,NB 100,
609509517,4,City Road,primary,False,True,14.135,"LINESTRING (-66.0539825 45.2829016, -66.05413 45.2828282)",50,NB 100,
61601974,2,City Road,primary,True,False,46.841,"LINESTRING (-66.0539825 45.2829016, -66.053666 45.282999, -66.0534328 45.2830685)",50,NB 100,
61601974,2,City Road,primary,True,False,9.438,"LINESTRING (-66.0534328 45.2830685, -66.0533198 45.2830982)",50,NB 100,
19753444,2,Haymarket Square,secondary,True,False,56.674,"LINESTRING (-66.0534328 45.2830685, -66.0533664 45.2828349, -66.0532901 45.2826394, -66.0532576 45.2825746)",50,,
19753518,1,,primary_link,True,False,146.58700000000005,"LINESTRING (-66.052623 45.2832662, -66.0522224 45.2833111, -66.052147 45.2833148, -66.0520347 45.2833015, -66.0519545 45.2832649, -66.0518952 45.2832132, -66.0518512 45.2831488, -66.0518269 45.2830728, -66.0518162 45.2830029, -66.0518309 45.2829287, -66.0518763 45.282871, -66.0519366 45.2828198, -66.0520092 45.2827985, -66.0520923 45.2827937, -66.0521744 45.2828035, -66.0522593 45.282829, -66.0523791 45.2828852)",50,,
134563729,2,Peel Plaza,residential,False,False,191.269,"LINESTRING (-66.0628744 45.2743865, -66.0628915 45.2744386, -66.062939 45.2745836, -66.0629878 45.2747326, -66.0629922 45.274746, -66.0629969 45.2747891, -66.0629869 45.2748282, -66.0629752 45.2748495, -66.0629655 45.274867, -66.0629371 45.2749069, -66.0629199 45.2749311, -66.0628277 45.2750488, -66.062812 45.2750609, -66.0627908 45.2750697, -66.0627509 45.2750783, -66.0626808 45.2750901, -66.0622789 45.2751631, -66.0622463 45.2751715, -66.0622303 45.275182, -66.0622236 45.275199, -66.0622224 45.2752075, -66.0622206 45.2752211, -66.062227 45.2752405, -66.062255 45.2753248, -66.0623938 45.275742)",,,
"[163138507, 986452493]",,Union Street,secondary,False,"[False, True]",141.76,"LINESTRING (-66.0628744 45.2743865, -66.0627682 45.2744047, -66.0618311 45.2745662, -66.0611147 45.2746896)",50,,
163430769,,Waterloo Street,tertiary_link,True,False,69.356,"LINESTRING (-66.0532576 45.2825746, -66.0532475 45.2825004, -66.0532463 45.2824599, -66.0532507 45.2824321, -66.0532579 45.2824088, -66.0532811 45.2823669, -66.0533852 45.2821864, -66.0535012 45.2819852)",,,
609506123,2,Haymarket Square,secondary,True,False,31.473,"LINESTRING (-66.0532576 45.2825746, -66.0531569 45.2824819, -66.0530806 45.2824481, -66.0529941 45.2824236, -66.052943 45.2824136)",50,,
61601980,1,,secondary_link,True,False,37.109,"LINESTRING (-66.0526568 45.2824201, -66.0525054 45.2824838, -66.0524174 45.2825231, -66.0523688 45.282548, -66.0523469 45.2825635, -66.0522856 45.2826213)",50,,
