osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width
"[35496054, 892807303]",False,"['2', '3']",,204 Street,secondary,50,False,128.554,"LINESTRING (-122.6565748 49.1035567, -122.6565718 49.1036125, -122.6565708 49.1036491, -122.6565469 49.1042801, -122.6565369 49.1043581, -122.6565128 49.1044367, -122.656469 49.1045195, -122.6564219 49.1045775, -122.6563949 49.1045975, -122.656299 49.1046675)",
35492287,True,1,,Salt Lane,residential,,False,93.456,"LINESTRING (-122.6530125 49.1039409, -122.6529809 49.1040052, -122.6529684 49.1043489, -122.652953 49.1047779)",
"[186859872, 824967142]",True,"['1', '3']",1A,Fraser Highway,tertiary,30,False,142.508,"LINESTRING (-122.6530125 49.1039409, -122.652893 49.1039142, -122.6524743 49.1038221, -122.6518552 49.1036861, -122.6517231 49.1036565, -122.6513358 49.1035712, -122.6511572 49.1035321)",
"[1213169922, 35493981]",True,2,,203 Street,secondary,,False,47.071,"LINESTRING (-122.6597077 49.1023072, -122.6596777 49.1024068, -122.6596563 49.1025174, -122.6596301 49.102669, -122.6596218 49.1027265)",
535855643,False,2,,203 Street,secondary,,True,90.05100000000002,"LINESTRING (-122.6597077 49.1023072, -122.6597211 49.1019372, -122.6597345 49.1016017, -122.6597381 49.1014976)",
35494306,False,3,,204 Street,secondary,50,False,8.062,"LINESTRING (-122.656576 49.1034842, -122.6565748 49.1035567)",
35492737,True,1,,Douglas Crescent,secondary,50,False,46.483000000000004,"LINESTRING (-122.656576 49.1034842, -122.6564576 49.1034746, -122.6560934 49.1034689, -122.6559464 49.1035009)",
35493701,False,2,,204 Street,tertiary,50,True,107.156,"LINESTRING (-122.656576 49.1034842, -122.656578 49.1034196, -122.6565798 49.1033951, -122.6565929 49.1030253, -122.6566082 49.1026085, -122.656611 49.1025208)",
"[1230138890, 35494582]",True,"['2', '4']",,203 Street,secondary,,False,114.289,"LINESTRING (-122.6596218 49.1027265, -122.6596154 49.1028558, -122.6596225 49.1029412, -122.659649 49.1030314, -122.6596738 49.1030902, -122.6597347 49.1031587, -122.6600263 49.1033763, -122.6600985 49.1034395, -122.6601666 49.1035, -122.6602609 49.1036226)",
35492459,True,2,,56 Avenue,secondary,50,False,12.143,"LINESTRING (-122.66041 49.1040824, -122.6602834 49.1040113)",
"[35494000, 1230138891]",True,"['2', '3']",,203 Street,secondary,,False,74.223,"LINESTRING (-122.66041 49.1040824, -122.660428 49.1040168, -122.6604539 49.1039175, -122.6604497 49.1037778, -122.6604059 49.1035917, -122.660292 49.1034366)",
35494406,True,1,,Michaud Crescent,tertiary,,False,31.395,"LINESTRING (-122.6604512 49.1031434, -122.6603312 49.1031596, -122.660164 49.1032037, -122.6601001 49.103214, -122.6600393 49.1032239)",
35495805,False,2,,Michaud Crescent,tertiary,,True,271.338,"LINESTRING (-122.6604512 49.1031434, -122.6605882 49.1031006, -122.6606564 49.1030794, -122.6611172 49.1029359, -122.6615783 49.1027922, -122.661667 49.1027646, -122.6618258 49.1027151, -122.6619825 49.1026663, -122.6621711 49.1026075, -122.6623414 49.1025545, -122.6625242 49.1024975, -122.6634397 49.1022123, -122.6638169 49.1020951)",
1038127538,True,2,,203 Street,secondary,,False,52.903,"LINESTRING (-122.6600393 49.1032239, -122.6598594 49.1031221, -122.6598073 49.10307, -122.6597774 49.1030178, -122.6597482 49.1029367, -122.6597412 49.1028631, -122.6597421 49.1028181)",
"[897003048, 35494763]",True,2,,Douglas Crescent,secondary,50,False,46.543,"LINESTRING (-122.6559464 49.1035009, -122.6560499 49.1035241, -122.656097 49.1035337, -122.656386 49.1035384, -122.6564536 49.1035399, -122.6565748 49.1035567)",
"[801357954, 35493087]",False,2,,Douglas Crescent,secondary,50,True,132.784,"LINESTRING (-122.6559464 49.1035009, -122.6556583 49.1034893, -122.6554333 49.1034644, -122.6546086 49.1032841, -122.6542802 49.1032123, -122.6541941 49.1031921)",
"[35493209, 35493618]",False,2,,Park Avenue,residential,,"[False, True]",235.82000000000002,"LINESTRING (-122.656611 49.1025208, -122.6564846 49.1025126, -122.6555988 49.1024253, -122.6553718 49.1024049, -122.6548399 49.102405, -122.6547346 49.1024143, -122.6546407 49.1024442, -122.6545643 49.1024902, -122.6545184 49.1025404, -122.654453 49.1027353, -122.6542546 49.1031277, -122.6541941 49.1031921)",
35493701,False,2,,204 Street,tertiary,50,False,107.156,"LINESTRING (-122.656611 49.1025208, -122.6566082 49.1026085, -122.6565929 49.1030253, -122.6565798 49.1033951, -122.656578 49.1034196, -122.656576 49.1034842)",
35493701,False,2,,204 Street,tertiary,50,True,191.457,"LINESTRING (-122.656611 49.1025208, -122.6566132 49.102446, -122.6566326 49.101953, -122.6566362 49.1019084, -122.6566396 49.1017981, -122.6566554 49.1013275, -122.6566844 49.1007997)",
"[35494727, 688393151]",False,"['4', '5']",,Logan Avenue,secondary,,True,229.75699999999998,"LINESTRING (-122.6534123 49.1061074, -122.653272 49.1060485, -122.653216 49.106024, -122.652895 49.1058912, -122.652817 49.1058495, -122.6525797 49.1057222, -122.6521591 49.1054893, -122.6516262 49.1051937, -122.6514371 49.1050919, -122.6513013 49.1050021, -122.6512432 49.1049533, -122.6511704 49.1048756, -122.6510797 49.1047487)",
"[1122069073, 693142636]",True,"['2', '3']",,Logan Avenue,secondary,50,False,189.931,"LINESTRING (-122.6534123 49.1061074, -122.6535256 49.1061974, -122.6535829 49.1062181, -122.6537937 49.1063032, -122.6545847 49.1066173, -122.6553288 49.1068988, -122.6554823 49.1069518, -122.6556387 49.1069733)",
"[688393146, 1213173450]",False,5,,Glover Road,secondary,50,True,61.464,"LINESTRING (-122.6534123 49.1061074, -122.6533003 49.1061928, -122.6532663 49.1062138, -122.6528523 49.1065209)",
1230144960,False,,,Glover Road,secondary,,False,37.617,"LINESTRING (-122.6534123 49.1061074, -122.6535473 49.1060184, -122.6535811 49.105997, -122.6537584 49.1058567)",
359408382,False,2,,53A Avenue,residential,,True,10.058,"LINESTRING (-122.6519826 49.0997016, -122.6518527 49.0996708)",
35492101,True,2,,203 Street,secondary,,False,29.975,"LINESTRING (-122.660292 49.1034366, -122.6602519 49.1033982, -122.6601221 49.1032917, -122.6600393 49.1032239)",
35494254,True,1,,,secondary_link,,False,35.631,"LINESTRING (-122.660292 49.1034366, -122.660317 49.1032841, -122.6603578 49.103223, -122.6604512 49.1031434)",
35493732,True,2,,56 Avenue,secondary,50,False,12.055,"LINESTRING (-122.6602552 49.1041132, -122.660379 49.1041852)",
35492572,True,2,,203 Street,secondary,,False,26.326,"LINESTRING (-122.6602552 49.1041132, -122.660236 49.1041696, -122.6601907 49.1043461)",
535855643,False,2,,203 Street,secondary,,False,90.05100000000002,"LINESTRING (-122.6597381 49.1014976, -122.6597345 49.1016017, -122.6597211 49.1019372, -122.6597077 49.1023072)",
535855643,False,2,,203 Street,secondary,,True,119.26899999999999,"LINESTRING (-122.6597381 49.1014976, -122.6597406 49.1014308, -122.6597505 49.1011087, -122.659774 49.1005413, -122.6597923 49.1004259)",
254551184,True,,,,secondary_link,,False,21.526999999999997,"LINESTRING (-122.6603302 49.104378, -122.66047 49.1043209, -122.6605098 49.104301, -122.6605742 49.104269)",
276294620,True,3,,203 Street,secondary,,False,21.753,"LINESTRING (-122.6603302 49.104378, -122.660347 49.1042853, -122.660361 49.1042444, -122.660379 49.1041852)",
892807307,False,2,,56 Avenue,tertiary,,False,9.57,"LINESTRING (-122.6547684 49.1051487, -122.654799 49.1052324)",
"[35492739, 688393140]",False,"['2', '3']",,56 Avenue,tertiary,,True,148.505,"LINESTRING (-122.6547684 49.1051487, -122.654723 49.1050933, -122.6546919 49.1050609, -122.6546409 49.1050166, -122.6545792 49.1049618, -122.6544812 49.1049026, -122.6544305 49.1048771, -122.6543433 49.1048468, -122.654251 49.1048247, -122.6541444 49.1048079, -122.653973 49.104795, -122.6535524 49.1047878, -122.652953 49.1047779)",
"[1202685084, 688393142, 688393143]",True,"['1', '2']",,Glover Road,secondary,50,False,111.16999999999999,"LINESTRING (-122.6547684 49.1051487, -122.6546413 49.1051895, -122.654514 49.1052524, -122.6544549 49.1052814, -122.6543091 49.105367, -122.6541787 49.105455, -122.6540208 49.1055767, -122.6537531 49.1057857, -122.6537584 49.1058567)",
35493103,True,2,,203 Street,secondary,,False,11.515,"LINESTRING (-122.6602834 49.1040113, -122.6602552 49.1041132)",
35493158,True,2,,Douglas Crescent,secondary,50,False,35.319,"LINESTRING (-122.6602834 49.1040113, -122.660196 49.1039578, -122.6599386 49.1037879)",
"[35492739, 688393140]",False,"['2', '3']",,56 Avenue,tertiary,,False,148.505,"LINESTRING (-122.652953 49.1047779, -122.6535524 49.1047878, -122.653973 49.104795, -122.6541444 49.1048079, -122.654251 49.1048247, -122.6543433 49.1048468, -122.6544305 49.1048771, -122.6544812 49.1049026, -122.6545792 49.1049618, -122.6546409 49.1050166, -122.6546919 49.1050609, -122.654723 49.1050933, -122.6547684 49.1051487)",
35492739,False,2,,56 Avenue,tertiary,,True,136.412,"LINESTRING (-122.652953 49.1047779, -122.6528859 49.1047768, -122.6518072 49.1047576, -122.6517596 49.1047562, -122.6510797 49.1047487)",
35492739,False,2,,56 Avenue,tertiary,,False,136.412,"LINESTRING (-122.6510797 49.1047487, -122.6517596 49.1047562, -122.6518072 49.1047576, -122.6528859 49.1047768, -122.652953 49.1047779)",
"[688393151, 35494727]",False,"['4', '5']",,Logan Avenue,secondary,,False,229.75699999999998,"LINESTRING (-122.6510797 49.1047487, -122.6511704 49.1048756, -122.6512432 49.1049533, -122.6513013 49.1050021, -122.6514371 49.1050919, -122.6516262 49.1051937, -122.6521591 49.1054893, -122.6525797 49.1057222, -122.652817 49.1058495, -122.652895 49.1058912, -122.653216 49.106024, -122.653272 49.1060485, -122.6534123 49.1061074)",
35495106,False,4,,206 Street,secondary,,True,137.27,"LINESTRING (-122.6510797 49.1047487, -122.6510251 49.1046311, -122.6510198 49.1045252, -122.6510235 49.1043253, -122.651034 49.1041022, -122.651034 49.1039287, -122.6510376 49.1038289, -122.651043 49.1037748, -122.6510602 49.1037108, -122.6510902 49.1036403, -122.6511077 49.1036156, -122.6511572 49.1035321)",
35493104,False,2,,54 Avenue,residential,,True,8.839,"LINESTRING (-122.6566299 49.1005581, -122.6567513 49.1005574)",
1038149875,True,1,,204 Street,tertiary,50,False,27.648999999999997,"LINESTRING (-122.6566299 49.1005581, -122.656626 49.1006335, -122.6566274 49.1007037, -122.6566844 49.1007997)",
35495805,False,2,,Michaud Crescent,tertiary,,False,271.33799999999997,"LINESTRING (-122.6638169 49.1020951, -122.6634397 49.1022123, -122.6625242 49.1024975, -122.6623414 49.1025545, -122.6621711 49.1026075, -122.6619825 49.1026663, -122.6618258 49.1027151, -122.661667 49.1027646, -122.6615783 49.1027922, -122.6611172 49.1029359, -122.6606564 49.1030794, -122.6605882 49.1031006, -122.6604512 49.1031434)",
"[1230138892, 35492542]",True,"['2', '3']",,56 Avenue,secondary,,False,106.03500000000001,"LINESTRING (-122.6617869 49.104296, -122.6615944 49.1042508, -122.6613301 49.1042547, -122.6611728 49.1042571, -122.6610177 49.104256, -122.6609043 49.1042494, -122.6607001 49.1042038, -122.660526 49.1041426, -122.660497 49.1041278, -122.66041 49.1040824)",
"[801357954, 35493087]",False,2,,Douglas Crescent,secondary,50,False,132.784,"LINESTRING (-122.6541941 49.1031921, -122.6542802 49.1032123, -122.6546086 49.1032841, -122.6554333 49.1034644, -122.6556583 49.1034893, -122.6559464 49.1035009)",
"[1187145457, 35493087]",False,"['2', '3']",,Douglas Crescent,secondary,,True,184.609,"LINESTRING (-122.6541941 49.1031921, -122.6538582 49.1031199, -122.6536452 49.1030741, -122.6531777 49.1029703, -122.652651 49.1028532, -122.6524831 49.1028139, -122.652404 49.1027948, -122.6519357 49.1026916, -122.6518895 49.1026841, -122.6517911 49.1026623)",
"[35493209, 35493618]",False,2,,Park Avenue,residential,,"[False, True]",235.82,"LINESTRING (-122.6541941 49.1031921, -122.6542546 49.1031277, -122.654453 49.1027353, -122.6545184 49.1025404, -122.6545643 49.1024902, -122.6546407 49.1024442, -122.6547346 49.1024143, -122.6548399 49.102405, -122.6553718 49.1024049, -122.6555988 49.1024253, -122.6564846 49.1025126, -122.656611 49.1025208)",
35491902,True,2,,56 Avenue,secondary,50,False,90.673,"LINESTRING (-122.6605742 49.104269, -122.6608969 49.1043412, -122.6610188 49.1043503, -122.6615953 49.1043442, -122.6617869 49.104296)",
359408391,False,4,,Logan Avenue,secondary,50,False,209.85,"LINESTRING (-122.6556387 49.1069733, -122.6557237 49.107007, -122.656063 49.1071402, -122.6561014 49.1071555, -122.6562216 49.107204, -122.6580962 49.1079599)",
"[359408392, 824967143]",True,"['2', '3']",,Logan Avenue,secondary,50,False,191.6,"LINESTRING (-122.6556387 49.1069733, -122.6555466 49.1068796, -122.655444 49.1068314, -122.6547489 49.1065681, -122.653676 49.1061368, -122.653634 49.1061176, -122.6534123 49.1061074)",
1230138911,False,4,1A,Fraser Highway,secondary,60,True,10.909,"LINESTRING (-122.6602334 49.1055343, -122.660093 49.1055)",
"[276294620, 35492749]",True,"['2', '3']",,203 Street,secondary,,False,128.897,"LINESTRING (-122.6602334 49.1055343, -122.6602549 49.1054244, -122.6602898 49.1052401, -122.6603047 49.1051003, -122.6603115 49.1048641, -122.6603149 49.1046396, -122.6603302 49.104378)",
"[1230138912, 1230138905, 1230138913, 1230138911]",False,"['4', '3']",1A,Fraser Highway,secondary,60,False,209.62300000000002,"LINESTRING (-122.6602334 49.1055343, -122.6603307 49.1055581, -122.6603774 49.1055684, -122.6607833 49.1056542, -122.6610098 49.1056985, -122.6615571 49.1058181, -122.6620795 49.105947, -122.662331 49.1060266, -122.6625812 49.1061238, -122.6628807 49.1062522)",
35494988,False,2,,54 Avenue,residential,,True,227.86399999999998,"LINESTRING (-122.6597923 49.1004259, -122.6596684 49.1004261, -122.659644 49.1004263, -122.659609 49.1004262, -122.6592981 49.1004268, -122.6592139 49.100411, -122.6591441 49.100393, -122.6587204 49.1002824, -122.6580721 49.1002746, -122.6573733 49.1002662, -122.6568586 49.1002618, -122.6567038 49.1002605)",
535855643,False,2,,203 Street,secondary,,False,119.269,"LINESTRING (-122.6597923 49.1004259, -122.659774 49.1005413, -122.6597505 49.1011087, -122.6597406 49.1014308, -122.6597381 49.1014976)",
1038149872,False,2,,204 Street,tertiary,50,False,17.786,"LINESTRING (-122.6567038 49.1002605, -122.6566975 49.1004204)",
35494988,False,2,,54 Avenue,residential,,False,227.86399999999998,"LINESTRING (-122.6567038 49.1002605, -122.6568586 49.1002618, -122.6573733 49.1002662, -122.6580721 49.1002746, -122.6587204 49.1002824, -122.6591441 49.100393, -122.6592139 49.100411, -122.6592981 49.1004268, -122.659609 49.1004262, -122.659644 49.1004263, -122.6596684 49.1004261, -122.6597923 49.1004259)",
35495870,False,2,,Industrial Avenue,tertiary,,True,273.379,"LINESTRING (-122.6633327 49.108001, -122.6611959 49.107153, -122.6602412 49.1067741, -122.6601009 49.1067765)",
35495870,False,2,,Industrial Avenue,tertiary,,False,273.379,"LINESTRING (-122.6601009 49.1067765, -122.6602412 49.1067741, -122.6611959 49.107153, -122.6633327 49.108001)",
"[893216048, 35494626]",True,"['2', '3']",,203 Street,secondary,,False,139.247,"LINESTRING (-122.6601009 49.1067765, -122.6601735 49.1066441, -122.6601836 49.1063151, -122.6601742 49.1061883, -122.6601953 49.1057812, -122.660206 49.1056787, -122.6602141 49.1056385, -122.6602334 49.1055343)",
"[892870079, 1230149247]",False,"['4', '5']",,203 Street,secondary,50,True,131.19899999999998,"LINESTRING (-122.6601009 49.1067765, -122.6600984 49.1069486, -122.660094 49.1072443, -122.6600923 49.1073601, -122.6600872 49.1078024, -122.6600811 49.1079563)",
1230138911,False,4,1A,Fraser Highway,secondary,60,False,10.909,"LINESTRING (-122.660093 49.1055, -122.6602334 49.1055343)",
"[35496241, 893216047]",True,"['2', '3']",,203 Street,secondary,50,False,142.582,"LINESTRING (-122.660093 49.1055, -122.6600728 49.1055979, -122.660049 49.1057465, -122.6600322 49.1061039, -122.6600474 49.1063728, -122.6600522 49.1066409, -122.6601009 49.1067765)",
"[687966858, 1230138909, 1230138910]",False,"['2', '4', '3']",1A,Fraser Highway,secondary,60,True,173.87099999999998,"LINESTRING (-122.660093 49.1055, -122.6599977 49.1054778, -122.659949 49.1054659, -122.6595869 49.10539, -122.659363 49.1053435, -122.6590358 49.1052744, -122.6587664 49.105216, -122.6585807 49.1051775, -122.6580277 49.1050629, -122.6578223 49.1050155)",
892943761,True,,,56 Avenue,tertiary,,False,35.952,"LINESTRING (-122.6578223 49.1050155, -122.6579532 49.1049397, -122.658008 49.1049067, -122.6581027 49.1048628, -122.6581839 49.1047975)",
"[1230138908, 892943767]",False,5,1A,Fraser Highway,secondary,60,"[False, True]",117.46100000000001,"LINESTRING (-122.6578223 49.1050155, -122.6576689 49.1049812, -122.6572274 49.1048823, -122.6565404 49.1047284, -122.6564616 49.1047079, -122.656299 49.1046675)",
"[687966858, 1230138909, 1230138910]",False,"['2', '3', '4']",1A,Fraser Highway,secondary,60,False,173.87099999999998,"LINESTRING (-122.6578223 49.1050155, -122.6580277 49.1050629, -122.6585807 49.1051775, -122.6587664 49.105216, -122.6590358 49.1052744, -122.659363 49.1053435, -122.6595869 49.10539, -122.659949 49.1054659, -122.6599977 49.1054778, -122.660093 49.1055)",
"[276294618, 35494708, 276294621]",True,"['2', '3']",,203 Street,secondary,,False,128.595,"LINESTRING (-122.6601907 49.1043461, -122.6601777 49.1044108, -122.6601608 49.1047444, -122.6601521 49.1049908, -122.6601376 49.1052184, -122.660113 49.1053458, -122.6601073 49.1053822, -122.660093 49.1055)",
35496014,False,2,,56 Avenue,tertiary,,False,158.11,"LINESTRING (-122.6601907 49.1043461, -122.6600833 49.1043382, -122.6600463 49.1043366, -122.6598852 49.1043293, -122.6596987 49.104335, -122.6596364 49.1043426, -122.6594801 49.1043689, -122.6593127 49.1044091, -122.659151 49.1044577, -122.6589002 49.1045459, -122.6585073 49.1046852, -122.6584634 49.1047008, -122.6581839 49.1047975)",
35493268,False,2,,203A Street,residential,,True,113.397,"LINESTRING (-122.658205 49.1072019, -122.6582358 49.1061823)",
35493396,False,2,,203A Street,residential,,False,85.691,"LINESTRING (-122.658205 49.1072019, -122.6581953 49.1077992, -122.6580962 49.1079599)",
"[35495450, 35491883]",False,2,,Locke Lane,residential,,True,343.208,"LINESTRING (-122.658205 49.1072019, -122.6571855 49.10677, -122.6569116 49.1066505, -122.6568051 49.106604, -122.6566889 49.1065533, -122.6545212 49.1056078, -122.654369 49.1055408, -122.6542695 49.1055025)",
35493268,False,2,,203A Street,residential,,False,113.397,"LINESTRING (-122.6582358 49.1061823, -122.658205 49.1072019)",
721493416,False,2,,Douglas Crescent,secondary,,False,11.264,"LINESTRING (-122.6516441 49.1026307, -122.6517911 49.1026623)",
"[359408384, 1187145465, 892807296]",True,"['2', '3']",,206 Street,secondary,,False,107.01499999999999,"LINESTRING (-122.6516441 49.1026307, -122.6515886 49.1027177, -122.6514928 49.1029067, -122.6513684 49.1030978, -122.6511752 49.1033989, -122.6511612 49.1034276, -122.6511572 49.1035321)",
359408382,False,2,,53A Avenue,residential,,False,10.058,"LINESTRING (-122.6518527 49.0996708, -122.6519826 49.0997016)",
"[892807300, 897003050, 1187145456, 897003057, 359408383]",True,"['1', '2', '3']",,206 Street,secondary,,False,331.1589999999999,"LINESTRING (-122.6518527 49.0996708, -122.6517927 49.0997749, -122.6517477 49.0999175, -122.6517377 49.1000492, -122.6517376 49.1002107, -122.6517396 49.1004503, -122.6517397 49.1012128, -122.6517387 49.1012706, -122.651719 49.1015808, -122.6517202 49.1018108, -122.6517205 49.1018632, -122.6517227 49.1021508, -122.6517228 49.1024187, -122.6517168 49.1024818, -122.6517012 49.1025197, -122.6516886 49.1025493, -122.6516441 49.1026307)",
"[35495450, 35491883]",False,2,,Locke Lane,residential,,False,343.208,"LINESTRING (-122.6542695 49.1055025, -122.654369 49.1055408, -122.6545212 49.1056078, -122.6566889 49.1065533, -122.6568051 49.106604, -122.6569116 49.1066505, -122.6571855 49.10677, -122.658205 49.1072019)",
688393148,True,2,,Glover Road,secondary,,False,49.075,"LINESTRING (-122.6542695 49.1055025, -122.6543317 49.1054609, -122.6543968 49.10542, -122.6545148 49.1053564, -122.6546712 49.1052804, -122.6547229 49.1052598, -122.654799 49.1052324)",
892807307,False,2,,56 Avenue,tertiary,,True,9.57,"LINESTRING (-122.654799 49.1052324, -122.6547684 49.1051487)",
"[1213169937, 1202685082, 1213169933, 688393149]",True,"['1', '2']",,Glover Road,secondary,,False,128.863,"LINESTRING (-122.654799 49.1052324, -122.6549246 49.1051887, -122.6550634 49.1051448, -122.6553112 49.1050875, -122.6555929 49.1050248, -122.6557387 49.104988, -122.655882 49.1049343, -122.656014 49.1048766, -122.6561168 49.104822, -122.6561629 49.1047908, -122.6562319 49.1047463, -122.656299 49.1046675)",
359408391,False,4,,Logan Avenue,secondary,50,True,79.898,"LINESTRING (-122.659022 49.1083459, -122.6580962 49.1079599)",
35496014,False,2,,56 Avenue,tertiary,,True,158.11000000000004,"LINESTRING (-122.6581839 49.1047975, -122.6584634 49.1047008, -122.6585073 49.1046852, -122.6589002 49.1045459, -122.659151 49.1044577, -122.6593127 49.1044091, -122.6594801 49.1043689, -122.6596364 49.1043426, -122.6596987 49.104335, -122.6598852 49.1043293, -122.6600463 49.1043366, -122.6600833 49.1043382, -122.6601907 49.1043461)",
