osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,bridge
107999879,Oakdene Avenue,residential,False,False,93.332,"LINESTRING (-64.4920394 45.0816441, -64.492026 45.0818184, -64.4920421 45.0824831)",,,
247137739,Belcher Street,tertiary,False,False,201.379,"LINESTRING (-64.4920394 45.0816441, -64.4917403 45.0816868, -64.4909424 45.0817227, -64.490469 45.0817852, -64.4901913 45.0818856, -64.4899741 45.0819898, -64.4896911 45.0821934)",,,
247137739,Belcher Street,tertiary,False,True,166.434,"LINESTRING (-64.4920394 45.0816441, -64.4924913 45.0815068, -64.4938214 45.0810086, -64.4939251 45.080963)",,,
53186146,Main Street,primary,False,False,57.073,"LINESTRING (-64.4939299 45.0767516, -64.4933 45.0764955)",NS 1,,
53186416,Bridge Street,primary,True,False,58.691,"LINESTRING (-64.4939299 45.0767516, -64.4941083 45.0768908, -64.4941489 45.0769291, -64.4941746 45.0769679, -64.4941995 45.0770054, -64.4942227 45.077092, -64.4942276 45.0772118)",NS 1,,
53186146,Main Street,primary,False,False,59.608,"LINESTRING (-64.4933 45.0764955, -64.4925984 45.0762908)",NS 1,,
53186146,Main Street,primary,False,True,57.073,"LINESTRING (-64.4933 45.0764955, -64.4939299 45.0767516)",NS 1,,
53183834,Prospect Avenue,tertiary,False,False,64.678,"LINESTRING (-64.4933 45.0764955, -64.493638 45.0761318, -64.4937783 45.0760237)",,2,
53186146,Main Street,primary,False,True,55.576,"LINESTRING (-64.4919562 45.0760807, -64.4925984 45.0762908)",NS 1,,
53183835,Chester Avenue,primary,False,False,219.15300000000002,"LINESTRING (-64.4919562 45.0760807, -64.4922325 45.0749897, -64.4922969 45.074626, -64.4923352 45.0741307)",NS 12,2,
"[53184184, 53184185, 53186146]",Main Street,primary,False,False,55.665000000000006,"LINESTRING (-64.4919562 45.0760807, -64.4916454 45.0759886, -64.4914356 45.0759419, -64.491291 45.0759091)",NS 1,,yes
53184184,Main Street,primary,False,False,11.888,"LINESTRING (-64.491291 45.0759091, -64.4911462 45.0758779)",NS 1,,
"[53184184, 53184185, 53186146]",Main Street,primary,False,True,55.665,"LINESTRING (-64.491291 45.0759091, -64.4914356 45.0759419, -64.4916454 45.0759886, -64.4919562 45.0760807)",NS 1,,yes
53187210,Brook Avenue,residential,False,False,134.728,"LINESTRING (-64.491291 45.0759091, -64.4915083 45.0753627, -64.4915754 45.0750804, -64.4916102 45.0747234)",,,
53184184,Main Street,primary,False,False,35.162,"LINESTRING (-64.4898388 45.0756356, -64.4894027 45.0755638)",NS 1,,
53184184,Main Street,primary,False,True,106.137,"LINESTRING (-64.4898388 45.0756356, -64.4911462 45.0758779)",NS 1,,
358574853,Canaan Avenue,tertiary,False,False,114.247,"LINESTRING (-64.4898388 45.0756356, -64.4899298 45.0753125, -64.4900864 45.0746233)",,2,
53183834,Prospect Avenue,tertiary,False,True,34.99,"LINESTRING (-64.494153 45.0758534, -64.4937783 45.0760237)",,2,
