osmid,lanes,ref,name,highway,oneway,reversed,length,bridge,geometry,maxspeed,width
55777279,2,,Court Street,residential,False,True,94.514,,"LINESTRING (-79.2426543 43.1622749, -79.2417467 43.1617418)",,
55774331,2,,King Street,tertiary,False,True,199.831,,"LINESTRING (-79.2426543 43.1622749, -79.2432934 43.1615808, -79.2434663 43.1613929, -79.2439748 43.1608407, -79.2440279 43.160783)",,
55772714,2,,King Street,tertiary,False,True,55.232,,"LINESTRING (-79.2446771 43.1600696, -79.2450458 43.159652)",,
55771911,2,,King Street,tertiary,False,False,95.213,,"LINESTRING (-79.2446771 43.1600696, -79.244475 43.1602917, -79.2442355 43.1605545, -79.244071 43.1607355, -79.2440279 43.160783)",,
55772745,2,,Carlisle Street,tertiary,False,True,199.818,,"LINESTRING (-79.2446771 43.1600696, -79.2441547 43.1597404, -79.2439069 43.1595863, -79.2437381 43.1594955, -79.2432846 43.1593074, -79.2428172 43.1590306, -79.2427286 43.1589782)",,
55774830,2,,Carlisle Street,tertiary,False,False,148.587,,"LINESTRING (-79.2446771 43.1600696, -79.2452999 43.1603967, -79.2460647 43.1607985, -79.2461664 43.1608476)",,
55772813,2,,Bond Street,residential,False,False,85.162,,"LINESTRING (-79.2401997 43.1591178, -79.2410775 43.159538)",,
455828160,1,,Race Street,tertiary,True,False,37.552,,"LINESTRING (-79.2401997 43.1591178, -79.2403749 43.1589886, -79.2405002 43.1588622)",,
55775646,2,,Duke Street,residential,False,False,127.946,,"LINESTRING (-79.2491988 43.1597056, -79.2483124 43.1606574)",,
55776741,2,,Wellington Street,residential,False,True,131.057,,"LINESTRING (-79.2491988 43.1597056, -79.2478733 43.1590316)",,
55775646,2,,Duke Street,residential,False,True,140.412,,"LINESTRING (-79.2491988 43.1597056, -79.2497888 43.1590722, -79.2498303 43.1590285, -79.2498659 43.1589893, -79.2501716 43.1586611)",,
55774389,2,81,St Paul Street West,secondary,False,True,11.569,,"LINESTRING (-79.2462761 43.154052, -79.246313 43.1539515)",,
"[55772073, 55777314, 55771091, 55777889]",2,81,St Paul Street West,secondary,False,False,136.188,,"LINESTRING (-79.2462761 43.154052, -79.2461909 43.1542658, -79.2461019 43.1544582, -79.2459677 43.1547245, -79.2459541 43.1547515, -79.2458874 43.1548769, -79.2457637 43.1551094, -79.2457128 43.1552051)",,
55773362,2,,McGuire Street,tertiary,False,False,123.732,,"LINESTRING (-79.2462761 43.154052, -79.2461555 43.1540324, -79.2459701 43.1540023, -79.2457854 43.1540085, -79.2448596 43.1543327)",,
55776540,2,,Head Street,residential,False,True,49.055,,"LINESTRING (-79.2407336 43.1599009, -79.2410775 43.159538)",,
"[55775424, 476621716]",2,,South Drive,residential,False,False,264.56699999999995,,"LINESTRING (-79.2397929 43.1536108, -79.2398693 43.1536475, -79.2400838 43.1537913, -79.2402783 43.1539576, -79.2405103 43.1542345, -79.2412843 43.155396, -79.2413163 43.155434, -79.2413713 43.1554731, -79.2414246 43.155527, -79.2414787 43.1556171)",,
55777409,2,,Downing Street,residential,False,False,121.119,,"LINESTRING (-79.2397929 43.1536108, -79.2397982 43.1537062, -79.2397745 43.1543214, -79.2397361 43.1543748, -79.2394343 43.1546043)",,
55772714,2,,King Street,tertiary,False,False,55.232,,"LINESTRING (-79.2450458 43.159652, -79.2446771 43.1600696)",,
55772714,2,,King Street,tertiary,False,True,85.538,,"LINESTRING (-79.2450458 43.159652, -79.2456529 43.159023)",,
55774774,2,,Lou Cahill Way,residential,False,False,57.567,,"LINESTRING (-79.2450458 43.159652, -79.2451669 43.159726, -79.2455898 43.1599845)",,
55777879,2,,Garden Park,residential,False,True,193.166,,"LINESTRING (-79.2450458 43.159652, -79.2449662 43.1595971, -79.2445194 43.1592889, -79.2443805 43.1591931, -79.2442203 43.1590826, -79.2440561 43.1589693, -79.2438962 43.158859, -79.2436957 43.1587207, -79.243666 43.1587002, -79.2433701 43.158496, -79.2433155 43.1584584)",,
455828154,2,,St. Paul Street,secondary,False,True,17.491,,"LINESTRING (-79.2407584 43.16118, -79.2408729 43.1610467)",,
"[55771548, 55776966]",2,,Court Street,residential,False,False,101.627,,"LINESTRING (-79.2407584 43.16118, -79.2408447 43.1612289, -79.241119 43.1613846, -79.2412154 43.1614393, -79.2414717 43.1615852, -79.2417467 43.1617418)",,
476621711,2,,St. Paul Street,secondary,False,False,97.356,,"LINESTRING (-79.2407584 43.16118, -79.2406618 43.161295, -79.2402864 43.1616965, -79.240235 43.1617528, -79.2400931 43.1619086)",,
55770748,2,,St. Paul Street,secondary,False,False,167.29700000000003,,"LINESTRING (-79.2453006 43.1567655, -79.2450956 43.1571907, -79.2450472 43.1572709, -79.2450213 43.1573063, -79.2449934 43.1573363, -79.2449507 43.1573822, -79.2449213 43.1574139, -79.2448876 43.1574435, -79.2441743 43.1578773, -79.2440899 43.1579286)",,
55770748,2,,St. Paul Street,secondary,False,True,93.676,,"LINESTRING (-79.2453006 43.1567655, -79.245498 43.156075, -79.2455364 43.1559408)",,
55776556,2,,Queen Street,residential,False,False,167.527,,"LINESTRING (-79.2453006 43.1567655, -79.2453842 43.1567983, -79.2457773 43.1569528, -79.2471261 43.1574701)",,
55771297,3,681,King Street,tertiary,False,False,75.866,,"LINESTRING (-79.2482807 43.1562002, -79.2482226 43.1562635, -79.2479337 43.1565784, -79.2477605 43.1567672)",,
55775334,2,42,Ontario Street,secondary,False,False,78.901,,"LINESTRING (-79.2482807 43.1562002, -79.2483775 43.1562377, -79.2484144 43.156252, -79.2484678 43.1562727, -79.2487907 43.1563978, -79.2488722 43.1564294, -79.2491397 43.1565331)",,
55775334,2,42,Ontario Street,secondary,False,True,74.342,,"LINESTRING (-79.2482807 43.1562002, -79.2481709 43.1561577, -79.2476526 43.1559568, -79.2474713 43.1558866)",,
55772196,2,,Church Street,tertiary,False,False,59.9,,"LINESTRING (-79.2455078 43.1615591, -79.2450892 43.1620029)",,
55772196,2,,Church Street,tertiary,False,True,95.461,,"LINESTRING (-79.2455078 43.1615591, -79.2461664 43.1608476)",,
"[55774952, 55775632]",2,,Academy Street,residential,False,True,147.854,,"LINESTRING (-79.2455078 43.1615591, -79.2454082 43.1615092, -79.244999 43.1613045, -79.2441206 43.1608328, -79.2440279 43.160783)",,
55772745,2,,Carlisle Street,tertiary,False,False,199.818,,"LINESTRING (-79.2427286 43.1589782, -79.2428172 43.1590306, -79.2432846 43.1593074, -79.2437381 43.1594955, -79.2439069 43.1595863, -79.2441547 43.1597404, -79.2446771 43.1600696)",,
55778098,2,,Carlisle Street,tertiary,False,True,75.26,,"LINESTRING (-79.2427286 43.1589782, -79.2426438 43.1589227, -79.2420381 43.1585261)",,
464522002,2,,St. Paul Street,secondary,False,True,75.062,,"LINESTRING (-79.2427286 43.1589782, -79.2428002 43.1589042, -79.2429789 43.1587196, -79.2432692 43.1584943, -79.2433155 43.1584584)",,
464522005,2,,St. Paul Street,secondary,False,False,101.701,,"LINESTRING (-79.2427286 43.1589782, -79.242666 43.1590445, -79.2420684 43.1596779, -79.2420177 43.1597316)",,
55771754,2,46,Geneva Street,secondary,True,False,73.778,,"LINESTRING (-79.2400183 43.1598027, -79.2400154 43.1591392)",,
1176476765,2,,Gale Crescent,tertiary,False,False,13.322,,"LINESTRING (-79.2400183 43.1598027, -79.2398546 43.1598124)",,
55774751,2,46,Geneva Street,secondary,True,False,70.189,,"LINESTRING (-79.2398476 43.1591812, -79.2398546 43.1598124)",,
101476837,,,,secondary_link,False,False,14.39,,"LINESTRING (-79.2398476 43.1591812, -79.2400154 43.1591392)",,
55773109,2,,Riordon Street,residential,False,True,137.56599999999997,,"LINESTRING (-79.2388444 43.1616323, -79.2384788 43.161096, -79.2382872 43.1608149, -79.2382806 43.1608051, -79.238091 43.1605239)",,
55773605,2,,Riordon Street,residential,False,False,78.657,,"LINESTRING (-79.2388444 43.1616323, -79.2391268 43.161984, -79.2393345 43.1622427)",,
55776879,2,,Division Street,residential,False,True,110.526,,"LINESTRING (-79.2388444 43.1616323, -79.2389621 43.1615716, -79.2389781 43.1615657, -79.2398053 43.1612626, -79.2400802 43.1612621)",,
55771285,2,,Trafalgar Street,residential,False,True,93.52799999999999,,"LINESTRING (-79.2474713 43.1558866, -79.2475087 43.1558268, -79.2475714 43.1557264, -79.2476654 43.1555758, -79.2476869 43.1555415, -79.2479201 43.1551681, -79.2479494 43.1551212)",,
55775334,2,42,Ontario Street,secondary,False,False,74.342,,"LINESTRING (-79.2474713 43.1558866, -79.2476526 43.1559568, -79.2481709 43.1561577, -79.2482807 43.1562002)",,
55775334,2,42,Ontario Street,secondary,False,True,161.52400000000003,,"LINESTRING (-79.2474713 43.1558866, -79.2468209 43.1556345, -79.2466967 43.1555879, -79.2466519 43.1555708, -79.2458608 43.1552625, -79.2457128 43.1552051)",,
55777871,2,,Market Street,unclassified,False,False,169.29800000000003,,"LINESTRING (-79.2475116 43.1582367, -79.2469584 43.1588146, -79.2469272 43.1588472, -79.2467926 43.1589286, -79.246698 43.1590264, -79.2466502 43.1590759, -79.2463439 43.1593925, -79.2462687 43.1594424, -79.2462614 43.159449)",,
55776385,2,46,Geneva Street,secondary,True,False,7.554,,"LINESTRING (-79.2400045 43.1588408, -79.2399908 43.1587736)",,
455828154,2,,St. Paul Street,secondary,False,False,17.491,,"LINESTRING (-79.2408729 43.1610467, -79.2407584 43.16118)",,
455828154,2,,St. Paul Street,secondary,False,True,149.388,,"LINESTRING (-79.2408729 43.1610467, -79.2418527 43.1599091)",,
55770953,1,,Court Street,residential,True,False,80.15299999999999,,"LINESTRING (-79.2408729 43.1610467, -79.2407682 43.1609961, -79.2400489 43.1606488)",,4.9
55771073,2,,Church Street,tertiary,False,False,126.145,,"LINESTRING (-79.2487769 43.1581089, -79.2484882 43.1583774, -79.2484699 43.1583969, -79.2483048 43.1585725, -79.2478733 43.1590316)",,
55771073,2,,Church Street,tertiary,False,True,96.077,,"LINESTRING (-79.2487769 43.1581089, -79.24907 43.1577794, -79.2494217 43.1573841)",,
55776556,2,,Queen Street,residential,False,False,128.718,,"LINESTRING (-79.2487769 43.1581089, -79.2493881 43.1583509, -79.2495308 43.1584074, -79.2497165 43.1584809, -79.2501716 43.1586611)",,
55776556,2,,Queen Street,residential,False,True,151.651,,"LINESTRING (-79.2487769 43.1581089, -79.2484716 43.157972, -79.2484503 43.157964, -79.2481787 43.1578616, -79.2481707 43.1578586, -79.2480105 43.157799, -79.2478507 43.1577396, -79.2477165 43.1576897, -79.2477016 43.1576842, -79.2475774 43.1576379, -79.2471261 43.1574701)",,
55770730,2,,James Street,secondary,False,False,41.421,,"LINESTRING (-79.2483124 43.1606574, -79.2487262 43.1608757)",,
55775646,2,,Duke Street,residential,False,True,127.946,,"LINESTRING (-79.2483124 43.1606574, -79.2491988 43.1597056)",,
55770730,2,,James Street,secondary,False,True,131.643,,"LINESTRING (-79.2483124 43.1606574, -79.2481325 43.1605625, -79.2469975 43.1599634)",,
55773404,2,,Willowdale Avenue,residential,False,False,102.684,,"LINESTRING (-79.2384973 43.1540075, -79.2391355 43.1543025, -79.2394343 43.1546043)",,
55778098,2,,Carlisle Street,tertiary,False,False,42.549,,"LINESTRING (-79.2416339 43.1582822, -79.2420381 43.1585261)",,
55771899,2,,Carlisle Street,tertiary,False,True,39.766,,"LINESTRING (-79.2416339 43.1582822, -79.2413746 43.1581369, -79.2413206 43.1581113, -79.2412376 43.1580721)",,
55772731,2,,Race Street,tertiary,False,True,57.612,,"LINESTRING (-79.2408524 43.1585074, -79.2412376 43.1580721)",,
"[55771364, 55777319]",1,,Race Street,residential,True,False,75.836,,"LINESTRING (-79.2408524 43.1585074, -79.2410057 43.1585634, -79.2410331 43.1585667, -79.2410915 43.1585738, -79.2411535 43.1585567, -79.2416339 43.1582822)",,
55772731,2,,Race Street,tertiary,False,False,48.709,,"LINESTRING (-79.2408524 43.1585074, -79.2406876 43.1586734, -79.2405692 43.1587927, -79.2405002 43.1588622)",,
55777279,2,,Court Street,residential,False,False,94.514,,"LINESTRING (-79.2417467 43.1617418, -79.2426543 43.1622749)",,
"[55771548, 55776966]",2,,Court Street,residential,False,True,101.62700000000001,,"LINESTRING (-79.2417467 43.1617418, -79.2414717 43.1615852, -79.2412154 43.1614393, -79.241119 43.1613846, -79.2408447 43.1612289, -79.2407584 43.16118)",,
"[55772862, 143526814, 55778439]",2,,"['Centre Street', 'Academy Street']",residential,False,True,297.94199999999995,,"LINESTRING (-79.2417467 43.1617418, -79.2417664 43.1616568, -79.2421144 43.1612859, -79.243044 43.160269, -79.24253 43.1600007, -79.2421304 43.1597908, -79.2420177 43.1597316)",,
55771291,2,,Salina Street,residential,False,False,95.072,,"LINESTRING (-79.2497853 43.1558195, -79.2494878 43.1561484, -79.2491884 43.1564793, -79.2491397 43.1565331)",,
55774262,2,,Cherry Street,residential,False,True,167.95,,"LINESTRING (-79.2497853 43.1558195, -79.2488093 43.1554485, -79.2487328 43.1554192, -79.2485356 43.1553442, -79.2483135 43.1552597, -79.2479494 43.1551212)",,
55773605,2,,Riordon Street,residential,False,True,78.657,,"LINESTRING (-79.2393345 43.1622427, -79.2391268 43.161984, -79.2388444 43.1616323)",,
1031510176,1,,Queenston Street,tertiary,True,False,73.235,,"LINESTRING (-79.2393345 43.1622427, -79.2394837 43.1622077, -79.2399347 43.1620372, -79.2399807 43.1620111, -79.2400931 43.1619086)",,
55772196,2,,Church Street,tertiary,False,True,59.9,,"LINESTRING (-79.2450892 43.1620029, -79.2455078 43.1615591)",,
55776354,2,,Gerrard Street,residential,False,False,172.048,,"LINESTRING (-79.2482057 43.1614021, -79.2499397 43.1622933)",,
55777594,2,,Raymond Street,residential,False,False,30.968,,"LINESTRING (-79.2482057 43.1614021, -79.2479824 43.161628)",,
55777594,2,,Raymond Street,residential,False,True,72.169,,"LINESTRING (-79.2482057 43.1614021, -79.2487262 43.1608757)",,
55771073,2,,Church Street,tertiary,False,False,73.307,,"LINESTRING (-79.2499328 43.1568404, -79.2498863 43.1568899, -79.2498645 43.1569131, -79.2494217 43.1573841)",,
55775334,2,42,Ontario Street,secondary,False,True,72.844,,"LINESTRING (-79.2499328 43.1568404, -79.2494915 43.1566694, -79.2491397 43.1565331)",,
55773362,2,,McGuire Street,tertiary,False,True,123.732,,"LINESTRING (-79.2448596 43.1543327, -79.2457854 43.1540085, -79.2459701 43.1540023, -79.2461555 43.1540324, -79.2462761 43.154052)",,
55777605,2,,St. Paul Crescent,residential,False,False,89.68900000000002,,"LINESTRING (-79.2448596 43.1543327, -79.2449503 43.1544323, -79.2449848 43.1544701, -79.2451092 43.1546068, -79.2452093 43.1547167, -79.2452321 43.1547418, -79.2452518 43.1548189, -79.2452389 43.1548951, -79.2452131 43.1550174, -79.2452055 43.1550535)",,
1031012088,2,,The Parkway,tertiary,False,False,149.447,,"LINESTRING (-79.2448596 43.1543327, -79.2447101 43.1544121, -79.2445567 43.1545087, -79.2444228 43.1546081, -79.2443186 43.1547003, -79.2441936 43.1548349, -79.2441062 43.1549493, -79.243821 43.1554137)",,
55770730,2,,James Street,secondary,False,True,103.234,,"LINESTRING (-79.2456529 43.159023, -79.2447347 43.1583801)",,
55772714,2,,King Street,tertiary,False,False,85.538,,"LINESTRING (-79.2456529 43.159023, -79.2450458 43.159652)",,
55770730,2,,James Street,secondary,False,False,68.41,,"LINESTRING (-79.2456529 43.159023, -79.2459709 43.1592456, -79.2462614 43.159449)",,
55775401,2,,King Street,tertiary,False,True,210.003,,"LINESTRING (-79.2456529 43.159023, -79.2458162 43.158848, -79.245983 43.1586698, -79.2461971 43.1584407, -79.2466875 43.1579159, -79.2467152 43.1578862, -79.2471261 43.1574701)",,
55771073,2,,Church Street,tertiary,False,True,14.198,,"LINESTRING (-79.2461664 43.1608476, -79.2462654 43.1607423)",,
55772196,2,,Church Street,tertiary,False,False,95.461,,"LINESTRING (-79.2461664 43.1608476, -79.2455078 43.1615591)",,
55774830,2,,Carlisle Street,tertiary,False,True,148.587,,"LINESTRING (-79.2461664 43.1608476, -79.2460647 43.1607985, -79.2452999 43.1603967, -79.2446771 43.1600696)",,
55772813,2,,Bond Street,residential,False,True,85.162,,"LINESTRING (-79.2410775 43.159538, -79.2401997 43.1591178)",,
55776540,2,,Head Street,residential,False,False,49.055,,"LINESTRING (-79.2410775 43.159538, -79.2407336 43.1599009)",,
55772813,2,,Bond Street,residential,False,False,75.208,,"LINESTRING (-79.2410775 43.159538, -79.2417772 43.159873, -79.2418527 43.1599091)",,
55776540,2,,Head Street,residential,False,True,136.863,,"LINESTRING (-79.2410775 43.159538, -79.2412847 43.1593201, -79.2413916 43.1592074, -79.2420381 43.1585261)",,
55777879,2,,Garden Park,residential,False,False,193.16599999999997,,"LINESTRING (-79.2433155 43.1584584, -79.2433701 43.158496, -79.243666 43.1587002, -79.2436957 43.1587207, -79.2438962 43.158859, -79.2440561 43.1589693, -79.2442203 43.1590826, -79.2443805 43.1591931, -79.2445194 43.1592889, -79.2449662 43.1595971, -79.2450458 43.159652)",,
464522002,2,,St. Paul Street,secondary,False,False,75.06200000000001,,"LINESTRING (-79.2433155 43.1584584, -79.2432692 43.1584943, -79.2429789 43.1587196, -79.2428002 43.1589042, -79.2427286 43.1589782)",,
464522002,2,,St. Paul Street,secondary,False,True,86.117,,"LINESTRING (-79.2433155 43.1584584, -79.2439942 43.1579941, -79.2440899 43.1579286)",,
55770748,2,,St. Paul Street,secondary,False,False,93.676,,"LINESTRING (-79.2455364 43.1559408, -79.245498 43.156075, -79.2453006 43.1567655)",,
55770748,2,,St. Paul Street,secondary,False,True,83.31400000000001,,"LINESTRING (-79.2455364 43.1559408, -79.2456342 43.155383, -79.2456417 43.155366, -79.2457128 43.1552051)",,
1031510179,2,681,William Street,tertiary,True,False,202.56900000000002,,"LINESTRING (-79.2455364 43.1559408, -79.2456296 43.155974, -79.2456786 43.1559915, -79.2457744 43.1560143, -79.2461033 43.1561398, -79.246277 43.1562056, -79.2463882 43.1562477, -79.2469377 43.1564557, -79.2470946 43.1565151, -79.2473583 43.1566149, -79.2477605 43.1567672)",,
55778098,2,,Carlisle Street,tertiary,False,True,42.549,,"LINESTRING (-79.2420381 43.1585261, -79.2416339 43.1582822)",,
55776540,2,,Head Street,residential,False,False,136.863,,"LINESTRING (-79.2420381 43.1585261, -79.2413916 43.1592074, -79.2412847 43.1593201, -79.2410775 43.159538)",,
55778098,2,,Carlisle Street,tertiary,False,False,75.26,,"LINESTRING (-79.2420381 43.1585261, -79.2426438 43.1589227, -79.2427286 43.1589782)",,
