osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,bridge,access
1246719609,2,Fifth Street East,residential,False,True,107.551,"LINESTRING (-93.3941544 48.6146485, -93.3948972 48.6146458, -93.3956174 48.6146465)",,,
36752107,2,Mowat Avenue,trunk,False,True,23.033,"LINESTRING (-93.3986389 48.608952, -93.3986237 48.6087451)",ON 71,,
60447772,2,Mowat Avenue,trunk,False,False,118.434,"LINESTRING (-93.3986389 48.608952, -93.3986359 48.6100171)",ON 71,,
36760966,2,Church Street,tertiary,False,True,119.73400000000001,"LINESTRING (-93.3986389 48.608952, -93.3989644 48.6089508, -93.400267 48.6089733)",,,
952869165,2,Church Street,tertiary,False,False,154.60899999999998,"LINESTRING (-93.3986389 48.608952, -93.3976063 48.6089515, -93.3970422 48.6089512, -93.396536 48.6089509)",,,
36759516,2,McKenzie Avenue,residential,False,True,113.40899999999999,"LINESTRING (-93.3941433 48.6138557, -93.3941409 48.6133749, -93.3941381 48.6128358)",,,
36752107,2,Mowat Avenue,trunk,False,False,23.033,"LINESTRING (-93.3986237 48.6087451, -93.3986389 48.608952)",ON 71,,
476671408,4,Second Street East,trunk,False,False,34.74,"LINESTRING (-93.4007116 48.6120215, -93.4011211 48.6121774)",,,
36750353,4,Second Street East,trunk,False,True,156.351,"LINESTRING (-93.4007116 48.6120215, -93.4004262 48.6119505, -93.4001953 48.6119243, -93.3986079 48.6119118)",,,
36752199,2,Third Street East,residential,False,False,108.88499999999999,"LINESTRING (-93.3956192 48.6128337, -93.3949779 48.6128346, -93.3941381 48.6128358)",,,
36752199,2,Third Street East,residential,False,True,221.247,"LINESTRING (-93.3956192 48.6128337, -93.3983534 48.6128298, -93.3986287 48.6128294)",,,
36757824,2,Portage Avenue,tertiary,False,False,201.57500000000002,"LINESTRING (-93.3956192 48.6128337, -93.3956186 48.6134875, -93.3956178 48.6142343, -93.3956174 48.6146465)",,,
36757824,2,Portage Avenue,tertiary,False,True,101.977,"LINESTRING (-93.3956192 48.6128337, -93.3956196 48.612388, -93.3956201 48.6119166)",,,
952869155,2,Victoria Avenue,tertiary,False,False,100.22,"LINESTRING (-93.3926287 48.6110201, -93.39263 48.6119214)",,,
36749749,2,First Street East,residential,False,True,219.98299999999998,"LINESTRING (-93.3926287 48.6110201, -93.3933077 48.6110187, -93.3949723 48.6110153, -93.3956209 48.611014)",,,
952869155,2,Victoria Avenue,tertiary,False,True,111.321,"LINESTRING (-93.3926287 48.6110201, -93.3926106 48.6104305, -93.3926149 48.6100191)",,,
36757824,2,Portage Avenue,tertiary,False,True,201.575,"LINESTRING (-93.3956174 48.6146465, -93.3956178 48.6142343, -93.3956186 48.6134875, -93.3956192 48.6128337)",,,
1246719609,2,Fifth Street East,residential,False,False,107.551,"LINESTRING (-93.3956174 48.6146465, -93.3948972 48.6146458, -93.3941544 48.6146485)",,,
36757824,2,Portage Avenue,tertiary,False,True,100.365,"LINESTRING (-93.3956201 48.6119166, -93.3956209 48.611014)",,,
36757824,2,Portage Avenue,tertiary,False,False,101.977,"LINESTRING (-93.3956201 48.6119166, -93.3956196 48.612388, -93.3956192 48.6128337)",,,
952869154,2,Second Street East,tertiary,False,False,219.825,"LINESTRING (-93.3956201 48.6119166, -93.3949922 48.6119176, -93.3933041 48.6119203, -93.39263 48.6119214)",,,
952869154,2,Second Street East,tertiary,False,True,219.655,"LINESTRING (-93.3956201 48.6119166, -93.39835 48.6119122, -93.3986079 48.6119118)",,,
36761834,2,Victoria Avenue North,residential,False,True,20.107,"LINESTRING (-93.39265 48.6146506, -93.3926399 48.6144699)",,,
1246719609,2,Fifth Street East,residential,False,False,56.466,"LINESTRING (-93.39265 48.6146506, -93.3918819 48.6146513)",,,
1246719609,2,Fifth Street East,residential,False,True,110.59299999999999,"LINESTRING (-93.39265 48.6146506, -93.393426 48.6146494, -93.3941544 48.6146485)",,,
36765150,2,Victoria Avenue,residential,False,False,24.622,"LINESTRING (-93.3926266 48.6138756, -93.3926214 48.614097)",,,
36761006,2,Fourth Street East,residential,False,True,109.752,"LINESTRING (-93.3926266 48.6138756, -93.3918678 48.6138642, -93.3911339 48.6138692)",,,
36765150,2,Victoria Avenue,residential,False,True,115.388,"LINESTRING (-93.3926266 48.6138756, -93.3926293 48.6133708, -93.3926321 48.6128379)",,,
36757913,1,Highway 71,trunk,True,False,119.86999999999998,"LINESTRING (-93.400267 48.6089733, -93.4005546 48.6089673, -93.4008168 48.6089619, -93.4009318 48.6089589, -93.401023 48.6089537, -93.4010892 48.6089408, -93.4011345 48.6089236, -93.4011831 48.6088993, -93.4012334 48.6088542, -93.4012821 48.6088025, -93.4013086 48.6087663, -93.4013318 48.6087043, -93.4013345 48.6086496, -93.4013302 48.6085935, -93.4013028 48.6085148, -93.4012796 48.608473)",ON 71,,
36760966,2,Church Street,tertiary,False,False,119.73400000000001,"LINESTRING (-93.400267 48.6089733, -93.3989644 48.6089508, -93.3986389 48.608952)",,,
90547404,4,Central Avenue,trunk,False,True,136.904,"LINESTRING (-93.400267 48.6089733, -93.4002452 48.6099863, -93.4002735 48.6102036)",,,
36758291,2,Third Street East,residential,False,False,68.99799999999999,"LINESTRING (-93.399565 48.6128531, -93.3989681 48.6128552, -93.3986287 48.6128294)",,,
952869152,2,Scott Street,primary,False,False,221.083,"LINESTRING (-93.395622 48.6100126, -93.3926149 48.6100191)",,,
952869152,2,Scott Street,primary,False,True,221.583,"LINESTRING (-93.395622 48.6100126, -93.3986359 48.6100171)",,,
36757824,2,Portage Avenue,tertiary,False,False,111.366,"LINESTRING (-93.395622 48.6100126, -93.3956089 48.6105795, -93.3956209 48.611014)",,,
36757824,2,Portage Avenue,tertiary,False,True,118.10300000000001,"LINESTRING (-93.395622 48.6100126, -93.3956287 48.6094885, -93.3956231 48.6089505)",,,
90547404,4,Central Avenue,trunk,False,False,136.904,"LINESTRING (-93.4002735 48.6102036, -93.4002452 48.6099863, -93.400267 48.6089733)",,,
90547412,2,Scott Street,primary,False,False,123.197,"LINESTRING (-93.4002735 48.6102036, -93.3997359 48.6100884, -93.3992119 48.6100185, -93.3986359 48.6100171)",,,
476671414,4,Central Avenue,trunk,False,True,106.66,"LINESTRING (-93.4002735 48.6102036, -93.4005543 48.6106491, -93.4010156 48.6110153)",,,
476671411,4,Third Street West,trunk,False,True,37.739,"LINESTRING (-93.4025354 48.6125143, -93.4020236 48.612488)",,,
36751831,1,,trunk_link,True,False,110.1,"LINESTRING (-93.4025354 48.6125143, -93.4019942 48.6124237, -93.4016669 48.6123333, -93.4014416 48.6122003, -93.4012861 48.6120443)",,,
476671414,4,Central Avenue,trunk,False,False,42.688,"LINESTRING (-93.4011969 48.611376, -93.4011621 48.6112229, -93.4010156 48.6110153)",,,
476671416,3,Central Avenue,primary,True,False,56.32,"LINESTRING (-93.4011969 48.611376, -93.4011211 48.6116302, -93.4011211 48.6118776)",,,
36754112,2,Veteran Avenue,unclassified,False,False,119.79,"LINESTRING (-93.3965356 48.6078736, -93.396536 48.6089509)",,,
1227041721,,Nelson Street,unclassified,False,False,67.016,"LINESTRING (-93.3965356 48.6078736, -93.3956242 48.6078648)",,,
1227046544,,Nelson Street,unclassified,False,True,38.717,"LINESTRING (-93.3965356 48.6078736, -93.3970622 48.6078743)",,,
476671411,4,Third Street West,trunk,False,False,37.739,"LINESTRING (-93.4020236 48.612488, -93.4025354 48.6125143)",,,
60449334,,,unclassified,False,True,102.78899999999999,"LINESTRING (-93.4020236 48.612488, -93.4020136 48.6129527, -93.4020079 48.6132143, -93.4019973 48.6134122)",,,
476671411,4,Third Street West,trunk,False,True,62.629000000000005,"LINESTRING (-93.4020236 48.612488, -93.4016732 48.6124071, -93.40127 48.612234)",,,
952869148,2,Nelson Street,unclassified,False,False,222.827,"LINESTRING (-93.3956242 48.6078648, -93.3925935 48.6078662)",,,
952869164,2,Portage Avenue,unclassified,False,False,120.725,"LINESTRING (-93.3956242 48.6078648, -93.3956231 48.6089505)",,,
1227041721,,Nelson Street,unclassified,False,True,67.016,"LINESTRING (-93.3956242 48.6078648, -93.3965356 48.6078736)",,,
952869148,2,Nelson Street,unclassified,False,True,222.827,"LINESTRING (-93.3925935 48.6078662, -93.3956242 48.6078648)",,,
952869153,2,Victoria Avenue,secondary,False,False,121.588,"LINESTRING (-93.3925935 48.6078662, -93.3926301 48.6089594)",,,
476671410,2,Central Avenue,trunk,True,False,21.127,"LINESTRING (-93.40127 48.612234, -93.4012861 48.6120443)",,,
476671412,4,Second Street East,trunk,False,True,12.627,"LINESTRING (-93.40127 48.612234, -93.4011211 48.6121774)",,,
476671411,4,Third Street West,trunk,False,False,62.629000000000005,"LINESTRING (-93.40127 48.612234, -93.4016732 48.6124071, -93.4020236 48.612488)",,,
36765150,2,Victoria Avenue,residential,False,True,24.622,"LINESTRING (-93.3926214 48.614097, -93.3926266 48.6138756)",,,
36761834,2,Victoria Avenue North,residential,False,False,20.107,"LINESTRING (-93.3926399 48.6144699, -93.39265 48.6146506)",,,
952869150,2,Church Street,tertiary,False,True,220.052,"LINESTRING (-93.3926301 48.6089594, -93.3956231 48.6089505)",,,
952869153,2,Victoria Avenue,secondary,False,True,121.588,"LINESTRING (-93.3926301 48.6089594, -93.3925935 48.6078662)",,,
952869153,2,Victoria Avenue,secondary,False,False,117.838,"LINESTRING (-93.3926301 48.6089594, -93.3926222 48.6094929, -93.3926149 48.6100191)",,,
36749749,2,First Street East,residential,False,True,220.586,"LINESTRING (-93.3956209 48.611014, -93.3986213 48.6110079)",,,
36757824,2,Portage Avenue,tertiary,False,False,100.365,"LINESTRING (-93.3956209 48.611014, -93.3956201 48.6119166)",,,
36749749,2,First Street East,residential,False,False,219.983,"LINESTRING (-93.3956209 48.611014, -93.3949723 48.6110153, -93.3933077 48.6110187, -93.3926287 48.6110201)",,,
36757824,2,Portage Avenue,tertiary,False,True,111.366,"LINESTRING (-93.3956209 48.611014, -93.3956089 48.6105795, -93.395622 48.6100126)",,,
36749749,2,First Street East,residential,False,False,220.586,"LINESTRING (-93.3986213 48.6110079, -93.3956209 48.611014)",,,
90547411,2,Mowat Avenue,trunk,False,False,100.514,"LINESTRING (-93.3986213 48.6110079, -93.3986079 48.6119118)",ON 71,,
"[36749749, 36750311]",2,First Street East,residential,False,True,176.043,"LINESTRING (-93.3986213 48.6110079, -93.4000759 48.6110071, -93.4005408 48.6110055, -93.4010156 48.6110153)",,,
90547411,2,Mowat Avenue,trunk,False,True,110.17699999999999,"LINESTRING (-93.3986213 48.6110079, -93.3986277 48.6105756, -93.3986288 48.6104994, -93.3986359 48.6100171)",ON 71,,
952869150,2,Church Street,tertiary,False,False,220.052,"LINESTRING (-93.3956231 48.6089505, -93.3926301 48.6089594)",,,
952869164,2,Portage Avenue,unclassified,False,True,120.725,"LINESTRING (-93.3956231 48.6089505, -93.3956242 48.6078648)",,,
952869165,2,Church Street,tertiary,False,True,67.118,"LINESTRING (-93.3956231 48.6089505, -93.396536 48.6089509)",,,
36757824,2,Portage Avenue,tertiary,False,False,118.10300000000001,"LINESTRING (-93.3956231 48.6089505, -93.3956287 48.6094885, -93.395622 48.6100126)",,,
36754112,2,Veteran Avenue,unclassified,False,True,119.79,"LINESTRING (-93.396536 48.6089509, -93.3965356 48.6078736)",,,
952869165,2,Church Street,tertiary,False,False,67.118,"LINESTRING (-93.396536 48.6089509, -93.3956231 48.6089505)",,,
952869165,2,Church Street,tertiary,False,True,154.609,"LINESTRING (-93.396536 48.6089509, -93.3970422 48.6089512, -93.3976063 48.6089515, -93.3986389 48.608952)",,,
"[36749749, 36750311]",2,First Street East,residential,False,False,176.043,"LINESTRING (-93.4010156 48.6110153, -93.4005408 48.6110055, -93.4000759 48.6110071, -93.3986213 48.6110079)",,,
476671414,4,Central Avenue,trunk,False,False,106.66,"LINESTRING (-93.4010156 48.6110153, -93.4005543 48.6106491, -93.4002735 48.6102036)",,,
476671414,4,Central Avenue,trunk,False,True,42.688,"LINESTRING (-93.4010156 48.6110153, -93.4011621 48.6112229, -93.4011969 48.611376)",,,
36755039,2,Christie Avenue,residential,False,True,114.443,"LINESTRING (-93.3911339 48.6138692, -93.3911367 48.613376, -93.3911398 48.61284)",,,
36761006,2,Fourth Street East,residential,False,False,109.752,"LINESTRING (-93.3911339 48.6138692, -93.3918678 48.6138642, -93.3926266 48.6138756)",,,
36752199,2,Third Street East,residential,False,True,109.708,"LINESTRING (-93.3911398 48.61284, -93.391985 48.6128388, -93.3926321 48.6128379)",,,
36755039,2,Christie Avenue,residential,False,False,114.443,"LINESTRING (-93.3911398 48.61284, -93.3911367 48.613376, -93.3911339 48.6138692)",,,
36752199,2,Third Street East,residential,False,False,221.247,"LINESTRING (-93.3986287 48.6128294, -93.3983534 48.6128298, -93.3956192 48.6128337)",,,
36758291,2,Third Street East,residential,False,True,68.99799999999999,"LINESTRING (-93.3986287 48.6128294, -93.3989681 48.6128552, -93.399565 48.6128531)",,,
90547405,2,Mowat Avenue,residential,False,True,102.04400000000001,"LINESTRING (-93.3986287 48.6128294, -93.3986187 48.6123883, -93.3986079 48.6119118)",,,
36752199,2,Third Street East,residential,False,False,110.715,"LINESTRING (-93.3941381 48.6128358, -93.3932934 48.612837, -93.3926321 48.6128379)",,,
36752199,2,Third Street East,residential,False,True,108.88499999999999,"LINESTRING (-93.3941381 48.6128358, -93.3949779 48.6128346, -93.3956192 48.6128337)",,,
36759516,2,McKenzie Avenue,residential,False,False,113.40899999999999,"LINESTRING (-93.3941381 48.6128358, -93.3941409 48.6133749, -93.3941433 48.6138557)",,,
36765150,2,Victoria Avenue,residential,False,True,101.91,"LINESTRING (-93.3926321 48.6128379, -93.39263 48.6119214)",,,
36752199,2,Third Street East,residential,False,False,109.708,"LINESTRING (-93.3926321 48.6128379, -93.391985 48.6128388, -93.3911398 48.61284)",,,
36752199,2,Third Street East,residential,False,True,110.715,"LINESTRING (-93.3926321 48.6128379, -93.3932934 48.612837, -93.3941381 48.6128358)",,,
36765150,2,Victoria Avenue,residential,False,False,115.388,"LINESTRING (-93.3926321 48.6128379, -93.3926293 48.6133708, -93.3926266 48.6138756)",,,
36765150,2,Victoria Avenue,residential,False,False,101.91,"LINESTRING (-93.39263 48.6119214, -93.3926321 48.6128379)",,,
952869155,2,Victoria Avenue,tertiary,False,True,100.22,"LINESTRING (-93.39263 48.6119214, -93.3926287 48.6110201)",,,
952869154,2,Second Street East,tertiary,False,True,219.82500000000002,"LINESTRING (-93.39263 48.6119214, -93.3933041 48.6119203, -93.3949922 48.6119176, -93.3956201 48.6119166)",,,
952869152,2,Scott Street,primary,False,True,221.083,"LINESTRING (-93.3926149 48.6100191, -93.395622 48.6100126)",,,
952869153,2,Victoria Avenue,secondary,False,True,117.838,"LINESTRING (-93.3926149 48.6100191, -93.3926222 48.6094929, -93.3926301 48.6089594)",,,
952869155,2,Victoria Avenue,tertiary,False,False,111.321,"LINESTRING (-93.3926149 48.6100191, -93.3926106 48.6104305, -93.3926287 48.6110201)",,,
36763926,2,Fourth Street West,residential,False,True,69.36,"LINESTRING (-93.4019973 48.6134122, -93.4018351 48.613403, -93.4015632 48.613332, -93.4013722 48.6132067, -93.4012627 48.6130811)",,,
60449334,,,unclassified,False,False,102.78899999999999,"LINESTRING (-93.4019973 48.6134122, -93.4020079 48.6132143, -93.4020136 48.6129527, -93.4020236 48.612488)",,,
"[1163917736, 250480686, 1163917743]",1,"['Highway 71', 'International Falls Bridge']",trunk,True,False,136.387,"LINESTRING (-93.4016523 48.6075997, -93.4014857 48.607683, -93.401415 48.607727, -93.4013382 48.6077771, -93.4012738 48.6078188, -93.4012047 48.6078765, -93.4011659 48.6079298, -93.4011243 48.6079868, -93.401046 48.608107, -93.401022 48.6081546, -93.4010072 48.6082066, -93.4010056 48.6082567, -93.401016 48.6083082, -93.4010661 48.6084061, -93.4011262 48.6085236, -93.4011672 48.6086197, -93.4011663 48.6086537)","['ON 71', 'US 53;US 71']",yes,
476671408,4,Second Street East,trunk,False,True,34.74,"LINESTRING (-93.4011211 48.6121774, -93.4007116 48.6120215)",,,
476671412,4,Second Street East,trunk,False,False,12.627,"LINESTRING (-93.4011211 48.6121774, -93.40127 48.612234)",,,
476671419,1,Central Avenue,residential,True,False,102.45200000000001,"LINESTRING (-93.4011211 48.6121774, -93.4011037 48.6123635, -93.4011278 48.6128564, -93.4012627 48.6130811)",,,
476671409,3,Central Avenue,primary,True,False,33.336,"LINESTRING (-93.4011211 48.6118776, -93.4011211 48.6121774)",,,
476671417,1,,trunk_link,True,False,34.439,"LINESTRING (-93.4011211 48.6118776, -93.4010867 48.6118971, -93.4009718 48.6119542, -93.4007116 48.6120215)",,,
36757037,2,Central Avenue,trunk,True,False,75.049,"LINESTRING (-93.4012861 48.6120443, -93.4012771 48.6118643, -93.4012793 48.6115999, -93.4011969 48.611376)",,,
36750022,1,Highway 71,trunk,True,False,203.104,"LINESTRING (-93.4011663 48.6086537, -93.4011591 48.6086988, -93.4011483 48.6087372, -93.4011275 48.6087663, -93.4011041 48.608787, -93.4010699 48.6088064, -93.4010279 48.6088146, -93.4009817 48.6088179, -93.4008012 48.6088067, -93.4006591 48.6087935, -93.4005117 48.6087646, -93.4004681 48.608753, -93.4004443 48.6087469, -93.4001647 48.6086723, -93.4001247 48.6086638, -93.4000786 48.6086573, -93.3998907 48.6086522, -93.399615 48.6086516, -93.3995013 48.608658, -93.3992811 48.6086942, -93.3990603 48.6087324, -93.3986237 48.6087451)",ON 71,,
1163917740,1,Highway 71,trunk,True,False,21.751,"LINESTRING (-93.4012796 48.608473, -93.4011663 48.6086537)",ON 71,,no
"[90547410, 250480685, 1163917735]",1,"['Highway 71', 'International Falls Bridge']",trunk,True,False,107.076,"LINESTRING (-93.4012796 48.608473, -93.4012704 48.6084619, -93.4012345 48.6083984, -93.4012096 48.6083451, -93.4011903 48.6082838, -93.4011856 48.6082423, -93.4011873 48.6081951, -93.4012017 48.6081535, -93.4012226 48.6081078, -93.401253 48.6080567, -93.401297 48.6080061, -93.4013562 48.6079506, -93.4015151 48.6077907, -93.401557 48.6077513, -93.4016523 48.6075997)","['ON 71', 'US 53;US 71']",yes,
1227046544,,Nelson Street,unclassified,False,False,38.717,"LINESTRING (-93.3970622 48.6078743, -93.3965356 48.6078736)",,,
