osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry
86482414,2,Kingston Road,secondary,60,False,True,3.946,,"LINESTRING (-79.0916648 43.834831, -79.0916324 43.8348577)"
33412502,,Glendale Drive,residential,40,False,True,107.08500000000001,2,"LINESTRING (-79.0916648 43.834831, -79.0918071 43.8349587, -79.091821 43.8349723, -79.0919277 43.8350772, -79.0920128 43.8352209, -79.0920628 43.8353503, -79.0921709 43.8356298, -79.0921975 43.8356986)"
"[421132353, 26513489, 421132357]",,Glenanna Road,tertiary,40,False,False,197.177,"['2', '4']","LINESTRING (-79.0868792 43.8383838, -79.0867614 43.838315, -79.0866289 43.8382377, -79.0864288 43.8381254, -79.0862883 43.8380494, -79.0860745 43.8379635, -79.0857005 43.8378833, -79.0849887 43.8377459, -79.0846932 43.8376313)"
"[421132128, 421132129, 35350278, 35349725, 35345951]",,Glenanna Road,tertiary,,False,"[False, True]",292.454,"['2', '4', '3']","LINESTRING (-79.0868792 43.8383838, -79.0870853 43.8385045, -79.0874711 43.8387188, -79.087732 43.8388656, -79.087849 43.8389309, -79.0881013 43.839064, -79.0883205 43.8391792, -79.088552 43.8393043, -79.0888114 43.8393823, -79.0889147 43.8393925, -79.0890926 43.8393891, -79.0899497 43.8392315, -79.0900386 43.8392088)"
"[1151639811, 86472806]",2,Kingston Road,secondary,60,False,True,174.317,"['4', '6']","LINESTRING (-79.0868792 43.8383838, -79.086763 43.838477, -79.0863014 43.8388694, -79.0854693 43.8395768)"
"[471545249, 1151639812]",2,Kingston Road,secondary,60,False,False,211.664,"['4', '5']","LINESTRING (-79.0868792 43.8383838, -79.086974 43.8383172, -79.0880203 43.8375365, -79.0883998 43.8372533, -79.0885448 43.8371504, -79.0887243 43.837023)"
35116833,,,motorway_link,,False,True,12.617,,"LINESTRING (-79.089002 43.8320538, -79.0888627 43.8321065)"
550464488,29,Liverpool Road,secondary,50,True,False,77.53,,"LINESTRING (-79.0886759 43.8314224, -79.0888627 43.8321065)"
86482412,2,Kingston Road,secondary,60,True,False,12.741,2,"LINESTRING (-79.0905264 43.8356083, -79.0904035 43.8356809)"
33412501,29,Liverpool Road,secondary,50,True,False,49.809,2,"LINESTRING (-79.0905264 43.8356083, -79.0904682 43.83549, -79.0903365 43.8351819)"
35116833,,,motorway_link,,False,False,12.617,,"LINESTRING (-79.0888627 43.8321065, -79.089002 43.8320538)"
"[124197139, 124197140]",29,Liverpool Road,secondary,50,True,False,151.433,"['2', '4']","LINESTRING (-79.0888627 43.8321065, -79.0889038 43.8322296, -79.0890043 43.8325965, -79.0893012 43.8332791, -79.0893724 43.8334156)"
41393803,,Pickering Parkway,tertiary,,True,False,11.855,,"LINESTRING (-79.0894156 43.8334922, -79.0895553 43.8334574)"
"[288679417, 471323972, 338072623]",29,Liverpool Road,secondary,50,True,False,255.99699999999999,"['2', '3', '4']","LINESTRING (-79.0894156 43.8334922, -79.0894475 43.8335785, -79.0895741 43.8338848, -79.0896989 43.8341355, -79.089775 43.8343038, -79.0898195 43.8343966, -79.0903493 43.8355745, -79.0904035 43.8356809)"
33412498,29,Liverpool Road,secondary,50,True,False,15.011,2,"LINESTRING (-79.0904035 43.8356809, -79.0904662 43.8358081)"
86482417,2,Kingston Road,secondary,60,True,False,203.25900000000001,2,"LINESTRING (-79.0904035 43.8356809, -79.0903337 43.8357321, -79.0887666 43.8368842, -79.0887243 43.837023)"
33384915,29,Liverpool Road,secondary,50,True,False,48.381,3,"LINESTRING (-79.0907004 43.8361443, -79.0907289 43.836084, -79.0906215 43.8358117, -79.0905834 43.8357278)"
"[333921461, 33384918]",29,Liverpool Road,secondary,50,False,False,306.39599999999996,"['4', '5']","LINESTRING (-79.0907004 43.8361443, -79.0907273 43.8362101, -79.0910086 43.836914, -79.0911934 43.8373492, -79.0915064 43.8380901, -79.0917582 43.8386923, -79.0917914 43.8387849)"
"[333921458, 35351796]",,Glenanna Road,tertiary,,False,"[False, True]",148.298,3,"LINESTRING (-79.0917914 43.8387849, -79.0916473 43.838815, -79.0910182 43.8389782, -79.0900386 43.8392088)"
"[35345873, 333921459]",,Glenanna Road,tertiary,50,False,True,134.459,"['2', '3']","LINESTRING (-79.0917914 43.8387849, -79.0919529 43.8387408, -79.0925417 43.8386019, -79.0926927 43.8385663, -79.0932783 43.8384281, -79.0933808 43.8384008)"
"[333921461, 33384918]",29,Liverpool Road,secondary,50,False,True,306.39599999999996,"['4', '5']","LINESTRING (-79.0917914 43.8387849, -79.0917582 43.8386923, -79.0915064 43.8380901, -79.0911934 43.8373492, -79.0910086 43.836914, -79.0907273 43.8362101, -79.0907004 43.8361443)"
33384923,,Pickering Parkway,tertiary,,True,False,13.118,,"LINESTRING (-79.0895268 43.8333767, -79.0893724 43.8334156)"
33412506,29,Liverpool Road,secondary,50,True,False,153.209,2,"LINESTRING (-79.0895268 43.8333767, -79.0894589 43.8332358, -79.0892979 43.8328955, -79.0892239 43.8327391, -79.0890423 43.8321987, -79.089002 43.8320538)"
33412505,29,Liverpool Road,secondary,50,True,False,9.195,2,"LINESTRING (-79.0893724 43.8334156, -79.0894156 43.8334922)"
