osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,maxspeed
959015668,2,119 Avenue,tertiary,False,False,6.181,"LINESTRING (-122.6896302 49.2190346, -122.6895451 49.2190347)",,
"[1267048564, 35453612]","['2', '3']",Harris Road,secondary,True,False,186.974,"LINESTRING (-122.6896302 49.2190346, -122.6896384 49.2177304, -122.6896402 49.21745, -122.6895919 49.2173584)",,
959015669,2,119 Avenue,tertiary,False,True,287.397,"LINESTRING (-122.6896302 49.2190346, -122.6907019 49.2190295, -122.6921292 49.2190284, -122.6933443 49.2190269, -122.6935872 49.2190272)",,
35457110,2,,unclassified,False,False,79.953,"LINESTRING (-122.694986 49.2191972, -122.6949838 49.2193908, -122.6941794 49.219386)",,
959015666,2,122A Avenue,tertiary,False,True,5.781,"LINESTRING (-122.689598 49.2245885, -122.6895184 49.2245878)",,
"[35456677, 1263647638]","['2', '3']",Harris Road,secondary,True,False,241.661,"LINESTRING (-122.689598 49.2245885, -122.6896056 49.2241011, -122.6896083 49.2239328, -122.6896098 49.2238343, -122.6896185 49.2232804, -122.689626 49.2227976, -122.6896322 49.2224153)",,
525324801,2,122 Avenue,tertiary,False,True,94.543,"LINESTRING (-122.689598 49.2245885, -122.689931 49.2245789, -122.6900179 49.2245515, -122.6901177 49.2245202, -122.6904408 49.2244188, -122.6905428 49.2244026, -122.6907329 49.2243727, -122.6908324 49.224357)",,
35455050,2,190 Street,residential,False,True,89.321,"LINESTRING (-122.6949474 49.2171416, -122.6948815 49.2169098, -122.6948876 49.2163423)",,
35455077,2,Mitchell Road,tertiary,False,False,231.589,"LINESTRING (-122.6949474 49.2171416, -122.6942629 49.2171403, -122.6928961 49.2171378, -122.6923879 49.2171369, -122.6917589 49.2171357)",,
525324807,2,190 Street,tertiary,False,False,112.445,"LINESTRING (-122.6949474 49.2171416, -122.6949812 49.2172387, -122.694993 49.2172728, -122.6949951 49.2181495)",,
504155887,,,tertiary,True,False,3.823,"LINESTRING (-122.6868109 49.2191249, -122.6868511 49.2191027)",roundabout,
35452753,2,118B Avenue,residential,False,True,95.216,"LINESTRING (-122.6949951 49.2181495, -122.696306 49.2181412)",,
525324794,2,118B Avenue,tertiary,False,False,60.538,"LINESTRING (-122.6949951 49.2181495, -122.6941616 49.2181519)",,
525324807,2,190 Street,tertiary,False,True,112.445,"LINESTRING (-122.6949951 49.2181495, -122.694993 49.2172728, -122.6949812 49.2172387, -122.6949474 49.2171416)",,
35456807,2,120 Avenue,residential,False,True,201.665,"LINESTRING (-122.6865526 49.2208006, -122.6837759 49.2207918)",,
35453206,2,191B Street,residential,False,True,215.003,"LINESTRING (-122.6908324 49.224357, -122.6908276 49.2240522, -122.6908259 49.2239344, -122.6908259 49.2238713, -122.6908249 49.2237903, -122.6908121 49.2228875, -122.6908068 49.2224235)",,
525324801,2,122 Avenue,tertiary,False,False,94.543,"LINESTRING (-122.6908324 49.224357, -122.6907329 49.2243727, -122.6905428 49.2244026, -122.6904408 49.2244188, -122.6901177 49.2245202, -122.6900179 49.2245515, -122.689931 49.2245789, -122.689598 49.2245885)",,
525324801,2,122 Avenue,tertiary,False,True,295.658,"LINESTRING (-122.6908324 49.224357, -122.6921885 49.2243556, -122.6923066 49.2243555, -122.6925292 49.2243552, -122.6930521 49.2243546, -122.6935739 49.2243541, -122.6947525 49.2243529, -122.6948502 49.224353, -122.6949036 49.2243531)",,
35452390,2,119B Avenue,residential,False,True,73.321,"LINESTRING (-122.694816 49.2200479, -122.6958255 49.2200419)",,
"[35452665, 35453837, 35452390]",2,"['190 Street', '120B Avenue', '119B Avenue']",residential,False,False,260.664,"LINESTRING (-122.694816 49.2200479, -122.694702 49.2200489, -122.6947317 49.2216177, -122.6958046 49.221628)",,
35452618,,,unclassified,False,True,52.126000000000005,"LINESTRING (-122.694816 49.2200479, -122.6948013 49.2197726, -122.6947984 49.2195793)",,
35457219,2,193 Street,residential,False,False,99.354,"LINESTRING (-122.6871507 49.216272, -122.687158 49.2171655)",,
35457224,2,117B Avenue,residential,False,False,75.667,"LINESTRING (-122.6871507 49.216272, -122.6866353 49.2162771, -122.6861128 49.2163184)",,
35457116,2,118B Avenue,residential,False,True,124.999,"LINESTRING (-122.6850183 49.218153, -122.6867393 49.2181466)",,
35453191,1,193 Street,tertiary,True,False,207.94799999999998,"LINESTRING (-122.686826 49.224434, -122.6868817 49.2243086, -122.6868762 49.2239484, -122.6868758 49.2239213, -122.6868726 49.2237084, -122.686859 49.2228174, -122.6868706 49.2226461, -122.6868269 49.2225748)",,
"[35457329, 959015665]",2,"['193 Street', '122A Avenue']",tertiary,False,False,100.32799999999999,"LINESTRING (-122.686826 49.224434, -122.6868236 49.2245444, -122.6868231 49.2245708, -122.6875835 49.2245754, -122.6879951 49.224578)",,
