osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry
476297036,True,No. 3 Road,secondary,50,False,12.566,,"LINESTRING (-123.1366576 49.1627849, -123.1366602 49.1626719)"
"[1257428210, 1257428209, 1128129410]",True,Granville Avenue,secondary,50,False,254.16899999999998,"['2', '4']","LINESTRING (-123.1366576 49.1627849, -123.1367422 49.1627845, -123.1387273 49.1627938, -123.1388909 49.1627934, -123.1400097 49.1627908, -123.140067 49.1627902, -123.1401531 49.1627903)"
1257118166,False,Saint Albans Road,tertiary,50,False,16.564,2,"LINESTRING (-123.1310273 49.1627784, -123.1309799 49.1626327)"
476230115,True,Granville Avenue,secondary,50,False,41.434999999999995,,"LINESTRING (-123.1310273 49.1627784, -123.131132 49.1627754, -123.1315966 49.162762)"
476230118,False,Cooney Road,tertiary,50,False,50.947,4,"LINESTRING (-123.1310273 49.1627784, -123.1310451 49.1628513, -123.1310536 49.1628863, -123.1310801 49.1629947, -123.1312451 49.1632081)"
157658333,False,Cook Road,tertiary,,True,159.948,2,"LINESTRING (-123.1336951 49.1664921, -123.1335947 49.1664919, -123.1316338 49.1664871, -123.1314952 49.1664867)"
"[157658336, 1258159534, 1258159535]",False,Cook Road,tertiary,,False,201.97200000000004,"['4', '3']","LINESTRING (-123.1336951 49.1664921, -123.1338735 49.1664932, -123.1349369 49.1664998, -123.1353428 49.1665023, -123.135636 49.1665041, -123.1357625 49.1665049, -123.136325 49.1665084, -123.1363734 49.1665087, -123.1364729 49.1665093)"
620559481,False,Buswell Street,unclassified,,False,198.974,2,"LINESTRING (-123.1336951 49.1664921, -123.1336953 49.1664395, -123.1336979 49.16564, -123.133701 49.164793, -123.1337023 49.1647027)"
24453057,False,Park Road,unclassified,,True,202.842,2,"LINESTRING (-123.1337023 49.1647027, -123.1338764 49.1647069, -123.1346854 49.164713, -123.1355513 49.1647196, -123.1363597 49.1647258, -123.1364028 49.1647255, -123.1364918 49.1647257)"
620559481,False,Buswell Street,unclassified,,True,198.974,2,"LINESTRING (-123.1337023 49.1647027, -123.133701 49.164793, -123.1336979 49.16564, -123.1336953 49.1664395, -123.1336951 49.1664921)"
620563685,False,Buswell Street,unclassified,,False,134.478,2,"LINESTRING (-123.1337023 49.1647027, -123.1337041 49.1646284, -123.1337274 49.1640806, -123.1337493 49.1635674, -123.133754 49.1634938)"
620563686,False,Park Road,unclassified,,False,156.97,2,"LINESTRING (-123.1337023 49.1647027, -123.1335891 49.1646982, -123.1317327 49.1646877, -123.1315437 49.1646868)"
1257428212,True,Granville Avenue,secondary,50,False,9.867,,"LINESTRING (-123.1401531 49.1627903, -123.1402888 49.162791)"
206918482,True,Minoru Boulevard,tertiary,50,False,354.594,,"LINESTRING (-123.1401531 49.1627903, -123.1401511 49.1628741, -123.1401285 49.163786, -123.140124 49.1639619, -123.1401409 49.1642562, -123.1402467 49.1644644, -123.1403897 49.1646403, -123.1406077 49.164841, -123.1407337 49.1649697, -123.140809 49.1650657, -123.1409646 49.1653306, -123.141026 49.1655151, -123.1410763 49.1657064, -123.1410777 49.1658369)"
"[476297938, 476297943]",True,No. 3 Road,secondary,50,False,215.34599999999998,,"LINESTRING (-123.1366496 49.1647215, -123.136649 49.1646198, -123.1366449 49.1637564, -123.1366485 49.1635714, -123.1366495 49.1635071, -123.1366547 49.1629099, -123.1366554 49.1628793, -123.1366576 49.1627849)"
476297941,False,Park Road,unclassified,,False,11.483,2,"LINESTRING (-123.1366496 49.1647215, -123.1365713 49.1647236, -123.1364918 49.1647257)"
157658341,False,Cooney Road,tertiary,50,False,200.206,2,"LINESTRING (-123.1315437 49.1646868, -123.1315422 49.1647834, -123.1315339 49.1659265, -123.1314991 49.16643, -123.1314952 49.1664867)"
