osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref,access,junction
121020467,False,,Columbia Street,residential,False,99.733,"LINESTRING (-123.1094524 49.2647527, -123.1094528 49.2646956, -123.1094522 49.2646794, -123.109456 49.264315, -123.1094592 49.2639291, -123.1094598 49.2638558)",,,,
6163334,False,2,Alberta Street,residential,False,81.678,"LINESTRING (-123.110933 49.2638846, -123.1109361 49.263808, -123.1109562 49.2634351, -123.1109636 49.2632868, -123.1109643 49.2632549, -123.110966 49.2631504)",,,,
6163334,False,2,Alberta Street,residential,True,99.838,"LINESTRING (-123.110933 49.2638846, -123.1109281 49.2639622, -123.1109135 49.2643413, -123.1109026 49.2647061, -123.1109024 49.2647265, -123.1109006 49.2647822)",,,,
589095371,False,,West 8th Avenue,residential,False,142.70399999999998,"LINESTRING (-123.110933 49.2638846, -123.1110711 49.2638873, -123.1111003 49.2638877, -123.112765 49.2639133, -123.112899 49.2639164)",50,,,
589095371,False,,West 8th Avenue,residential,True,106.948,"LINESTRING (-123.110933 49.2638846, -123.1108252 49.2638819, -123.1107978 49.2638814, -123.1096171 49.2638589, -123.109585 49.2638583, -123.1094598 49.2638558)",50,,,
305668005,False,6,West Broadway,primary,False,140.557,"LINESTRING (-123.1129024 49.2631818, -123.1127805 49.2631799, -123.111077 49.2631522, -123.110966 49.2631504)",50,7,,
489767277,False,6,West Broadway,primary,True,136.13799999999998,"LINESTRING (-123.1129024 49.2631818, -123.1130159 49.2631836, -123.1145634 49.2632046, -123.114608 49.2632052, -123.114778 49.2632096)",50,7,,
826604862,False,2,Yukon Street,unclassified,True,81.851,"LINESTRING (-123.1129024 49.2631818, -123.1128962 49.2632924, -123.1128867 49.2634675, -123.1129144 49.2636073, -123.112902 49.2638454, -123.112899 49.2639164)",30,,,
37002738,False,2,West 16th Avenue,tertiary,False,48.245,"LINESTRING (-123.1124967 49.2568344, -123.113161 49.2568508)",50,,,
513907521,False,2,West 16th Avenue,tertiary,True,94.768,"LINESTRING (-123.1124967 49.2568344, -123.112387 49.2568317, -123.111192 49.2567992)",50,,,
656617125,False,,Heather Street,residential,True,21.509,"LINESTRING (-123.1200485 49.2588099, -123.1200541 49.2586165)",,,,
1082424509,False,,Heather Street,residential,False,13.869,"LINESTRING (-123.1200485 49.2588099, -123.1200448 49.2589346)",,,,
327345284,False,,West 14th Avenue,residential,True,171.05,"LINESTRING (-123.1200485 49.2588099, -123.119949 49.2588085, -123.119912 49.2588079, -123.1196731 49.2588044, -123.1190941 49.2587959, -123.1189841 49.2587942, -123.1188761 49.2587926, -123.1179052 49.2587783, -123.1176921 49.2587752)",30,,,
258407323,False,,Heather Street,residential,False,102.641,"LINESTRING (-123.1200811 49.2576936, -123.120079 49.2577651, -123.1200746 49.2579157, -123.1200674 49.2581608, -123.1200566 49.2585322, -123.1200541 49.2586165)",30,,,
258407323,False,,Heather Street,residential,True,76.672,"LINESTRING (-123.1200811 49.2576936, -123.1200828 49.2576334, -123.1200983 49.2571058, -123.1200987 49.2570894, -123.1201012 49.2570042)",30,,,
121303933,False,,West 10th Avenue,residential,True,171.81299999999996,"LINESTRING (-123.1199129 49.2623374, -123.1198108 49.2623357, -123.1197737 49.262335, -123.1176761 49.2622993, -123.1176529 49.2622989, -123.117546 49.2622971)",30,,,
"[435128125, 476011782]",False,,Heather Street,residential,False,107.026,"LINESTRING (-123.1199129 49.2623374, -123.1199117 49.2623688, -123.1199102 49.2624069, -123.1199093 49.2624296, -123.119895 49.262792, -123.1198803 49.2631843, -123.119876 49.2632996)",30,,,
"[476011782, 476011783]",False,2,Heather Street,residential,True,207.26000000000005,"LINESTRING (-123.1199129 49.2623374, -123.1199142 49.2623045, -123.1199154 49.2622737, -123.1199164 49.262248, -123.1199493 49.2614122, -123.119952 49.2613447, -123.1199587 49.261174, -123.1199678 49.2609427, -123.1199814 49.2605977, -123.1199825 49.2605705, -123.1199863 49.2604741)",30,,,
"[435128125, 476011782]",False,,Heather Street,residential,True,107.026,"LINESTRING (-123.119876 49.2632996, -123.1198803 49.2631843, -123.119895 49.262792, -123.1199093 49.2624296, -123.1199102 49.2624069, -123.1199117 49.2623688, -123.1199129 49.2623374)",30,,,
475767261,False,6,West Broadway,primary,False,172.32299999999998,"LINESTRING (-123.119876 49.2632996, -123.119769 49.2632978, -123.117635 49.2632622, -123.117502 49.26326)",50,7,,
475767262,False,,Heather Street,residential,False,101.394,"LINESTRING (-123.119876 49.2632996, -123.1198716 49.2634191, -123.1198586 49.2637738, -123.119845 49.2641459, -123.1198426 49.2642112)",30,,,
435128126,False,,Heather Street,residential,False,84.343,"LINESTRING (-123.1198426 49.2642112, -123.1198398 49.2642879, -123.1198274 49.2646264, -123.1198153 49.2649563, -123.1198149 49.2649695)",,,,
475767262,False,,Heather Street,residential,True,101.394,"LINESTRING (-123.1198426 49.2642112, -123.119845 49.2641459, -123.1198586 49.2637738, -123.1198716 49.2634191, -123.119876 49.2632996)",30,,,
826604865,False,2,West 8th Avenue,residential,True,171.84100000000004,"LINESTRING (-123.1198426 49.2642112, -123.1197499 49.2642096, -123.1191994 49.2641994, -123.1184953 49.2641872, -123.1175934 49.2641715, -123.1174753 49.2641694)",50,,,
22977280,False,2,Ash Street,residential,False,51.045,"LINESTRING (-123.1181317 49.2569652, -123.1181263 49.257051, -123.1181251 49.2570687, -123.1181086 49.257424)",,,,
74268914,False,2,West 16th Avenue,tertiary,False,143.00000000000003,"LINESTRING (-123.1181317 49.2569652, -123.1192856 49.2569905, -123.1194168 49.2569927, -123.1199558 49.2570018, -123.119984 49.2570023, -123.1201012 49.2570042)",50,,,
74268914,False,2,West 16th Avenue,tertiary,True,155.22199999999998,"LINESTRING (-123.1181317 49.2569652, -123.116414 49.2569341, -123.1159937 49.2569264)",50,,,
1201121881,True,1,West 15th Avenue,residential,False,12.188,"LINESTRING (-123.1151765 49.2578228, -123.1150086 49.2578203)",,,,
"[1201121883, 1201121878]",True,"['4', '3']",Cambie Street,secondary,False,101.11800000000001,"LINESTRING (-123.1151765 49.2578228, -123.1151832 49.2574772, -123.1151916 49.2570474, -123.1151922 49.2570193, -123.1151933 49.2569135)",50,,,
37002738,False,2,West 16th Avenue,tertiary,True,48.245,"LINESTRING (-123.113161 49.2568508, -123.1124967 49.2568344)",50,,,
"[37002737, 1206237516]",False,"['2', '4']",West 16th Avenue,tertiary,False,133.577,"LINESTRING (-123.113161 49.2568508, -123.11325 49.256853, -123.1144035 49.2568926, -123.1148527 49.2569079, -123.114889 49.2569091, -123.1149992 49.2569114)",50,,,
513907521,False,2,West 16th Avenue,tertiary,True,99.779,"LINESTRING (-123.111192 49.2567992, -123.1098182 49.2567638)",50,,,
210335458,False,2,Alberta Street,residential,True,105.793,"LINESTRING (-123.111192 49.2567992, -123.1111889 49.2568935, -123.1111874 49.2569091, -123.1111731 49.2572908, -123.1111686 49.2576922, -123.1111653 49.2577504)",,,,
513907521,False,2,West 16th Avenue,tertiary,False,94.768,"LINESTRING (-123.111192 49.2567992, -123.112387 49.2568317, -123.1124967 49.2568344)",50,,,
4583918,False,,West 16th Avenue,tertiary,False,180.891,"LINESTRING (-123.1071223 49.2566964, -123.109613 49.2567583)",50,,,
45884248,False,2,West 13th Avenue,residential,True,192.11399999999998,"LINESTRING (-123.1176563 49.2595018, -123.1175539 49.2594997, -123.1156034 49.2594686, -123.1152074 49.2594649, -123.115187 49.2594644, -123.1150098 49.2594601)",,,,
826604866,False,,Ash Street,residential,False,80.837,"LINESTRING (-123.1176563 49.2595018, -123.1176598 49.2594382, -123.117689 49.2588484, -123.1176921 49.2587752)",,,,
826604866,False,,Ash Street,residential,True,104.608,"LINESTRING (-123.1176563 49.2595018, -123.1176527 49.2595669, -123.1176404 49.2599551, -123.1176334 49.2603241, -123.117633 49.2603476, -123.117631 49.2604424)",,,,
880735156,False,2,West 13th Avenue,residential,False,167.46599999999998,"LINESTRING (-123.1176563 49.2595018, -123.1177614 49.2595039, -123.1199253 49.259534, -123.1199634 49.2595346)",50,,,
513907517,False,,West 16th Avenue,tertiary,True,8.607,"LINESTRING (-123.1097315 49.2567615, -123.109613 49.2567583)",50,,,
513907521,False,2,West 16th Avenue,tertiary,False,6.297,"LINESTRING (-123.1097315 49.2567615, -123.1098182 49.2567638)",50,,,
513907520,False,,Columbia Street,residential,False,102.63,"LINESTRING (-123.1096454 49.258602, -123.109656 49.2581834, -123.1096555 49.2580978, -123.1096804 49.2576794)",,,,
513907520,False,,Columbia Street,residential,True,89.81200000000001,"LINESTRING (-123.1096454 49.258602, -123.1096298 49.2589966, -123.1096102 49.2593543, -123.1096072 49.2594093)",,,,
1214911697,False,,West 14th Avenue,residential,False,105.03299999999999,"LINESTRING (-123.1096454 49.258602, -123.1097385 49.2586527, -123.1097624 49.2586532, -123.1110289 49.2586796, -123.1110639 49.2586803)",30,,,
"[473795562, 473795559]",False,,Columbia Street,residential,True,100.478,"LINESTRING (-123.1095573 49.2603445, -123.1095686 49.2604232, -123.1095675 49.2604397, -123.1095571 49.2607883, -123.1095446 49.2611855, -123.1095426 49.2612476)",,,,
473795564,False,4,West 12th Avenue,tertiary,True,97.311,"LINESTRING (-123.1095573 49.2603445, -123.1103206 49.260332, -123.1108977 49.2603443)",50,,,
511750929,False,4,West 12th Avenue,tertiary,False,12.419,"LINESTRING (-123.1112256 49.2603472, -123.1110545 49.2603449)",50,,,
473799472,True,2,Alberta Street,residential,False,18.523,"LINESTRING (-123.1112256 49.2603472, -123.1111343 49.2602712, -123.1110691 49.2602156)",,,,
473801244,False,4,West 12th Avenue,tertiary,True,131.002,"LINESTRING (-123.1112256 49.2603472, -123.112875 49.2603803, -123.112907 49.2603809, -123.11303 49.2603825)",50,,,
6163334,False,2,Alberta Street,residential,True,106.725,"LINESTRING (-123.1109891 49.2621908, -123.1109878 49.2622594, -123.110987 49.2622916, -123.1109705 49.2626589, -123.1109691 49.2630226, -123.1109688 49.2630349, -123.110966 49.2631504)",,,,
324189243,False,,West 10th Avenue,residential,True,107.933,"LINESTRING (-123.1109891 49.2621908, -123.1108995 49.2621895, -123.1096023 49.2621653, -123.1095023 49.2621636)",30,,,
473799473,False,2,Alberta Street,residential,False,97.211,"LINESTRING (-123.1109891 49.2621908, -123.1109903 49.2621277, -123.11099 49.2621004, -123.1110131 49.2617339, -123.1110283 49.261341, -123.1110287 49.261317)",,,,
"[927896586, 210335460]",True,,West 10th Avenue,residential,False,144.281,"LINESTRING (-123.1109891 49.2621908, -123.1110914 49.2621922, -123.1126803 49.262219, -123.1127474 49.2622421, -123.1128076 49.2622428, -123.1128331 49.2622431, -123.1128932 49.2622437, -123.1129604 49.2622222)",30,,,
656617125,False,,Heather Street,residential,False,21.509,"LINESTRING (-123.1200541 49.2586165, -123.1200485 49.2588099)",,,,
258407323,False,,Heather Street,residential,True,102.64099999999999,"LINESTRING (-123.1200541 49.2586165, -123.1200566 49.2585322, -123.1200674 49.2581608, -123.1200746 49.2579157, -123.120079 49.2577651, -123.1200811 49.2576936)",30,,,
44334323,False,,West 11th Avenue,residential,False,103.654,"LINESTRING (-123.1095426 49.2612476, -123.1096457 49.2612495, -123.1109341 49.2612713, -123.1109705 49.2612716)",,,,
"[473795562, 473795559]",False,,Columbia Street,residential,False,100.47800000000001,"LINESTRING (-123.1095426 49.2612476, -123.1095446 49.2611855, -123.1095571 49.2607883, -123.1095675 49.2604397, -123.1095686 49.2604232, -123.1095573 49.2603445)",,,,
37002736,False,,Yukon Street,unclassified,False,102.59599999999999,"LINESTRING (-123.1129954 49.2613049, -123.1130098 49.2609224, -123.1130129 49.2608375, -123.1130138 49.2608144, -123.1130258 49.2604941, -123.1130267 49.2604696, -123.11303 49.2603825)",,,,
37002736,False,,Yukon Street,unclassified,True,102.032,"LINESTRING (-123.1129954 49.2613049, -123.1129782 49.2617641, -123.112965 49.2621394, -123.1129637 49.2621624, -123.1129604 49.2622222)",,,,
880755863,False,,West 11th Avenue,residential,True,137.91000000000003,"LINESTRING (-123.1129954 49.2613049, -123.112877 49.2613029, -123.1111363 49.2612733, -123.1110956 49.2612726)",,,,
23121978,False,2,West 7th Avenue,unclassified,True,187.30599999999998,"LINESTRING (-123.1174497 49.2650135, -123.1173271 49.265012, -123.1154651 49.2649888, -123.1151975 49.2649849, -123.1150652 49.264977, -123.1150419 49.2649755, -123.11501 49.2649697, -123.114876 49.2649448)",30,,,
436222487,False,,Ash Street,unclassified,False,93.878,"LINESTRING (-123.1174497 49.2650135, -123.1174519 49.2649385, -123.1174626 49.2645876, -123.1174728 49.2642486, -123.1174753 49.2641694)",,,,
826604861,False,,West 7th Avenue,residential,False,171.481,"LINESTRING (-123.1174497 49.2650135, -123.1175821 49.2650151, -123.1196841 49.2650377, -123.1197176 49.2650381, -123.1198121 49.2650447)",30,,,
4676402,False,,West 15th Avenue,residential,False,141.297,"LINESTRING (-123.1131114 49.2577888, -123.1130156 49.257787, -123.1129926 49.2577866, -123.1112686 49.2577524, -123.1111653 49.2577504)",,,,
4676402,False,,West 15th Avenue,residential,True,137.73399999999998,"LINESTRING (-123.1131114 49.2577888, -123.1132208 49.2577909, -123.1132491 49.2577914, -123.114805 49.2578192, -123.1148718 49.2578205, -123.1149065 49.2578211, -123.1150086 49.2578203)",,,,
139197119,False,,Yukon Street,residential,False,51.051,"LINESTRING (-123.1131114 49.2577888, -123.1131135 49.2577243, -123.1131265 49.2573298)",30,,,
139197119,False,,Yukon Street,residential,True,97.13900000000001,"LINESTRING (-123.1131114 49.2577888, -123.1131093 49.2578531, -123.1130966 49.2582406, -123.1130835 49.2586381, -123.1130827 49.2586622)",30,,,
4676402,False,,West 15th Avenue,residential,False,190.279,"LINESTRING (-123.1096804 49.2576794, -123.1095803 49.2576351, -123.1084756 49.2576172, -123.1074376 49.2576004, -123.10718 49.2575962, -123.1070801 49.2575948)",,,,
4676402,False,,West 15th Avenue,residential,True,109.348,"LINESTRING (-123.1096804 49.2576794, -123.1097824 49.2577246, -123.1110597 49.2577484, -123.1111653 49.2577504)",,,,
513907520,False,,Columbia Street,residential,False,91.09799999999998,"LINESTRING (-123.1096804 49.2576794, -123.1096851 49.2574859, -123.1096917 49.2572637, -123.1097015 49.2570371, -123.1097092 49.2568768, -123.1097108 49.2568604)",,,,
513907520,False,,Columbia Street,residential,True,102.63,"LINESTRING (-123.1096804 49.2576794, -123.1096555 49.2580978, -123.109656 49.2581834, -123.1096454 49.258602)",,,,
71359363,True,,Columbia Street,residential,False,52.263,"LINESTRING (-123.1095023 49.2621636, -123.1095002 49.2622278, -123.1094886 49.2625913, -123.1094865 49.2626335)",,,,
324189242,True,,Columbia Street,residential,False,103.15899999999999,"LINESTRING (-123.1095023 49.2621636, -123.1095044 49.2621026, -123.1095052 49.2620784, -123.1095378 49.261394, -123.1095708 49.2613623, -123.1095721 49.261322, -123.1095732 49.2612873, -123.1095426 49.2612476)",,,,
324189243,False,,West 10th Avenue,residential,False,107.933,"LINESTRING (-123.1095023 49.2621636, -123.1096023 49.2621653, -123.1108995 49.2621895, -123.1109891 49.2621908)",30,,,
22977280,False,2,Ash Street,residential,True,51.045,"LINESTRING (-123.1181086 49.257424, -123.1181251 49.2570687, -123.1181263 49.257051, -123.1181317 49.2569652)",,,,
139197119,False,,Yukon Street,residential,True,51.051,"LINESTRING (-123.1131265 49.2573298, -123.1131135 49.2577243, -123.1131114 49.2577888)",30,,,
"[513868664, 136798879]",True,,Yukon Street,residential,False,53.552,"LINESTRING (-123.1131265 49.2573298, -123.1131361 49.2570379, -123.1131574 49.2570008, -123.1131577 49.2569624, -123.1131588 49.2569428, -123.113161 49.2568508)",30,,,
4676402,False,,West 15th Avenue,residential,False,109.348,"LINESTRING (-123.1111653 49.2577504, -123.1110597 49.2577484, -123.1097824 49.2577246, -123.1096804 49.2576794)",,,,
4676402,False,,West 15th Avenue,residential,True,141.297,"LINESTRING (-123.1111653 49.2577504, -123.1112686 49.2577524, -123.1129926 49.2577866, -123.1130156 49.257787, -123.1131114 49.2577888)",,,,
210335458,False,2,Alberta Street,residential,False,105.793,"LINESTRING (-123.1111653 49.2577504, -123.1111686 49.2576922, -123.1111731 49.2572908, -123.1111874 49.2569091, -123.1111889 49.2568935, -123.111192 49.2567992)",,,,
210335458,False,2,Alberta Street,residential,True,98.70700000000001,"LINESTRING (-123.1111653 49.2577504, -123.111161 49.2578245, -123.1111525 49.258215, -123.111134 49.2586114, -123.1111325 49.2586378)",,,,
473795561,True,,Columbia Street,residential,False,53.589999999999996,"LINESTRING (-123.109592 49.2598686, -123.1095824 49.260159, -123.1095483 49.2602002, -123.1095466 49.2602467, -123.1095462 49.2602668, -123.1095573 49.2603445)",,,,
513907520,False,,Columbia Street,residential,False,51.084,"LINESTRING (-123.109592 49.2598686, -123.1096041 49.2595031, -123.1096072 49.2594093)",,,,
56700248,False,2,Ash Street,unclassified,False,107.11800000000001,"LINESTRING (-123.117502 49.26326, -123.1175069 49.2631532, -123.1175202 49.2628623, -123.1175248 49.2627621, -123.1175423 49.2623797, -123.1175431 49.2623632, -123.117545 49.2623217, -123.117546 49.2622971)",,,,
"[74271362, 713772351]",False,,West Broadway,primary,False,197.749,"LINESTRING (-123.117502 49.26326, -123.11739 49.2632581, -123.1166067 49.2632447, -123.1151475 49.2632198, -123.1150858 49.2632188, -123.114947 49.2632148, -123.114778 49.2632096)",50,7,,
"[826604864, 436222486]",False,3,Ash Street,unclassified,True,101.14,"LINESTRING (-123.117502 49.26326, -123.117499 49.263386, -123.1174904 49.2636709, -123.1174772 49.2641038, -123.1174753 49.2641694)",,,,
475767261,False,6,West Broadway,primary,True,172.32299999999998,"LINESTRING (-123.117502 49.26326, -123.117635 49.2632622, -123.119769 49.2632978, -123.119876 49.2632996)",50,7,,
436222487,False,,Ash Street,unclassified,True,93.878,"LINESTRING (-123.1174753 49.2641694, -123.1174728 49.2642486, -123.1174626 49.2645876, -123.1174519 49.2649385, -123.1174497 49.2650135)",,,,
826604863,False,2,West 8th Avenue,unclassified,True,186.528,"LINESTRING (-123.1174753 49.2641694, -123.1173667 49.2641678, -123.1162119 49.2641508, -123.1154546 49.2641396, -123.1153484 49.2641342, -123.1152445 49.2641259, -123.1151386 49.2641145, -123.1150994 49.2641079, -123.115054 49.2641002, -123.114917 49.2640725)",50,,,
"[826604864, 436222486]",False,3,Ash Street,unclassified,False,101.14,"LINESTRING (-123.1174753 49.2641694, -123.1174772 49.2641038, -123.1174904 49.2636709, -123.117499 49.263386, -123.117502 49.26326)",,,,
826604865,False,2,West 8th Avenue,residential,False,171.84100000000004,"LINESTRING (-123.1174753 49.2641694, -123.1175934 49.2641715, -123.1184953 49.2641872, -123.1191994 49.2641994, -123.1197499 49.2642096, -123.1198426 49.2642112)",50,,,
45884248,False,2,West 13th Avenue,residential,False,142.06199999999998,"LINESTRING (-123.1110956 49.2593927, -123.111197 49.2593944, -123.1129492 49.2594228, -123.1130526 49.259424)",,,,
45884248,False,2,West 13th Avenue,residential,True,109.45700000000001,"LINESTRING (-123.1110956 49.2593927, -123.1110029 49.2593911, -123.1097117 49.259366, -123.1096072 49.2594093)",,,,
1214911696,False,2,Alberta Street,residential,False,74.361,"LINESTRING (-123.1110956 49.2593927, -123.1110974 49.2593336, -123.1111277 49.2587429, -123.1111279 49.2587243)",,,,
"[1214911696, 517881818]",False,2,Alberta Street,residential,True,91.523,"LINESTRING (-123.1110956 49.2593927, -123.1110936 49.2594634, -123.1110824 49.2598509, -123.1110691 49.2602156)",,,,
45884248,False,2,West 13th Avenue,residential,False,192.114,"LINESTRING (-123.1150098 49.2594601, -123.115187 49.2594644, -123.1152074 49.2594649, -123.1156034 49.2594686, -123.1175539 49.2594997, -123.1176563 49.2595018)",,,,
45884248,False,2,West 13th Avenue,residential,True,142.091,"LINESTRING (-123.1150098 49.2594601, -123.1148311 49.2594557, -123.114815 49.2594553, -123.1131511 49.2594257, -123.1130526 49.259424)",,,,
292256506,False,6,Cambie Street,secondary,False,80.543,"LINESTRING (-123.1150098 49.2594601, -123.1150377 49.2588376, -123.1150395 49.2588119, -123.1150431 49.2587361)",50,,,
292256506,False,6,Cambie Street,secondary,True,104.67500000000001,"LINESTRING (-123.1150098 49.2594601, -123.1149943 49.2602748, -123.1149943 49.2603008, -123.1149945 49.2604014)",50,,,
45884248,False,2,West 13th Avenue,residential,False,109.45700000000001,"LINESTRING (-123.1096072 49.2594093, -123.1097117 49.259366, -123.1110029 49.2593911, -123.1110956 49.2593927)",,,,
513907520,False,,Columbia Street,residential,False,89.812,"LINESTRING (-123.1096072 49.2594093, -123.1096102 49.2593543, -123.1096298 49.2589966, -123.1096454 49.258602)",,,,
513907520,False,,Columbia Street,residential,True,51.084,"LINESTRING (-123.1096072 49.2594093, -123.1096041 49.2595031, -123.109592 49.2598686)",,,,
74268914,False,2,West 16th Avenue,tertiary,False,155.22199999999998,"LINESTRING (-123.1159937 49.2569264, -123.116414 49.2569341, -123.1181317 49.2569652)",50,,,
1206237517,False,5,West 16th Avenue,tertiary,True,58.106,"LINESTRING (-123.1159937 49.2569264, -123.115345 49.2569155, -123.1153 49.2569147, -123.1151933 49.2569135)",50,,,
327345284,False,,West 14th Avenue,residential,False,171.05,"LINESTRING (-123.1176921 49.2587752, -123.1179052 49.2587783, -123.1188761 49.2587926, -123.1189841 49.2587942, -123.1190941 49.2587959, -123.1196731 49.2588044, -123.119912 49.2588079, -123.119949 49.2588085, -123.1200485 49.2588099)",30,,,
327345284,False,,West 14th Avenue,residential,True,192.29,"LINESTRING (-123.1176921 49.2587752, -123.1171342 49.258767, -123.1163702 49.2587557, -123.1162432 49.2587538, -123.1156272 49.2587447, -123.1152612 49.2587393, -123.1151992 49.2587384, -123.1150431 49.2587361)",30,,,
826604866,False,,Ash Street,residential,True,80.837,"LINESTRING (-123.1176921 49.2587752, -123.117689 49.2588484, -123.1176598 49.2594382, -123.1176563 49.2595018)",,,,
45884248,False,2,West 13th Avenue,residential,False,142.091,"LINESTRING (-123.1130526 49.259424, -123.1131511 49.2594257, -123.114815 49.2594553, -123.1148311 49.2594557, -123.1150098 49.2594601)",,,,
45884248,False,2,West 13th Avenue,residential,True,142.06199999999998,"LINESTRING (-123.1130526 49.259424, -123.1129492 49.2594228, -123.111197 49.2593944, -123.1110956 49.2593927)",,,,
1214911694,False,,Yukon Street,residential,False,74.67,"LINESTRING (-123.1130526 49.259424, -123.1130551 49.2593612, -123.1130789 49.2587725, -123.1130797 49.2587527)",30,,,
"[696267598, 1214911694]",False,,Yukon Street,residential,"[False, True]",82.172,"LINESTRING (-123.1130526 49.259424, -123.1130499 49.2594904, -123.1130343 49.259884, -123.1130334 49.2599144, -123.1130281 49.2601628)",30,,no,
48524430,False,2,Long Life Place,residential,False,57.797,"LINESTRING (-123.1163242 49.2617563, -123.1163119 49.2622057, -123.11631 49.262276)",,,,
48524430,False,2,Long Life Place,residential,True,57.797,"LINESTRING (-123.11631 49.262276, -123.1163119 49.2622057, -123.1163242 49.2617563)",,,,
"[607511912, 998242953, 1213759446]",True,,West 10th Avenue,residential,False,89.72200000000001,"LINESTRING (-123.11631 49.262276, -123.1172786 49.2622925, -123.117347 49.2622937, -123.1174241 49.262295, -123.1174505 49.2622954, -123.117546 49.2622971)",30,,,
4676402,False,,West 15th Avenue,residential,True,190.279,"LINESTRING (-123.1070801 49.2575948, -123.10718 49.2575962, -123.1074376 49.2576004, -123.1084756 49.2576172, -123.1095803 49.2576351, -123.1096804 49.2576794)",,,,
589095372,False,,Columbia Street,residential,True,54.347,"LINESTRING (-123.1094865 49.2626335, -123.1094725 49.2629945, -123.1094723 49.2630067, -123.109468 49.2631221)",,,,
210335459,False,,West 10th Avenue,residential,True,48.723000000000006,"LINESTRING (-123.1136316 49.2622336, -123.1131164 49.262224, -123.1130897 49.2622237, -123.1129604 49.2622222)",30,,,
"[1214911694, 696267598]",False,,Yukon Street,residential,"[False, True]",82.172,"LINESTRING (-123.1130281 49.2601628, -123.1130334 49.2599144, -123.1130343 49.259884, -123.1130499 49.2594904, -123.1130526 49.259424)",30,,no,
309672080,True,,Heather Street,residential,False,14.691,"LINESTRING (-123.1199678 49.2650561, -123.1198149 49.2649695)",,,,
36747177,False,,Heather Street,residential,True,8.576,"LINESTRING (-123.1198093 49.2651218, -123.1198121 49.2650447)",,,,
"[940225675, 309672079]",True,,Heather Street,residential,False,13.633000000000001,"LINESTRING (-123.1198093 49.2651218, -123.119815 49.2651185, -123.1199678 49.2650561)",,,,
365601076,False,,Heather Street,residential,False,8.364,"LINESTRING (-123.1198149 49.2649695, -123.1198121 49.2650447)",,,,
435128126,False,,Heather Street,residential,True,84.34300000000002,"LINESTRING (-123.1198149 49.2649695, -123.1198153 49.2649563, -123.1198274 49.2646264, -123.1198398 49.2642879, -123.1198426 49.2642112)",,,,
36798235,False,2,Yukon Street,unclassified,True,100.80000000000001,"LINESTRING (-123.112899 49.2639164, -123.112896 49.2639931, -123.1128814 49.2642709, -123.1128761 49.2643386, -123.1128743 49.2643614, -123.1128547 49.2646926, -123.1128549 49.2647275, -123.1128529 49.2647503, -123.1128501 49.2648223)",30,,,
