osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
66489088,2,Zina Street,residential,False,False,175.528,"LINESTRING (-80.1024057 43.9192481, -80.1003035 43.9196941)",,
66489438,2,Louisa Street,residential,False,False,112.527,"LINESTRING (-80.1024057 43.9192481, -80.1024253 43.9193184, -80.1027216 43.9201278, -80.1027581 43.9202276)",,
66489747,2,Louisa Street,residential,False,True,112.387,"LINESTRING (-80.1024057 43.9192481, -80.102357 43.9191555, -80.1021872 43.9187662, -80.1020209 43.9183848, -80.1019777 43.9182857)",,
66487694,2,2nd Street,residential,False,False,144.369,"LINESTRING (-80.0952449 43.9220141, -80.0954782 43.9225907, -80.0957492 43.9232606)",,
66489968,2,2nd Avenue,residential,False,False,202.724,"LINESTRING (-80.0952449 43.9220141, -80.0929165 43.9224861, -80.0928084 43.922508)",,
66489968,2,2nd Avenue,residential,False,True,230.70100000000002,"LINESTRING (-80.0952449 43.9220141, -80.0971542 43.9215641, -80.0972807 43.9215351, -80.0973962 43.9215086, -80.0978511 43.9214044, -80.0979828 43.9213698)",,
529129721,2,2nd Street,residential,False,True,128.273,"LINESTRING (-80.0952449 43.9220141, -80.0950171 43.9214279, -80.0950148 43.9214221, -80.0948663 43.9210397, -80.0948133 43.9209032)",,
66489220,2,Fead Street,tertiary,False,False,195.65699999999998,"LINESTRING (-80.1017919 43.9231822, -80.1007355 43.9234275, -80.1002377 43.9235431, -80.099561 43.9237002, -80.0994668 43.9237221)",,
66489567,2,Fead Street,tertiary,False,True,112.035,"LINESTRING (-80.1017919 43.9231822, -80.1021384 43.9231056, -80.1031292 43.9228866)",,
440369762,2,Faulkner Street,residential,False,True,179.05200000000002,"LINESTRING (-80.1017919 43.9231822, -80.1015385 43.9225915, -80.1014247 43.9223261, -80.101132 43.9216437)",,
66487205,2,Faulkner Street,residential,False,True,118.077,"LINESTRING (-80.101132 43.9216437, -80.1007024 43.9206279)",,
66487857,2,McCarthy Street,residential,False,True,106.807,"LINESTRING (-80.101132 43.9216437, -80.1024168 43.9213864)",,
