osmid,lanes,name,highway,oneway,reversed,length,geometry,access
145016533,2,West Street,secondary,False,False,103.735,"LINESTRING (-55.5847632 51.3623012, -55.585981 51.3628417)",
145016533,2,West Street,secondary,False,True,61.557,"LINESTRING (-55.5883023 51.363522, -55.5874482 51.3633734)",
145016508,2,Marine Drive,residential,False,False,393.192,"LINESTRING (-55.5883023 51.363522, -55.5880651 51.3637619, -55.5880439 51.3639865, -55.5883263 51.3646103, -55.5887008 51.3650465, -55.5890504 51.3653565, -55.5899244 51.3658975, -55.5909622 51.3662517)",
145016533,2,West Street,secondary,False,False,296.34899999999993,"LINESTRING (-55.5883023 51.363522, -55.5884307 51.3635505, -55.5889267 51.3637723, -55.5892426 51.3639846, -55.5897852 51.3643492, -55.590139 51.3645095, -55.5904931 51.3646368, -55.5912211 51.3648819, -55.5917462 51.3650472)",
145016513,2,Old Peat Road,residential,False,False,495.20799999999997,"LINESTRING (-55.5953893 51.3624265, -55.5938963 51.363002, -55.5936932 51.3631075, -55.5936143 51.3631685, -55.5935849 51.3632206, -55.5935624 51.3633228, -55.5936033 51.3634452, -55.5937097 51.363543, -55.5941537 51.3637568, -55.5951693 51.3644408, -55.5951447 51.364492, -55.5947984 51.3647241, -55.5944489 51.3649807, -55.5941153 51.3650846, -55.5933698 51.3652373)",
145016483,2,Douglas Crescent,residential,False,False,125.505,"LINESTRING (-55.5913366 51.3643498, -55.5914805 51.3643426, -55.591879 51.3644643, -55.5921529 51.364591, -55.5921878 51.3646491, -55.5921877 51.3647018, -55.5918599 51.3650845)",
145016533,2,West Street,secondary,False,False,8.917,"LINESTRING (-55.5917462 51.3650472, -55.5918599 51.3650845)",
145016533,2,West Street,secondary,False,True,296.34900000000005,"LINESTRING (-55.5917462 51.3650472, -55.5912211 51.3648819, -55.5904931 51.3646368, -55.590139 51.3645095, -55.5897852 51.3643492, -55.5892426 51.3639846, -55.5889267 51.3637723, -55.5884307 51.3635505, -55.5883023 51.363522)",
145016569,2,,residential,False,False,145.027,"LINESTRING (-55.5917462 51.3650472, -55.5914767 51.3654036, -55.5911859 51.3659847, -55.5909622 51.3662517)",
145016533,2,West Street,secondary,False,False,39.885,"LINESTRING (-55.5918599 51.3650845, -55.5923424 51.3652792)",
145016533,2,West Street,secondary,False,True,8.917,"LINESTRING (-55.5918599 51.3650845, -55.5917462 51.3650472)",
145016483,2,Douglas Crescent,residential,False,True,125.50500000000001,"LINESTRING (-55.5918599 51.3650845, -55.5921877 51.3647018, -55.5921878 51.3646491, -55.5921529 51.364591, -55.591879 51.3644643, -55.5914805 51.3643426, -55.5913366 51.3643498)",
145016513,2,Old Peat Road,residential,False,False,71.479,"LINESTRING (-55.5933698 51.3652373, -55.5923424 51.3652792)",
145016470,2,Barn Road,residential,False,False,320.408,"LINESTRING (-55.5933698 51.3652373, -55.5938405 51.3656119, -55.5940131 51.3659968, -55.5943759 51.3668953, -55.5951496 51.3678602)",
145016513,2,Old Peat Road,residential,False,True,495.208,"LINESTRING (-55.5933698 51.3652373, -55.5941153 51.3650846, -55.5944489 51.3649807, -55.5947984 51.3647241, -55.5951447 51.364492, -55.5951693 51.3644408, -55.5941537 51.3637568, -55.5937097 51.363543, -55.5936033 51.3634452, -55.5935624 51.3633228, -55.5935849 51.3632206, -55.5936143 51.3631685, -55.5936932 51.3631075, -55.5938963 51.363002, -55.5953893 51.3624265)",
145016513,2,Old Peat Road,residential,False,True,71.479,"LINESTRING (-55.5923424 51.3652792, -55.5933698 51.3652373)",
145016533,2,West Street,secondary,False,True,39.885,"LINESTRING (-55.5923424 51.3652792, -55.5918599 51.3650845)",
