osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,tunnel,access
"[750553538, 27259325]",,102A Avenue NW,tertiary,40,False,True,174.855,"LINESTRING (-113.4891419 53.5445742, -113.4889663 53.5445836, -113.4888067 53.5445926, -113.4884125 53.5446332, -113.4878032 53.5447359, -113.4877434 53.5447459, -113.4876561 53.5447605, -113.4868908 53.5448883, -113.4867639 53.5449095, -113.4865744 53.5449411)",,,
626069050,,102 Street NW,unclassified,40,False,True,89.016,"LINESTRING (-113.4955729 53.5446012, -113.4955595 53.5454017)",,,
455490412,4,103 Avenue NW,tertiary,40,False,False,71.872,"LINESTRING (-113.4955729 53.5446012, -113.4954034 53.5446016, -113.4947269 53.5446034, -113.4946123 53.544598, -113.4944868 53.5445872)",,,
455490412,4,103 Avenue NW,tertiary,40,False,True,120.106,"LINESTRING (-113.4955729 53.5446012, -113.4972298 53.5446041, -113.4973907 53.5446044)",,,
626069050,,102 Street NW,unclassified,40,False,False,57.622,"LINESTRING (-113.4955729 53.5446012, -113.4955743 53.5444888, -113.4955767 53.544083)",,,
515736743,4,103A Avenue NW,secondary,50,False,True,158.86599999999999,"LINESTRING (-113.4837892 53.5472729, -113.483947 53.5472464, -113.4844516 53.5471573, -113.4852546 53.5470202, -113.4860997 53.5468772)",,,
650830883,2,96 Street NW,unclassified,,False,True,101.59299999999999,"LINESTRING (-113.4837892 53.5472729, -113.4838303 53.5473744, -113.4838415 53.547402, -113.4840095 53.5477577, -113.4841967 53.5481538)",,,
27259263,,106 Avenue NW,residential,40,False,False,58.859,"LINESTRING (-113.4909215 53.549978, -113.4908388 53.5499857, -113.4901866 53.550068, -113.4900502 53.550088)",,,
27259263,,106 Avenue NW,residential,40,False,True,66.05,"LINESTRING (-113.4909215 53.549978, -113.4910684 53.5499615, -113.4912769 53.549945, -113.4917957 53.5499102, -113.4919128 53.5499023)",,,
463019282,,106 Avenue NW,residential,,False,False,125.132,"LINESTRING (-113.4974452 53.5498323, -113.4964736 53.5498177, -113.4955514 53.5498164)",,,
"[23238464, 586096377, 586096379, 463019284]",2,"['105 Avenue NW', '103 Street NW']",unclassified,40,False,"[False, True]",345.676,"LINESTRING (-113.4974452 53.5498323, -113.4974699 53.5489771, -113.4974896 53.5483224, -113.4974799 53.5479846, -113.497447 53.5478971, -113.4974149 53.5478643, -113.4973553 53.5478385, -113.4972833 53.5478141, -113.4971522 53.5477895, -113.4955394 53.5478073)",,,
461629265,,106 Avenue NW,residential,,False,False,119.888,"LINESTRING (-113.4955514 53.5498164, -113.4946412 53.549815, -113.4940565 53.5498142, -113.493917 53.5498131, -113.4937367 53.5498117)",,,
463019282,,106 Avenue NW,residential,,False,True,125.132,"LINESTRING (-113.4955514 53.5498164, -113.4964736 53.5498177, -113.4974452 53.5498323)",,,
516697157,,102 Street NW,unclassified,40,False,True,223.41000000000003,"LINESTRING (-113.4955514 53.5498164, -113.495553 53.5483165, -113.4955394 53.5478073)",,,
23238507,,100 Street NW,residential,40,False,False,122.705,"LINESTRING (-113.4919128 53.5499023, -113.491902 53.5498215, -113.491839 53.5493492, -113.4917413 53.5488036)",,,
27259263,,106 Avenue NW,residential,40,False,False,66.05,"LINESTRING (-113.4919128 53.5499023, -113.4917957 53.5499102, -113.4912769 53.549945, -113.4910684 53.5499615, -113.4909215 53.549978)",,,
27259263,,106 Avenue NW,residential,40,False,True,120.99199999999999,"LINESTRING (-113.4919128 53.5499023, -113.4920644 53.5498927, -113.4930363 53.549831, -113.4934902 53.5498117, -113.493561 53.5498117, -113.4937367 53.5498117)",,,
"[23238512, 23238507]",,"['105 Avenue NW', '100 Street NW']",residential,40,False,False,197.673,"LINESTRING (-113.4917413 53.5488036, -113.4916664 53.548434, -113.4916469 53.5483972, -113.4916175 53.5483593, -113.4915672 53.5483463, -113.491066 53.5483815, -113.4906847 53.5484082, -113.4905285 53.5484198, -113.4902754 53.5484538, -113.4894307 53.5485774)",,,
23238507,,100 Street NW,residential,40,False,True,122.70500000000001,"LINESTRING (-113.4917413 53.5488036, -113.491839 53.5493492, -113.491902 53.5498215, -113.4919128 53.5499023)",,,
23238523,,105A Avenue NW,residential,40,False,True,131.884,"LINESTRING (-113.4917413 53.5488036, -113.4918743 53.5487943, -113.4929871 53.5487162, -113.4937233 53.5486621)",,,
23238538,,98 Street NW,residential,40,False,True,172.898,"LINESTRING (-113.4900502 53.550088, -113.4900161 53.5500186, -113.4897096 53.5492845, -113.4895049 53.5487718, -113.4894574 53.5486474, -113.4894307 53.5485774)",,,
27259263,,106 Avenue NW,residential,40,False,False,87.961,"LINESTRING (-113.4900502 53.550088, -113.4899228 53.5501069, -113.4894074 53.5501825, -113.4891746 53.5502185, -113.4889438 53.550251, -113.4887544 53.5502341)",,,
27259263,,106 Avenue NW,residential,40,False,True,58.859,"LINESTRING (-113.4900502 53.550088, -113.4901866 53.550068, -113.4908388 53.5499857, -113.4909215 53.549978)",,,
626069050,,102 Street NW,unclassified,40,False,True,57.622,"LINESTRING (-113.4955767 53.544083, -113.4955743 53.5444888, -113.4955729 53.5446012)",,,
25454804,,103 Avenue NW,unclassified,40,False,False,9.202,"LINESTRING (-113.491038 53.5455323, -113.491177 53.5455271)",,,
456919859,3,100 Street NW,secondary,40,True,False,69.747,"LINESTRING (-113.491038 53.5455323, -113.4911408 53.5460854, -113.4911561 53.5461556)",,,
25454804,,103 Avenue NW,unclassified,40,False,True,169.773,"LINESTRING (-113.4937376 53.5453999, -113.4935671 53.5454074, -113.4929633 53.5454369, -113.4924276 53.5454631, -113.4923177 53.5454688, -113.4912902 53.545522, -113.491177 53.5455271)",,,
626069053,6,101 Street NW,secondary,40,False,True,65.794,"LINESTRING (-113.4937376 53.5453999, -113.4937376 53.5453044, -113.4937377 53.5452283, -113.4937378 53.5449913, -113.4937378 53.5449486, -113.4937379 53.5448082)",21,,
"[456919848, 931871666]",6,101 Street NW,secondary,40,False,False,76.67599999999999,"LINESTRING (-113.4937376 53.5453999, -113.4937299 53.5457048, -113.4937229 53.545985, -113.4937232 53.5460894)",21,,
25455388,,Joe Shoctor Alley NW,unclassified,40,False,False,87.358,"LINESTRING (-113.4887708 53.5423423, -113.4886036 53.5423613, -113.4874806 53.5425136)",,,
543014939,,99 Street NW,tertiary,40,False,True,119.613,"LINESTRING (-113.4887708 53.5423423, -113.4887861 53.5424305, -113.4888353 53.5427032, -113.4889509 53.543356, -113.4889584 53.5433921, -113.488963 53.5434119)",,,
25455388,,Joe Shoctor Alley NW,unclassified,40,False,True,87.358,"LINESTRING (-113.4874806 53.5425136, -113.4886036 53.5423613, -113.4887708 53.5423423)",,,
692829515,,104 Avenue NW,unclassified,40,False,True,133.242,"LINESTRING (-113.4933858 53.5465115, -113.4932457 53.5465179, -113.492229 53.5465789, -113.49146 53.5466261, -113.4913792 53.5466311)",,,
650830883,2,96 Street NW,unclassified,,False,False,101.593,"LINESTRING (-113.4841967 53.5481538, -113.4840095 53.5477577, -113.4838415 53.547402, -113.4838303 53.5473744, -113.4837892 53.5472729)",,,
650830883,2,96 Street NW,unclassified,,False,True,199.12599999999998,"LINESTRING (-113.4841967 53.5481538, -113.4843076 53.548368, -113.484451 53.5486669, -113.4845082 53.5487941, -113.4845692 53.5489128, -113.4845848 53.5489473, -113.4847244 53.5492391, -113.4848203 53.5494321, -113.4849354 53.5496826, -113.4850257 53.5498754)",,,
162513719,,,secondary_link,,True,False,76.50800000000001,"LINESTRING (-113.4882932 53.5464001, -113.4881752 53.5463747, -113.4873634 53.5464893, -113.4872981 53.5464846, -113.4872568 53.5464722, -113.4871782 53.5464514)",,,
459365871,2,103A Avenue NW,secondary,50,True,False,73.224,"LINESTRING (-113.4882932 53.5464001, -113.4874349 53.546598, -113.4872585 53.546636)",,,
162513717,1,,secondary_link,,True,False,56.284,"LINESTRING (-113.4919765 53.546114, -113.491618 53.5460674, -113.4915107 53.546053, -113.4914387 53.5460272, -113.4913953 53.5460116, -113.4913229 53.5459695, -113.4912596 53.5458961)",4.3,,
472639778,3,103A Avenue NW,secondary,50,True,False,44.494,"LINESTRING (-113.4919765 53.546114, -113.491417 53.5461395, -113.4913053 53.5461464)",10.9,,
456919847,4,101 Street NW,secondary,40,False,True,15.49,"LINESTRING (-113.4937232 53.5460894, -113.4937242 53.5462287)",21,,
"[162513720, 931871665]","['4', '3']",103A Avenue NW,secondary,50,True,False,115.471,"LINESTRING (-113.4937232 53.5460894, -113.4935233 53.5460864, -113.4932013 53.5460879, -113.4930306 53.5460889, -113.4927236 53.5460931, -113.492576 53.5460986, -113.4921953 53.5461077, -113.4919765 53.546114)","['10.9', '14.4']",,
"[456919848, 931871666]",6,101 Street NW,secondary,40,False,True,76.67599999999999,"LINESTRING (-113.4937232 53.5460894, -113.4937229 53.545985, -113.4937299 53.5457048, -113.4937376 53.5453999)",21,,
589904932,,99 Street NW,tertiary,40,False,False,10.851,"LINESTRING (-113.4894838 53.5462519, -113.4895418 53.5463432)",,,
456919854,2,103A Avenue NW,secondary,50,True,False,80.57999999999998,"LINESTRING (-113.4894838 53.5462519, -113.4893436 53.546259, -113.4892337 53.5462674, -113.4889705 53.5462926, -113.4886044 53.5463428, -113.4882932 53.5464001)",,,
"[515736738, 456919857, 456919858]",,99 Street NW,tertiary,40,False,True,188.246,"LINESTRING (-113.4894838 53.5462519, -113.489419 53.5461411, -113.4893519 53.5457026, -113.4893388 53.5456523, -113.4892399 53.5451126, -113.4891606 53.5446729, -113.4891419 53.5445742)",,,
626069050,,102 Street NW,unclassified,40,False,True,12.899,"LINESTRING (-113.4955528 53.5461259, -113.4955526 53.5462419)",,,
463017523,3,104 Avenue NW,secondary,50,True,False,120.96099999999998,"LINESTRING (-113.4955528 53.5461259, -113.4951616 53.5461121, -113.493944 53.5460948, -113.4937232 53.5460894)",,,
626069050,,102 Street NW,unclassified,40,False,False,80.531,"LINESTRING (-113.4955528 53.5461259, -113.4955504 53.5459434, -113.4955547 53.5456581, -113.4955595 53.5454017)",,,
459365872,2,103A Avenue NW,secondary,50,True,False,81.073,"LINESTRING (-113.4860997 53.5468772, -113.4862649 53.5468768, -113.4871511 53.5467454, -113.4872944 53.5467222)",,,
515736743,4,103A Avenue NW,secondary,50,False,False,158.866,"LINESTRING (-113.4860997 53.5468772, -113.4852546 53.5470202, -113.4844516 53.5471573, -113.483947 53.5472464, -113.4837892 53.5472729)",,,
473742084,4,100 Street NW,secondary,40,True,False,13.074,"LINESTRING (-113.4911561 53.5461556, -113.4911674 53.5462119, -113.4911788 53.5462724)",,,
"[475865256, 1108850925, 931871664]","['4', '3']",103A Avenue NW,secondary,50,True,False,111.005,"LINESTRING (-113.4911561 53.5461556, -113.4910508 53.546162, -113.4904873 53.5461945, -113.4899092 53.5462275, -113.4896824 53.5462404, -113.4894838 53.5462519)","['10.9', '14.4']",,
455490412,4,103 Avenue NW,tertiary,40,False,False,52.487,"LINESTRING (-113.4944868 53.5445872, -113.494374 53.544572, -113.4942484 53.5445461, -113.4939149 53.5444739, -113.4937379 53.5444315)",,,
455490412,4,103 Avenue NW,tertiary,40,False,True,71.872,"LINESTRING (-113.4944868 53.5445872, -113.4946123 53.544598, -113.4947269 53.5446034, -113.4954034 53.5446016, -113.4955729 53.5446012)",,,
455490412,4,103 Avenue NW,tertiary,40,False,True,52.487,"LINESTRING (-113.4937379 53.5444315, -113.4939149 53.5444739, -113.4942484 53.5445461, -113.494374 53.544572, -113.4944868 53.5445872)",,,
459375464,6,101 Street NW,secondary,40,False,False,41.888000000000005,"LINESTRING (-113.4937379 53.5444315, -113.4937381 53.5445073, -113.4937379 53.5448082)",21,,
"[459375465, 1231715721]",6,101 Street NW,secondary,40,False,True,142.898,"LINESTRING (-113.4937379 53.5444315, -113.4937401 53.5442146, -113.4937437 53.5435346, -113.4937437 53.5434519, -113.493745 53.5432915, -113.493745 53.5432807, -113.493745 53.5432411, -113.493745 53.5432093, -113.493745 53.5431464)",21,,
"[459375462, 650830863, 650830864, 650830865, 650830866]",4,102A Avenue NW,tertiary,40,False,True,188.83299999999997,"LINESTRING (-113.4937379 53.5444315, -113.4935496 53.5443937, -113.4934602 53.5443737, -113.4933656 53.5443564, -113.4932801 53.5443434, -113.4931782 53.544338, -113.4930766 53.5443332, -113.4930191 53.5443337, -113.4922805 53.5443825, -113.4922181 53.5443872, -113.4911107 53.5444599, -113.491003 53.544467, -113.4909177 53.5444743)",,,
931871663,,104 Avenue NW,unclassified,40,False,True,8.298,"LINESTRING (-113.4913792 53.5466311, -113.4912541 53.5466377)",,,
"[25584121, 589904930]",,100 Street NW,unclassified,40,True,False,40.871,"LINESTRING (-113.4913792 53.5466311, -113.491331 53.546319, -113.4913223 53.5462651)",,,
692829515,,104 Avenue NW,unclassified,40,False,False,133.242,"LINESTRING (-113.4913792 53.5466311, -113.49146 53.5466261, -113.492229 53.5465789, -113.4932457 53.5465179, -113.4933858 53.5465115)",,,
459375464,6,101 Street NW,secondary,40,False,True,41.888000000000005,"LINESTRING (-113.4937379 53.5448082, -113.4937381 53.5445073, -113.4937379 53.5444315)",21,,
463018662,,,secondary_link,,True,False,58.08200000000001,"LINESTRING (-113.4937379 53.5448082, -113.4938756 53.5446927, -113.493971 53.544661, -113.4940488 53.5446426, -113.4944868 53.5445872)",,,
626069053,6,101 Street NW,secondary,40,False,False,65.794,"LINESTRING (-113.4937379 53.5448082, -113.4937378 53.5449486, -113.4937378 53.5449913, -113.4937377 53.5452283, -113.4937376 53.5453044, -113.4937376 53.5453999)",21,,
"[459375462, 650830863, 650830864, 650830865, 650830866]",4,102A Avenue NW,tertiary,40,False,False,188.83300000000003,"LINESTRING (-113.4909177 53.5444743, -113.491003 53.544467, -113.4911107 53.5444599, -113.4922181 53.5443872, -113.4922805 53.5443825, -113.4930191 53.5443337, -113.4930766 53.5443332, -113.4931782 53.544338, -113.4932801 53.5443434, -113.4933656 53.5443564, -113.4934602 53.5443737, -113.4935496 53.5443937, -113.4937379 53.5444315)",,,
1095591586,6,100 Street NW,secondary,40,False,False,109.62,"LINESTRING (-113.4909177 53.5444743, -113.4909331 53.5445583, -113.4910131 53.5450062, -113.4910932 53.5454546)",,,
"[1231715722, 1258584277]",6,100 Street NW,secondary,40,False,True,127.139,"LINESTRING (-113.4909177 53.5444743, -113.4909031 53.5443977, -113.4908971 53.5443637, -113.4907435 53.5435176, -113.490734 53.5434682, -113.4907269 53.5434189, -113.4907221 53.5433884, -113.4907118 53.5433375)",,,
451293720,3,100 Street NW,secondary,40,True,False,13.247,"LINESTRING (-113.4913223 53.5462651, -113.4913105 53.5461863, -113.4913053 53.5461464)",,,
456919851,2,103A Avenue NW,secondary,50,True,False,57.016000000000005,"LINESTRING (-113.4913223 53.5462651, -113.491435 53.5462593, -113.4917857 53.5462462, -113.4920246 53.546237, -113.4921836 53.5462343)",,,
473742085,3,103A Avenue NW,secondary,50,True,False,9.91,"LINESTRING (-113.4913053 53.5461464, -113.4911561 53.5461556)",10.9,,
472639776,3,100 Street NW,secondary,40,True,False,27.996,"LINESTRING (-113.4913053 53.5461464, -113.4912923 53.5460825, -113.4912596 53.5458961)",,,
25454804,,103 Avenue NW,unclassified,40,False,True,9.202,"LINESTRING (-113.491177 53.5455271, -113.491038 53.5455323)",,,
1095591587,3,100 Street NW,secondary,40,True,False,9.78,"LINESTRING (-113.491177 53.5455271, -113.4910932 53.5454546)",,,
25454804,,103 Avenue NW,unclassified,40,False,False,169.773,"LINESTRING (-113.491177 53.5455271, -113.4912902 53.545522, -113.4923177 53.5454688, -113.4924276 53.5454631, -113.4929633 53.5454369, -113.4935671 53.5454074, -113.4937376 53.5453999)",,,
1095591587,3,100 Street NW,secondary,40,True,False,41.392,"LINESTRING (-113.4912596 53.5458961, -113.491177 53.5455271)",,,
456919843,1,,secondary_link,,True,False,105.57699999999998,"LINESTRING (-113.4921836 53.5462343, -113.4924063 53.5461851, -113.4928166 53.546158, -113.4935235 53.546153, -113.4935473 53.5461528, -113.4936452 53.5461371, -113.4936935 53.5461195, -113.4937232 53.5460894)",3.5,,
692140298,2,103A Avenue NW,secondary,50,True,False,101.79599999999999,"LINESTRING (-113.4921836 53.5462343, -113.4924265 53.5462346, -113.4935249 53.546226, -113.4937242 53.5462287)",,,
456919863,2,Rice Howard Way NW,unclassified,40,False,True,110.541,"LINESTRING (-113.4922547 53.5421518, -113.4912145 53.5422238, -113.4905928 53.5422659)",,,
"[1196321400, 23250164, 539447253]",2,Rice Howard Way NW,unclassified,40,False,"[False, True]",120.846,"LINESTRING (-113.4922547 53.5421518, -113.4922692 53.542218, -113.4923635 53.5427098, -113.492447 53.5431474, -113.4924563 53.5431976, -113.4924644 53.5432314)",,,
697598872,4,97 Street NW,secondary,50,False,False,105.499,"LINESTRING (-113.4883736 53.5493127, -113.4887544 53.5502341)",,,
31881899,2,105A Avenue NW,residential,,False,False,229.86599999999999,"LINESTRING (-113.4883736 53.5493127, -113.4882394 53.549334, -113.487749 53.549412, -113.4869137 53.5495487, -113.4856947 53.5497598, -113.4850257 53.5498754)",,,
697598872,4,97 Street NW,secondary,50,False,True,63.906,"LINESTRING (-113.4883736 53.5493127, -113.4883419 53.5492415, -113.4881455 53.5487542)",,,
156404889,3,104 Avenue NW,secondary,50,True,False,54.261,"LINESTRING (-113.4955526 53.5462419, -113.4963682 53.5461846)",,,
626069050,,102 Street NW,unclassified,40,False,False,12.899,"LINESTRING (-113.4955526 53.5462419, -113.4955528 53.5461259)",,,
626069050,,102 Street NW,unclassified,40,False,True,174.07700000000003,"LINESTRING (-113.4955526 53.5462419, -113.4955546 53.54631, -113.4955345 53.5477158, -113.4955394 53.5478073)",,,
931871663,,104 Avenue NW,unclassified,40,False,False,8.298,"LINESTRING (-113.4912541 53.5466377, -113.4913792 53.5466311)",,,
"[25584120, 673730070]",,"['99 Street NW', '104 Avenue NW']",unclassified,40,False,True,140.452,"LINESTRING (-113.4912541 53.5466377, -113.490615 53.5466822, -113.4899921 53.5467203, -113.4899275 53.5467188, -113.4898648 53.5467097, -113.4898242 53.5466992, -113.4897864 53.5466854, -113.4897463 53.5466652, -113.4897124 53.5466415, -113.4896855 53.5466147, -113.4896407 53.546544, -113.4895906 53.5464081, -113.4895418 53.5463432)",,,
456919863,2,Rice Howard Way NW,unclassified,40,False,False,110.541,"LINESTRING (-113.4905928 53.5422659, -113.4912145 53.5422238, -113.4922547 53.5421518)",,,
"[603731296, 1247752525]",1,"['Rice Howard Way NW', 'Judy Padua Way NW']",unclassified,40,False,True,9.148,"LINESTRING (-113.4905928 53.5422659, -113.490523 53.5422692, -113.4904548 53.5422725)",,,
"[589904945, 27259253, 589904943]",4,101 Street NW,secondary,"['40', '50']",False,False,169.376,"LINESTRING (-113.4937353 53.5477519, -113.4937333 53.5476804, -113.4937317 53.547641, -113.4937241 53.5463847, -113.4937246 53.5463262, -113.4937242 53.5462287)",,,
375329520,4,101 Street NW,secondary,50,False,True,41.853,"LINESTRING (-113.4937353 53.5477519, -113.4937341 53.5477861, -113.4937217 53.5481282)",,,
"[586096379, 997737092]",3,105 Avenue NW,unclassified,,False,True,119.462,"LINESTRING (-113.4937353 53.5477519, -113.4944812 53.5477531, -113.4953758 53.5477947, -113.4955394 53.5478073)",,,
"[474617824, 463018170]",6,100 Street NW,secondary,40,False,False,108.444,"LINESTRING (-113.4905356 53.5423679, -113.4906188 53.5428142, -113.4906328 53.5428894, -113.4906918 53.5432125, -113.490698 53.5432542, -113.490706 53.5432982, -113.4907118 53.5433375)",,,
1095591584,3,100 Street NW,secondary,40,True,False,12.495000000000001,"LINESTRING (-113.4905356 53.5423679, -113.4905995 53.542302, -113.4905928 53.5422659)",,,
476422387,1,Judy Padua Way NW,unclassified,40,True,False,111.92600000000002,"LINESTRING (-113.4904548 53.5422725, -113.490277 53.542255, -113.4897025 53.5422837, -113.489342 53.5423017, -113.4892243 53.5423081, -113.4889819 53.542324, -113.4889305 53.5423282, -113.488856 53.5423348, -113.4887708 53.5423423)",,,
1095591585,4,100 Street NW,secondary,40,True,False,12.424,"LINESTRING (-113.4904548 53.5422725, -113.490468 53.5423245, -113.4905356 53.5423679)",,,
"[603731296, 1247752525]",1,"['Rice Howard Way NW', 'Judy Padua Way NW']",unclassified,40,False,False,9.148,"LINESTRING (-113.4904548 53.5422725, -113.490523 53.5422692, -113.4905928 53.5422659)",,,
31881899,2,105A Avenue NW,residential,,False,True,229.866,"LINESTRING (-113.4850257 53.5498754, -113.4856947 53.5497598, -113.4869137 53.5495487, -113.487749 53.549412, -113.4882394 53.549334, -113.4883736 53.5493127)",,,
650830883,2,96 Street NW,unclassified,,False,False,199.126,"LINESTRING (-113.4850257 53.5498754, -113.4849354 53.5496826, -113.4848203 53.5494321, -113.4847244 53.5492391, -113.4845848 53.5489473, -113.4845692 53.5489128, -113.4845082 53.5487941, -113.484451 53.5486669, -113.4843076 53.548368, -113.4841967 53.5481538)",,,
208362397,4,97 Street NW,secondary,40,False,False,115.80999999999999,"LINESTRING (-113.485904 53.5431597, -113.4858772 53.5430597, -113.4858697 53.5430317, -113.4856019 53.5423055, -113.4855928 53.5422907, -113.48557 53.5422536, -113.4855036 53.5421475)",,,
208362402,4,97 Street NW,secondary,40,False,False,88.831,"LINESTRING (-113.485904 53.5431597, -113.4859306 53.5432749, -113.485965 53.5433808, -113.4859867 53.5434357, -113.4861472 53.5438679, -113.4861766 53.5439416)",,,
1196321393,4,97 Street NW,secondary,40,False,False,99.169,"LINESTRING (-113.486229 53.5440732, -113.4862434 53.5441092, -113.48654 53.5448556, -113.486548 53.5448776, -113.4865744 53.5449411)",,,
1196321394,4,97 Street NW,secondary,40,False,True,15.037,"LINESTRING (-113.486229 53.5440732, -113.486209 53.5440229, -113.4861952 53.5439883, -113.4861766 53.5439416)",,,
"[750553538, 27259325]",,102A Avenue NW,tertiary,40,False,False,174.85500000000002,"LINESTRING (-113.4865744 53.5449411, -113.4867639 53.5449095, -113.4868908 53.5448883, -113.4876561 53.5447605, -113.4877434 53.5447459, -113.4878032 53.5447359, -113.4884125 53.5446332, -113.4888067 53.5445926, -113.4889663 53.5445836, -113.4891419 53.5445742)",,,
1196321393,4,97 Street NW,secondary,40,False,False,98.739,"LINESTRING (-113.4865744 53.5449411, -113.486606 53.5450139, -113.486889 53.5457364, -113.4869184 53.5458052)",,,
1196321393,4,97 Street NW,secondary,40,False,True,99.169,"LINESTRING (-113.4865744 53.5449411, -113.486548 53.5448776, -113.48654 53.5448556, -113.4862434 53.5441092, -113.486229 53.5440732)",,,
1196321393,4,97 Street NW,secondary,40,False,False,73.87899999999999,"LINESTRING (-113.4869184 53.5458052, -113.4869501 53.5458756, -113.4871782 53.5464514)",,,
1196321393,4,97 Street NW,secondary,40,False,True,98.739,"LINESTRING (-113.4869184 53.5458052, -113.486889 53.5457364, -113.486606 53.5450139, -113.4865744 53.5449411)",,,
459365870,4,97 Street NW,secondary,40,False,False,21.201999999999998,"LINESTRING (-113.4871782 53.5464514, -113.4872395 53.5465943, -113.4872585 53.546636)",,,
1196321393,4,97 Street NW,secondary,40,False,True,73.87899999999999,"LINESTRING (-113.4871782 53.5464514, -113.4869501 53.5458756, -113.4869184 53.5458052)",,,
459365874,4,97 Street NW,secondary,40,False,False,9.874,"LINESTRING (-113.4872585 53.546636, -113.4872944 53.5467222)",,,
459365870,4,97 Street NW,secondary,40,False,True,21.201999999999998,"LINESTRING (-113.4872585 53.546636, -113.4872395 53.5465943, -113.4871782 53.5464514)",,,
459365873,2,103A Avenue NW,secondary,50,True,False,81.69200000000001,"LINESTRING (-113.4872585 53.546636, -113.4871203 53.5466659, -113.4862376 53.5468176, -113.4860997 53.5468772)",,,
459365874,4,97 Street NW,secondary,40,False,True,9.874,"LINESTRING (-113.4872944 53.5467222, -113.4872585 53.546636)",,,
162513715,2,103A Avenue NW,secondary,50,True,False,154.888,"LINESTRING (-113.4872944 53.5467222, -113.4874879 53.5466836, -113.4875642 53.5466681, -113.4880714 53.5465577, -113.488433 53.5464786, -113.4886815 53.5464342, -113.488908 53.5464036, -113.4890969 53.5463804, -113.4893227 53.5463581, -113.489398 53.546353, -113.4895418 53.5463432)",,,
"[455458011, 697617635, 455458012, 438753742]",4,97 Street NW,secondary,50,False,False,232.841,"LINESTRING (-113.4872944 53.5467222, -113.4873214 53.5467851, -113.4878641 53.5480849, -113.4878888 53.5481467, -113.4878996 53.5481732, -113.4879418 53.5482769, -113.4881455 53.5487542)",,yes,
