osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed
37967610,2,Main Street,residential,False,False,111.479,"LINESTRING (-111.3826809 56.726918, -111.3816272 56.7277371)",,
37967610,2,Main Street,residential,False,True,102.287,"LINESTRING (-111.3826809 56.726918, -111.3836476 56.7261664)",,
37968575,2,MacDonald Avenue,residential,False,False,197.102,"LINESTRING (-111.3826809 56.726918, -111.3853065 56.727951)",,
37967610,2,Main Street,residential,False,False,111.684,"LINESTRING (-111.3816272 56.7277371, -111.3805715 56.7285577)",,
37967610,2,Main Street,residential,False,True,111.479,"LINESTRING (-111.3816272 56.7277371, -111.3826809 56.726918)",,
306598531,4,Franklin Avenue,secondary,False,True,197.39,"LINESTRING (-111.3816272 56.7277371, -111.3842684 56.7287626)",,
37968575,2,MacDonald Avenue,residential,False,True,197.102,"LINESTRING (-111.3853065 56.727951, -111.3826809 56.726918)",,
486075969,2,Morrison Street,tertiary,False,False,110.248,"LINESTRING (-111.3853065 56.727951, -111.3842684 56.7287626)",,
"[257567184, 37968575]",2,"['Richard Street', 'MacDonald Avenue']",residential,False,False,306.813,"LINESTRING (-111.3853065 56.727951, -111.3878839 56.7289097, -111.387915 56.7289687, -111.3878785 56.7290318, -111.3869496 56.7298017)",,
55204744,2,Morrison Street,tertiary,True,False,92.801,"LINESTRING (-111.3853065 56.727951, -111.3858124 56.727682, -111.3864727 56.7274183)",,
37968256,2,Richard Street,residential,False,False,175.077,"LINESTRING (-111.3849683 56.7314733, -111.3833402 56.73277)",,
37968256,2,Richard Street,residential,False,True,109.92,"LINESTRING (-111.3849683 56.7314733, -111.3859905 56.7306592)",,
37967288,2,Fraser Avenue,residential,False,False,208.983,"LINESTRING (-111.3849683 56.7314733, -111.3827035 56.7305683, -111.3821991 56.7303667)",,
37968256,2,Richard Street,residential,False,True,175.077,"LINESTRING (-111.3833402 56.73277, -111.3849683 56.7314733)",,
416478792,,Morrison Street,tertiary,False,False,112.158,"LINESTRING (-111.3810589 56.7311579, -111.3817576 56.7306829, -111.3817959 56.7306554, -111.3821991 56.7303667)",,
490837429,,MacDonald Drive,tertiary,True,False,13.205,"LINESTRING (-111.3896378 56.7307542, -111.3895958 56.7308707)",,
257567187,,Franklin Avenue,secondary,True,False,72.087,"LINESTRING (-111.3896378 56.7307542, -111.3887936 56.7304724, -111.3886075 56.7304432)",,
147708820,,Memorial Drive,trunk,True,False,7.133,"LINESTRING (-111.3871472 56.7271719, -111.3870816 56.7271188)",63,60
"[37967769, 147708820]",,Memorial Drive,"['motorway', 'trunk']",True,False,601.826,"LINESTRING (-111.3936287 56.7310589, -111.393295 56.7310172, -111.3929434 56.7309604, -111.3926107 56.7308927, -111.3923693 56.7308221, -111.3920207 56.7307044, -111.3918222 56.7306279, -111.3915025 56.7304877, -111.3911538 56.730317, -111.3908265 56.7301228, -111.3905141 56.7299025, -111.3871472 56.7271719)",63,60
37967500,2,Manning Avenue,residential,False,True,207.883,"LINESTRING (-111.3859905 56.7306592, -111.3832077 56.72958)",,
37968256,2,Richard Street,residential,False,False,109.92,"LINESTRING (-111.3859905 56.7306592, -111.3849683 56.7314733)",,
37968256,2,Richard Street,residential,False,True,111.641,"LINESTRING (-111.3859905 56.7306592, -111.3870535 56.7298419)",,
37967610,2,Main Street,residential,False,False,102.287,"LINESTRING (-111.3836476 56.7261664, -111.3826809 56.726918)",,
37967610,2,Main Street,residential,False,True,77.865,"LINESTRING (-111.3836476 56.7261664, -111.3843836 56.7255943)",,
37968115,2,Biggs Avenue,residential,False,False,217.419,"LINESTRING (-111.3836476 56.7261664, -111.3850487 56.7267152, -111.3857378 56.7269826, -111.3861479 56.7271341, -111.3864175 56.7273677)",,
37968650,2,Biggs Avenue,residential,False,True,201.725,"LINESTRING (-111.3836476 56.7261664, -111.3815869 56.7253693, -111.380932 56.7251316)",,
37967610,2,Main Street,residential,False,True,111.684,"LINESTRING (-111.3805715 56.7285577, -111.3816272 56.7277371)",,
37967500,2,Manning Avenue,residential,False,False,196.933,"LINESTRING (-111.3805715 56.7285577, -111.3819211 56.7290811, -111.3832077 56.72958)",,
37967610,2,Main Street,residential,False,False,77.865,"LINESTRING (-111.3843836 56.7255943, -111.3836476 56.7261664)",,
37968115,2,Biggs Avenue,residential,False,True,6.557,"LINESTRING (-111.3864727 56.7274183, -111.3864175 56.7273677)",,
55204744,2,Morrison Street,tertiary,True,False,3.9,"LINESTRING (-111.3864727 56.7274183, -111.3865247 56.7273979)",,
37967500,2,Manning Avenue,residential,False,False,207.883,"LINESTRING (-111.3832077 56.72958, -111.3859905 56.7306592)",,
306598532,2,Morrison Street,tertiary,False,False,106.946,"LINESTRING (-111.3832077 56.72958, -111.3821991 56.7303667)",,
306598532,2,Morrison Street,tertiary,False,True,111.57,"LINESTRING (-111.3832077 56.72958, -111.3842684 56.7287626)",,
37967500,2,Manning Avenue,residential,False,True,196.933,"LINESTRING (-111.3832077 56.72958, -111.3819211 56.7290811, -111.3805715 56.7285577)",,
306598532,2,Morrison Street,tertiary,False,True,106.946,"LINESTRING (-111.3821991 56.7303667, -111.3832077 56.72958)",,
37967288,2,Fraser Avenue,residential,False,True,208.983,"LINESTRING (-111.3821991 56.7303667, -111.3827035 56.7305683, -111.3849683 56.7314733)",,
416478792,,Morrison Street,tertiary,False,True,112.158,"LINESTRING (-111.3821991 56.7303667, -111.3817959 56.7306554, -111.3817576 56.7306829, -111.3810589 56.7311579)",,
306738784,,,trunk_link,True,False,51.355,"LINESTRING (-111.3865247 56.7273979, -111.3867965 56.7273996, -111.3869434 56.7274296, -111.3873019 56.7275424)",,
478080040,2,Morrison Street,tertiary,True,False,28.693,"LINESTRING (-111.3865247 56.7273979, -111.3868193 56.7272893, -111.3869145 56.7272535)",,
478080038,,Memorial Drive,trunk,True,False,39.881,"LINESTRING (-111.3869145 56.7272535, -111.3873019 56.7275424)",63,60
478080041,2,Morrison Street,tertiary,True,False,16.848,"LINESTRING (-111.3869145 56.7272535, -111.3871472 56.7271719)",,
37968036,2,Sutherland Street,residential,False,False,94.364,"LINESTRING (-111.3895581 56.7297737, -111.3886075 56.7304432)",,
37968560,4,Franklin Avenue,secondary,False,True,200.252,"LINESTRING (-111.3842684 56.7287626, -111.3869496 56.7298017)",,50
306598531,4,Franklin Avenue,secondary,False,False,197.39,"LINESTRING (-111.3842684 56.7287626, -111.3816272 56.7277371)",,
306598532,2,Morrison Street,tertiary,False,False,111.57,"LINESTRING (-111.3842684 56.7287626, -111.3832077 56.72958)",,
486075969,2,Morrison Street,tertiary,False,True,110.248,"LINESTRING (-111.3842684 56.7287626, -111.3853065 56.727951)",,
37968650,2,Biggs Avenue,residential,False,False,201.725,"LINESTRING (-111.380932 56.7251316, -111.3815869 56.7253693, -111.3836476 56.7261664)",,
