osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed
71271681,3,126,Mountain Road,primary,False,False,19.7,"LINESTRING (-64.8038424 46.0992085, -64.8040881 46.0992571)",
71271681,3,126,Mountain Road,primary,False,True,88.559,"LINESTRING (-64.8038424 46.0992085, -64.8027346 46.0989982)",
71271929,2,,Derby Street,residential,False,True,152.86200000000002,"LINESTRING (-64.8038424 46.0992085, -64.8033635 46.09801, -64.8033076 46.0978848)",
71271681,3,126,Mountain Road,primary,False,False,32.006,"LINESTRING (-64.7977147 46.0980043, -64.7981134 46.0980844)",
71272386,2,,Shirley Avenue,residential,False,True,66.552,"LINESTRING (-64.7977147 46.0980043, -64.7974838 46.0974276)",
71271681,3,126,Mountain Road,primary,False,True,63.525999999999996,"LINESTRING (-64.7977147 46.0980043, -64.7973979 46.0979373, -64.7969326 46.097825)",
71271624,2,,Norwood Avenue,residential,False,True,9.017,"LINESTRING (-64.796431 46.0976805, -64.7964772 46.097606)",
71271681,3,126,Mountain Road,primary,False,False,41.881,"LINESTRING (-64.796431 46.0976805, -64.7969326 46.097825)",
71271681,3,126,Mountain Road,primary,False,True,62.774,"LINESTRING (-64.796431 46.0976805, -64.7956965 46.097437)",
71272135,2,,York Street,residential,False,True,79.601,"LINESTRING (-64.795249 46.094711, -64.7962396 46.0945096)",
71272899,2,,York Street,residential,False,False,79.299,"LINESTRING (-64.795249 46.094711, -64.7942648 46.0949178)",
71271800,2,,Norwood Avenue,residential,False,False,91.93,"LINESTRING (-64.795249 46.094711, -64.7954004 46.0950693, -64.7955842 46.0955044)",
71272365,2,,Lynch Street,residential,False,False,77.438,"LINESTRING (-64.8024452 46.1007966, -64.8014811 46.1009918)",
71271545,2,,Lynch Street,residential,False,True,163.668,"LINESTRING (-64.8024452 46.1007966, -64.8044287 46.1003928, -64.804482 46.100382)",
71272182,2,,Walsh Street,residential,False,True,234.065,"LINESTRING (-64.8024452 46.1007966, -64.8018986 46.0995091, -64.8016024 46.0987744)",
71273095,2,,Walsh Street,residential,False,False,258.775,"LINESTRING (-64.8024452 46.1007966, -64.8026003 46.1011901, -64.8033978 46.103028)",
71271537,2,,High Street,residential,False,True,76.424,"LINESTRING (-64.7956696 46.1009212, -64.7955286 46.1005634, -64.7954022 46.1002594)",
71271904,2,,High Street,residential,False,False,79.604,"LINESTRING (-64.7956696 46.1009212, -64.7957265 46.1010824, -64.7959507 46.1016099)",
71272450,2,,Trueman Avenue,residential,False,True,111.56200000000001,"LINESTRING (-64.7956696 46.1009212, -64.7968658 46.1007044, -64.7970718 46.1006742)",
71271832,2,,York Street,residential,False,False,79.37,"LINESTRING (-64.7972272 46.0943085, -64.7962396 46.0945096)",
71271656,2,,Lockhart Avenue,residential,False,False,91.473,"LINESTRING (-64.7972272 46.0943085, -64.7974612 46.0948539, -64.7975609 46.0950979)",
476016845,3,126,Mountain Road,primary,False,False,48.073,"LINESTRING (-64.8055812 46.099565, -64.8061727 46.0997017)",
476016845,3,126,Mountain Road,primary,False,True,43.905,"LINESTRING (-64.8055812 46.099565, -64.8050403 46.0994416)",
71272932,2,,Edgett Avenue,residential,False,False,332.728,"LINESTRING (-64.8055812 46.099565, -64.8053953 46.100012, -64.8064319 46.1024347)",
71271681,3,126,Mountain Road,primary,False,False,88.559,"LINESTRING (-64.8027346 46.0989982, -64.8038424 46.0992085)",
71271681,3,126,Mountain Road,primary,False,True,56.877,"LINESTRING (-64.8027346 46.0989982, -64.8020256 46.098857)",
71271627,2,,Belmont Street,residential,False,True,107.648,"LINESTRING (-64.8027346 46.0989982, -64.802488 46.0983433, -64.8023819 46.0980615)",
71271681,3,126,Mountain Road,primary,False,False,35.425,"LINESTRING (-64.795288 46.0972912, -64.7954871 46.0973623, -64.7956965 46.097437)",
71271681,3,126,Mountain Road,primary,False,True,106.478,"LINESTRING (-64.795288 46.0972912, -64.7941471 46.0969015, -64.7940492 46.0968681)",
71271776,2,,Dominion Street,residential,False,True,185.124,"LINESTRING (-64.795288 46.0972912, -64.7951629 46.0970022, -64.7949437 46.0964955, -64.7945815 46.0957001)",
476016845,3,126,Mountain Road,primary,False,False,43.905,"LINESTRING (-64.8050403 46.0994416, -64.8055812 46.099565)",
71272296,1,,,primary_link,True,False,55.894999999999996,"LINESTRING (-64.8050403 46.0994416, -64.8048672 46.0992924, -64.8047759 46.0991866, -64.8046584 46.0990173)",
476016848,3,126,Mountain Road,primary,False,True,31.007,"LINESTRING (-64.8050403 46.0994416, -64.8047076 46.099378, -64.8046526 46.0993675)",
71271681,3,126,Mountain Road,primary,False,True,41.881,"LINESTRING (-64.7969326 46.097825, -64.796431 46.0976805)",
71272124,2,,Leslie Street,residential,False,False,125.424,"LINESTRING (-64.7969326 46.097825, -64.7974024 46.0989049)",
71271681,3,126,Mountain Road,primary,False,False,63.525999999999996,"LINESTRING (-64.7969326 46.097825, -64.7973979 46.0979373, -64.7977147 46.0980043)",
71271879,2,,Elizabeth Street,residential,False,False,68.48,"LINESTRING (-64.80523 46.0953434, -64.8050686 46.095949)",
71178960,2,,Halifax Street,residential,False,True,251.764,"LINESTRING (-64.80523 46.0953434, -64.8033854 46.0951115, -64.8031615 46.094989, -64.8029643 46.0944971, -64.8028915 46.0942463)",
71271596,2,,Elizabeth Street,residential,False,True,79.47,"LINESTRING (-64.80523 46.0953434, -64.8053449 46.0949006, -64.805401 46.0946387)",
