osmid,oneway,lanes,ref,name,highway,maxspeed,width,reversed,length,geometry
838416970,False,2,,Main Street,unclassified,30,18.5,True,112.2,"LINESTRING (-113.9028819 53.5424699, -113.9028702 53.5424008, -113.9028233 53.5422085, -113.902676 53.5415918, -113.9026471 53.5414706)"
"[573006802, 933657964]",True,2,,McLeod Avenue,tertiary,50,9,False,176.238,"LINESTRING (-113.9028819 53.5424699, -113.9024406 53.5425077, -113.9020787 53.5425357, -113.9007946 53.5426486, -113.9004105 53.5426797, -113.9002413 53.5426932)"
933657966,False,2,,Jespersen Avenue,residential,,9,False,13.17,"LINESTRING (-113.9102543 53.5443592, -113.9100552 53.5443648)"
"[573006233, 573006227]",True,"['2', '3']",,Calahoo Road,secondary,50,"['10.9', '7.4']",False,86.491,"LINESTRING (-113.9102543 53.5443592, -113.9102564 53.5439377, -113.9102644 53.5437605, -113.9102725 53.5435815)"
936602842,True,2,,,secondary_link,20,,False,56.724000000000004,"LINESTRING (-113.9102543 53.5443592, -113.9103601 53.5443543, -113.9103914 53.54435, -113.9104382 53.5443343, -113.9104573 53.5443063, -113.9104744 53.5442825, -113.9104929 53.5441886, -113.9105109 53.5441284, -113.9105488 53.5440811, -113.9106202 53.544039, -113.9107316 53.5440104)"
31681768,False,2,,First Avenue,unclassified,,9,False,176.50400000000002,"LINESTRING (-113.9026471 53.5414706, -113.9018231 53.5415416, -113.9008194 53.5416307, -113.900215 53.5416829, -113.9000046 53.5417026)"
31681768,False,2,,First Avenue,unclassified,,9,True,174.815,"LINESTRING (-113.9026471 53.5414706, -113.9034783 53.5414042, -113.9038613 53.5413879, -113.9049027 53.54138, -113.9050063 53.5413799, -113.9051107 53.5413797, -113.9052842 53.5413794)"
838416970,False,2,,Main Street,unclassified,30,18.5,False,112.2,"LINESTRING (-113.9026471 53.5414706, -113.902676 53.5415918, -113.9028233 53.5422085, -113.9028702 53.5424008, -113.9028819 53.5424699)"
31672894,False,2,,Church Road,unclassified,,12,True,177.7,"LINESTRING (-113.9004805 53.5437449, -113.9006714 53.5437283, -113.9007034 53.5437255, -113.9023388 53.543587, -113.9029746 53.5435315, -113.9031422 53.543516)"
31677718,False,4,,King Street,tertiary,50,14.8,False,105.77000000000001,"LINESTRING (-113.9004805 53.5437449, -113.9004857 53.5442682, -113.900484 53.5446961)"
31677718,False,4,,King Street,tertiary,50,14.8,True,110.03899999999999,"LINESTRING (-113.9004805 53.5437449, -113.9004678 53.5436741, -113.9004494 53.5435716, -113.9004144 53.543398, -113.9003705 53.5432289, -113.9003453 53.5431164, -113.9002807 53.542853, -113.9002571 53.5427644)"
444825485,False,2,,Agrena Road,residential,,,True,105.854,"LINESTRING (-113.9004711 53.547086, -113.898869 53.5470755)"
31680670,False,4,,King Street,tertiary,50,14.8,True,170.30400000000003,"LINESTRING (-113.9004711 53.547086, -113.9004809 53.5468632, -113.9004817 53.5466933, -113.9004831 53.5464212, -113.9004805 53.5459208, -113.9004816 53.5456612, -113.9004821 53.5455545)"
"[31674048, 31683014]",False,2,,5th Avenue,residential,,10.5,True,224.95600000000002,"LINESTRING (-113.8971167 53.5457669, -113.8977012 53.545771, -113.8978297 53.545771, -113.8981796 53.5457669, -113.898434 53.5457391, -113.899456 53.5455869, -113.8995928 53.545571, -113.8997228 53.545563, -113.9002642 53.545557, -113.900304 53.5455565, -113.9004821 53.5455545)"
"[933657970, 31679355, 31685556]",False,2,,"['Mohr Avenue', 'Main Street']","['unclassified', 'residential']",,"['10.5', '12']","[False, True]",203.64000000000001,"LINESTRING (-113.9032775 53.5455473, -113.9032793 53.5460562, -113.9032795 53.5461519, -113.9032782 53.5464711, -113.9032982 53.5464954, -113.9033341 53.5465122, -113.9033598 53.5465206, -113.9034095 53.5465298, -113.9034627 53.5465328, -113.904764 53.5465434)"
31679355,False,2,,Main Street,unclassified,,12,True,109.91,"LINESTRING (-113.9032775 53.5455473, -113.9032782 53.5450418, -113.9032781 53.5446305, -113.9032768 53.5446285, -113.903278 53.544559)"
31680212,False,2,,McPherson Avenue,residential,,10.5,True,164.707,"LINESTRING (-113.9032775 53.5455473, -113.9034222 53.5455476, -113.9034525 53.5455477, -113.9056023 53.5455527, -113.9056519 53.5455528, -113.9057704 53.5455531)"
"[31674785, 933657967]",True,2,,Jespersen Avenue,residential,,,False,73.24199999999999,"LINESTRING (-113.9088902 53.5443679, -113.9088705 53.5443319, -113.9088048 53.5443087, -113.9085433 53.5443022, -113.9084749 53.5443175, -113.908439 53.5443604, -113.9084561 53.5443956, -113.9085081 53.5444189, -113.9088008 53.5444195, -113.9088598 53.5444052, -113.9088902 53.5443679)"
55271172,False,2,,Jespersen Avenue,residential,,9,True,76.976,"LINESTRING (-113.9088902 53.5443679, -113.9098912 53.5443668, -113.9099447 53.5443664, -113.9100552 53.5443648)"
1039582874,False,2,,Queen Street,unclassified,,12,False,8.674,"LINESTRING (-113.905506 53.5422727, -113.9055325 53.5423491)"
753434890,False,2,,Queen Street,unclassified,50,12,True,100.40899999999999,"LINESTRING (-113.905506 53.5422727, -113.9054802 53.5421738, -113.9054592 53.5420818, -113.9053909 53.5418109, -113.9053817 53.5417689, -113.9053067 53.5414692, -113.9052842 53.5413794)"
838416971,True,2,,McLeod Avenue,tertiary,50,10.5,False,174.89,"LINESTRING (-113.905506 53.5422727, -113.9051922 53.5422786, -113.9048688 53.5422987, -113.9044942 53.5423284, -113.9037032 53.542399, -113.9028819 53.5424699)"
31688745,False,2,,Andrews Crescent,residential,,9,False,140.311,"LINESTRING (-113.9085165 53.5431433, -113.9085255 53.5432227, -113.9085269 53.5432385, -113.9085377 53.5433588, -113.9085151 53.5433947, -113.9084762 53.5434282, -113.9084212 53.5434545, -113.9083487 53.5434672, -113.9073837 53.54347, -113.9073249 53.5434597, -113.9072773 53.5434449, -113.9072357 53.543411, -113.9072134 53.5433735, -113.907202 53.5432878, -113.9071927 53.5432174)"
"[933657976, 933657975]",False,2,,Church Road,unclassified,,12,False,87.864,"LINESTRING (-113.9085165 53.5431433, -113.9081753 53.5431576, -113.9071927 53.5432174)"
"[933657976, 933657979]",False,2,,Church Road,unclassified,,12,True,90.213,"LINESTRING (-113.9085165 53.5431433, -113.9092234 53.5431455, -113.909792 53.5431473, -113.9098818 53.5431485)"
31688745,False,2,,Andrews Crescent,residential,,9,True,140.31099999999998,"LINESTRING (-113.9071927 53.5432174, -113.907202 53.5432878, -113.9072134 53.5433735, -113.9072357 53.543411, -113.9072773 53.5434449, -113.9073249 53.5434597, -113.9073837 53.54347, -113.9083487 53.5434672, -113.9084212 53.5434545, -113.9084762 53.5434282, -113.9085151 53.5433947, -113.9085377 53.5433588, -113.9085269 53.5432385, -113.9085255 53.5432227, -113.9085165 53.5431433)"
"[933657976, 933657975]",False,2,,Church Road,unclassified,,12,True,87.864,"LINESTRING (-113.9071927 53.5432174, -113.9081753 53.5431576, -113.9085165 53.5431433)"
933657978,False,2,,Church Road,unclassified,,12,False,96.274,"LINESTRING (-113.9071927 53.5432174, -113.9058966 53.54329, -113.9057422 53.5432995)"
31672894,False,2,,Church Road,unclassified,,12,False,173.506,"LINESTRING (-113.9057422 53.5432995, -113.9055801 53.5433053, -113.9039567 53.543445, -113.9033469 53.5434975, -113.9032916 53.5435023, -113.9031422 53.543516)"
933657978,False,2,,Church Road,unclassified,,12,True,96.274,"LINESTRING (-113.9057422 53.5432995, -113.9058966 53.54329, -113.9071927 53.5432174)"
933657989,False,2,,Queen Street,unclassified,,12,False,138.43,"LINESTRING (-113.9057422 53.5432995, -113.9057766 53.5435533, -113.9057777 53.5438207, -113.905778 53.543888, -113.9057802 53.5444716, -113.9057804 53.5445436)"
1039582874,False,2,,Queen Street,unclassified,,12,True,106.62200000000001,"LINESTRING (-113.9057422 53.5432995, -113.9057224 53.5432191, -113.9056138 53.5427875, -113.9055835 53.5425683, -113.9055506 53.5424243, -113.9055325 53.5423491)"
934527488,False,2,,Mohr Avenue,residential,,,False,205.015,"LINESTRING (-113.9088605 53.5467481, -113.9087532 53.54675, -113.9072537 53.5467436, -113.9057578 53.5467261)"
573006275,False,3,,Weston Drive,residential,50,,False,12.962,"LINESTRING (-113.9100516 53.5467376, -113.9102472 53.5467286)"
573006198,True,3,,Golden Spike Road,secondary,60,10.9,False,13.722,"LINESTRING (-113.9101954 53.541268, -113.9101937 53.5411446)"
933657979,False,2,,Church Road,unclassified,,12,True,14.609,"LINESTRING (-113.9100514 53.5431452, -113.9102725 53.5431458)"
"[573006244, 573006220]",True,"['2', '3']",,Calahoo Road,secondary,60,"['10.9', '7.4']",False,81.396,"LINESTRING (-113.9100514 53.5431452, -113.9100573 53.5437373, -113.910057 53.5438772)"
933657979,False,2,,Church Road,unclassified,,12,False,11.212,"LINESTRING (-113.9100514 53.5431452, -113.9099386 53.5431472, -113.9098818 53.5431485)"
601911586,True,3,,McLeod Avenue,tertiary,50,,False,13.612,"LINESTRING (-113.9100495 53.5423253, -113.9102482 53.5423576)"
"[45509424, 601911598]",False,4,,McLeod Avenue,tertiary,50,14,False,287.163,"LINESTRING (-113.9100495 53.5423253, -113.9099428 53.5423235, -113.9094804 53.5423171, -113.9088317 53.542314, -113.9083007 53.5423127, -113.9077272 53.5423124, -113.9062923 53.5423114, -113.9057037 53.5423123)"
"[601911608, 573006224]",True,"['2', '3']",,Calahoo Road,secondary,60,7.4,False,91.16900000000001,"LINESTRING (-113.9100495 53.5423253, -113.9100499 53.542406, -113.9100513 53.5426536, -113.9100514 53.5429883, -113.9100514 53.5431452)"
25542552,True,3,,Calahoo Road,secondary,60,10.9,False,64.1,"LINESTRING (-113.9100355 53.5417489, -113.9100471 53.5422279, -113.9100495 53.5423253)"
31681768,False,2,,First Avenue,unclassified,,9,False,329.658,"LINESTRING (-113.9100355 53.5417489, -113.90994 53.541747, -113.9098693 53.5417473, -113.9096929 53.5417454, -113.9096376 53.5417363, -113.9095865 53.5417204, -113.9095444 53.5416989, -113.9095055 53.5416707, -113.9094564 53.5416151, -113.9093895 53.5415379, -113.9093429 53.5415096, -113.9092942 53.5414832, -113.9092205 53.541457, -113.9091424 53.5414395, -113.9090787 53.5414325, -113.9090103 53.5414295, -113.9088182 53.5414275, -113.9085312 53.541426, -113.9076185 53.5414152, -113.9068763 53.5413951, -113.9066766 53.5413925, -113.9066121 53.5413917, -113.9054252 53.5413807, -113.9052842 53.5413794)"
573006244,True,3,,Calahoo Road,secondary,60,10.9,False,54.219,"LINESTRING (-113.910057 53.5438772, -113.9100552 53.5443648)"
31679477,False,2,,Calahoo Road,residential,,,True,90.50299999999999,"LINESTRING (-113.910057 53.5438772, -113.9099385 53.543871, -113.9098988 53.5438672, -113.9098882 53.5438353, -113.9098834 53.5432345, -113.9098832 53.5432245, -113.9098818 53.5431485)"
933657966,False,2,,Jespersen Avenue,residential,,9,True,13.17,"LINESTRING (-113.9100552 53.5443648, -113.9102543 53.5443592)"
55271172,False,2,,Jespersen Avenue,residential,,9,False,76.976,"LINESTRING (-113.9100552 53.5443648, -113.9099447 53.5443664, -113.9098912 53.5443668, -113.9088902 53.5443679)"
"[573006240, 573006271]",True,"['2', '3']",,Calahoo Road,secondary,60,"['10.9', '7.4']",False,263.843,"LINESTRING (-113.9100552 53.5443648, -113.9100508 53.5453213, -113.9100506 53.5457198, -113.9100516 53.5467376)"
933150855,True,5,16A,Highway 16A,primary,60,18.1,False,13.067,"LINESTRING (-113.9101937 53.5411446, -113.9099962 53.5411386)"
444825485,False,2,,Agrena Road,residential,,,False,105.854,"LINESTRING (-113.898869 53.5470755, -113.9004711 53.547086)"
573006798,False,4,,King Street,tertiary,50,14,False,13.874,"LINESTRING (-113.8999178 53.5413013, -113.8999439 53.5414251)"
31676439,False,2,,Queen Street,unclassified,50,12,False,20.216,"LINESTRING (-113.9052297 53.5412005, -113.9052659 53.5413193, -113.9052842 53.5413794)"
"[573006754, 573006758]",True,"['4', '5']",16A,Highway 16A,primary,60,"['14.6', '18.1']",False,315.696,"LINESTRING (-113.9052297 53.5412005, -113.9063938 53.5412112, -113.9078987 53.5412284, -113.9098359 53.5412612, -113.9100061 53.5412644)"
"[573006780, 838416963, 838416964]",True,"['4', '5']",16A,Highway 16A,primary,60,"['14.6', '18.1']",False,290.438,"LINESTRING (-113.9042912 53.5410672, -113.9038192 53.5410677, -113.9033524 53.5410773, -113.9029536 53.5410904, -113.9026206 53.5411063, -113.9022853 53.5411238, -113.8999178 53.5413013)"
55272189,True,3,16A,Highway 16A,primary,60,11.1,False,333.18999999999994,"LINESTRING (-113.9093329 53.5411175, -113.9079145 53.5411004, -113.9063967 53.5410844, -113.9052365 53.5410737, -113.9042912 53.5410672)"
"[442811664, 31680402, 327348414]",True,"['1', '2']",,1st Avenue East,"['unclassified', 'primary_link']",50,6,False,340.75800000000004,"LINESTRING (-113.9093329 53.5411175, -113.9091325 53.5409828, -113.9079395 53.5409852, -113.9060797 53.5409721, -113.9049625 53.5409896, -113.9042912 53.5410672)"
31674227,False,2,,Jespersen Avenue,unclassified,,9,True,185.254,"LINESTRING (-113.900484 53.5446961, -113.900725 53.5446848, -113.9007663 53.5446829, -113.90181 53.5446344, -113.9023802 53.5446079, -113.9030692 53.5445759, -113.9031404 53.5445699, -113.903278 53.544559)"
31677718,False,4,,King Street,tertiary,50,14.8,True,105.77000000000001,"LINESTRING (-113.900484 53.5446961, -113.9004857 53.5442682, -113.9004805 53.5437449)"
933657990,False,4,,King Street,tertiary,50,14.8,False,95.45,"LINESTRING (-113.900484 53.5446961, -113.9004835 53.5447281, -113.9004834 53.5447605, -113.9004805 53.5450986, -113.9004809 53.5452086, -113.9004821 53.5455545)"
601911587,True,2,,McLeod Avenue,tertiary,50,7.5,False,15.247,"LINESTRING (-113.9102489 53.5422563, -113.9100495 53.5423253)"
"[236847706, 573006210]",True,"['2', '4']",,Calahoo Road,secondary,50,"['14.4', '7.4']",False,109.953,"LINESTRING (-113.9102489 53.5422563, -113.9102477 53.5422284, -113.9102271 53.5417655, -113.910202 53.5414075, -113.9101954 53.541268)"
1218654407,True,2,,McLeod Avenue,tertiary,50,14,False,13.785,"LINESTRING (-113.9057037 53.5423123, -113.905506 53.5422727)"
"[45509424, 601911598]",False,4,,McLeod Avenue,tertiary,50,14,True,287.163,"LINESTRING (-113.9057037 53.5423123, -113.9062923 53.5423114, -113.9077272 53.5423124, -113.9083007 53.5423127, -113.9088317 53.542314, -113.9094804 53.5423171, -113.9099428 53.5423235, -113.9100495 53.5423253)"
1218654406,True,2,,McLeod Avenue,tertiary,50,9,False,16.978,"LINESTRING (-113.9000035 53.5427398, -113.9002571 53.5427644)"
31677718,False,4,,King Street,tertiary,50,14.8,True,7.986,"LINESTRING (-113.9002571 53.5427644, -113.9002413 53.5426932)"
31677718,False,4,,King Street,tertiary,50,14.8,False,110.039,"LINESTRING (-113.9002571 53.5427644, -113.9002807 53.542853, -113.9003453 53.5431164, -113.9003705 53.5432289, -113.9004144 53.543398, -113.9004494 53.5435716, -113.9004678 53.5436741, -113.9004805 53.5437449)"
1218654406,True,2,,McLeod Avenue,tertiary,50,9,False,176.495,"LINESTRING (-113.9002571 53.5427644, -113.9004257 53.5427504, -113.9020968 53.5426115, -113.9029019 53.5425421)"
838416970,False,2,,Main Street,unclassified,30,18.5,True,8.136,"LINESTRING (-113.9029019 53.5425421, -113.9028819 53.5424699)"
838416970,False,2,,Main Street,unclassified,30,18.5,False,109.451,"LINESTRING (-113.9029019 53.5425421, -113.9029198 53.5426102, -113.903124 53.5434428, -113.9031422 53.543516)"
1218654406,True,2,,McLeod Avenue,tertiary,50,9,False,175.29999999999998,"LINESTRING (-113.9029019 53.5425421, -113.9037203 53.5424691, -113.9047918 53.5423773, -113.9052087 53.5423522, -113.9055325 53.5423491)"
1039582874,False,2,,Queen Street,unclassified,,12,True,8.674,"LINESTRING (-113.9055325 53.5423491, -113.905506 53.5422727)"
1218654406,True,2,,McLeod Avenue,tertiary,50,9,False,12.029,"LINESTRING (-113.9055325 53.5423491, -113.9057037 53.5423123)"
1039582874,False,2,,Queen Street,unclassified,,12,False,106.62199999999999,"LINESTRING (-113.9055325 53.5423491, -113.9055506 53.5424243, -113.9055835 53.5425683, -113.9056138 53.5427875, -113.9057224 53.5432191, -113.9057422 53.5432995)"
