osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge
27785213,2,Rue Notre-Dame Ouest,tertiary,False,False,9.611,,,"LINESTRING (-71.3001187 46.0913455, -71.3001831 46.0912715)",
39875062,2,Rue Notre-Dame Est,tertiary,False,True,93.177,,,"LINESTRING (-71.3001187 46.0913455, -71.2994943 46.0920629)",
749083933,1,Rue Saint-Alphonse Nord,secondary,True,False,43.856,267,50,"LINESTRING (-71.3001187 46.0913455, -71.3003811 46.0915619, -71.3005033 46.0916346)",
1038227309,2,Rue Sainte-Anne,residential,True,False,76.59,,,"LINESTRING (-71.2986439 46.0929647, -71.2994019 46.0934098)",
39875062,2,Rue Notre-Dame Est,tertiary,False,False,119.828,,,"LINESTRING (-71.2986439 46.0929647, -71.2987461 46.0928653, -71.2990597 46.0925267, -71.2994943 46.0920629)",
39875062,2,Rue Notre-Dame Est,tertiary,False,True,67.299,,,"LINESTRING (-71.2986439 46.0929647, -71.2985545 46.0930338, -71.2984748 46.0930972, -71.2980105 46.0933796)",
39871336,2,Rue Pie-XI,tertiary,False,False,66.989,,,"LINESTRING (-71.3034678 46.087613, -71.3041837 46.0879542)",
39871412,2,Rue Bennett Ouest,residential,False,False,198.22899999999998,,,"LINESTRING (-71.3034678 46.087613, -71.3027904 46.0872985, -71.3026516 46.0872491, -71.3024772 46.0872276, -71.3022643 46.0872339, -71.3020092 46.0872934, -71.3018429 46.0873629, -71.3017612 46.0874145, -71.3014105 46.0877818)",
39870234,2,Rue Carrette,residential,False,False,184.598,,,"LINESTRING (-71.2972604 46.088902, -71.2956659 46.0901402)",
749083932,2,Rue Saint-Alphonse Sud,secondary,False,False,46.357,267,50,"LINESTRING (-71.2972604 46.088902, -71.2968772 46.0885808)",
749083932,2,Rue Saint-Alphonse Sud,secondary,False,True,41.317,267,50,"LINESTRING (-71.2972604 46.088902, -71.2976045 46.0891868)",
39869809,2,Rue Laflamme,residential,False,True,81.092,,,"LINESTRING (-71.2951581 46.0882922, -71.2959348 46.0878006)",
39871481,2,Rue Marcoux,residential,False,False,82.948,,,"LINESTRING (-71.2951581 46.0882922, -71.2958354 46.0888717)",
39870575,2,Rue Mailhot,residential,False,False,101.165,,,"LINESTRING (-71.2995002 46.0907563, -71.2987616 46.0915082)",
749083932,2,Rue Saint-Alphonse Sud,secondary,False,True,18.874,267,50,"LINESTRING (-71.2995002 46.0907563, -71.2996478 46.0908917)",
749083932,2,Rue Saint-Alphonse Sud,secondary,False,False,44.373,267,50,"LINESTRING (-71.2995002 46.0907563, -71.2993015 46.0905918, -71.2991307 46.0904504)",
39871457,2,Rue Dumais Sud,residential,False,False,70.797,,,"LINESTRING (-71.3005441 46.0897503, -71.3010793 46.0902676)",
39871457,2,Rue Dumais Sud,residential,False,True,18.82,,,"LINESTRING (-71.3005441 46.0897503, -71.3004016 46.0896129)",
39871711,2,Rue King,residential,False,True,172.22,,,"LINESTRING (-71.3005441 46.0897503, -71.3016945 46.0884228)",
39870575,2,Rue Mailhot,residential,False,False,149.409,,,"LINESTRING (-71.2972967 46.0927076, -71.2959644 46.0936832)",
