osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed
480206518,11,Water Street,secondary,False,True,33.897999999999996,"LINESTRING (-63.784994 46.3900941, -63.7850358 46.3901972, -63.7850575 46.3902508, -63.7851456 46.3903793)",,
480206520,11,Water Street,secondary,False,False,50.454,"LINESTRING (-63.784994 46.3900941, -63.7849008 46.3901099, -63.7843551 46.3902022)",,
2913511,11,Heather Moyse Drive,tertiary,False,True,259.447,"LINESTRING (-63.7929871 46.3909263, -63.7927523 46.390907, -63.7925397 46.3908818, -63.7924368 46.3908568, -63.792339 46.3908236, -63.792234 46.3907618, -63.7921374 46.3906888, -63.7920396 46.3905797, -63.7918978 46.3904277, -63.7918253 46.3903483, -63.7916928 46.3902015, -63.7915632 46.3900953, -63.7914017 46.3900017, -63.7912391 46.3899347, -63.7910393 46.3898794, -63.790836 46.3898482, -63.7902727 46.3897826)",,
32482831,,Queen Street,tertiary,False,False,104.86699999999999,"LINESTRING (-63.7929871 46.3909263, -63.7930216 46.3911438, -63.7930373 46.3912341, -63.7930396 46.3913241, -63.7930426 46.3914229, -63.793041 46.3914864, -63.7930391 46.3915223, -63.7929501 46.3918068, -63.7929316 46.3918593)",,
32482831,,Queen Street,tertiary,False,True,49.214,"LINESTRING (-63.7929871 46.3909263, -63.7929624 46.3907852, -63.7929127 46.3904867)",,
607535604,,Granville Street,secondary,False,True,60.783,"LINESTRING (-63.7886979 46.3911662, -63.7886742 46.3912388, -63.7885369 46.3916597, -63.7885239 46.3916995)",,
878682653,11,Water Street,secondary,False,False,199.019,"LINESTRING (-63.7886979 46.3911662, -63.7885999 46.3911488, -63.7880707 46.3910549, -63.7872657 46.3909151, -63.7866216 46.3907747, -63.7864394 46.3907358, -63.7861998 46.3906843)",,
878682653,11,Water Street,secondary,False,True,110.599,"LINESTRING (-63.7886979 46.3911662, -63.7888117 46.3911914, -63.7889664 46.3912257, -63.7892784 46.3912859, -63.7896933 46.3913634, -63.7899886 46.3914128, -63.7900881 46.3914294)",,
32482831,,Queen Street,tertiary,False,False,49.214,"LINESTRING (-63.7929127 46.3904867, -63.7929624 46.3907852, -63.7929871 46.3909263)",,
32482831,,Queen Street,tertiary,False,True,104.86699999999999,"LINESTRING (-63.7929316 46.3918593, -63.7929501 46.3918068, -63.7930391 46.3915223, -63.793041 46.3914864, -63.7930426 46.3914229, -63.7930396 46.3913241, -63.7930373 46.3912341, -63.7930216 46.3911438, -63.7929871 46.3909263)",,
32527787,121,Central Street,tertiary,False,True,51.892,"LINESTRING (-63.7929316 46.3918593, -63.7928943 46.3919374, -63.7927681 46.3922013, -63.7927004 46.3922971)",,
181528175,11,Water Street,secondary,False,False,120.129,"LINESTRING (-63.7929316 46.3918593, -63.7928202 46.391837, -63.7926862 46.3918087, -63.7924837 46.3917729, -63.7914834 46.3916506, -63.7913997 46.3916394)",,
181528175,11,Water Street,secondary,False,True,163.94899999999998,"LINESTRING (-63.7929316 46.3918593, -63.793048 46.3918928, -63.7935623 46.392041, -63.7943907 46.3923142, -63.794628 46.3924159, -63.7948353 46.3925202)",,
32527787,121,Central Street,tertiary,False,False,62.136,"LINESTRING (-63.7922293 46.393188, -63.7924089 46.3926431)",,
32527787,121,Central Street,tertiary,False,True,10.652999999999999,"LINESTRING (-63.7922293 46.393188, -63.7922085 46.3932537, -63.7921997 46.3932816)",,
32527878,,Fitzroy Street,residential,False,False,98.46000000000001,"LINESTRING (-63.7922293 46.393188, -63.7921658 46.3931785, -63.7915445 46.3930859, -63.7909739 46.3930027)",,
32527824,,Ottawa Street,residential,False,False,115.305,"LINESTRING (-63.7836516 46.395744, -63.7851144 46.3959838)",,
32527829,,Russell Street,residential,False,False,65.319,"LINESTRING (-63.7836516 46.395744, -63.7838266 46.3952188, -63.7838424 46.3951715)",,
32527794,,Granville Street,secondary,False,False,29.408,"LINESTRING (-63.7870785 46.3962508, -63.7871666 46.3959934)",2,50
32527794,,Granville Street,secondary,False,True,50.099,"LINESTRING (-63.7870785 46.3962508, -63.7869563 46.3966494, -63.7869433 46.3966916)",2,50
32527824,,Ottawa Street,residential,False,True,153.52,"LINESTRING (-63.7870785 46.3962508, -63.7870334 46.3962447, -63.7851144 46.3959838)",,
1219589267,11,Water Street,secondary,False,True,45.441,"LINESTRING (-63.7832291 46.3903787, -63.783805 46.3902827)",,
32527828,,King Street,residential,False,False,209.339,"LINESTRING (-63.7831948 46.3921176, -63.7834737 46.3912408, -63.7835791 46.390936, -63.7836278 46.3907951, -63.7837643 46.3904003, -63.783805 46.3902827)",,
32527831,,Kirk Street,residential,False,True,118.51,"LINESTRING (-63.7831948 46.3921176, -63.7832897 46.3921295, -63.7846897 46.3923059, -63.7847149 46.3923091)",,
1219589267,11,Water Street,secondary,False,False,45.441,"LINESTRING (-63.783805 46.3902827, -63.7832291 46.3903787)",,
1219589267,11,Water Street,secondary,False,True,43.13,"LINESTRING (-63.783805 46.3902827, -63.7843551 46.3902022)",,
32527828,,King Street,residential,False,True,209.339,"LINESTRING (-63.783805 46.3902827, -63.7837643 46.3904003, -63.7836278 46.3907951, -63.7835791 46.390936, -63.7834737 46.3912408, -63.7831948 46.3921176)",,
32527796,,Harvard Street,tertiary,False,False,70.467,"LINESTRING (-63.7840386 46.3945827, -63.7848931 46.3947046, -63.7849384 46.3947111)",,
32527829,,Russell Street,residential,False,False,82.48700000000001,"LINESTRING (-63.7840386 46.3945827, -63.7842445 46.3938902, -63.7842547 46.393856)",,
32527829,,Russell Street,residential,False,True,67.179,"LINESTRING (-63.7840386 46.3945827, -63.7840181 46.3946443, -63.7838424 46.3951715)",,
32527829,,Russell Street,residential,False,False,67.179,"LINESTRING (-63.7838424 46.3951715, -63.7840181 46.3946443, -63.7840386 46.3945827)",,
32527829,,Russell Street,residential,False,True,65.319,"LINESTRING (-63.7838424 46.3951715, -63.7838266 46.3952188, -63.7836516 46.395744)",,
32527833,,Milton Avenue,residential,False,True,268.47999999999996,"LINESTRING (-63.7838424 46.3951715, -63.7872126 46.3956655, -63.7872668 46.3956735)",,
32527829,,Russell Street,residential,False,False,99.87100000000001,"LINESTRING (-63.7842547 46.393856, -63.7843896 46.3934152, -63.7845236 46.3929772)",,
32527829,,Russell Street,residential,False,True,82.48700000000001,"LINESTRING (-63.7842547 46.393856, -63.7842445 46.3938902, -63.7840386 46.3945827)",,
32527834,,Cambridge Street,residential,False,False,71.37,"LINESTRING (-63.7842547 46.393856, -63.7851318 46.3939754, -63.7851677 46.3939803)",,
32527829,,Russell Street,residential,False,False,53.01,"LINESTRING (-63.7845236 46.3929772, -63.7845339 46.3929412, -63.7846575 46.3925095)",,
32527829,,Russell Street,residential,False,True,99.87100000000001,"LINESTRING (-63.7845236 46.3929772, -63.7843896 46.3934152, -63.7842547 46.393856)",,
32527835,,Belmont Street,residential,False,False,73.518,"LINESTRING (-63.7845236 46.3929772, -63.7854101 46.3931067, -63.7854614 46.3931142)",,
32527829,,Russell Street,residential,False,False,22.714000000000002,"LINESTRING (-63.7846575 46.3925095, -63.7846673 46.3924752, -63.7847149 46.3923091)",,
32527829,,Russell Street,residential,False,True,53.01,"LINESTRING (-63.7846575 46.3925095, -63.7845339 46.3929412, -63.7845236 46.3929772)",,
32527836,,Calhoun Street,residential,False,False,74.984,"LINESTRING (-63.7846575 46.3925095, -63.7855603 46.3926458, -63.7856126 46.3926537)",,
"[32527829, 32527830]",,"['Hanover Street', 'Russell Street']",residential,False,False,180.44699999999997,"LINESTRING (-63.7847149 46.3923091, -63.7849241 46.3916064, -63.7849742 46.391438, -63.7850141 46.391403, -63.7850332 46.3913862, -63.7851136 46.3913752, -63.785981 46.3914999)",,
32527829,,Russell Street,residential,False,True,22.714000000000002,"LINESTRING (-63.7847149 46.3923091, -63.7846673 46.3924752, -63.7846575 46.3925095)",,
32527831,,Kirk Street,residential,False,False,118.51,"LINESTRING (-63.7847149 46.3923091, -63.7846897 46.3923059, -63.7832897 46.3921295, -63.7831948 46.3921176)",,
607535604,,Granville Street,secondary,False,True,26.542,"LINESTRING (-63.7884645 46.3918802, -63.78839 46.3921133)",,
32527830,,Hanover Street,residential,False,True,103.321,"LINESTRING (-63.7884645 46.3918802, -63.788375 46.3918661, -63.7871513 46.3916728)",,
607535604,,Granville Street,secondary,False,False,20.602999999999998,"LINESTRING (-63.7884645 46.3918802, -63.7884768 46.3918412, -63.7885239 46.3916995)",,
32527830,,Hanover Street,residential,False,False,91.791,"LINESTRING (-63.785981 46.3914999, -63.7871513 46.3916728)",,
"[32527829, 32527830]",,"['Russell Street', 'Hanover Street']",residential,False,True,180.44699999999997,"LINESTRING (-63.785981 46.3914999, -63.7851136 46.3913752, -63.7850332 46.3913862, -63.7850141 46.391403, -63.7849742 46.391438, -63.7849241 46.3916064, -63.7847149 46.3923091)",,
32527832,,Eustane Street,residential,False,False,86.139,"LINESTRING (-63.785981 46.3914999, -63.7859685 46.3915448, -63.7859089 46.3917431, -63.7857675 46.3922077, -63.7857521 46.3922583)",,
32527832,,Eustane Street,residential,False,True,92.232,"LINESTRING (-63.785981 46.3914999, -63.7859887 46.3914679, -63.7861789 46.3907542, -63.7861998 46.3906843)",,
32527832,,Eustane Street,residential,False,False,92.232,"LINESTRING (-63.7861998 46.3906843, -63.7861789 46.3907542, -63.7859887 46.3914679, -63.785981 46.3914999)",,
878682653,11,Water Street,secondary,False,False,88.14,"LINESTRING (-63.7861998 46.3906843, -63.7857101 46.3905656, -63.7853002 46.3904563, -63.7852075 46.3904101, -63.7851456 46.3903793)",,
878682653,11,Water Street,secondary,False,True,199.01899999999998,"LINESTRING (-63.7861998 46.3906843, -63.7864394 46.3907358, -63.7866216 46.3907747, -63.7872657 46.3909151, -63.7880707 46.3910549, -63.7885999 46.3911488, -63.7886979 46.3911662)",,
32527832,,Eustane Street,residential,False,True,45.25,"LINESTRING (-63.7856126 46.3926537, -63.7857521 46.3922583)",,
32527832,,Eustane Street,residential,False,False,52.502,"LINESTRING (-63.7856126 46.3926537, -63.7854729 46.393079, -63.7854614 46.3931142)",,
32527836,,Calhoun Street,residential,False,True,74.984,"LINESTRING (-63.7856126 46.3926537, -63.7855603 46.3926458, -63.7846575 46.3925095)",,
32527832,,Eustane Street,residential,False,False,98.905,"LINESTRING (-63.7854614 46.3931142, -63.7851677 46.3939803)",,
32527835,,Belmont Street,residential,False,False,83.194,"LINESTRING (-63.7854614 46.3931142, -63.7865241 46.3932644)",,
32527832,,Eustane Street,residential,False,True,52.502,"LINESTRING (-63.7854614 46.3931142, -63.7854729 46.393079, -63.7856126 46.3926537)",,
32527835,,Belmont Street,residential,False,True,73.518,"LINESTRING (-63.7854614 46.3931142, -63.7854101 46.3931067, -63.7845236 46.3929772)",,
32527832,,Eustane Street,residential,False,True,98.905,"LINESTRING (-63.7851677 46.3939803, -63.7854614 46.3931142)",,
32527832,,Eustane Street,residential,False,False,83.142,"LINESTRING (-63.7851677 46.3939803, -63.7851552 46.3940202, -63.7849384 46.3947111)",,
32527834,,Cambridge Street,residential,False,False,197.283,"LINESTRING (-63.7851677 46.3939803, -63.7876311 46.3943222, -63.7876896 46.3943303)",,
32527834,,Cambridge Street,residential,False,True,71.37,"LINESTRING (-63.7851677 46.3939803, -63.7851318 46.3939754, -63.7842547 46.393856)",,
32527796,,Harvard Street,tertiary,False,False,200.33599999999998,"LINESTRING (-63.7849384 46.3947111, -63.7870564 46.3950205, -63.7872733 46.3950576, -63.7873612 46.3950946, -63.7873925 46.395125, -63.7874313 46.3951625)",,
32527796,,Harvard Street,tertiary,False,True,70.467,"LINESTRING (-63.7849384 46.3947111, -63.7848931 46.3947046, -63.7840386 46.3945827)",,
32527832,,Eustane Street,residential,False,True,83.142,"LINESTRING (-63.7849384 46.3947111, -63.7851552 46.3940202, -63.7851677 46.3939803)",,
"[32527794, 607535604]",,Granville Street,secondary,False,False,58.205,"LINESTRING (-63.7872668 46.3956735, -63.7873817 46.3953224, -63.7874313 46.3951625)",2,50
32527794,,Granville Street,secondary,False,True,36.392,"LINESTRING (-63.7872668 46.3956735, -63.7871835 46.3959395, -63.7871666 46.3959934)",2,50
32527833,,Milton Avenue,residential,False,False,268.47999999999996,"LINESTRING (-63.7872668 46.3956735, -63.7872126 46.3956655, -63.7838424 46.3951715)",,
607535604,,Granville Street,secondary,False,True,16.661,"LINESTRING (-63.7876896 46.3943303, -63.787644 46.3944768)",,
32527834,,Cambridge Street,residential,False,True,197.283,"LINESTRING (-63.7876896 46.3943303, -63.7876311 46.3943222, -63.7851677 46.3939803)",,
607535604,,Granville Street,secondary,False,False,35.254,"LINESTRING (-63.7876896 46.3943303, -63.7877767 46.3940688, -63.7877925 46.3940213)",,
607535604,,Granville Street,secondary,False,True,64.256,"LINESTRING (-63.7879743 46.3934572, -63.7877925 46.3940213)",,
32527835,,Belmont Street,residential,False,True,113.266,"LINESTRING (-63.7879743 46.3934572, -63.7879113 46.3934488, -63.7865241 46.3932644)",,
607535604,,Granville Street,secondary,False,False,23.764,"LINESTRING (-63.7879743 46.3934572, -63.7880197 46.393315, -63.788041 46.3932485)",,
607535604,,Granville Street,secondary,False,True,72.946,"LINESTRING (-63.7882338 46.3926061, -63.788041 46.3932485)",,
32527878,,Fitzroy Street,residential,False,False,102.753,"LINESTRING (-63.7882338 46.3926061, -63.7881656 46.3925958, -63.7869214 46.3924202)",,
32527878,,Fitzroy Street,residential,False,True,110.83,"LINESTRING (-63.7882338 46.3926061, -63.7895816 46.3927959, -63.7896497 46.3928055)",,
607535604,,Granville Street,secondary,False,False,56.091,"LINESTRING (-63.7882338 46.3926061, -63.788246 46.3925675, -63.7883729 46.3921673, -63.78839 46.3921133)",,
32527878,,Fitzroy Street,residential,False,False,10.696,"LINESTRING (-63.7869214 46.3924202, -63.7867848 46.3924008)",,
32527878,,Fitzroy Street,residential,False,True,102.753,"LINESTRING (-63.7869214 46.3924202, -63.7881656 46.3925958, -63.7882338 46.3926061)",,
32527879,,Macfarlane Street,residential,False,True,84.95700000000001,"LINESTRING (-63.7869214 46.3924202, -63.7869347 46.392377, -63.7871513 46.3916728)",,
32527878,,Fitzroy Street,residential,False,False,80.77,"LINESTRING (-63.7867848 46.3924008, -63.7857521 46.3922583)",,
32527878,,Fitzroy Street,residential,False,True,10.696,"LINESTRING (-63.7867848 46.3924008, -63.7869214 46.3924202)",,
200749371,,Macfarlane Street,residential,False,False,98.087,"LINESTRING (-63.7867848 46.3924008, -63.7865343 46.3932307, -63.7865241 46.3932644)",,
32527832,,Eustane Street,residential,False,False,45.25,"LINESTRING (-63.7857521 46.3922583, -63.7856126 46.3926537)",,
32527878,,Fitzroy Street,residential,False,True,80.77,"LINESTRING (-63.7857521 46.3922583, -63.7867848 46.3924008)",,
32527832,,Eustane Street,residential,False,True,86.13900000000001,"LINESTRING (-63.7857521 46.3922583, -63.7857675 46.3922077, -63.7859089 46.3917431, -63.7859685 46.3915448, -63.785981 46.3914999)",,
32527830,,Hanover Street,residential,False,True,91.791,"LINESTRING (-63.7871513 46.3916728, -63.785981 46.3914999)",,
32527830,,Hanover Street,residential,False,False,103.321,"LINESTRING (-63.7871513 46.3916728, -63.788375 46.3918661, -63.7884645 46.3918802)",,
32527879,,Macfarlane Street,residential,False,False,84.95700000000001,"LINESTRING (-63.7871513 46.3916728, -63.7869347 46.392377, -63.7869214 46.3924202)",,
32527835,,Belmont Street,residential,False,True,83.194,"LINESTRING (-63.7865241 46.3932644, -63.7854614 46.3931142)",,
32527835,,Belmont Street,residential,False,False,113.266,"LINESTRING (-63.7865241 46.3932644, -63.7879113 46.3934488, -63.7879743 46.3934572)",,
200749371,,Macfarlane Street,residential,False,True,98.087,"LINESTRING (-63.7865241 46.3932644, -63.7865343 46.3932307, -63.7867848 46.3924008)",,
181528175,11,Water Street,secondary,False,True,103.26700000000001,"LINESTRING (-63.7900881 46.3914294, -63.7901893 46.3914456, -63.7912853 46.3916211, -63.7913997 46.3916394)",,
878682651,,Spring Street,residential,False,False,190.56400000000002,"LINESTRING (-63.7900881 46.3914294, -63.7901048 46.3913831, -63.7901726 46.3911945, -63.7901747 46.3911528, -63.7901625 46.3911148, -63.7900881 46.3910351, -63.7900419 46.3909859, -63.7899579 46.3908607, -63.7899639 46.3908401, -63.7900037 46.3907037, -63.7900161 46.3906612, -63.7900595 46.3905128, -63.7901044 46.3903589, -63.7901473 46.3902107, -63.7901746 46.3901176, -63.7902727 46.3897826)",,
878682653,11,Water Street,secondary,False,False,110.59899999999999,"LINESTRING (-63.7900881 46.3914294, -63.7899886 46.3914128, -63.7896933 46.3913634, -63.7892784 46.3912859, -63.7889664 46.3912257, -63.7888117 46.3911914, -63.7886979 46.3911662)",,
878682654,,Spring Street,residential,True,False,57.354,"LINESTRING (-63.7900881 46.3914294, -63.7900674 46.3914861, -63.7899215 46.3918851, -63.7899082 46.39193)",,
32527947,,Spring Street,residential,False,False,50.835,"LINESTRING (-63.7896497 46.3928055, -63.7897811 46.3923574)",,
32527878,,Fitzroy Street,residential,False,False,110.83,"LINESTRING (-63.7896497 46.3928055, -63.7895816 46.3927959, -63.7882338 46.3926061)",,
32527878,,Fitzroy Street,residential,False,True,103.89699999999999,"LINESTRING (-63.7896497 46.3928055, -63.7900405 46.3928633, -63.7902805 46.3928989, -63.7904313 46.3929212, -63.7908696 46.3929862, -63.7909739 46.3930027)",,
32527947,,Spring Street,residential,False,True,81.235,"LINESTRING (-63.7896497 46.3928055, -63.7896337 46.3928679, -63.7894345 46.3935208)",,
32527947,,Spring Street,residential,False,True,48.515,"LINESTRING (-63.7899082 46.39193, -63.789895 46.3919767, -63.7897811 46.3923574)",,
32527950,,1st Street,residential,False,True,109.219,"LINESTRING (-63.7899082 46.39193, -63.789841 46.39192, -63.7892269 46.3918155, -63.7885851 46.3917096, -63.7885239 46.3916995)",,
878682652,,1st Street,residential,False,False,104.69800000000001,"LINESTRING (-63.7899082 46.39193, -63.7899952 46.3919455, -63.7904372 46.3920171, -63.7908934 46.3920934, -63.7912355 46.3921501)",,
32527947,,Spring Street,residential,False,True,50.835,"LINESTRING (-63.7897811 46.3923574, -63.7896497 46.3928055)",,
32527947,,Spring Street,residential,False,False,48.515,"LINESTRING (-63.7897811 46.3923574, -63.789895 46.3919767, -63.7899082 46.39193)",,
32527951,,Foundry Street,residential,False,True,104.06499999999998,"LINESTRING (-63.7897811 46.3923574, -63.7898921 46.392395, -63.7902294 46.3924479, -63.790563 46.3925004, -63.7908431 46.392544, -63.7909971 46.3925673, -63.7910949 46.3925828)",,
200749369,,Foundry Street,residential,True,False,110.338,"LINESTRING (-63.7897811 46.3923574, -63.789718 46.3923313, -63.7891149 46.3922343, -63.78839 46.3921133)",2,
32527947,,Spring Street,residential,False,False,102.216,"LINESTRING (-63.788094 46.3978533, -63.7884012 46.3969588)",,
181527768,,Green Street,residential,False,True,112.656,"LINESTRING (-63.788094 46.3978533, -63.7880549 46.3978485, -63.786648 46.3976745)",2,
181527769,,Green Street,residential,False,False,100.333,"LINESTRING (-63.788094 46.3978533, -63.7892895 46.3980227, -63.7893756 46.3980349)",2,
32527949,,Summer Street,residential,False,False,58.166999999999994,"LINESTRING (-63.7913997 46.3916394, -63.7913798 46.3917013, -63.7912355 46.3921501)",,
181528175,11,Water Street,secondary,False,False,103.26700000000001,"LINESTRING (-63.7913997 46.3916394, -63.7912853 46.3916211, -63.7901893 46.3914456, -63.7900881 46.3914294)",,
181528175,11,Water Street,secondary,False,True,120.129,"LINESTRING (-63.7913997 46.3916394, -63.7914834 46.3916506, -63.7924837 46.3917729, -63.7926862 46.3918087, -63.7928202 46.391837, -63.7929316 46.3918593)",,
32527949,,Summer Street,residential,False,False,83.582,"LINESTRING (-63.7909739 46.3930027, -63.7907589 46.3937396)",,
32527878,,Fitzroy Street,residential,False,False,103.89699999999999,"LINESTRING (-63.7909739 46.3930027, -63.7908696 46.3929862, -63.7904313 46.3929212, -63.7902805 46.3928989, -63.7900405 46.3928633, -63.7896497 46.3928055)",,
32527878,,Fitzroy Street,residential,False,True,98.46000000000001,"LINESTRING (-63.7909739 46.3930027, -63.7915445 46.3930859, -63.7921658 46.3931785, -63.7922293 46.393188)",,
32527949,,Summer Street,residential,False,True,47.604000000000006,"LINESTRING (-63.7909739 46.3930027, -63.7909851 46.3929617, -63.7910949 46.3925828)",,
32527949,,Summer Street,residential,False,False,18.325,"LINESTRING (-63.7912355 46.3921501, -63.7911813 46.3923106)",,
32527949,,Summer Street,residential,False,True,58.166999999999994,"LINESTRING (-63.7912355 46.3921501, -63.7913798 46.3917013, -63.7913997 46.3916394)",,
878682652,,1st Street,residential,False,True,104.69800000000001,"LINESTRING (-63.7912355 46.3921501, -63.7908934 46.3920934, -63.7904372 46.3920171, -63.7899952 46.3919455, -63.7899082 46.39193)",,
32527949,,Summer Street,residential,False,False,30.984,"LINESTRING (-63.7911813 46.3923106, -63.7910949 46.3925828)",,
32527949,,Summer Street,residential,False,True,18.325,"LINESTRING (-63.7911813 46.3923106, -63.7912355 46.3921501)",,
335543895,,1st Street,residential,True,False,100.361,"LINESTRING (-63.7911813 46.3923106, -63.7912736 46.3923238, -63.791648 46.3923775, -63.7919085 46.3924147, -63.7919423 46.3924195, -63.7920902 46.3924406, -63.7923608 46.3924792, -63.7924627 46.3924937)",,
32527949,,Summer Street,residential,False,True,30.984,"LINESTRING (-63.7910949 46.3925828, -63.7911813 46.3923106)",,
32527949,,Summer Street,residential,False,False,47.604000000000006,"LINESTRING (-63.7910949 46.3925828, -63.7909851 46.3929617, -63.7909739 46.3930027)",,
32527951,,Foundry Street,residential,False,False,104.065,"LINESTRING (-63.7910949 46.3925828, -63.7909971 46.3925673, -63.7908431 46.392544, -63.790563 46.3925004, -63.7902294 46.3924479, -63.7898921 46.392395, -63.7897811 46.3923574)",,
32527950,,1st Street,residential,False,False,109.21900000000001,"LINESTRING (-63.7885239 46.3916995, -63.7885851 46.3917096, -63.7892269 46.3918155, -63.789841 46.39192, -63.7899082 46.39193)",,
607535604,,Granville Street,secondary,False,False,60.783,"LINESTRING (-63.7885239 46.3916995, -63.7885369 46.3916597, -63.7886742 46.3912388, -63.7886979 46.3911662)",,
607535604,,Granville Street,secondary,False,True,20.602999999999998,"LINESTRING (-63.7885239 46.3916995, -63.7884768 46.3918412, -63.7884645 46.3918802)",,
32527787,121,Central Street,tertiary,False,True,17.117,"LINESTRING (-63.7924627 46.3924937, -63.7924089 46.3926431)",,
32527787,121,Central Street,tertiary,False,False,28.535999999999998,"LINESTRING (-63.7924627 46.3924937, -63.7925691 46.3924086, -63.7926871 46.3923158, -63.7927004 46.3922971)",,
607535604,,Granville Street,secondary,False,False,26.542,"LINESTRING (-63.78839 46.3921133, -63.7884645 46.3918802)",,
607535604,,Granville Street,secondary,False,True,56.091,"LINESTRING (-63.78839 46.3921133, -63.7883729 46.3921673, -63.788246 46.3925675, -63.7882338 46.3926061)",,
32527787,121,Central Street,tertiary,False,False,51.892,"LINESTRING (-63.7927004 46.3922971, -63.7927681 46.3922013, -63.7928943 46.3919374, -63.7929316 46.3918593)",,
32527787,121,Central Street,tertiary,False,True,28.536,"LINESTRING (-63.7927004 46.3922971, -63.7926871 46.3923158, -63.7925691 46.3924086, -63.7924627 46.3924937)",,
32527953,,Saint Stephen Street,residential,True,False,49.535999999999994,"LINESTRING (-63.7927004 46.3922971, -63.7927545 46.3923226, -63.7927846 46.3923367, -63.7928142 46.3923685, -63.7928326 46.3924066, -63.7928318 46.3924665, -63.792818 46.3925358, -63.7927646 46.392676, -63.7927563 46.3926977)",,
32527954,,Saint Stephen Street,residential,False,False,72.38900000000001,"LINESTRING (-63.7927563 46.3926977, -63.792743 46.3927386, -63.7926418 46.3930484, -63.7925698 46.3932908, -63.792555 46.3933337)",,
181529958,,1st Street,residential,False,False,151.68800000000002,"LINESTRING (-63.7927563 46.3926977, -63.7944464 46.3929326, -63.7946959 46.3929647)",,
181529958,,1st Street,residential,False,True,27.326,"LINESTRING (-63.7927563 46.3926977, -63.7925087 46.3926588, -63.7924089 46.3926431)",,
32527954,,Saint Stephen Street,residential,False,True,72.38900000000001,"LINESTRING (-63.792555 46.3933337, -63.7925698 46.3932908, -63.7926418 46.3930484, -63.792743 46.3927386, -63.7927563 46.3926977)",,
32527956,,2nd Street,residential,False,False,27.858,"LINESTRING (-63.792555 46.3933337, -63.792384 46.3933089, -63.7921997 46.3932816)",,
32527956,,2nd Street,residential,False,True,150.635,"LINESTRING (-63.792555 46.3933337, -63.7926205 46.393343, -63.7933317 46.3934491, -63.7942656 46.3935735, -63.7944795 46.3936042)",,
32527787,121,Central Street,tertiary,False,False,17.117,"LINESTRING (-63.7924089 46.3926431, -63.7924627 46.3924937)",,
32527787,121,Central Street,tertiary,False,True,62.136,"LINESTRING (-63.7924089 46.3926431, -63.7922293 46.393188)",,
181529958,,1st Street,residential,False,False,27.326,"LINESTRING (-63.7924089 46.3926431, -63.7925087 46.3926588, -63.7927563 46.3926977)",,
