osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,ref,junction
33540970,2,Stanley Road,residential,False,True,90.639,"LINESTRING (-124.0500272 48.8269584, -124.0508351 48.8263407)",,,,
33540894,2,Gordon Road,residential,False,True,157.60399999999998,"LINESTRING (-124.0500272 48.8269584, -124.0497059 48.8265381, -124.0502139 48.8261644, -124.0506231 48.8262806, -124.0508351 48.8263407)",,,,
33540970,2,Stanley Road,residential,False,False,88.53,"LINESTRING (-124.0500272 48.8269584, -124.0498376 48.8271018, -124.0497608 48.8272077, -124.0497524 48.8272191, -124.0497943 48.8273578, -124.0500629 48.8275372, -124.0501511 48.8275961)",,,,
33540737,2,Wilson Road,residential,False,False,89.26,"LINESTRING (-124.0546096 48.827368, -124.0545534 48.8280871, -124.0545478 48.8281697)",,,,
33540737,2,Wilson Road,residential,False,False,77.626,"LINESTRING (-124.0545454 48.8288165, -124.0545395 48.8295146)",,,,
33540737,2,Wilson Road,residential,False,True,71.922,"LINESTRING (-124.0545454 48.8288165, -124.0545453 48.8287315, -124.0545466 48.8283017, -124.0545478 48.8281697)",,,,
33540681,2,River Road,residential,False,False,40.259,"LINESTRING (-124.058922 48.8264, -124.0591621 48.8264925, -124.0594139 48.8265598)",,,,
33540737,2,Wilson Road,residential,False,False,71.922,"LINESTRING (-124.0545478 48.8281697, -124.0545466 48.8283017, -124.0545453 48.8287315, -124.0545454 48.8288165)",,,,
33540737,2,Wilson Road,residential,False,True,89.26,"LINESTRING (-124.0545478 48.8281697, -124.0545534 48.8280871, -124.0546096 48.827368)",,,,
"[558102904, 982172438]",2,North Shore Road,tertiary,False,False,250.716,"LINESTRING (-124.0545478 48.8281697, -124.0540895 48.8281649, -124.0538136 48.8280932, -124.0537572 48.8280692, -124.0535596 48.827985, -124.0533514 48.8278551, -124.0531643 48.827676, -124.0530226 48.8273189, -124.0528756 48.8271608, -124.0524177 48.8268191, -124.0524074 48.8268131, -124.052238 48.8267403)",50,,,
558102904,2,North Shore Road,tertiary,False,True,131.514,"LINESTRING (-124.0545478 48.8281697, -124.0551376 48.8281642, -124.0563442 48.8281528)",50,,,
33540108,2,King George Street North,tertiary,False,False,88.808,"LINESTRING (-124.0532651 48.8237878, -124.0535788 48.8245593)",50,,,
33540108,2,King George Street North,tertiary,False,True,29.756999999999998,"LINESTRING (-124.0532651 48.8237878, -124.053211 48.8236539, -124.0531693 48.8235278)",50,,,
33540206,2,Wellington Road,residential,False,True,130.647,"LINESTRING (-124.0532651 48.8237878, -124.0545857 48.8235602, -124.054991 48.823489)",,,,
"[118878690, 33540655]",2,"['Wellington Road', 'Riverside Drive']",residential,False,False,172.12699999999998,"LINESTRING (-124.0532651 48.8237878, -124.0510964 48.8241786, -124.0511305 48.8242424)",,,,
33540367,2,Cowichan Avenue West,residential,False,False,125.47699999999999,"LINESTRING (-124.0585645 48.8215162, -124.0585647 48.8216222, -124.0585649 48.8216703, -124.0585337 48.8217499, -124.0584865 48.8217887, -124.0582176 48.821835, -124.0572486 48.8220017)",,,,
33540681,2,River Road,residential,False,False,102.113,"LINESTRING (-124.0594139 48.8265598, -124.0600152 48.8265934, -124.0608066 48.8265987)",,,,
33540681,2,River Road,residential,False,True,40.259,"LINESTRING (-124.0594139 48.8265598, -124.0591621 48.8264925, -124.058922 48.8264)",,,,
33540862,2,Park Road,residential,False,False,286.132,"LINESTRING (-124.0594139 48.8265598, -124.0576676 48.8274661, -124.0571706 48.827724, -124.0563442 48.8281528)",,,,
118878781,2,Coronation Street North,residential,False,False,88.915,"LINESTRING (-124.054991 48.823489, -124.0553001 48.8242623)",,,,
33540206,2,Wellington Road,residential,False,False,130.647,"LINESTRING (-124.054991 48.823489, -124.0545857 48.8235602, -124.0532651 48.8237878)",,,,
"[33540605, 886583382]",2,Wellington Road,residential,False,True,158.15099999999998,"LINESTRING (-124.054991 48.823489, -124.056698 48.8231947, -124.0567615 48.8231782, -124.0568119 48.8231503, -124.056863 48.8231031, -124.0569086 48.8230238, -124.0569194 48.8229952)",,,,
33540374,2,Wavell Road,residential,False,True,44.484,"LINESTRING (-124.0611 48.8258202, -124.0613706 48.825462)",,,,
33540982,2,Wavell Road,residential,False,False,12.379,"LINESTRING (-124.0611 48.8258202, -124.0612546 48.8258653)",,,,
33540724,2,Wavell Road,residential,False,False,103.152,"LINESTRING (-124.0611 48.8258202, -124.060828 48.8261486, -124.060746 48.8261895, -124.0603935 48.8262263, -124.0600134 48.8262077)",,,,
33540962,2,Kaatza Place,residential,False,False,204.42299999999997,"LINESTRING (-124.0604682 48.8229922, -124.0601518 48.8229499, -124.0600594 48.8229466, -124.0599812 48.8229438, -124.0595471 48.8229638, -124.05901 48.8230155, -124.0586146 48.8230366, -124.0579672 48.8231062, -124.0577872 48.8231244, -124.0577025 48.8231336)",,,,
33540737,2,Wilson Road,residential,False,True,77.626,"LINESTRING (-124.0545395 48.8295146, -124.0545454 48.8288165)",,,,
"[33540516, 33540365]",2,"['Savoy Road', 'Tern Road']",residential,False,"[False, True]",386.937,"LINESTRING (-124.0545395 48.8295146, -124.0548663 48.8295155, -124.0564334 48.8295198, -124.0577974 48.8295234, -124.0577997 48.8288986, -124.0578024 48.8281883)",,,,
33540374,2,Wavell Road,residential,False,False,44.484,"LINESTRING (-124.0613706 48.825462, -124.0611 48.8258202)",,,,
"[33540516, 33540365]",2,"['Savoy Road', 'Tern Road']",residential,False,"[False, True]",386.937,"LINESTRING (-124.0578024 48.8281883, -124.0577997 48.8288986, -124.0577974 48.8295234, -124.0564334 48.8295198, -124.0548663 48.8295155, -124.0545395 48.8295146)",,,,
558102904,2,North Shore Road,tertiary,False,False,106.816,"LINESTRING (-124.0578024 48.8281883, -124.0575775 48.8281829, -124.0563442 48.8281528)",50,,,
558102904,2,North Shore Road,tertiary,False,True,298.74800000000005,"LINESTRING (-124.0578024 48.8281883, -124.0585037 48.8281065, -124.0586868 48.8280628, -124.0588087 48.8280336, -124.0591508 48.8278867, -124.0595208 48.8276917, -124.0603538 48.8272526, -124.0605103 48.8270861, -124.0606393 48.826874, -124.0608066 48.8265987)",50,,,
33540862,2,Park Road,residential,False,True,286.132,"LINESTRING (-124.0563442 48.8281528, -124.0571706 48.827724, -124.0576676 48.8274661, -124.0594139 48.8265598)",,,,
558102904,2,North Shore Road,tertiary,False,False,131.514,"LINESTRING (-124.0563442 48.8281528, -124.0551376 48.8281642, -124.0545478 48.8281697)",50,,,
558102904,2,North Shore Road,tertiary,False,True,106.816,"LINESTRING (-124.0563442 48.8281528, -124.0575775 48.8281829, -124.0578024 48.8281883)",50,,,
33540108,2,King George Street North,tertiary,False,False,92.789,"LINESTRING (-124.0535788 48.8245593, -124.0539059 48.8253655)",50,,,
33540108,2,King George Street North,tertiary,False,True,88.808,"LINESTRING (-124.0535788 48.8245593, -124.0532651 48.8237878)",50,,,
925782752,2,Lakeview Avenue,residential,False,False,75.873,"LINESTRING (-124.0535788 48.8245593, -124.0528337 48.8246899, -124.0527318 48.8247265, -124.0526402 48.8248041)",,,,
925782754,1,Lakeview Avenue,residential,True,False,131.77200000000002,"LINESTRING (-124.0535788 48.8245593, -124.0537656 48.8245725, -124.0551845 48.8243143, -124.0553001 48.8242623)",,,,
33540754,2,Renfrew Avenue,residential,False,False,56.629,"LINESTRING (-124.0563555 48.8249533, -124.0556067 48.8250811)",,,,
33540754,2,Renfrew Avenue,residential,False,True,56.629,"LINESTRING (-124.0556067 48.8250811, -124.0563555 48.8249533)",,,,
917219988,2,Renfrew Avenue,residential,False,False,128.462,"LINESTRING (-124.0556067 48.8250811, -124.0539059 48.8253655)",,,,
33540437,2,Coronation Street North,residential,False,True,93.775,"LINESTRING (-124.0556067 48.8250811, -124.0553732 48.8244693, -124.0553001 48.8242623)",,,,
1255932701,2,South Shore Road,secondary,False,False,96.689,"LINESTRING (-124.0572486 48.8220017, -124.0575871 48.8228422)",40,,,
33540367,2,Cowichan Avenue West,residential,False,True,125.47700000000002,"LINESTRING (-124.0572486 48.8220017, -124.0582176 48.821835, -124.0584865 48.8217887, -124.0585337 48.8217499, -124.0585649 48.8216703, -124.0585647 48.8216222, -124.0585645 48.8215162)",,,,
118878705,2,Cowichan Avenue West,tertiary,False,False,202.416,"LINESTRING (-124.0572486 48.8220017, -124.0562176 48.8221831, -124.0545775 48.8224717)",50,,,
886583381,2,South Shore Road,secondary,False,True,59.178,"LINESTRING (-124.0572486 48.8220017, -124.0571758 48.8216969, -124.057249 48.8214785)",40,,,
33540673,2,Sahtlam Avenue East,residential,False,False,148.393,"LINESTRING (-124.0504039 48.8223172, -124.0508418 48.8222532, -124.0511541 48.8222679, -124.0521237 48.8225405, -124.0522101 48.8225684, -124.0523175 48.822595)",,,,
33540857,2,Poplar Street,residential,False,False,92.65899999999999,"LINESTRING (-124.0504039 48.8223172, -124.0504656 48.8224988, -124.0506802 48.8231304)",,,,
33540857,2,Poplar Street,residential,False,True,92.65899999999999,"LINESTRING (-124.0506802 48.8231304, -124.0504656 48.8224988, -124.0504039 48.8223172)",,,,
335966467,2,Cowichan Avenue East,tertiary,False,True,129.232,"LINESTRING (-124.0506802 48.8231304, -124.052094 48.8228938, -124.0522678 48.8228626, -124.0523883 48.8228376)",50,,,
33540289,2,Coronation Street South,residential,False,True,41.807,"LINESTRING (-124.0545775 48.8224717, -124.0544293 48.8221086)",,,,
"[33540201, 33540163]",2,"['Coronation Street South', 'Nelson Road West']",residential,False,"[False, True]",235.11599999999999,"LINESTRING (-124.0545775 48.8224717, -124.0548404 48.823118, -124.0549125 48.8231823, -124.0550163 48.823205, -124.0565956 48.8229478, -124.0567164 48.8229451, -124.0568102 48.8229685, -124.0569194 48.8229952)",,,,
118878705,2,Cowichan Avenue West,tertiary,False,False,95.929,"LINESTRING (-124.0545775 48.8224717, -124.0538442 48.8226061, -124.0537463 48.8226092, -124.0532953 48.8226022)",50,,,
118878705,2,Cowichan Avenue West,tertiary,False,True,202.416,"LINESTRING (-124.0545775 48.8224717, -124.0562176 48.8221831, -124.0572486 48.8220017)",50,,,
33540289,2,Coronation Street South,residential,False,False,41.807,"LINESTRING (-124.0544293 48.8221086, -124.0545775 48.8224717)",,,,
33540724,2,Wavell Road,residential,False,True,103.15199999999999,"LINESTRING (-124.0600134 48.8262077, -124.0603935 48.8262263, -124.060746 48.8261895, -124.060828 48.8261486, -124.0611 48.8258202)",,,,
33540891,2,Renfrew Avenue,residential,False,False,33.354,"LINESTRING (-124.0575763 48.8247933, -124.057461 48.8247669, -124.0574419 48.8247626, -124.0571382 48.8248134)",,,,
"[1255932699, 335136947, 1044348494]",2,South Shore Road,secondary,False,False,166.446,"LINESTRING (-124.0575763 48.8247933, -124.0574629 48.8249425, -124.0573679 48.8250405, -124.0572431 48.8251421, -124.0571302 48.8252149, -124.0569326 48.8253229, -124.0563765 48.8255832, -124.0559218 48.8257846)",40,,,
335136947,2,South Shore Road,secondary,False,True,113.936,"LINESTRING (-124.0575763 48.8247933, -124.0577788 48.8243998, -124.0579608 48.8240072, -124.0579781 48.8239054, -124.0579725 48.8238092)",40,,,
33540970,2,Stanley Road,residential,False,False,90.639,"LINESTRING (-124.0508351 48.8263407, -124.0500272 48.8269584)",,,,
33540894,2,Gordon Road,residential,False,False,157.60399999999998,"LINESTRING (-124.0508351 48.8263407, -124.0506231 48.8262806, -124.0502139 48.8261644, -124.0497059 48.8265381, -124.0500272 48.8269584)",,,,
118878692,2,Stone Avenue,tertiary,False,False,13.677,"LINESTRING (-124.0524601 48.8219349, -124.0523724 48.8220435)",50,,,
"[118878755, 33540007]",2,Sahtlam Avenue West,residential,False,True,357.703,"LINESTRING (-124.0524601 48.8219349, -124.0526642 48.8219342, -124.0542114 48.8216399, -124.0543862 48.8216069, -124.0548623 48.8215776, -124.0550844 48.8215638, -124.0553638 48.8216097, -124.0564987 48.8215733, -124.057249 48.8214785)",,,,
33540982,2,Wavell Road,residential,False,True,12.379,"LINESTRING (-124.0612546 48.8258653, -124.0611 48.8258202)",,,,
558102895,2,North Shore Road,tertiary,False,False,87.898,"LINESTRING (-124.0612546 48.8258653, -124.0609831 48.8263097, -124.0608066 48.8265987)",50,,,
118878781,2,Coronation Street North,residential,False,True,88.915,"LINESTRING (-124.0553001 48.8242623, -124.054991 48.823489)",,,,
33540437,2,Coronation Street North,residential,False,False,93.775,"LINESTRING (-124.0553001 48.8242623, -124.0553732 48.8244693, -124.0556067 48.8250811)",,,,
118878702,1,Lakeview Avenue,residential,True,False,130.978,"LINESTRING (-124.0553001 48.8242623, -124.0551619 48.8242619, -124.0537358 48.8245036, -124.0535788 48.8245593)",,,,
925782753,2,Lakeview Avenue,residential,False,True,202.025,"LINESTRING (-124.0553001 48.8242623, -124.0578616 48.8238268, -124.0579725 48.8238092)",,,,
33540970,2,Stanley Road,residential,False,True,88.53,"LINESTRING (-124.0501511 48.8275961, -124.0500629 48.8275372, -124.0497943 48.8273578, -124.0497524 48.8272191, -124.0497608 48.8272077, -124.0498376 48.8271018, -124.0500272 48.8269584)",,,,
40997311,2,Cowichan Lake Road,secondary,False,True,112.83000000000001,"LINESTRING (-124.0501511 48.8275961, -124.0503361 48.8275076, -124.0505168 48.8274127, -124.0507037 48.8272965, -124.0508579 48.8271872, -124.0512647 48.8268988)",40,,BC 18,
335136947,2,South Shore Road,secondary,False,True,33.486,"LINESTRING (-124.0577025 48.8231336, -124.0575871 48.8228422)",40,,,
33540962,2,Kaatza Place,residential,False,True,204.423,"LINESTRING (-124.0577025 48.8231336, -124.0577872 48.8231244, -124.0579672 48.8231062, -124.0586146 48.8230366, -124.05901 48.8230155, -124.0595471 48.8229638, -124.0599812 48.8229438, -124.0600594 48.8229466, -124.0601518 48.8229499, -124.0604682 48.8229922)",,,,
335136947,2,South Shore Road,secondary,False,False,77.71400000000001,"LINESTRING (-124.0577025 48.8231336, -124.0579535 48.8237369, -124.0579725 48.8238092)",40,,,
"[118878755, 33540007]",2,Sahtlam Avenue West,residential,False,False,357.703,"LINESTRING (-124.057249 48.8214785, -124.0564987 48.8215733, -124.0553638 48.8216097, -124.0550844 48.8215638, -124.0548623 48.8215776, -124.0543862 48.8216069, -124.0542114 48.8216399, -124.0526642 48.8219342, -124.0524601 48.8219349)",,,,
886583381,2,South Shore Road,secondary,False,False,59.178,"LINESTRING (-124.057249 48.8214785, -124.0571758 48.8216969, -124.0572486 48.8220017)",40,,,
118878692,2,Stone Avenue,tertiary,False,True,13.677,"LINESTRING (-124.0523724 48.8220435, -124.0524601 48.8219349)",50,,,
118878703,2,King George Street South,tertiary,False,False,39.375,"LINESTRING (-124.0523724 48.8220435, -124.0525385 48.8221452, -124.0526701 48.8222531, -124.0527172 48.8223118)",50,,,
118878838,2,Riverside Drive,residential,False,False,15.971,"LINESTRING (-124.0537403 48.825272, -124.0539059 48.8253655)",,,,
118878751,1,Riverside Drive,residential,True,False,96.775,"LINESTRING (-124.0537403 48.825272, -124.0536658 48.8251985, -124.0526402 48.8248041)",,,,
335136947,2,South Shore Road,secondary,False,False,113.936,"LINESTRING (-124.0579725 48.8238092, -124.0579781 48.8239054, -124.0579608 48.8240072, -124.0577788 48.8243998, -124.0575763 48.8247933)",40,,,
335136947,2,South Shore Road,secondary,False,True,77.71400000000001,"LINESTRING (-124.0579725 48.8238092, -124.0579535 48.8237369, -124.0577025 48.8231336)",40,,,
925782753,2,Lakeview Avenue,residential,False,False,202.025,"LINESTRING (-124.0579725 48.8238092, -124.0578616 48.8238268, -124.0553001 48.8242623)",,,,
118878674,2,Lakeview Avenue,residential,False,False,5.602,"LINESTRING (-124.0526402 48.8248041, -124.0526016 48.8248476)",,,,
118878751,1,Riverside Drive,residential,True,False,127.22099999999999,"LINESTRING (-124.0526402 48.8248041, -124.0512412 48.8242624, -124.0511305 48.8242424)",,,,
925782752,2,Lakeview Avenue,residential,False,True,75.873,"LINESTRING (-124.0526402 48.8248041, -124.0527318 48.8247265, -124.0528337 48.8246899, -124.0535788 48.8245593)",,,,
1255932702,1,,tertiary,True,False,9.829999999999998,"LINESTRING (-124.0530122 48.8225318, -124.0529694 48.8224977, -124.0529127 48.8224741)",50,,,roundabout
118878674,2,Lakeview Avenue,residential,False,True,5.602,"LINESTRING (-124.0526016 48.8248476, -124.0526402 48.8248041)",,,,
118878773,1,Riverside Drive,residential,True,False,96.507,"LINESTRING (-124.0526016 48.8248476, -124.0536075 48.8252587, -124.0537403 48.825272)",,,,
"[118878690, 33540655]",2,"['Wellington Road', 'Riverside Drive']",residential,False,True,172.12699999999998,"LINESTRING (-124.0511305 48.8242424, -124.0510964 48.8241786, -124.0532651 48.8237878)",,,,
118878773,1,Riverside Drive,residential,True,False,128.023,"LINESTRING (-124.0511305 48.8242424, -124.0511823 48.8243037, -124.0526016 48.8248476)",,,,
33540173,1,Coronation Street North,residential,True,False,81.788,"LINESTRING (-124.0559218 48.8257846, -124.05586 48.8257092, -124.0556067 48.8250811)",,,,
"[921006121, 917219989]",2,South Shore Road,secondary,False,False,142.166,"LINESTRING (-124.0559218 48.8257846, -124.055772 48.8258324, -124.0556471 48.8258689, -124.0555292 48.8258922, -124.0553634 48.8259135, -124.0551955 48.8259191, -124.0550039 48.8259065, -124.0547983 48.8258806, -124.0545238 48.8258353, -124.0542445 48.8258094, -124.0540327 48.8258069)",40,,,
"[1255932699, 335136947, 1044348494]",2,South Shore Road,secondary,False,True,166.446,"LINESTRING (-124.0559218 48.8257846, -124.0563765 48.8255832, -124.0569326 48.8253229, -124.0571302 48.8252149, -124.0572431 48.8251421, -124.0573679 48.8250405, -124.0574629 48.8249425, -124.0575763 48.8247933)",40,,,
917219995,,,secondary,True,False,19.93,"LINESTRING (-124.0518501 48.8264726, -124.0517823 48.8264769, -124.0517193 48.8264939, -124.0516663 48.826522, -124.0516278 48.8265589)",40,,,roundabout
247974720,,South Shore Road,secondary,True,False,22.168,"LINESTRING (-124.052045 48.8265534, -124.0520943 48.8263567)",40,,,
917219996,,,secondary,True,False,17.536,"LINESTRING (-124.052045 48.8265534, -124.0519956 48.8265121, -124.051928 48.8264841, -124.0518501 48.8264726)",40,,,roundabout
33540622,1,Stanley Road,residential,True,False,65.279,"LINESTRING (-124.0516278 48.8265589, -124.0515043 48.8265628, -124.0514367 48.8265481, -124.0512903 48.8264996, -124.0510182 48.826365, -124.0509642 48.826343, -124.0508351 48.8263407)",,,,
917219994,,,secondary,True,False,11.066,"LINESTRING (-124.0516278 48.8265589, -124.0516105 48.8265901, -124.0516038 48.826623, -124.0516079 48.826656)",40,,,roundabout
917219991,,,secondary,True,False,8.179,"LINESTRING (-124.0520734 48.826624, -124.0520656 48.8265876, -124.052045 48.8265534)",40,,,roundabout
247974710,1,Cowichan Lake Road,secondary,True,False,16.863,"LINESTRING (-124.0516079 48.826656, -124.0514827 48.8267833)",40,,BC 18,
917219993,,,secondary,True,False,14.593,"LINESTRING (-124.0516079 48.826656, -124.0516223 48.8266874, -124.0516466 48.8267161, -124.0516794 48.8267408, -124.0517194 48.8267603)",40,,,roundabout
247974719,,North Shore Road,tertiary,True,False,16.52,"LINESTRING (-124.0520128 48.8267307, -124.052238 48.8267403)",50,,,
917219992,,,secondary,True,False,12.937000000000001,"LINESTRING (-124.0520128 48.8267307, -124.0520465 48.8266989, -124.0520671 48.8266625, -124.0520734 48.826624)",40,,,roundabout
247974718,,North Shore Road,tertiary,True,False,17.676,"LINESTRING (-124.052238 48.8267403, -124.0520734 48.826624)",50,,,
"[558102904, 982172438]",2,North Shore Road,tertiary,False,True,250.71599999999995,"LINESTRING (-124.052238 48.8267403, -124.0524074 48.8268131, -124.0524177 48.8268191, -124.0528756 48.8271608, -124.0530226 48.8273189, -124.0531643 48.827676, -124.0533514 48.8278551, -124.0535596 48.827985, -124.0537572 48.8280692, -124.0538136 48.8280932, -124.0540895 48.8281649, -124.0545478 48.8281697)",50,,,
247974734,,,secondary,True,False,23.447,"LINESTRING (-124.0517194 48.8267603, -124.0517786 48.8267765, -124.0518421 48.8267817, -124.0519055 48.8267753, -124.0519638 48.8267578, -124.0520128 48.8267307)",40,,,roundabout
247974709,1,Cowichan Lake Road,secondary,True,False,17.515,"LINESTRING (-124.0514827 48.8267833, -124.0517194 48.8267603)",40,,BC 18,
40997311,2,Cowichan Lake Road,secondary,False,False,20.485,"LINESTRING (-124.0514827 48.8267833, -124.0513835 48.8268353, -124.0512647 48.8268988)",40,,BC 18,
118878680,1,,tertiary,True,False,14.670000000000002,"LINESTRING (-124.0530247 48.8226592, -124.0530411 48.8226165, -124.0530368 48.8225726, -124.0530122 48.8225318)",50,,,roundabout
335966461,1,Cowichan Avenue West,tertiary,True,False,20.931,"LINESTRING (-124.0530247 48.8226592, -124.0531072 48.8226315, -124.0532953 48.8226022)",50,,,
118878680,1,,tertiary,True,False,14.551,"LINESTRING (-124.0529127 48.8224741, -124.0528485 48.8224632, -124.0527824 48.8224657, -124.0527206 48.8224814)",50,,,roundabout
335966460,1,King George Street South,tertiary,True,False,23.222,"LINESTRING (-124.0529127 48.8224741, -124.0528156 48.8224146, -124.0527172 48.8223118)",50,,,
118878680,1,,tertiary,True,False,12.295000000000002,"LINESTRING (-124.0526342 48.8225428, -124.0526169 48.8225779, -124.0526139 48.8226147, -124.0526256 48.8226507)",50,,,roundabout
335966464,1,Sahtlam Avenue East,residential,True,False,24.47,"LINESTRING (-124.0526342 48.8225428, -124.0525443 48.8225802, -124.0523175 48.822595)",,,,
118878701,1,Cowichan Avenue East,tertiary,True,False,28.709000000000003,"LINESTRING (-124.0523883 48.8228376, -124.0526098 48.8227827, -124.0527468 48.8227343)",50,,,
335966467,2,Cowichan Avenue East,tertiary,False,False,129.232,"LINESTRING (-124.0523883 48.8228376, -124.0522678 48.8228626, -124.052094 48.8228938, -124.0506802 48.8231304)",50,,,
118878703,2,King George Street South,tertiary,False,True,39.375,"LINESTRING (-124.0527172 48.8223118, -124.0526701 48.8222531, -124.0525385 48.8221452, -124.0523724 48.8220435)",50,,,
335966469,1,King George Street South,tertiary,True,False,18.886,"LINESTRING (-124.0527172 48.8223118, -124.0527255 48.8224387, -124.0527206 48.8224814)",50,,,
118878680,1,,tertiary,True,False,9.413,"LINESTRING (-124.0527206 48.8224814, -124.0526703 48.8225078, -124.0526342 48.8225428)",50,,,roundabout
118878705,2,Cowichan Avenue West,tertiary,False,True,95.929,"LINESTRING (-124.0532953 48.8226022, -124.0537463 48.8226092, -124.0538442 48.8226061, -124.0545775 48.8224717)",50,,,
