osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,tunnel
244642730,2,Avenue Humphrey,unclassified,False,False,322.896,"LINESTRING (-66.3773592 50.2086663, -66.3776772 50.2088998, -66.3781672 50.2092925, -66.3784986 50.2095545, -66.3789893 50.2099383, -66.3794267 50.2102844, -66.3799041 50.2106588, -66.3802439 50.2109073)",,,
244642781,2,Avenue Évangéline,unclassified,False,True,323.207,"LINESTRING (-66.3834906 50.2092123, -66.3828529 50.2086869, -66.3819235 50.207975, -66.3808507 50.2071148, -66.3806418 50.2069489)",,,
244643545,2,Rue du Père-Divet,unclassified,False,False,101.833,"LINESTRING (-66.3834906 50.2092123, -66.3836209 50.2091442, -66.3837457 50.2090791, -66.3845994 50.2086334)",,,
244643545,2,Rue du Père-Divet,unclassified,False,True,98.935,"LINESTRING (-66.3834906 50.2092123, -66.3828294 50.2095575, -66.3824133 50.2097747)",,,
244642736,2,Avenue Iberville,unclassified,False,True,327.961,"LINESTRING (-66.3762756 50.2092333, -66.3733575 50.2069505)",,,
244643220,2,Rue Napoléon,tertiary,False,False,96.792,"LINESTRING (-66.3762756 50.2092333, -66.3752225 50.2097842)",,,
244643220,2,Rue Napoléon,tertiary,False,True,99.606,"LINESTRING (-66.3762756 50.2092333, -66.3773592 50.2086663)",,,
244642735,2,Avenue Iberville,unclassified,False,False,322.75600000000003,"LINESTRING (-66.3762756 50.2092333, -66.3767417 50.2096095, -66.3776711 50.2103214, -66.3787186 50.2111449, -66.3791357 50.2114858)",,,
244642679,2,Avenue De Quen,unclassified,False,True,88.048,"LINESTRING (-66.3853776 50.209249, -66.3845994 50.2086334)",,,
244643545,2,Rue du Père-Divet,unclassified,False,True,98.88,"LINESTRING (-66.3824133 50.2097747, -66.3813366 50.2103368)",,,
244642704,2,Avenue Franquelin,unclassified,False,True,323.077,"LINESTRING (-66.3824133 50.2097747, -66.3819849 50.2094347, -66.3811894 50.2088078, -66.3806334 50.2083591, -66.3799693 50.2078531, -66.3795428 50.2075239)",,,
"[319047650, 244642707, 319047651]",2,Avenue Franquelin,unclassified,False,False,323.274,"LINESTRING (-66.3824133 50.2097747, -66.3825943 50.209921, -66.3827761 50.2100626, -66.3829878 50.2102276, -66.3831704 50.2103699, -66.3832097 50.2104006, -66.3852711 50.2120346)",,,building_passage
244643545,2,Rue du Père-Divet,unclassified,False,False,98.935,"LINESTRING (-66.3824133 50.2097747, -66.3828294 50.2095575, -66.3834906 50.2092123)",,,
244643220,2,Rue Napoléon,tertiary,False,False,9.208,"LINESTRING (-66.3752225 50.2097842, -66.3751223 50.2098366)",,,
244643220,2,Rue Napoléon,tertiary,False,True,96.792,"LINESTRING (-66.3752225 50.2097842, -66.3762756 50.2092333)",,,
244642741,2,Avenue Jolliet,unclassified,False,True,328.108,"LINESTRING (-66.3751223 50.2098366, -66.372203 50.2075527)",,,
244643220,2,Rue Napoléon,tertiary,False,False,9.185,"LINESTRING (-66.3751223 50.2098366, -66.3750224 50.2098889)",,,
244643220,2,Rue Napoléon,tertiary,False,True,9.208,"LINESTRING (-66.3751223 50.2098366, -66.3752225 50.2097842)",,,
244643220,2,Rue Napoléon,tertiary,False,False,96.804,"LINESTRING (-66.3750224 50.2098889, -66.3739692 50.2104399)",,,
244643220,2,Rue Napoléon,tertiary,False,True,9.185,"LINESTRING (-66.3750224 50.2098889, -66.3751223 50.2098366)",,,
244642744,2,Avenue Jolliet,unclassified,True,False,322.655,"LINESTRING (-66.3750224 50.2098889, -66.3766063 50.2111127, -66.3768666 50.2113279, -66.3771516 50.2115417, -66.3778427 50.2121094, -66.3778819 50.2121403)",,,
244642708,2,Avenue Gamache,tertiary,False,True,322.955,"LINESTRING (-66.3813366 50.2103368, -66.3784665 50.208087)",,,
244643545,2,Rue du Père-Divet,unclassified,False,False,98.88,"LINESTRING (-66.3813366 50.2103368, -66.3824133 50.2097747)",,,
244643545,2,Rue du Père-Divet,unclassified,False,True,100.352,"LINESTRING (-66.3813366 50.2103368, -66.3802439 50.2109073)",,,
244642708,2,Avenue Gamache,tertiary,False,False,323.524,"LINESTRING (-66.3813366 50.2103368, -66.3818599 50.2107568, -66.382019 50.2108845, -66.3828678 50.211549, -66.3835693 50.2121191, -66.3841001 50.212531, -66.3841958 50.2125986)",,,
244643220,2,Rue Napoléon,tertiary,False,True,96.804,"LINESTRING (-66.3739692 50.2104399, -66.3750224 50.2098889)",,,
244643220,2,Rue Napoléon,tertiary,False,False,92.9,"LINESTRING (-66.3739692 50.2104399, -66.3738031 50.2105268, -66.3732848 50.210798, -66.3729585 50.2109687)",,,
244643545,2,Rue du Père-Divet,unclassified,False,False,100.352,"LINESTRING (-66.3802439 50.2109073, -66.3813366 50.2103368)",,,
244643545,2,Rue du Père-Divet,unclassified,False,True,101.768,"LINESTRING (-66.3802439 50.2109073, -66.3791357 50.2114858)",,,
244642730,2,Avenue Humphrey,unclassified,False,True,322.896,"LINESTRING (-66.3802439 50.2109073, -66.3799041 50.2106588, -66.3794267 50.2102844, -66.3789893 50.2099383, -66.3784986 50.2095545, -66.3781672 50.2092925, -66.3776772 50.2088998, -66.3773592 50.2086663)",,,
244643545,2,Rue du Père-Divet,unclassified,False,False,101.768,"LINESTRING (-66.3791357 50.2114858, -66.3802439 50.2109073)",,,
244643545,2,Rue du Père-Divet,unclassified,False,True,96.779,"LINESTRING (-66.3791357 50.2114858, -66.3780819 50.212036)",,,
244642735,2,Avenue Iberville,unclassified,False,True,322.75600000000003,"LINESTRING (-66.3791357 50.2114858, -66.3787186 50.2111449, -66.3776711 50.2103214, -66.3767417 50.2096095, -66.3762756 50.2092333)",,,
244642745,2,Avenue Jolliet,unclassified,True,False,322.642,"LINESTRING (-66.3780819 50.212036, -66.3752225 50.2097842)",,,
244643545,2,Rue du Père-Divet,unclassified,False,False,96.779,"LINESTRING (-66.3780819 50.212036, -66.3791357 50.2114858)",,,
244643545,2,Rue du Père-Divet,unclassified,False,True,18.359,"LINESTRING (-66.3780819 50.212036, -66.3778819 50.2121403)",,,
244643314,2,Rue Régnault,tertiary,False,False,98.934,"LINESTRING (-66.3852711 50.2120346, -66.3841958 50.2125986)",,,
"[319047650, 319047651, 244642707]",2,Avenue Franquelin,unclassified,False,True,323.27400000000006,"LINESTRING (-66.3852711 50.2120346, -66.3832097 50.2104006, -66.3831704 50.2103699, -66.3829878 50.2102276, -66.3827761 50.2100626, -66.3825943 50.209921, -66.3824133 50.2097747)",,,building_passage
244642728,2,Avenue Humphrey,unclassified,False,False,149.725,"LINESTRING (-66.3817737 50.212128, -66.3830985 50.2131741)",,,
244643314,2,Rue Régnault,tertiary,False,False,95.385,"LINESTRING (-66.3841958 50.2125986, -66.3831591 50.2131424)",,,
244643314,2,Rue Régnault,tertiary,False,True,98.934,"LINESTRING (-66.3841958 50.2125986, -66.3852711 50.2120346)",,,
244642708,2,Avenue Gamache,tertiary,False,True,323.524,"LINESTRING (-66.3841958 50.2125986, -66.3841001 50.212531, -66.3835693 50.2121191, -66.3828678 50.211549, -66.382019 50.2108845, -66.3818599 50.2107568, -66.3813366 50.2103368)",,,
244642734,2,Avenue Iberville,unclassified,False,False,149.293,"LINESTRING (-66.3806796 50.2127069, -66.3820071 50.2137466)",,,
244643314,2,Rue Régnault,tertiary,False,False,5.57,"LINESTRING (-66.3831591 50.2131424, -66.3830985 50.2131741)",,,
244643314,2,Rue Régnault,tertiary,False,True,95.385,"LINESTRING (-66.3831591 50.2131424, -66.3841958 50.2125986)",,,
244642731,2,Avenue Humphrey,unclassified,False,False,233.147,"LINESTRING (-66.3831591 50.2131424, -66.3834094 50.2133471, -66.3835294 50.2134317, -66.3838921 50.2136496, -66.3842814 50.2138863, -66.3848302 50.2142448, -66.3852176 50.2145084, -66.3854316 50.2146498)",,,
244642728,2,Avenue Humphrey,unclassified,False,True,149.725,"LINESTRING (-66.3830985 50.2131741, -66.3817737 50.212128)",,,
244643314,2,Rue Régnault,tertiary,False,False,65.789,"LINESTRING (-66.3830985 50.2131741, -66.3823835 50.2135492)",,,
244643314,2,Rue Régnault,tertiary,False,True,5.57,"LINESTRING (-66.3830985 50.2131741, -66.3831591 50.2131424)",,,
244643314,2,Rue Régnault,tertiary,False,False,34.629,"LINESTRING (-66.3823835 50.2135492, -66.3820071 50.2137466)",,,
244643314,2,Rue Régnault,tertiary,False,True,65.789,"LINESTRING (-66.3823835 50.2135492, -66.3830985 50.2131741)",,,
244643506,2,Rue des Habitations-Basques,unclassified,False,False,147.896,"LINESTRING (-66.3823835 50.2135492, -66.3837052 50.2145757)",,,
244642734,2,Avenue Iberville,unclassified,False,True,149.293,"LINESTRING (-66.3820071 50.2137466, -66.3806796 50.2127069)",,,
244643314,2,Rue Régnault,tertiary,False,False,96.802,"LINESTRING (-66.3820071 50.2137466, -66.380955 50.2142985)",,,
244643314,2,Rue Régnault,tertiary,False,True,34.629,"LINESTRING (-66.3820071 50.2137466, -66.3823835 50.2135492)",,,
244642751,2,Avenue Kegaska,unclassified,False,False,140.981,"LINESTRING (-66.378466 50.2139646, -66.3797183 50.2149471)",,,
244642745,2,Avenue Jolliet,unclassified,True,False,324.174,"LINESTRING (-66.380955 50.2142985, -66.3780819 50.212036)",,,
244643314,2,Rue Régnault,tertiary,False,False,18.316,"LINESTRING (-66.380955 50.2142985, -66.3807559 50.2144029)",,,
244643314,2,Rue Régnault,tertiary,False,True,96.802,"LINESTRING (-66.380955 50.2142985, -66.3820071 50.2137466)",,,
244643314,2,Rue Régnault,tertiary,False,False,95.46,"LINESTRING (-66.3807559 50.2144029, -66.3797183 50.2149471)",,,
244643314,2,Rue Régnault,tertiary,False,True,18.316,"LINESTRING (-66.3807559 50.2144029, -66.380955 50.2142985)",,,
244643506,2,Rue des Habitations-Basques,unclassified,False,False,43.79,"LINESTRING (-66.3837052 50.2145757, -66.3840966 50.2148796)",,,
244643506,2,Rue des Habitations-Basques,unclassified,False,True,147.896,"LINESTRING (-66.3837052 50.2145757, -66.3823835 50.2135492)",,,
244643505,2,Rue des Habitations-Basques,unclassified,False,False,83.29799999999999,"LINESTRING (-66.3837052 50.2145757, -66.3834048 50.2147508, -66.3832443 50.2148359, -66.3831564 50.2148873, -66.3829653 50.2150075, -66.3828475 50.2150849)",,,
244643045,2,Rue Gallant,unclassified,False,False,81.238,"LINESTRING (-66.3854316 50.2146498, -66.3846246 50.2151666)",,,
244642731,2,Avenue Humphrey,unclassified,False,True,233.147,"LINESTRING (-66.3854316 50.2146498, -66.3852176 50.2145084, -66.3848302 50.2142448, -66.3842814 50.2138863, -66.3838921 50.2136496, -66.3835294 50.2134317, -66.3834094 50.2133471, -66.3831591 50.2131424)",,,
244643506,2,Rue des Habitations-Basques,unclassified,False,True,43.79,"LINESTRING (-66.3840966 50.2148796, -66.3837052 50.2145757)",,,
244642751,2,Avenue Kegaska,unclassified,False,True,140.981,"LINESTRING (-66.3797183 50.2149471, -66.378466 50.2139646)",,,
244643314,2,Rue Régnault,tertiary,False,True,95.46,"LINESTRING (-66.3797183 50.2149471, -66.3807559 50.2144029)",,,
244643543,2,Rue du Père-Divet,unclassified,False,True,100.508,"LINESTRING (-66.3724664 50.2149726, -66.3735569 50.2143981)",,,
"[244643505, 244643507, 244643502]",2,Rue des Habitations-Basques,unclassified,False,"[False, True]",403.575,"LINESTRING (-66.3828475 50.2150849, -66.3822751 50.2154922, -66.381728 50.2158785, -66.3808593 50.2152363, -66.3812083 50.2150625, -66.3814847 50.2149269, -66.3815433 50.2148926, -66.381821 50.214739, -66.3819808 50.2146629, -66.3820681 50.2146205, -66.382138 50.2146226, -66.3822087 50.2146157, -66.382278 50.2146268, -66.3823307 50.2146734, -66.3825554 50.2148601, -66.3828475 50.2150849)",,,
"[244643505, 244643507, 244643502]",2,Rue des Habitations-Basques,unclassified,False,"[False, True]",403.57500000000005,"LINESTRING (-66.3828475 50.2150849, -66.3825554 50.2148601, -66.3823307 50.2146734, -66.382278 50.2146268, -66.3822087 50.2146157, -66.382138 50.2146226, -66.3820681 50.2146205, -66.3819808 50.2146629, -66.381821 50.214739, -66.3815433 50.2148926, -66.3814847 50.2149269, -66.3812083 50.2150625, -66.3808593 50.2152363, -66.381728 50.2158785, -66.3822751 50.2154922, -66.3828475 50.2150849)",,,
244643505,2,Rue des Habitations-Basques,unclassified,False,True,83.298,"LINESTRING (-66.3828475 50.2150849, -66.3829653 50.2150075, -66.3831564 50.2148873, -66.3832443 50.2148359, -66.3834048 50.2147508, -66.3837052 50.2145757)",,,
244643045,2,Rue Gallant,unclassified,False,True,81.238,"LINESTRING (-66.3846246 50.2151666, -66.3854316 50.2146498)",,,
244643545,2,Rue du Père-Divet,unclassified,False,False,18.359,"LINESTRING (-66.3778819 50.2121403, -66.3780819 50.212036)",,,
244642744,2,Avenue Jolliet,unclassified,True,False,324.223,"LINESTRING (-66.3778819 50.2121403, -66.3784956 50.2126234, -66.3788719 50.2129197, -66.3794602 50.2133789, -66.3807559 50.2144029)",,,
