osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,ref,maxspeed
43116505,False,2,Rang de la Petite-Rivière,unclassified,False,81.085,"LINESTRING (-72.9526239 46.2511557, -72.9526174 46.2518849)",,,
43116505,False,2,Rang de la Petite-Rivière,unclassified,False,85.597,"LINESTRING (-72.9526174 46.2518849, -72.9526343 46.2526546)",,,
43116505,False,2,Rang de la Petite-Rivière,unclassified,True,81.085,"LINESTRING (-72.9526174 46.2518849, -72.9526239 46.2511557)",,,
350415945,False,2,Rue Thisdel,residential,False,85.121,"LINESTRING (-72.9537572 46.253355, -72.9526527 46.2534072)",,,
43116505,False,2,Rang de la Petite-Rivière,unclassified,True,85.597,"LINESTRING (-72.9526343 46.2526546, -72.9526174 46.2518849)",,,
43116068,False,2,Rang de la Petite-Rivière,residential,False,130.762,"LINESTRING (-72.9526343 46.2526546, -72.9525013 46.2527337, -72.9514038 46.2534661)",,,
350415950,True,2,Boulevard Comtois,residential,False,85.663,"LINESTRING (-72.9526343 46.2526546, -72.9525199 46.2530199, -72.9524769 46.2534154)",,,
350415945,False,2,Rue Thisdel,residential,False,82.701,"LINESTRING (-72.9524769 46.2534154, -72.9514038 46.2534661)",,,
350415945,False,2,Rue Thisdel,residential,True,13.548,"LINESTRING (-72.9524769 46.2534154, -72.9526527 46.2534072)",,,
350415950,True,2,Boulevard Comtois,residential,False,117.446,"LINESTRING (-72.9524769 46.2534154, -72.9524692 46.2544716)",,,
350415945,False,2,Rue Thisdel,residential,False,13.548,"LINESTRING (-72.9526527 46.2534072, -72.9524769 46.2534154)",,,
350415945,False,2,Rue Thisdel,residential,True,85.121,"LINESTRING (-72.9526527 46.2534072, -72.9537572 46.253355)",,,
503223902,True,2,Boulevard Comtois,residential,False,83.739,"LINESTRING (-72.9526527 46.2534072, -72.9526574 46.2529218, -72.9526343 46.2526546)",,,
503223902,True,2,Boulevard Comtois,residential,False,89.803,"LINESTRING (-72.9526443 46.2542148, -72.9526527 46.2534072)",,,
43116854,True,2,Boulevard Comtois,residential,False,56.176,"LINESTRING (-72.9526466 46.2549802, -72.9526429 46.254475)",,,
430045004,False,2,Boulevard Saint-Alexandre,residential,False,12.656,"LINESTRING (-72.9526466 46.2549802, -72.952482 46.2549815)",,,
43116110,False,2,Rue Marcel,residential,True,13.361,"LINESTRING (-72.9526429 46.254475, -72.9524692 46.2544716)",,,
503223902,True,2,Boulevard Comtois,residential,False,28.933,"LINESTRING (-72.9526429 46.254475, -72.9526443 46.2542148)",,,
43116110,False,2,Rue Marcel,residential,False,13.361,"LINESTRING (-72.9524692 46.2544716, -72.9526429 46.254475)",,,
43116531,False,2,Rue Marcel,residential,False,168.478,"LINESTRING (-72.9524692 46.2544716, -72.9502799 46.2545356)",,,
503223905,True,2,Boulevard Comtois,residential,False,56.707,"LINESTRING (-72.9524692 46.2544716, -72.952482 46.2549815)",,,
350415945,False,2,Rue Thisdel,residential,True,82.701,"LINESTRING (-72.9514038 46.2534661, -72.9524769 46.2534154)",,,
43116068,False,2,Rang de la Petite-Rivière,residential,False,147.609,"LINESTRING (-72.9514038 46.2534661, -72.9509252 46.2538503, -72.950594 46.2541435, -72.9503943 46.2543886, -72.9503261 46.2544698, -72.9502799 46.2545356)",,,
43116068,False,2,Rang de la Petite-Rivière,residential,True,130.762,"LINESTRING (-72.9514038 46.2534661, -72.9525013 46.2527337, -72.9526343 46.2526546)",,,
43116531,False,2,Rue Marcel,residential,True,168.478,"LINESTRING (-72.9502799 46.2545356, -72.9524692 46.2544716)",,,
43116068,False,2,Rang de la Petite-Rivière,residential,False,133.55599999999998,"LINESTRING (-72.9502799 46.2545356, -72.9502368 46.2546451, -72.9501558 46.2548832, -72.9501378 46.255012, -72.950167 46.2551435, -72.9502368 46.255262, -72.9503878 46.2554633, -72.9504333 46.255551, -72.9504569 46.2556136, -72.950462 46.2556815)",,,
43116068,False,2,Rang de la Petite-Rivière,residential,True,147.60899999999998,"LINESTRING (-72.9502799 46.2545356, -72.9503261 46.2544698, -72.9503943 46.2543886, -72.950594 46.2541435, -72.9509252 46.2538503, -72.9514038 46.2534661)",,,
"[43116674, 43116531, 43116149]",False,2,Rue Marcel,residential,False,156.673,"LINESTRING (-72.9502799 46.2545356, -72.9493733 46.2545731, -72.9489859 46.2545987, -72.9482481 46.2546409)",yes,,
43115919,False,2,Boulevard Comtois,residential,True,30.901,"LINESTRING (-72.9525783 46.2558992, -72.9525787 46.2556213)",,,
71632309,False,2,Boulevard Saint-Laurent Ouest,primary,True,164.56799999999998,"LINESTRING (-72.9525783 46.2558992, -72.9517078 46.2558306, -72.950462 46.2556815)",,138,50
43115919,False,2,Boulevard Comtois,residential,False,30.901,"LINESTRING (-72.9525787 46.2556213, -72.9525783 46.2558992)",,,
43116854,True,2,Boulevard Comtois,residential,False,72.362,"LINESTRING (-72.9525787 46.2556213, -72.952661 46.2554568, -72.9526466 46.2549802)",,,
43116114,False,2,Rue Saint-Paul,residential,False,91.369,"LINESTRING (-72.9498807 46.2563566, -72.9499448 46.2571771)",,,
"[43116802, 233738547]",False,2,"['Avenue Saint-Jacques', 'Avenue Sainte-Marie']",residential,False,267.043,"LINESTRING (-72.9498807 46.2563566, -72.9506864 46.2564358, -72.9509165 46.25653, -72.9513971 46.2568626, -72.9514201 46.256944, -72.9513116 46.2570681, -72.95105 46.2571264, -72.9499448 46.2571771)",,,
43116114,False,2,Rue Saint-Paul,residential,True,100.08,"LINESTRING (-72.9498807 46.2563566, -72.9492669 46.2555629)",,,
43116269,False,2,Avenue Sainte-Marie,residential,False,133.051,"LINESTRING (-72.9498807 46.2563566, -72.9481559 46.256454)",,,
43116068,False,2,Rang de la Petite-Rivière,residential,True,133.55599999999998,"LINESTRING (-72.950462 46.2556815, -72.9504569 46.2556136, -72.9504333 46.255551, -72.9503878 46.2554633, -72.9502368 46.255262, -72.950167 46.2551435, -72.9501378 46.255012, -72.9501558 46.2548832, -72.9502368 46.2546451, -72.9502799 46.2545356)",,,
71632309,False,2,Boulevard Saint-Laurent Ouest,primary,False,164.56799999999998,"LINESTRING (-72.950462 46.2556815, -72.9517078 46.2558306, -72.9525783 46.2558992)",,138,50
"[935571528, 71632309, 935571527]",False,2,Boulevard Saint-Laurent Ouest,primary,True,92.827,"LINESTRING (-72.950462 46.2556815, -72.9496981 46.2556057, -72.9493878 46.2555748, -72.9492669 46.2555629)",yes,138,50
43116114,False,2,Rue Saint-Paul,residential,True,91.369,"LINESTRING (-72.9499448 46.2571771, -72.9498807 46.2563566)",,,
"[43116802, 233738547]",False,2,"['Avenue Saint-Jacques', 'Avenue Sainte-Marie']",residential,True,267.043,"LINESTRING (-72.9499448 46.2571771, -72.95105 46.2571264, -72.9513116 46.2570681, -72.9514201 46.256944, -72.9513971 46.2568626, -72.9509165 46.25653, -72.9506864 46.2564358, -72.9498807 46.2563566)",,,
233738547,False,2,Avenue Saint-Jacques,residential,False,130.721,"LINESTRING (-72.9499448 46.2571771, -72.9482546 46.2573048)",,,
"[43116114, 233738546]",False,2,"['Rue Saint-Paul', 'Avenue Saint-Augustin']",residential,False,228.57,"LINESTRING (-72.9499448 46.2571771, -72.9500153 46.2580798, -72.9483549 46.2581701)",,,
43116537,False,2,Avenue du Parc,residential,False,185.252,"LINESTRING (-72.9488451 46.2521799, -72.9464399 46.2522773)",,,
350415895,False,2,Rue De La Mennais,residential,True,100.513,"LINESTRING (-72.9488451 46.2521799, -72.9488806 46.2512763)",,,
350415895,False,2,Rue De La Mennais,residential,False,191.738,"LINESTRING (-72.9488451 46.2521799, -72.9488249 46.2525289, -72.9487675 46.2527068, -72.9483975 46.2531007, -72.9482704 46.2533774, -72.9482154 46.2538085)",,,
43116428,False,2,Avenue Pie-XII,residential,False,194.023,"LINESTRING (-72.9488806 46.2512763, -72.9463618 46.251381)",,,
350415895,False,2,Rue De La Mennais,residential,False,100.513,"LINESTRING (-72.9488806 46.2512763, -72.9488451 46.2521799)",,,
43116169,True,2,Avenue du Parc,residential,False,94.134,"LINESTRING (-72.945081 46.2522761, -72.9438592 46.2523299)",,,
43116314,False,2,Avenue du Parc,residential,False,10.011,"LINESTRING (-72.945081 46.2522761, -72.9450777 46.2523661)",,,
43116169,True,2,Avenue du Parc,residential,False,48.035,"LINESTRING (-72.9457047 46.2522513, -72.945081 46.2522761)",,,
43116384,False,2,Avenue du Parc,residential,False,10.057,"LINESTRING (-72.9457047 46.2522513, -72.9457143 46.2523415)",,,
43116169,True,2,Avenue du Parc,residential,False,110.089,"LINESTRING (-72.9438592 46.2523299, -72.9424301 46.2523904)",,,
43148506,False,2,Rue Baril,residential,False,9.676,"LINESTRING (-72.9438592 46.2523299, -72.9438658 46.2524168)",,,
