osmid,name,highway,oneway,reversed,length,geometry,maxspeed
426744910,Waapistaan Street ᐙᐱᔅᑖᓐ ᒣᔅᑫᓅ,residential,False,False,244.62900000000002,"LINESTRING (-73.8615577 50.4135526, -73.8619195 50.4136751, -73.8622315 50.4137688, -73.8623536 50.4138025, -73.8625147 50.4138427, -73.8626968 50.4138808, -73.8628811 50.4139066, -73.8631838 50.4139339, -73.8635425 50.4139498, -73.8637922 50.4139755, -73.8641983 50.4140236, -73.8646714 50.4140871, -73.8648628 50.4141158)",
426744912,West Street,residential,False,False,281.639,"LINESTRING (-73.867743 50.4137559, -73.8679172 50.4137242, -73.8680682 50.4137083, -73.8682627 50.4137133, -73.868882 50.4137767, -73.8694313 50.4138293, -73.869702 50.4138551, -73.8698234 50.4138709, -73.8699728 50.4139027, -73.8700692 50.4139433, -73.870161 50.4139969, -73.8702746 50.4141258, -73.870522 50.4143915, -73.8707056 50.4145968, -73.8709002 50.414805)",
426744912,West Street,residential,False,True,223.16,"LINESTRING (-73.867743 50.4137559, -73.867452 50.413868, -73.8667938 50.4141059, -73.8663067 50.4142854, -73.8661387 50.4143062, -73.8659691 50.4143132, -73.8658508 50.4142943, -73.865591 50.4142477, -73.8653296 50.4142001, -73.8648628 50.4141158)",
426744892,Cheno U Meskinam,residential,False,True,129.14600000000002,"LINESTRING (-73.8720594 50.413983, -73.8720119 50.4140596, -73.8718501 50.414359, -73.871763 50.4144443, -73.8716151 50.4145365, -73.8713304 50.4146446, -73.8709002 50.414805)",
426744902,Queen Street ᒋᔐᐅᒋᒫᐄᔅᑫᐤ ᒣᔅᑫᓅ,residential,False,False,186.047,"LINESTRING (-73.8648628 50.4141158, -73.8647414 50.4144907, -73.8647601 50.4149309, -73.8648285 50.4154366, -73.8647538 50.4157757)",
426744910,Waapistaan Street ᐙᐱᔅᑖᓐ ᒣᔅᑫᓅ,residential,False,True,244.629,"LINESTRING (-73.8648628 50.4141158, -73.8646714 50.4140871, -73.8641983 50.4140236, -73.8637922 50.4139755, -73.8635425 50.4139498, -73.8631838 50.4139339, -73.8628811 50.4139066, -73.8626968 50.4138808, -73.8625147 50.4138427, -73.8623536 50.4138025, -73.8622315 50.4137688, -73.8619195 50.4136751, -73.8615577 50.4135526)",
426744912,West Street,residential,False,False,223.15999999999997,"LINESTRING (-73.8648628 50.4141158, -73.8653296 50.4142001, -73.865591 50.4142477, -73.8658508 50.4142943, -73.8659691 50.4143132, -73.8661387 50.4143062, -73.8663067 50.4142854, -73.8667938 50.4141059, -73.867452 50.413868, -73.867743 50.4137559)",
426744892,Cheno U Meskinam,residential,False,False,129.146,"LINESTRING (-73.8709002 50.414805, -73.8713304 50.4146446, -73.8716151 50.4145365, -73.871763 50.4144443, -73.8718501 50.414359, -73.8720119 50.4140596, -73.8720594 50.413983)",
426744892,Cheno U Meskinam,residential,False,True,310.171,"LINESTRING (-73.8709002 50.414805, -73.8700124 50.4151344, -73.8696437 50.4152722, -73.8693044 50.4153962, -73.86918 50.4154686, -73.8690975 50.4155429, -73.8688765 50.4157799, -73.8685996 50.4160605, -73.8681359 50.4165255, -73.868062 50.4166019, -73.8679204 50.4167424)",
426744912,West Street,residential,False,True,281.639,"LINESTRING (-73.8709002 50.414805, -73.8707056 50.4145968, -73.870522 50.4143915, -73.8702746 50.4141258, -73.870161 50.4139969, -73.8700692 50.4139433, -73.8699728 50.4139027, -73.8698234 50.4138709, -73.869702 50.4138551, -73.8694313 50.4138293, -73.868882 50.4137767, -73.8682627 50.4137133, -73.8680682 50.4137083, -73.8679172 50.4137242, -73.867743 50.4137559)",
