osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction
"[977340680, 41230106, 1064335475]",False,"['2', '3']",Avenue Bédard,tertiary,40,False,162.636,"LINESTRING (-74.1401841 45.4001176, -74.1401634 45.4001784, -74.1401481 45.4002228, -74.1401057 45.4004034, -74.1400941 45.4004488, -74.1400693 45.4005456, -74.1400591 45.4005856, -74.1400162 45.4007528, -74.1399768 45.4009067, -74.1399312 45.401085, -74.1398732 45.4013115, -74.1398472 45.401413, -74.1398288 45.4014848, -74.1398105 45.4015563)",
"[1064335477, 977340678, 977340679]",False,"['2', '3']",Chemin Sainte-Angélique,tertiary,40,False,73.091,"LINESTRING (-74.1401841 45.4001176, -74.1402882 45.4001334, -74.1403215 45.4001382, -74.1405646 45.4001675, -74.1406566 45.4001786, -74.1407439 45.4001868, -74.140859 45.4001976, -74.1410555 45.4002182, -74.1411077 45.4002237)",
"[1064335476, 980379645, 981222238]",False,"['2', '3']",Chemin Sainte-Angélique,tertiary,40,True,96.923,"LINESTRING (-74.1401841 45.4001176, -74.1401263 45.4001065, -74.1400523 45.4000933, -74.1399238 45.4000776, -74.1397475 45.400056, -74.1396999 45.4000509, -74.1396055 45.4000407, -74.1395498 45.4000347, -74.13936 45.400017, -74.1392631 45.4000087, -74.1391386 45.3999955, -74.1390137 45.3999824, -74.1389599 45.3999767)",
"[920880674, 453860111, 920880511, 1157684607]",False,2,Avenue Bédard,residential,"['40', '30']",True,287.46200000000005,"LINESTRING (-74.1401841 45.4001176, -74.1402023 45.4000587, -74.1402056 45.4000484, -74.140264 45.3997954, -74.1403399 45.399466, -74.1403704 45.3993338, -74.1403871 45.3992612, -74.1404177 45.3991188, -74.1404381 45.3990289, -74.1404562 45.3989436, -74.1404751 45.398854, -74.1405133 45.3986738, -74.1405336 45.3985978, -74.1405376 45.3985831, -74.1405751 45.3984111, -74.1406 45.3983069, -74.1406788 45.3979933, -74.1407054 45.3978936, -74.1407491 45.3977296, -74.140757 45.397704, -74.1407678 45.3976691, -74.140781 45.3976374, -74.1407956 45.397612, -74.1408109 45.3975936, -74.1408308 45.3975785)",
"[187967069, 981975350]",False,2,Rue Poirier,residential,40,False,163.62199999999999,"LINESTRING (-74.1389599 45.3999767, -74.1389489 45.4000301, -74.1389476 45.4000435, -74.1389318 45.400109, -74.1389268 45.4001295, -74.138913 45.4001864, -74.1389055 45.400217, -74.1388804 45.4003205, -74.1388732 45.4003499, -74.1388461 45.4004614, -74.1388395 45.4004886, -74.138821 45.400565, -74.1387965 45.4006656, -74.1387573 45.4008273, -74.1387236 45.4009537, -74.1386582 45.401214, -74.1386546 45.4012298, -74.1386364 45.4013082, -74.1386292 45.4013393, -74.138613 45.4014277)",
"[1064335476, 980379645, 981222238]",False,"['2', '3']",Chemin Sainte-Angélique,tertiary,40,False,96.923,"LINESTRING (-74.1389599 45.3999767, -74.1390137 45.3999824, -74.1391386 45.3999955, -74.1392631 45.4000087, -74.13936 45.400017, -74.1395498 45.4000347, -74.1396055 45.4000407, -74.1396999 45.4000509, -74.1397475 45.400056, -74.1399238 45.4000776, -74.1400523 45.4000933, -74.1401263 45.4001065, -74.1401841 45.4001176)",
980379645,False,2,Chemin Sainte-Angélique,tertiary,40,True,93.855,"LINESTRING (-74.1389599 45.3999767, -74.1386736 45.3999452, -74.1384735 45.39992, -74.1383557 45.3999063, -74.1381684 45.3998846, -74.1378692 45.3998491, -74.1377744 45.3998371)",
187967105,False,2,Rue Sainte-Célanie,residential,40,False,74.18900000000001,"LINESTRING (-74.1398105 45.4015563, -74.1398442 45.4015505, -74.1398759 45.4015475, -74.1399404 45.4015538, -74.1401582 45.4015785, -74.1403504 45.4016002, -74.1406601 45.4016353, -74.1407484 45.4016453)",
238753336,False,2,Avenue Bédard,tertiary,50,False,116.72899999999998,"LINESTRING (-74.1398105 45.4015563, -74.1398009 45.4015968, -74.1397927 45.4016313, -74.1397398 45.4018494, -74.1396659 45.4021538, -74.1395597 45.4025912)",
"[977340680, 41230106, 1064335475]",False,"['2', '3']",Avenue Bédard,tertiary,40,True,162.63600000000002,"LINESTRING (-74.1398105 45.4015563, -74.1398288 45.4014848, -74.1398472 45.401413, -74.1398732 45.4013115, -74.1399312 45.401085, -74.1399768 45.4009067, -74.1400162 45.4007528, -74.1400591 45.4005856, -74.1400693 45.4005456, -74.1400941 45.4004488, -74.1401057 45.4004034, -74.1401481 45.4002228, -74.1401634 45.4001784, -74.1401841 45.4001176)",
