osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,access
84022747,2,5° Poniente,residential,50,False,False,91.966,"LINESTRING (-70.1937413 -22.0844215, -70.1946267 -22.084317)",,,
84022747,2,5° Poniente,residential,50,False,True,91.966,"LINESTRING (-70.1946267 -22.084317, -70.1937413 -22.0844215)",,,
84022783,2,Ignacio Carrera Pinto,residential,50,True,False,59.525,"LINESTRING (-70.1946267 -22.084317, -70.1946781 -22.0848502)",,,
84022747,2,5° Poniente,residential,50,False,False,106.813,"LINESTRING (-70.1946267 -22.084317, -70.1955289 -22.0842385, -70.1955815 -22.0842339, -70.1956588 -22.0842272)",,,
84030186,2,Pasaje Placilla Sur,residential,50,False,True,28.176,"LINESTRING (-70.1915024 -22.0856169, -70.1914322 -22.085372)",,,
84030186,2,Pasaje Placilla Sur,residential,50,False,False,89.312,"LINESTRING (-70.1915024 -22.0856169, -70.1915489 -22.0858226, -70.1916138 -22.0860767, -70.191679 -22.0863319, -70.1916963 -22.0863997)",,,
681495901,2,Teniente Uribe,tertiary,50,False,False,87.298,"LINESTRING (-70.1915024 -22.0856169, -70.1915447 -22.0855747, -70.1920787 -22.0850414)",,,
84022896,2,Alexis Sánchez,tertiary,50,False,False,55.8,"LINESTRING (-70.1923396 -22.0847699, -70.1928342 -22.0849743)",,,
681495901,2,Teniente Uribe,tertiary,50,False,True,40.423,"LINESTRING (-70.1923396 -22.0847699, -70.1920787 -22.0850414)",,,
84022766,2,Luis Cruz Martínez,residential,50,False,False,20.103,"LINESTRING (-70.1930739 -22.0872823, -70.1930696 -22.0872225, -70.1930645 -22.0871508, -70.193061 -22.0871019)",,,
84022983,2,Del Rosario,residential,50,False,True,34.821,"LINESTRING (-70.1930739 -22.0872823, -70.1930149 -22.0873463, -70.1928545 -22.0875205)",,,
84023129,2,18 de Septiembre,primary,50,True,False,122.664,"LINESTRING (-70.1930739 -22.0872823, -70.1929569 -22.0872177, -70.1920862 -22.0867688, -70.1920356 -22.0867427)",,,
84022766,2,Luis Cruz Martínez,residential,50,False,True,20.103,"LINESTRING (-70.193061 -22.0871019, -70.1930645 -22.0871508, -70.1930696 -22.0872225, -70.1930739 -22.0872823)",,,
232807342,2,18 de Septiembre,primary,50,True,False,121.443,"LINESTRING (-70.193061 -22.0871019, -70.1931889 -22.0871678, -70.1938946 -22.0875309, -70.1940914 -22.0876322)",,,
1134982484,2,Luis Cruz Martínez,residential,50,False,False,237.73000000000002,"LINESTRING (-70.193061 -22.0871019, -70.1930524 -22.0870216, -70.1928342 -22.0849743)",,,
84022896,2,Alexis Sánchez,tertiary,50,False,True,55.8,"LINESTRING (-70.1928342 -22.0849743, -70.1923396 -22.0847699)",,,
84022896,2,Alexis Sánchez,tertiary,50,False,False,114.774,"LINESTRING (-70.1928342 -22.0849743, -70.193764 -22.0853603, -70.1938409 -22.0854121)",,,
1134982484,2,Luis Cruz Martínez,residential,50,False,True,237.73000000000002,"LINESTRING (-70.1928342 -22.0849743, -70.1930524 -22.0870216, -70.193061 -22.0871019)",,,
84022860,2,18 de Septiembre,primary,50,True,False,16.645,"LINESTRING (-70.1949914 -22.0881039, -70.1951267 -22.0881857)",,,
84022783,2,Ignacio Carrera Pinto,residential,50,True,False,85.681,"LINESTRING (-70.19473 -22.0853894, -70.1948039 -22.0861569)",,,
707983050,2,Alexis Sánchez,tertiary,50,False,False,43.272,"LINESTRING (-70.19473 -22.0853894, -70.1951473 -22.0853456)",,,
707983050,2,Alexis Sánchez,tertiary,50,False,True,49.133,"LINESTRING (-70.19473 -22.0853894, -70.1942562 -22.0854393)",,,
84022860,2,18 de Septiembre,primary,50,True,False,52.555,"LINESTRING (-70.1940914 -22.0876322, -70.1942679 -22.0877239, -70.1945367 -22.0878627)",,,
707983049,2,Julio Montt Salamanca,residential,50,True,False,156.44099999999997,"LINESTRING (-70.1940914 -22.0876322, -70.1940811 -22.0875393, -70.1939358 -22.0862327)",,,
1134982483,2,Santa Rosa,residential,50,False,False,19.953,"LINESTRING (-70.1940914 -22.0876322, -70.1940959 -22.0876817, -70.1941027 -22.0877567, -70.1941077 -22.087811)",,,
707983050,2,Alexis Sánchez,tertiary,50,False,True,8.399,"LINESTRING (-70.1959527 -22.085261, -70.1958717 -22.0852695)",,,
788044791,2,Alexis Sánchez,tertiary,50,True,False,42.172999999999995,"LINESTRING (-70.1959527 -22.085261, -70.1960318 -22.0852527, -70.1963594 -22.0852183)",,,
1134978165,2,Teniente Merino,trunk,50,True,False,93.616,"LINESTRING (-70.1959527 -22.085261, -70.1960338 -22.0859387, -70.1960545 -22.0860976)",1,,
84022874,2,Santa Rosa,residential,50,False,False,80.133,"LINESTRING (-70.1941077 -22.087811, -70.1940686 -22.0878531, -70.1940387 -22.0878854, -70.1936006 -22.0883574)",,,
84023129,2,18 de Septiembre,primary,50,True,False,46.009,"LINESTRING (-70.1941077 -22.087811, -70.1938076 -22.0876563, -70.1937175 -22.0876098)",,,
1134982483,2,Santa Rosa,residential,50,False,True,19.953,"LINESTRING (-70.1941077 -22.087811, -70.1941027 -22.0877567, -70.1940959 -22.0876817, -70.1940914 -22.0876322)",,,
84030185,2,Julio Montt Salamanca,residential,50,True,False,52.778,"LINESTRING (-70.1938409 -22.0854121, -70.1937934 -22.0849395)",,,
84022896,2,Alexis Sánchez,tertiary,50,False,True,114.774,"LINESTRING (-70.1938409 -22.0854121, -70.193764 -22.0853603, -70.1928342 -22.0849743)",,,
707983050,2,Alexis Sánchez,tertiary,50,False,False,44.087,"LINESTRING (-70.1938409 -22.0854121, -70.1938894 -22.0854429, -70.1939524 -22.0854566, -70.1942562 -22.0854393)",,,
84022988,2,Sucre,residential,50,False,False,120.731,"LINESTRING (-70.1915733 -22.0872397, -70.1924439 -22.0879664)",,,
84022878,2,Dolores,residential,50,False,False,38.76,"LINESTRING (-70.1915733 -22.0872397, -70.1916027 -22.0872086, -70.1918213 -22.0869776)",,,
84022878,2,Dolores,residential,50,False,False,16.832,"LINESTRING (-70.1920356 -22.0867427, -70.1920673 -22.0867094, -70.1921138 -22.0866606, -70.1921437 -22.0866292)",,,
84022878,2,Dolores,residential,50,False,True,34.202,"LINESTRING (-70.1920356 -22.0867427, -70.191988 -22.0867949, -70.1918213 -22.0869776)",,,
1134982492,2,18 de Septiembre,primary,50,True,False,44.922,"LINESTRING (-70.1920356 -22.0867427, -70.1919198 -22.0866831, -70.1917406 -22.0865907, -70.1916546 -22.0865463)",,,
84030186,2,Pasaje Placilla Sur,residential,50,False,False,28.176,"LINESTRING (-70.1914322 -22.085372, -70.1915024 -22.0856169)",,,
84030186,2,Pasaje Placilla Sur,residential,50,False,True,86.589,"LINESTRING (-70.1914322 -22.085372, -70.1912392 -22.0846141)",,,
84030186,2,Pasaje Placilla Sur,residential,50,False,False,16.858,"LINESTRING (-70.1916963 -22.0863997, -70.1916797 -22.0864581, -70.1916666 -22.0865042, -70.1916546 -22.0865463)",,,
84030186,2,Pasaje Placilla Sur,residential,50,False,True,89.312,"LINESTRING (-70.1916963 -22.0863997, -70.191679 -22.0863319, -70.1916138 -22.0860767, -70.1915489 -22.0858226, -70.1915024 -22.0856169)",,,
232807342,2,18 de Septiembre,primary,50,True,False,52.69,"LINESTRING (-70.1916963 -22.0863997, -70.1918142 -22.0864603, -70.1919934 -22.0865525, -70.1921437 -22.0866292)",,,
