osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,bridge
87315014,False,Cayumanqui,residential,True,60.557,,,,"LINESTRING (-72.4769372 -36.7426253, -72.4776119 -36.7425599)",
522332814,False,Cayumanqui,secondary,False,122.542,,,,"LINESTRING (-72.4769372 -36.7426253, -72.4755712 -36.742753)",
544656044,True,18 de Septiembre,primary,False,124.59400000000001,2,N-86,50,"LINESTRING (-72.4769372 -36.7426253, -72.4771522 -36.7436657, -72.4771546 -36.7437316)",
89060481,False,Bernardo O'Higgins,primary,True,125.68900000000001,3,N-48-O,50,"LINESTRING (-72.4764737 -36.7407213, -72.4763366 -36.7407657, -72.4751693 -36.7411515)",
"[1037983932, 89060468, 683004966]",False,"[""Bernardo O'Higgins"", 'Ruta N-48-O']",primary,False,130.45999999999998,2,N-48-O,"['30', '50']","LINESTRING (-72.4764737 -36.7407213, -72.4766282 -36.7406694, -72.4770765 -36.7404992, -72.4773849 -36.7403821, -72.4778125 -36.7402479)",yes
1058067187,True,18 de Septiembre,primary,False,216.164,2,N-86,50,"LINESTRING (-72.4764737 -36.7407213, -72.4765344 -36.7408479, -72.4765589 -36.7409106, -72.476777 -36.7417, -72.4769372 -36.7426253)",
87314965,True,San Martín,tertiary,False,116.811,2,,,"LINESTRING (-72.4763559 -36.7482399, -72.4762171 -36.7471953)",
87315001,False,Itata,residential,False,126.24,,,,"LINESTRING (-72.4763559 -36.7482399, -72.4749468 -36.7483587)",
87315001,False,Itata,residential,True,125.233,,,,"LINESTRING (-72.4763559 -36.7482399, -72.4777543 -36.7481263)",
557525628,False,Carmen,residential,False,127.5,,,,"LINESTRING (-72.4762171 -36.7471953, -72.4747948 -36.7473215)",
87314965,True,San Martín,tertiary,False,119.899,2,,,"LINESTRING (-72.4762171 -36.7471953, -72.4760821 -36.7461815, -72.4760744 -36.7461231)",
87314965,True,San Martín,tertiary,False,127.591,2,,,"LINESTRING (-72.4760744 -36.7461231, -72.4760649 -36.7460597, -72.475904 -36.7449838)",
243332369,False,Paulino Flores,secondary,False,128.76999999999998,,,,"LINESTRING (-72.4760744 -36.7461231, -72.4759556 -36.7461322, -72.4752443 -36.7461861, -72.4747077 -36.7462267, -72.4746356 -36.7462322)",
243332369,False,Paulino Flores,secondary,True,124.30499999999999,,,,"LINESTRING (-72.4760744 -36.7461231, -72.4761284 -36.7461191, -72.4774636 -36.7460203)",
522332814,False,Cayumanqui,secondary,False,5.142,,,,"LINESTRING (-72.4755712 -36.742753, -72.4755139 -36.7427585)",
522332814,False,Cayumanqui,secondary,True,122.542,,,,"LINESTRING (-72.4755712 -36.742753, -72.4769372 -36.7426253)",
557834236,False,San Martín,residential,False,58.092,,,,"LINESTRING (-72.4755712 -36.742753, -72.4755058 -36.7422332)",
87315001,False,Itata,residential,False,124.681,,,,"LINESTRING (-72.4749468 -36.7483587, -72.4735551 -36.748476)",
87315001,False,Itata,residential,True,126.24,,,,"LINESTRING (-72.4749468 -36.7483587, -72.4763559 -36.7482399)",
557525627,False,Arturo Prat,residential,True,116.124,,,,"LINESTRING (-72.4749468 -36.7483587, -72.4747948 -36.7473215)",
557525627,False,Arturo Prat,residential,False,116.124,,,,"LINESTRING (-72.4747948 -36.7473215, -72.4749468 -36.7483587)",
557525627,False,Arturo Prat,residential,True,121.953,,,,"LINESTRING (-72.4747948 -36.7473215, -72.4746356 -36.7462322)",
557525628,False,Carmen,residential,False,124.97,,,,"LINESTRING (-72.4747948 -36.7473215, -72.4734007 -36.7474451)",
557525628,False,Carmen,residential,True,127.5,,,,"LINESTRING (-72.4747948 -36.7473215, -72.4762171 -36.7471953)",
243332369,False,Paulino Flores,secondary,False,125.467,,,,"LINESTRING (-72.4746356 -36.7462322, -72.4732337 -36.7463385)",
