osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access
84038713,True,2,Tocornal,residential,False,104.32000000000001,"LINESTRING (-70.8218122 -27.0656277, -70.8217512 -27.0657143, -70.821345 -27.0662901, -70.8213096 -27.0663403, -70.8212519 -27.0664222)",,
638584613,True,2,Edwards,tertiary,False,97.76200000000001,"LINESTRING (-70.8218122 -27.0656277, -70.8217129 -27.0655712, -70.8210424 -27.0651895, -70.8209803 -27.0651542)",50,
780364407,False,2,Tocornal,residential,True,36.601,"LINESTRING (-70.8218122 -27.0656277, -70.821857 -27.0655755, -70.8220364 -27.065366)",,
84038713,True,2,Tocornal,residential,False,101.895,"LINESTRING (-70.8212519 -27.0664222, -70.8212053 -27.0664888, -70.8207078 -27.0672)",,
89632540,True,2,Gallo,tertiary,False,101.44099999999999,"LINESTRING (-70.8212519 -27.0664222, -70.8220438 -27.0668643, -70.8220798 -27.0668844, -70.8221199 -27.0669068)",50,
84038713,True,2,Tocornal,residential,False,100.11200000000001,"LINESTRING (-70.8207078 -27.0672, -70.8206712 -27.0672517, -70.8201684 -27.0679615)",,
228979826,True,2,Diego Carvallo,secondary,False,101.054,"LINESTRING (-70.8207078 -27.0672, -70.8215045 -27.0676318, -70.8215796 -27.0676725)",50,
590865307,True,2,Blas Ossa Varas,tertiary,False,63.696,"LINESTRING (-70.8201684 -27.0679615, -70.8200462 -27.0679027, -70.81992 -27.0678513, -70.8198062 -27.0678124, -70.8196901 -27.0677795, -70.819572 -27.0677527)",50,
84038803,False,2,Ejército Libertador,residential,False,56.983,"LINESTRING (-70.8173545 -27.0698167, -70.8179294 -27.0698402)",,
531528859,False,2,Mateo Palacios,residential,False,101.331,"LINESTRING (-70.8173545 -27.0698167, -70.8174021 -27.0689064)",,
531528859,False,2,Mateo Palacios,residential,True,68.178,"LINESTRING (-70.8173545 -27.0698167, -70.8173256 -27.0704293)",,
84038758,True,2,Batallón Atacama,secondary,False,13.293,"LINESTRING (-70.8174021 -27.0689064, -70.8172679 -27.068903)",50,
531528859,False,2,Mateo Palacios,residential,True,101.331,"LINESTRING (-70.8174021 -27.0689064, -70.8173545 -27.0698167)",,
84544913,True,2,Wheelwright,residential,False,243.17099999999996,"LINESTRING (-70.8209803 -27.0651542, -70.8210844 -27.0650482, -70.8211172 -27.065028, -70.8211541 -27.0650147, -70.8211829 -27.0650097, -70.8212122 -27.0650089, -70.8212413 -27.0650124, -70.8213031 -27.06502, -70.8213652 -27.0650251, -70.8214841 -27.0650278, -70.8218284 -27.0650393, -70.8222726 -27.0649729, -70.8223797 -27.0649747, -70.8227808 -27.0651673, -70.8232357 -27.0654069)",,
