osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge,ref
81522550,Los Quillayes,residential,False,False,182.945,"LINESTRING (-71.6479705 -34.7299743, -71.6483997 -34.7283673)",50,2,,
81522550,Los Quillayes,residential,False,True,136.461,"LINESTRING (-71.6479705 -34.7299743, -71.6476406 -34.7311712)",50,2,,
81522551,Las Palmas,residential,False,True,131.295,"LINESTRING (-71.6479705 -34.7299743, -71.6465744 -34.7302531)",,2,,
81522550,Los Quillayes,residential,False,True,182.945,"LINESTRING (-71.6483997 -34.7283673, -71.6479705 -34.7299743)",50,2,,
571817204,Avenida Los Alerces,primary,False,True,39.431,"LINESTRING (-71.6483997 -34.7283673, -71.6482696 -34.7283662, -71.6479692 -34.728386)",50,2,,I-72
81522597,Los Aromos,tertiary,False,False,91.913,"LINESTRING (-71.6456839 -34.7306235, -71.6451488 -34.7299236)",50,2,,
81522551,Las Palmas,residential,False,False,91.207,"LINESTRING (-71.6456839 -34.7306235, -71.6457418 -34.7305994, -71.6465744 -34.7302531)",,2,,
81522597,Los Aromos,tertiary,False,True,121.727,"LINESTRING (-71.6456839 -34.7306235, -71.6457217 -34.730674, -71.6458062 -34.7307871, -71.6459336 -34.7309481, -71.6460662 -34.7311062, -71.6462103 -34.7312688, -71.6463599 -34.731428, -71.6464135 -34.7314964, -71.6464309 -34.7315283)",50,2,,
81522551,Las Palmas,residential,False,False,131.295,"LINESTRING (-71.6465744 -34.7302531, -71.6479705 -34.7299743)",,2,,
81522551,Las Palmas,residential,False,True,91.207,"LINESTRING (-71.6465744 -34.7302531, -71.6457418 -34.7305994, -71.6456839 -34.7306235)",,2,,
81522552,Las Encinas,residential,False,False,194.251,"LINESTRING (-71.6465744 -34.7302531, -71.6464998 -34.7298297, -71.6464309 -34.7294056, -71.6463653 -34.7289632, -71.6463059 -34.7285203)",50,2,,
571817204,Avenida Los Alerces,primary,False,True,58.991,"LINESTRING (-71.6463059 -34.7285203, -71.6456658 -34.7285888)",50,2,,I-72
81522552,Las Encinas,residential,False,True,194.251,"LINESTRING (-71.6463059 -34.7285203, -71.6463653 -34.7289632, -71.6464309 -34.7294056, -71.6464998 -34.7298297, -71.6465744 -34.7302531)",50,2,,
571817204,Avenida Los Alerces,primary,False,False,152.73600000000002,"LINESTRING (-71.6463059 -34.7285203, -71.6478233 -34.7283975, -71.6479692 -34.728386)",50,2,,I-72
81522553,Calle Uno,residential,False,False,43.955,"LINESTRING (-71.6421733 -34.7281191, -71.6424237 -34.7284566)",,,,
81522553,Calle Uno,residential,False,False,28.039,"LINESTRING (-71.6424237 -34.7284566, -71.6426115 -34.728656)",,,,
81522553,Calle Uno,residential,False,True,43.955,"LINESTRING (-71.6424237 -34.7284566, -71.6421733 -34.7281191)",,,,
475390326,Los Coligües,residential,False,False,71.687,"LINESTRING (-71.6424237 -34.7284566, -71.6417706 -34.7288137)",,2,,
475390326,Los Coligües,residential,False,True,150.774,"LINESTRING (-71.6424237 -34.7284566, -71.6425337 -34.7283849, -71.64259 -34.728343, -71.6429883 -34.7280366, -71.6430447 -34.7279997, -71.6431043 -34.7279694, -71.6437635 -34.7276828)",,2,,
81522553,Calle Uno,residential,False,True,28.039,"LINESTRING (-71.6426115 -34.728656, -71.6424237 -34.7284566)",,,,
397837967,Los Aromos,primary,True,False,33.314,"LINESTRING (-71.6437635 -34.7276828, -71.6436104 -34.7274109)",50,,,
475390326,Los Coligües,residential,False,False,150.774,"LINESTRING (-71.6437635 -34.7276828, -71.6431043 -34.7279694, -71.6430447 -34.7279997, -71.6429883 -34.7280366, -71.64259 -34.728343, -71.6425337 -34.7283849, -71.6424237 -34.7284566)",,2,,
81522598,Calle Dos,residential,False,True,62.478,"LINESTRING (-71.6413468 -34.7283728, -71.6417706 -34.7288137)",,2,,
81522598,Calle Dos,residential,False,False,62.478,"LINESTRING (-71.6417706 -34.7288137, -71.6413468 -34.7283728)",,2,,
475390326,Los Coligües,residential,False,False,12.542,"LINESTRING (-71.6417706 -34.7288137, -71.6416566 -34.7288765)",,2,,
475390326,Los Coligües,residential,False,True,71.687,"LINESTRING (-71.6417706 -34.7288137, -71.6424237 -34.7284566)",,2,,
81522507,Las Achiras,primary,True,False,120.917,"LINESTRING (-71.645183 -34.7286858, -71.6454016 -34.7290446, -71.6454097 -34.7290666, -71.6454124 -34.7290826, -71.6454124 -34.729114, -71.6454057 -34.7291371, -71.6453923 -34.7291581, -71.6453774 -34.7291724, -71.6453594 -34.729184, -71.6448136 -34.7294673)",50,,,
571817204,Avenida Los Alerces,primary,False,False,45.497,"LINESTRING (-71.645183 -34.7286858, -71.6453393 -34.7286445, -71.6454633 -34.7286186, -71.6455941 -34.7285998, -71.6456658 -34.7285888)",50,2,,I-72
1074045951,Ruta I-72,primary,True,False,36.191,"LINESTRING (-71.6434244 -34.7271456, -71.643729 -34.7273536)",50,2,,I-72
89177906,Avenida Las Acacias,primary,False,True,543.484,"LINESTRING (-71.6434244 -34.7271456, -71.6433698 -34.7271004, -71.6432516 -34.7270023, -71.6426423 -34.726542, -71.64256 -34.7264725, -71.6424808 -34.7264006, -71.6424131 -34.7263349, -71.6423479 -34.7262676, -71.6418524 -34.7257043, -71.6417405 -34.7255787, -71.6416543 -34.7254788, -71.6413737 -34.725201, -71.6411792 -34.7250022, -71.6410222 -34.7248435, -71.6405623 -34.7243783, -71.6401894 -34.7239892, -71.6396963 -34.723475, -71.6396244 -34.723399)",,2,,I-72
475390328,El Arrayán,residential,False,False,52.845,"LINESTRING (-71.6396244 -34.723399, -71.6392541 -34.723764)",,,,
89177906,Avenida Las Acacias,primary,False,False,543.4839999999999,"LINESTRING (-71.6396244 -34.723399, -71.6396963 -34.723475, -71.6401894 -34.7239892, -71.6405623 -34.7243783, -71.6410222 -34.7248435, -71.6411792 -34.7250022, -71.6413737 -34.725201, -71.6416543 -34.7254788, -71.6417405 -34.7255787, -71.6418524 -34.7257043, -71.6423479 -34.7262676, -71.6424131 -34.7263349, -71.6424808 -34.7264006, -71.64256 -34.7264725, -71.6426423 -34.726542, -71.6432516 -34.7270023, -71.6433698 -34.7271004, -71.6434244 -34.7271456)",,2,,I-72
81522525,Los Laureles,residential,False,False,84.153,"LINESTRING (-71.6456658 -34.7285888, -71.6458194 -34.7278426)",,2,,
571817204,Avenida Los Alerces,primary,False,False,58.991,"LINESTRING (-71.6456658 -34.7285888, -71.6463059 -34.7285203)",50,2,,I-72
571817204,Avenida Los Alerces,primary,False,True,45.497,"LINESTRING (-71.6456658 -34.7285888, -71.6455941 -34.7285998, -71.6454633 -34.7286186, -71.6453393 -34.7286445, -71.645183 -34.7286858)",50,2,,I-72
81522597,Los Aromos,tertiary,False,True,11.248,"LINESTRING (-71.6464309 -34.7315283, -71.6464658 -34.7316253)",50,2,,
81522597,Los Aromos,tertiary,False,False,121.727,"LINESTRING (-71.6464309 -34.7315283, -71.6464135 -34.7314964, -71.6463599 -34.731428, -71.6462103 -34.7312688, -71.6460662 -34.7311062, -71.6459336 -34.7309481, -71.6458062 -34.7307871, -71.6457217 -34.730674, -71.6456839 -34.7306235)",50,2,,
255622868,,residential,False,True,236.394,"LINESTRING (-71.6464779 -34.7257903, -71.6459213 -34.7273455, -71.645865 -34.7275395, -71.6458194 -34.7278426)",,,,
1074045952,Los Aromos,primary,True,False,34.047,"LINESTRING (-71.6436104 -34.7274109, -71.6434244 -34.7271456)",50,,,
255622863,,primary_link,True,False,12.902000000000001,"LINESTRING (-71.6436104 -34.7274109, -71.6436319 -34.727391, -71.6436575 -34.7273747, -71.6436919 -34.7273609, -71.643729 -34.7273536)",,,,
397837969,Ruta I-72,primary,True,False,199.82,"LINESTRING (-71.643729 -34.7273536, -71.6439792 -34.7275543, -71.6441695 -34.7276978, -71.6447454 -34.7281696, -71.645183 -34.7286858)",50,2,,I-72
"[81522554, 255622867]",La Paz,residential,True,False,141.673,"LINESTRING (-71.6452025 -34.7321332, -71.6451453 -34.7320495, -71.6464309 -34.7315283)",,,,
81522417,Callejón El Sauce,residential,False,False,263.201,"LINESTRING (-71.6414192 -34.7289305, -71.6417277 -34.7291763, -71.6417974 -34.7291895, -71.6420978 -34.7290132, -71.6421595 -34.7290088, -71.6421998 -34.7290198, -71.6422829 -34.7291873, -71.6423732 -34.7294521, -71.6425449 -34.729796, -71.642637 -34.7298552, -71.642704 -34.72982, -71.6428703 -34.729745, -71.6430286 -34.7297009, -71.6433049 -34.729531)",,,,
81522425,Avenida Ignacio Carrera Pinto,residential,False,False,72.073,"LINESTRING (-71.6479394 -34.7277383, -71.6479692 -34.728386)",,,,
475390328,El Arrayán,residential,False,False,28.89,"LINESTRING (-71.6392541 -34.723764, -71.6390516 -34.7239635)",,,,
475390328,El Arrayán,residential,False,True,52.845,"LINESTRING (-71.6392541 -34.723764, -71.6396244 -34.723399)",,,,
932616462,,residential,False,False,41.24,"LINESTRING (-71.6392541 -34.723764, -71.6389177 -34.7235168)",,,,
932616462,,residential,False,True,41.24,"LINESTRING (-71.6389177 -34.7235168, -71.6392541 -34.723764)",,,,
81522417,Callejón El Sauce,residential,False,False,44.695,"LINESTRING (-71.6433049 -34.729531, -71.6437165 -34.7293139)",,,,
81522417,Callejón El Sauce,residential,False,True,263.201,"LINESTRING (-71.6433049 -34.729531, -71.6430286 -34.7297009, -71.6428703 -34.729745, -71.642704 -34.72982, -71.642637 -34.7298552, -71.6425449 -34.729796, -71.6423732 -34.7294521, -71.6422829 -34.7291873, -71.6421998 -34.7290198, -71.6421595 -34.7290088, -71.6420978 -34.7290132, -71.6417974 -34.7291895, -71.6417277 -34.7291763, -71.6414192 -34.7289305)",,,,
"[81522418, 81522419, 958058356, 958058355]",Los Laureles,residential,False,False,545.471,"LINESTRING (-71.6480362 -34.7236336, -71.6480345 -34.7236383, -71.6479818 -34.7237849, -71.6472511 -34.7257998, -71.6465821 -34.7277318, -71.6458194 -34.7278426)",,,yes,
475390326,Los Coligües,residential,False,True,12.542,"LINESTRING (-71.6416566 -34.7288765, -71.6417706 -34.7288137)",,2,,
