osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry
84610177,2,Ignacio Serrano,tertiary,False,True,119.631,,"LINESTRING (-72.6750979 -39.1066478, -72.6737124 -39.1066074)"
531990074,2,Ramón Freire,tertiary,True,False,118.578,,"LINESTRING (-72.6750979 -39.1066478, -72.675151 -39.1055822)"
624639371,2,Ignacio Serrano,residential,False,False,122.342,50,"LINESTRING (-72.6750979 -39.1066478, -72.6765145 -39.1066947)"
531990074,2,Ramón Freire,tertiary,True,False,119.246,,"LINESTRING (-72.675151 -39.1055822, -72.6752044 -39.1045106)"
84610176,2,Manuel Rodríguez,residential,False,False,122.83099999999999,50,"LINESTRING (-72.675151 -39.1055822, -72.6752819 -39.1055866, -72.6764708 -39.1056267, -72.6765732 -39.1056301)"
84610176,2,Manuel Rodríguez,residential,False,True,119.117,50,"LINESTRING (-72.675151 -39.1055822, -72.6750136 -39.1055775, -72.6737718 -39.1055357)"
531990074,2,Ramón Freire,tertiary,True,False,120.837,,"LINESTRING (-72.6752044 -39.1045106, -72.6752585 -39.1034247)"
84610187,2,Barros Arana,residential,False,False,118.60000000000001,50,"LINESTRING (-72.6752044 -39.1045106, -72.6750619 -39.1045067, -72.6738308 -39.1044726)"
84610187,2,Barros Arana,residential,False,True,123.31400000000001,50,"LINESTRING (-72.6752044 -39.1045106, -72.6753032 -39.1045134, -72.6765183 -39.104547, -72.6766326 -39.1045502)"
531990074,2,Ramón Freire,tertiary,True,False,104.501,,"LINESTRING (-72.6752585 -39.1034247, -72.6752813 -39.102967, -72.6753053 -39.1024856)"
"[897607234, 897607235, 624639372]",2,Blanco Encalada,tertiary,False,False,118.08200000000001,,"LINESTRING (-72.6752585 -39.1034247, -72.6751935 -39.1034224, -72.6745927 -39.1034017, -72.6739677 -39.1033801, -72.6738914 -39.1033775)"
"[897607232, 897607233, 84610183]",2,Blanco Encalada,tertiary,False,True,123.82,,"LINESTRING (-72.6752585 -39.1034247, -72.6753369 -39.1034271, -72.6753959 -39.103429, -72.6759953 -39.1034477, -72.6765332 -39.1034645, -72.6766016 -39.1034667, -72.6766923 -39.1034697)"
