osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,ref,access
532409788,False,2,Santa María,tertiary,80,True,114.131,"LINESTRING (-71.2878871 -34.3544872, -71.28703 -34.354548, -71.2866905 -34.3546944)",,,
333165658,False,,Riquelme,residential,20,False,176.433,"LINESTRING (-71.2842434 -34.3606488, -71.2846016 -34.3601599, -71.2846428 -34.3600157, -71.2846919 -34.3598605, -71.2847676 -34.3595886, -71.2847521 -34.3594806, -71.2845402 -34.3592138)",,,
333165658,False,,Riquelme,residential,20,True,176.433,"LINESTRING (-71.2845402 -34.3592138, -71.2847521 -34.3594806, -71.2847676 -34.3595886, -71.2846919 -34.3598605, -71.2846428 -34.3600157, -71.2846016 -34.3601599, -71.2842434 -34.3606488)",,,
"[1033956857, 407817061]",False,,Arturo Prat,tertiary,50,True,103.159,"LINESTRING (-71.2845402 -34.3592138, -71.2843017 -34.3593504, -71.2836169 -34.3597427)",,,
428954534,False,,Arturo Prat,tertiary,50,False,144.108,"LINESTRING (-71.2845402 -34.3592138, -71.2850949 -34.3586405, -71.28552 -34.3582012)",,,
1033956857,False,,Arturo Prat,tertiary,50,False,140.904,"LINESTRING (-71.2789532 -34.3628215, -71.2798933 -34.3621856, -71.2801404 -34.3620182)",,,
1033956857,False,,Arturo Prat,tertiary,50,True,21.859,"LINESTRING (-71.2803246 -34.3618936, -71.2801404 -34.3620182)",,,
"[407817066, 86634547]",False,,Chorrillos,residential,,False,18.923000000000002,"LINESTRING (-71.2803246 -34.3618936, -71.2803004 -34.3618701, -71.280191 -34.361764)",yes,,
86634547,False,,Chorrillos,residential,,True,58.64,"LINESTRING (-71.2803246 -34.3618936, -71.2804842 -34.3621504, -71.2806732 -34.3623311)",,,
1033956857,False,,Arturo Prat,tertiary,50,False,153.68900000000002,"LINESTRING (-71.2803246 -34.3618936, -71.280568 -34.3617073, -71.2809335 -34.3614274, -71.2810159 -34.3613643, -71.2815522 -34.3609537)",,,
86634550,False,,Condell,residential,,True,98.61,"LINESTRING (-71.2815522 -34.3609537, -71.2821627 -34.3616834)",,,
1033956857,False,,Arturo Prat,tertiary,50,False,18.539,"LINESTRING (-71.2815522 -34.3609537, -71.2817113 -34.360851)",,,
1033956857,False,,Arturo Prat,tertiary,50,True,153.689,"LINESTRING (-71.2815522 -34.3609537, -71.2810159 -34.3613643, -71.2809335 -34.3614274, -71.280568 -34.3617073, -71.2803246 -34.3618936)",,,
1033956857,False,,Arturo Prat,tertiary,50,False,48.755,"LINESTRING (-71.2817113 -34.360851, -71.282138 -34.3605899)",,,
