osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,width
114237040,False,2,Calle 1 Sur,residential,50,True,78.308,"LINESTRING (-71.6703405 -35.4267664, -71.6694808 -35.4268386)",,
33885109,True,2,Calle 1 Norte,residential,50,False,119.249,"LINESTRING (-71.6706688 -35.4255943, -71.6693585 -35.4256947)",,
486178619,False,2,4 Poniente,residential,,False,81.858,"LINESTRING (-71.6706688 -35.4255943, -71.6707442 -35.4263279)",,
53051956,False,,Colbún,residential,,False,49.552,"LINESTRING (-71.6706557 -35.4273648, -71.6707207 -35.4273734, -71.6711955 -35.4274363)",,
561086281,False,2,Calle 1 Sur,tertiary,40,False,30.775,"LINESTRING (-71.6706557 -35.4273648, -71.6706354 -35.427465, -71.6706161 -35.4276395)",,
224707260,True,2,Raúl Silva Henríquez (1 Poniente),secondary,50,False,29.827,"LINESTRING (-71.6667351 -35.4270504, -71.6667061 -35.4267832)",,
479537952,True,2,Calle 1 Sur,residential,50,False,124.38799999999999,"LINESTRING (-71.6667351 -35.4270504, -71.6668071 -35.427052, -71.6681019 -35.4269504)",,
1022644649,True,2,Calle 3 Oriente,residential,50,False,118.43,"LINESTRING (-71.6627519 -35.4285426, -71.6628477 -35.4296048)",,
"[1022644650, 1107164459, 1107164460]",False,4,Calle 2 Sur,primary,50,False,125.751,"LINESTRING (-71.6627519 -35.4285426, -71.6624233 -35.4285684, -71.6617983 -35.4286174, -71.6613704 -35.428651)",,
"[1022644651, 1107164461]",False,4,Calle 2 Sur,primary,50,True,123.509,"LINESTRING (-71.6627519 -35.4285426, -71.6631129 -35.4285165, -71.6641081 -35.4284309)",,
479537956,True,2,Calle 3 Oriente,tertiary,50,False,127.293,"LINESTRING (-71.6626379 -35.4274016, -71.6627519 -35.4285426)",,
976530195,True,2,Calle 1 Sur,tertiary,50,False,123.308,"LINESTRING (-71.6626379 -35.4274016, -71.6639911 -35.4272838)",,
224710597,True,2,Calle 1 Norte,secondary,50,False,125.915,"LINESTRING (-71.662527 -35.4262529, -71.6611455 -35.4263754)",,
479537956,True,2,Calle 3 Oriente,tertiary,50,False,128.124,"LINESTRING (-71.662527 -35.4262529, -71.6626379 -35.4274016)",,
