osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry
1164563683,True,2,5,Agustín Gómez García,trunk,False,5.729,,"LINESTRING (-73.6211689 -43.1173647, -73.6211498 -43.1174143)"
86134142,False,2,,Prolongación Gómez García,residential,True,133.026,5,"LINESTRING (-73.6211689 -43.1173647, -73.6211823 -43.1173333, -73.6211953 -43.1173028, -73.6213718 -43.1168888, -73.6214676 -43.1165736, -73.6215043 -43.1163777, -73.6215167 -43.1162006)"
712449931,True,2,,Juan Ladrillero,trunk,False,76.941,50,"LINESTRING (-73.6211689 -43.1173647, -73.6212168 -43.1173625, -73.6218306 -43.1173354, -73.6220374 -43.1173254, -73.622115 -43.1173219)"
339247623,False,,,Costanera Pedro Montt,tertiary,True,474.11699999999996,,"LINESTRING (-73.6214935 -43.1208779, -73.6207658 -43.1208636, -73.619383 -43.1208072, -73.6183514 -43.1207578, -73.6173052 -43.1207057, -73.6164691 -43.1207188, -73.6156602 -43.1207479)"
535398078,False,2,5,Agustín Gómez García,trunk,True,94.35000000000001,,"LINESTRING (-73.6214935 -43.1208779, -73.6213388 -43.1202885, -73.6213191 -43.1202134, -73.6213005 -43.1201407, -73.6212892 -43.1200965, -73.6212758 -43.1200444)"
712449932,False,,,Costanera Pedro Montt,trunk,False,101.384,,"LINESTRING (-73.6214935 -43.1208779, -73.6218662 -43.1208183, -73.6226172 -43.1205012)"
86134156,False,2,,Balmaceda,residential,True,62.777,50,"LINESTRING (-73.625597 -43.1171633, -73.6255595 -43.1165994)"
604553533,False,2,,Juan Ladrillero,secondary,True,11.574,50,"LINESTRING (-73.625597 -43.1171633, -73.625455 -43.1171728)"
86134142,False,2,,Prolongación Gómez García,residential,False,47.028,5,"LINESTRING (-73.6216624 -43.1157984, -73.6215624 -43.1159318, -73.6215167 -43.1162006)"
641606050,False,,,Ernesto Pinto Lagarrigue,residential,True,158.693,,"LINESTRING (-73.6215167 -43.1162006, -73.6234702 -43.116143)"
86134142,False,2,,Prolongación Gómez García,residential,False,133.026,5,"LINESTRING (-73.6215167 -43.1162006, -73.6215043 -43.1163777, -73.6214676 -43.1165736, -73.6213718 -43.1168888, -73.6211953 -43.1173028, -73.6211823 -43.1173333, -73.6211689 -43.1173647)"
86134142,False,2,,Prolongación Gómez García,residential,True,47.028,5,"LINESTRING (-73.6215167 -43.1162006, -73.6215624 -43.1159318, -73.6216624 -43.1157984)"
86134145,False,2,,Jorge Vivar,tertiary,False,133.036,,"LINESTRING (-73.6156602 -43.1207479, -73.6156369 -43.1206125, -73.6156564 -43.1205487, -73.6157198 -43.1204939, -73.615777 -43.1204578, -73.6158554 -43.1204269, -73.6160546 -43.1204138, -73.6164476 -43.120399, -73.6169525 -43.1203738)"
339247623,False,,,Costanera Pedro Montt,tertiary,False,474.117,,"LINESTRING (-73.6156602 -43.1207479, -73.6164691 -43.1207188, -73.6173052 -43.1207057, -73.6183514 -43.1207578, -73.619383 -43.1208072, -73.6207658 -43.1208636, -73.6214935 -43.1208779)"
