osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,bridge
28380979,José Tomás Ovalle,tertiary,False,True,44.75,,,"LINESTRING (-71.0812608 -30.2352028, -71.0812828 -30.2356048)",
83695891,Los Carrera,tertiary,False,False,12.977,,,"LINESTRING (-71.0812608 -30.2352028, -71.0812721 -30.2350865)",
798031752,Riquelme,tertiary,False,False,67.021,2,D-351,"LINESTRING (-71.0812608 -30.2352028, -71.0807017 -30.2348423)",
798031752,Riquelme,tertiary,False,True,49.495,2,D-351,"LINESTRING (-71.0812608 -30.2352028, -71.0815336 -30.2355804)",
83695891,Los Carrera,tertiary,False,True,12.977,,,"LINESTRING (-71.0812721 -30.2350865, -71.0812608 -30.2352028)",
83695891,Los Carrera,tertiary,False,False,204.892,,,"LINESTRING (-71.0812721 -30.2350865, -71.0811747 -30.2349428, -71.0811146 -30.2344849, -71.0812908 -30.2332792)",
83695897,Domingo Santa María,residential,True,False,242.20299999999997,,,"LINESTRING (-71.0812721 -30.2350865, -71.0813919 -30.2347085, -71.0815908 -30.2344553, -71.0817996 -30.2341894, -71.0824597 -30.2331805)",
83695891,Los Carrera,tertiary,False,False,20.174,,,"LINESTRING (-71.0812908 -30.2332792, -71.0813068 -30.2330983)",
83695899,Balmaceda,residential,False,True,83.923,,,"LINESTRING (-71.0812908 -30.2332792, -71.0804207 -30.2332121)",
83695891,Los Carrera,tertiary,False,True,204.892,,,"LINESTRING (-71.0812908 -30.2332792, -71.0811146 -30.2344849, -71.0811747 -30.2349428, -71.0812721 -30.2350865)",
83695891,Los Carrera,tertiary,False,False,16.899,,,"LINESTRING (-71.0816824 -30.2286247, -71.081714 -30.2284752)",
83695891,Los Carrera,tertiary,False,True,24.707,,,"LINESTRING (-71.0816824 -30.2286247, -71.0815821 -30.2288293)",
83698195,Pedro de Valdivia,residential,False,True,241.29099999999997,,,"LINESTRING (-71.0816824 -30.2286247, -71.0818098 -30.2289712, -71.0819386 -30.2293188, -71.0819693 -30.229407, -71.0819963 -30.2294961, -71.0820264 -30.2296155, -71.0820499 -30.2297359, -71.0821143 -30.2301125, -71.0821572 -30.2303501, -71.0821813 -30.2305146, -71.0822189 -30.2307382)",
83695905,Luis Cruz Martínez,tertiary,False,False,188.598,,,"LINESTRING (-71.0834332 -30.229148, -71.083143 -30.2289904, -71.0829306 -30.2288884, -71.0827273 -30.2287132, -71.082481 -30.2285918, -71.0822847 -30.2285176, -71.0820727 -30.2284382, -71.081714 -30.2284752)",
"[83698178, 533503846]","['Los Carrera', 'Pablo Neruda']",residential,False,True,349.575,,,"LINESTRING (-71.0834332 -30.229148, -71.0830528 -30.2283535, -71.0826467 -30.2279964, -71.0825986 -30.227932, -71.0822868 -30.227515, -71.0822085 -30.2275015, -71.0820835 -30.2275364, -71.0819198 -30.2276449, -71.0818092 -30.2280306, -71.081714 -30.2284752)",
533503845,Pablo Neruda,tertiary,False,False,77.536,,,"LINESTRING (-71.0834332 -30.229148, -71.0836619 -30.2294127, -71.0837343 -30.2296769, -71.0837612 -30.2297695)",
"[144906048, 83697257, 711594936]","['Esmeralda', 'Covadonga']",tertiary,False,False,51.026,,,"LINESTRING (-71.0840978 -30.2298054, -71.0842413 -30.2297232, -71.0844518 -30.2296212, -71.0845578 -30.2295772)",yes
83698510,Luis Miranda,tertiary,False,False,544.759,,,"LINESTRING (-71.0840978 -30.2298054, -71.0841206 -30.2300337, -71.0841259 -30.2301693, -71.0841243 -30.2302476, -71.0841192 -30.2303257, -71.0840777 -30.2307278, -71.0840562 -30.2309874, -71.0840401 -30.2312643, -71.0840294 -30.2314914, -71.084028 -30.2316652, -71.0840361 -30.2317799, -71.0840482 -30.2319526, -71.0840569 -30.2320007, -71.0840723 -30.2320835, -71.0841849 -30.2325053, -71.0842104 -30.2326211, -71.0842252 -30.2327162, -71.084256 -30.232963, -71.0842721 -30.2331495, -71.0842909 -30.233416, -71.0842976 -30.2335945, -71.0842909 -30.2337764, -71.0842802 -30.2339455, -71.0842668 -30.2341645, -71.0842668 -30.2345179, -71.0842654 -30.2346813)",
533503845,Pablo Neruda,tertiary,False,True,38.948,,,"LINESTRING (-71.0840978 -30.2298054, -71.0839999 -30.2298634, -71.0838698 -30.2298669, -71.0837612 -30.2297695)",
83698511,Subida Sindicato,tertiary,False,False,20.178,,,"LINESTRING (-71.08448 -30.2353458, -71.0846892 -30.235362)",
83698511,Subida Sindicato,tertiary,False,True,24.061,,,"LINESTRING (-71.08448 -30.2353458, -71.0844096 -30.2353371, -71.0843539 -30.2353267, -71.0843144 -30.2353133, -71.0842815 -30.2352994, -71.084246 -30.235278)",
83698511,Subida Sindicato,tertiary,False,True,20.178,,,"LINESTRING (-71.0846892 -30.235362, -71.08448 -30.2353458)",
83698512,Beltrán Amenabar,tertiary,False,True,134.41899999999998,2,,"LINESTRING (-71.0846892 -30.235362, -71.0846751 -30.2353249, -71.0846526 -30.2351906, -71.0846369 -30.2350637, -71.0846181 -30.2349385, -71.0845993 -30.234752, -71.0845873 -30.2344947, -71.0845656 -30.2341597)",
83697260,,residential,False,True,84.639,2,,"LINESTRING (-71.0823718 -30.2319398, -71.0814908 -30.2319406)",
1270445101,Pedro de Valdivia,residential,False,True,17.353,,,"LINESTRING (-71.0823718 -30.2319398, -71.0825083 -30.232042)",
83698195,Pedro de Valdivia,residential,False,False,134.471,,,"LINESTRING (-71.0823718 -30.2319398, -71.0823396 -30.2315899, -71.0823222 -30.231401, -71.0822926 -30.2311855, -71.0822189 -30.2307382)",
793908507,Camilo Henríquez,residential,True,False,36.5,1,,"LINESTRING (-71.0857161 -30.228486, -71.0853363 -30.2284939)",
793910775,Sierra,residential,False,True,22.458,,,"LINESTRING (-71.0857161 -30.228486, -71.085747 -30.2282858)",
83695924,Sierra,residential,False,False,120.584,,,"LINESTRING (-71.0857161 -30.228486, -71.0856913 -30.2286743, -71.0856718 -30.2288631, -71.0856575 -30.2290523, -71.0856465 -30.22931, -71.0856454 -30.2295679)",
83695934,Carlos Condell,tertiary,True,False,59.594,2,,"LINESTRING (-71.0864447 -30.233927, -71.0858291 -30.233993)",
83698196,Sierra,residential,True,False,103.868,,,"LINESTRING (-71.0864447 -30.233927, -71.0866146 -30.2348495)",
83698512,Beltrán Amenabar,tertiary,False,False,134.419,2,,"LINESTRING (-71.0845656 -30.2341597, -71.0845873 -30.2344947, -71.0845993 -30.234752, -71.0846181 -30.2349385, -71.0846369 -30.2350637, -71.0846526 -30.2351906, -71.0846751 -30.2353249, -71.0846892 -30.235362)",
83698512,Beltrán Amenabar,tertiary,False,True,130.374,2,,"LINESTRING (-71.0845656 -30.2341597, -71.0845509 -30.2339438, -71.0845028 -30.2329885)",
83695934,Carlos Condell,tertiary,True,False,72.752,2,,"LINESTRING (-71.0853128 -30.2340533, -71.0845656 -30.2341597)",
1270420006,José Tomás Urmeneta,unclassified,True,False,107.03399999999999,1,,"LINESTRING (-71.0853128 -30.2340533, -71.0853423 -30.2342561, -71.0854174 -30.2350115)",
83695934,Carlos Condell,tertiary,True,False,39.249,2,,"LINESTRING (-71.0868497 -30.2338806, -71.0864447 -30.233927)",
533503857,Carlos Condell,residential,False,False,54.507,,,"LINESTRING (-71.0868497 -30.2338806, -71.0874058 -30.2337834)",
90828934,Matadero,tertiary,False,True,106.487,,,"LINESTRING (-71.0868497 -30.2338806, -71.0868852 -30.2339674, -71.0869154 -30.2340556, -71.0869463 -30.2341698, -71.0869718 -30.234285, -71.0869922 -30.2344046, -71.0870053 -30.2345307, -71.0870294 -30.2348215)",
533503858,Matadero,tertiary,False,False,194.45499999999998,2,,"LINESTRING (-71.0868497 -30.2338806, -71.0867733 -30.2336976, -71.0867411 -30.2336107, -71.0867156 -30.2335377, -71.0867026 -30.2334841, -71.0866942 -30.2334299, -71.0866714 -30.2332804, -71.0866662 -30.2332425, -71.086668 -30.2332043, -71.0866767 -30.2331669, -71.0866921 -30.2331313, -71.0867137 -30.2330982, -71.0867411 -30.2330684, -71.0867832 -30.2330335, -71.0868309 -30.2330047, -71.0870616 -30.232883, -71.0871119 -30.2328504, -71.0871568 -30.2328123, -71.0871994 -30.2327644, -71.0872333 -30.2327115, -71.087385 -30.2324042)",
28380162,Caupolicán,tertiary,False,False,69.649,,,"LINESTRING (-71.087385 -30.2324042, -71.0870147 -30.2318657)",
148943148,Caupolicán,residential,False,False,51.126,,,"LINESTRING (-71.087385 -30.2324042, -71.0874858 -30.2324838, -71.0877862 -30.2327062)",
533503858,Matadero,tertiary,False,True,194.45500000000004,2,,"LINESTRING (-71.087385 -30.2324042, -71.0872333 -30.2327115, -71.0871994 -30.2327644, -71.0871568 -30.2328123, -71.0871119 -30.2328504, -71.0870616 -30.232883, -71.0868309 -30.2330047, -71.0867832 -30.2330335, -71.0867411 -30.2330684, -71.0867137 -30.2330982, -71.0866921 -30.2331313, -71.0866767 -30.2331669, -71.086668 -30.2332043, -71.0866662 -30.2332425, -71.0866714 -30.2332804, -71.0866942 -30.2334299, -71.0867026 -30.2334841, -71.0867156 -30.2335377, -71.0867411 -30.2336107, -71.0867733 -30.2336976, -71.0868497 -30.2338806)",
148943148,Caupolicán,residential,False,False,198.876,,,"LINESTRING (-71.0877862 -30.2327062, -71.0884014 -30.2333633, -71.088455 -30.233368, -71.0885784 -30.2332938, -71.0886803 -30.2331965, -71.0889486 -30.2330621, -71.0891417 -30.2329694, -71.0893447 -30.2329924)",
148943148,Caupolicán,residential,False,True,51.126,,,"LINESTRING (-71.0877862 -30.2327062, -71.0874858 -30.2324838, -71.087385 -30.2324042)",
793901236,Guacolda,residential,False,False,223.32399999999998,,,"LINESTRING (-71.0877862 -30.2327062, -71.0890968 -30.2318005, -71.0890433 -30.2314697, -71.0889599 -30.2312572)",
148943197,Guacolda,residential,False,False,63.66,,,"LINESTRING (-71.0889599 -30.2312572, -71.0888037 -30.2312638, -71.0885409 -30.2312359, -71.0882995 -30.2312406)",
"[148943202, 793901235]","['Mirador', 'Rinconada']",residential,False,False,138.73,,,"LINESTRING (-71.0889599 -30.2312572, -71.0881238 -30.2318459, -71.0878906 -30.2316028)",
793901236,Guacolda,residential,False,True,223.324,,,"LINESTRING (-71.0889599 -30.2312572, -71.0890433 -30.2314697, -71.0890968 -30.2318005, -71.0877862 -30.2327062)",
148943192,Victoria,residential,False,True,151.082,,,"LINESTRING (-71.0872187 -30.2308912, -71.0870656 -30.2305036, -71.0869852 -30.2301514, -71.0870281 -30.2296879, -71.0870265 -30.2295627)",
148943202,Mirador,residential,False,False,22.217,,,"LINESTRING (-71.0872187 -30.2308912, -71.0870621 -30.2309287, -71.0870128 -30.2309701)",
148943202,Mirador,residential,False,True,47.501999999999995,,,"LINESTRING (-71.0872187 -30.2308912, -71.0873267 -30.2309106, -71.0875973 -30.2310913, -71.087619 -30.2311225)",
148943202,Mirador,residential,False,False,45.414,,,"LINESTRING (-71.0870128 -30.2309701, -71.0865882 -30.2311496)",
83698175,Algarrobo,residential,False,False,170.425,,,"LINESTRING (-71.0870128 -30.2309701, -71.0868428 -30.2308458, -71.0867569 -30.2306932, -71.0867296 -30.2304406, -71.0867102 -30.2295239)",
148943202,Mirador,residential,False,True,22.217,,,"LINESTRING (-71.0870128 -30.2309701, -71.0870621 -30.2309287, -71.0872187 -30.2308912)",
533503852,Caupolicán,tertiary,False,False,118.942,,,"LINESTRING (-71.0862046 -30.2295424, -71.0861903 -30.2284728)",
28380162,Caupolicán,tertiary,False,True,183.966,,,"LINESTRING (-71.0862046 -30.2295424, -71.0862623 -30.2302215, -71.0862805 -30.2303438, -71.0863079 -30.2304648, -71.0863444 -30.2305836, -71.0863897 -30.2307, -71.0865882 -30.2311496)",
533503853,Esmeralda,residential,True,False,48.620999999999995,1,,"LINESTRING (-71.0862046 -30.2295424, -71.0864849 -30.2295343, -71.0867102 -30.2295239)",
28380979,José Tomás Ovalle,tertiary,False,False,44.75,,,"LINESTRING (-71.0812828 -30.2356048, -71.0812608 -30.2352028)",
28380979,José Tomás Ovalle,tertiary,False,True,113.907,,,"LINESTRING (-71.0812828 -30.2356048, -71.0812426 -30.2366286)",
83695967,Portales,residential,False,False,24.246,,,"LINESTRING (-71.0812828 -30.2356048, -71.0815336 -30.2355804)",
83695967,Portales,residential,False,True,63.264,,,"LINESTRING (-71.0812828 -30.2356048, -71.0806243 -30.235599)",
144906049,Esmeralda,tertiary,True,False,35.056,1,,"LINESTRING (-71.0852806 -30.2295748, -71.0856454 -30.2295679)",
90830450,José Tomás Urmeneta,residential,True,False,227.599,2,,"LINESTRING (-71.0852806 -30.2295748, -71.0852793 -30.2299283, -71.085282 -30.2300836, -71.0852887 -30.2302191, -71.0852847 -30.2303037, -71.0852739 -30.2304289, -71.0852203 -30.2310187, -71.085172 -30.2314439, -71.0851599 -30.2316169)",
144906049,Esmeralda,tertiary,True,False,69.443,1,,"LINESTRING (-71.0845578 -30.2295772, -71.0852806 -30.2295748)",
83698512,Beltrán Amenabar,tertiary,False,False,384.36100000000005,2,,"LINESTRING (-71.0845578 -30.2295772, -71.08437 -30.2301786, -71.0843491 -30.2302506, -71.0843325 -30.2303234, -71.0843164 -30.2304254, -71.0843043 -30.2305633, -71.0842891 -30.2307897, -71.0842775 -30.2310163, -71.0842686 -30.2312701, -71.0842641 -30.2315239, -71.0842721 -30.2317429, -71.0842772 -30.2318571, -71.0842869 -30.2319711, -71.084303 -30.2320974, -71.0843244 -30.2322353, -71.0845028 -30.2329885)",
"[711594936, 83697257, 144906048]","['Esmeralda', 'Covadonga']",tertiary,False,True,51.025999999999996,,,"LINESTRING (-71.0845578 -30.2295772, -71.0844518 -30.2296212, -71.0842413 -30.2297232, -71.0840978 -30.2298054)",yes
1270445108,Beltrán Amenabar,secondary,False,True,116.10799999999999,2,,"LINESTRING (-71.0845578 -30.2295772, -71.0845891 -30.2293973, -71.0846154 -30.2292168, -71.0846359 -30.2290439, -71.084649 -30.2288704, -71.0846544 -30.2287041, -71.084653 -30.2285378)",
83697265,Quiteria Varas,residential,True,False,66.884,,,"LINESTRING (-71.0845028 -30.2329885, -71.0851116 -30.2329265, -71.0851311 -30.2329259, -71.0851559 -30.2329288, -71.0851928 -30.2329387)",
83698512,Beltrán Amenabar,tertiary,False,False,130.374,2,,"LINESTRING (-71.0845028 -30.2329885, -71.0845509 -30.2339438, -71.0845656 -30.2341597)",
83698512,Beltrán Amenabar,tertiary,False,True,384.361,2,,"LINESTRING (-71.0845028 -30.2329885, -71.0843244 -30.2322353, -71.084303 -30.2320974, -71.0842869 -30.2319711, -71.0842772 -30.2318571, -71.0842721 -30.2317429, -71.0842641 -30.2315239, -71.0842686 -30.2312701, -71.0842775 -30.2310163, -71.0842891 -30.2307897, -71.0843043 -30.2305633, -71.0843164 -30.2304254, -71.0843325 -30.2303234, -71.0843491 -30.2302506, -71.08437 -30.2301786, -71.0845578 -30.2295772)",
83697252,Wenceslao Vargas,residential,False,False,84.307,,,"LINESTRING (-71.0806814 -30.2310272, -71.0815541 -30.2311067)",
83697283,Los Estudiantes,residential,True,False,55.82,,,"LINESTRING (-71.0806814 -30.2310272, -71.0807427 -30.230528)",
83695891,Los Carrera,tertiary,False,False,37.617,,,"LINESTRING (-71.0815541 -30.2311067, -71.0815704 -30.2307687)",
83695891,Los Carrera,tertiary,False,True,57.826,,,"LINESTRING (-71.0815541 -30.2311067, -71.0815294 -30.2316263)",
83697252,Wenceslao Vargas,residential,False,True,84.307,,,"LINESTRING (-71.0815541 -30.2311067, -71.0806814 -30.2310272)",
1270445100,Cristóbal Colón,residential,False,False,57.338,,,"LINESTRING (-71.0854174 -30.2350115, -71.0860088 -30.234942)",
1270420007,José Tomás Urmeneta,residential,True,False,112.32400000000001,2,,"LINESTRING (-71.0854174 -30.2350115, -71.0854629 -30.2356169, -71.0854767 -30.2360202)",
1270445100,Cristóbal Colón,residential,False,True,57.338,,,"LINESTRING (-71.0860088 -30.234942, -71.0854174 -30.2350115)",
711594940,Alfonso,residential,True,False,106.94699999999999,,,"LINESTRING (-71.0860088 -30.234942, -71.0859056 -30.2343418, -71.0858747 -30.2341993, -71.0858291 -30.233993)",
1270445099,Cristóbal Colón,residential,False,False,59.396,1,,"LINESTRING (-71.0860088 -30.234942, -71.086503 -30.2348852, -71.086554 -30.2348748, -71.0866146 -30.2348495)",
711594938,Sierra,residential,True,False,140.788,,,"LINESTRING (-71.0866146 -30.2348495, -71.086839 -30.2361007)",
83697253,Cristóbal Colón,residential,False,False,40.082,,,"LINESTRING (-71.0866146 -30.2348495, -71.086666 -30.2348371, -71.0867196 -30.2348342, -71.0870294 -30.2348215)",
1270445099,Cristóbal Colón,residential,False,True,59.396,1,,"LINESTRING (-71.0866146 -30.2348495, -71.086554 -30.2348748, -71.086503 -30.2348852, -71.0860088 -30.234942)",
144906049,Esmeralda,tertiary,True,False,53.799,1,,"LINESTRING (-71.0856454 -30.2295679, -71.0862046 -30.2295424)",
"[83695924, 83698198]",Sierra,residential,False,False,190.57600000000002,,,"LINESTRING (-71.0856454 -30.2295679, -71.0856965 -30.2309008, -71.085969 -30.2311994)",
83695924,Sierra,residential,False,True,120.584,,,"LINESTRING (-71.0856454 -30.2295679, -71.0856465 -30.22931, -71.0856575 -30.2290523, -71.0856718 -30.2288631, -71.0856913 -30.2286743, -71.0857161 -30.228486)",
