osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel,ref
85063356,Bellavista,residential,False,True,62.672,"LINESTRING (-70.618438 -26.3440851, -70.618416 -26.3440271, -70.6183172 -26.3435326)",,,,
85063358,Freire,residential,True,False,73.143,"LINESTRING (-70.6222246 -26.3470653, -70.6223099 -26.347028, -70.6229272 -26.3471764)",2,50,,
85063373,Templo,residential,True,False,78.418,"LINESTRING (-70.6222246 -26.3470653, -70.6223912 -26.3469075, -70.6225068 -26.346699, -70.6225833 -26.3464532)",2,50,,
556539084,Comercio,residential,True,False,73.274,"LINESTRING (-70.6222246 -26.3470653, -70.6222495 -26.3471091, -70.6223213 -26.3471542, -70.622469 -26.3472206, -70.6228281 -26.3473756, -70.6228542 -26.3473869)",2,50,,
854493215,Quebrada Conchuelas,tertiary,False,False,9.789,"LINESTRING (-70.6208628 -26.3444808, -70.6209526 -26.3444451)",2,,,
85063360,Diego de Almeyda,tertiary,False,True,153.817,"LINESTRING (-70.6208628 -26.3444808, -70.6209027 -26.3445347, -70.6210864 -26.344783, -70.6217818 -26.3455914)",2,50,,
93800034,Quebrada Conchuelas,tertiary,False,True,59.858000000000004,"LINESTRING (-70.6208628 -26.3444808, -70.620769 -26.3445229, -70.6206992 -26.3445565, -70.6203499 -26.3447599)",2,50,,
85063360,Diego de Almeyda,tertiary,False,False,153.817,"LINESTRING (-70.6217818 -26.3455914, -70.6210864 -26.344783, -70.6209027 -26.3445347, -70.6208628 -26.3444808)",2,50,,
85063360,Diego de Almeyda,tertiary,False,True,124.87299999999999,"LINESTRING (-70.6217818 -26.3455914, -70.6222984 -26.346184, -70.6225833 -26.3464532)",2,50,,
712571827,Los Baños,residential,False,False,70.74,"LINESTRING (-70.6217818 -26.3455914, -70.6212633 -26.3459198, -70.6212038 -26.3459607)",2,50,,
85063360,Diego de Almeyda,tertiary,False,False,124.87299999999999,"LINESTRING (-70.6225833 -26.3464532, -70.6222984 -26.346184, -70.6217818 -26.3455914)",2,50,,
85063360,Diego de Almeyda,tertiary,False,True,58.111,"LINESTRING (-70.6225833 -26.3464532, -70.6227486 -26.3465343, -70.6231182 -26.3466585)",2,50,,
85063360,Diego de Almeyda,tertiary,False,True,70.816,"LINESTRING (-70.6231182 -26.3466585, -70.6237979 -26.3468445)",2,50,,
161296297,Yungay,residential,True,False,60.651,"LINESTRING (-70.6231182 -26.3466585, -70.6229272 -26.3471764)",2,50,,
85063360,Diego de Almeyda,tertiary,False,False,58.111,"LINESTRING (-70.6231182 -26.3466585, -70.6227486 -26.3465343, -70.6225833 -26.3464532)",2,50,,
85063360,Diego de Almeyda,tertiary,False,False,70.816,"LINESTRING (-70.6237979 -26.3468445, -70.6231182 -26.3466585)",2,50,,
85063360,Diego de Almeyda,tertiary,False,True,77.334,"LINESTRING (-70.6237979 -26.3468445, -70.6245402 -26.3470475)",2,50,,
85063360,Diego de Almeyda,tertiary,False,False,77.334,"LINESTRING (-70.6245402 -26.3470475, -70.6237979 -26.3468445)",2,50,,
85063363,Las Heras,residential,True,False,51.902,"LINESTRING (-70.6245402 -26.3470475, -70.6244111 -26.3474997)",2,50,,
85063360,Diego de Almeyda,tertiary,False,True,91.14,"LINESTRING (-70.6245402 -26.3470475, -70.6253332 -26.3472739, -70.6254117 -26.3472963)",2,50,,
85063361,Muller,residential,False,False,49.467,"LINESTRING (-70.6251419 -26.3481999, -70.6250198 -26.3486311)",2,50,,
85063361,Muller,residential,False,True,69.255,"LINESTRING (-70.6251419 -26.3481999, -70.6253218 -26.3475983)",2,50,,
712571828,San Martín,residential,True,False,84.121,"LINESTRING (-70.6241286 -26.348397, -70.6240893 -26.3483859, -70.623358 -26.3481785, -70.6233237 -26.3481688)",2,,,
85063363,Las Heras,residential,True,False,49.815,"LINESTRING (-70.6242781 -26.3479695, -70.6241286 -26.348397)",2,50,,
161447080,Comercio,residential,True,False,89.804,"LINESTRING (-70.6242781 -26.3479695, -70.6251419 -26.3481999)",2,50,,
85063364,Chacabuco,residential,True,False,48.108,"LINESTRING (-70.6233237 -26.3481688, -70.6234785 -26.347759)",2,50,,
712571829,San Martín,residential,False,True,70.751,"LINESTRING (-70.6233237 -26.3481688, -70.6232836 -26.3481578, -70.6227954 -26.3480156, -70.6226434 -26.3479895)",2,50,,
85063364,Chacabuco,residential,True,False,50.978,"LINESTRING (-70.6234785 -26.347759, -70.6236466 -26.347326)",2,50,,
161447080,Comercio,residential,True,False,83.042,"LINESTRING (-70.6234785 -26.347759, -70.6242781 -26.3479695)",2,50,,
"[85063373, 161296294]","['Templo', 'Cochrane']",residential,True,False,182.61900000000003,"LINESTRING (-70.6234785 -26.347759, -70.622988 -26.3476257, -70.6228144 -26.3475798, -70.6227448 -26.3475587, -70.6224995 -26.3474894, -70.6220798 -26.3473333, -70.6220611 -26.347303, -70.6220692 -26.347263, -70.6221801 -26.3471145, -70.6222246 -26.3470653)",2,50,,
161294253,Miramar,residential,False,True,19.715,"LINESTRING (-70.6201566 -26.3487798, -70.6199603 -26.3487576)",,,,
"[712571826, 161294253]","['Miramar', 'Maipú']",residential,False,False,136.111,"LINESTRING (-70.6201566 -26.3487798, -70.6205175 -26.3488361, -70.6207827 -26.3488644, -70.6208879 -26.3488756, -70.6209232 -26.348868, -70.6209545 -26.3488507, -70.6209808 -26.3488051, -70.6210945 -26.3483722)",,,,
93800045,Atacama,residential,True,False,77.788,"LINESTRING (-70.6203259 -26.3482497, -70.6210945 -26.3483722)",2,,,
493547842,Arenosa,residential,True,False,61.311,"LINESTRING (-70.6203259 -26.3482497, -70.6201566 -26.3487798)",,,,
493547842,Arenosa,residential,True,False,33.257,"LINESTRING (-70.6204175 -26.3479621, -70.6203259 -26.3482497)",,,,
85063369,Buin,residential,True,False,117.196,"LINESTRING (-70.6204175 -26.3479621, -70.6193266 -26.3478055, -70.6192558 -26.3477976)",2,50,,
534252362,Buin,residential,True,False,48.144,"LINESTRING (-70.6192558 -26.3477976, -70.6187908 -26.34768)",,,,
493547840,Los Baños,residential,True,False,97.173,"LINESTRING (-70.6192558 -26.3477976, -70.6197308 -26.3471777, -70.6198119 -26.3470798)",2,50,,
85063369,Buin,residential,True,False,77.775,"LINESTRING (-70.6211949 -26.3480244, -70.6211351 -26.3480211, -70.6204175 -26.3479621)",2,50,,
85063380,Maipú,residential,True,False,64.616,"LINESTRING (-70.6211949 -26.3480244, -70.6212131 -26.347975, -70.6213684 -26.3475141, -70.6213826 -26.3474682)",2,50,,
85063369,Buin,residential,True,False,79.417,"LINESTRING (-70.6219869 -26.3481044, -70.6211949 -26.3480244)",2,50,,
85063381,Templo,residential,False,False,52.193,"LINESTRING (-70.6219869 -26.3481044, -70.6221173 -26.3476498)",2,50,,
85063381,Templo,residential,False,True,45.788,"LINESTRING (-70.6219869 -26.3481044, -70.6218649 -26.3485014)",2,50,,
85063369,Buin,residential,True,False,60.546,"LINESTRING (-70.6225898 -26.3481721, -70.6220262 -26.3481081, -70.6219869 -26.3481044)",2,50,,
681311852,Merino Jarpa,residential,True,False,160.285,"LINESTRING (-70.6212038 -26.3459607, -70.6212469 -26.3460172, -70.6214154 -26.3462457, -70.6216051 -26.3464764, -70.6217807 -26.3466608, -70.6218868 -26.3467828, -70.6220169 -26.3469101, -70.6221402 -26.3470124, -70.6222246 -26.3470653)",2,50,,
712571827,Los Baños,residential,False,True,70.74,"LINESTRING (-70.6212038 -26.3459607, -70.6212633 -26.3459198, -70.6217818 -26.3455914)",2,50,,
85063372,Lippe,residential,True,False,127.47300000000001,"LINESTRING (-70.6201754 -26.3466211, -70.6199067 -26.3462246, -70.6195514 -26.3457083, -70.6194854 -26.3456607)",,,,
493547840,Los Baños,residential,True,False,126.84700000000001,"LINESTRING (-70.6201754 -26.3466211, -70.6202433 -26.3465419, -70.6202942 -26.3464974, -70.6203666 -26.3464494, -70.6205812 -26.3463388, -70.620622 -26.3463176, -70.6207992 -26.3462138, -70.6209641 -26.3461219, -70.62115 -26.3459944, -70.6212038 -26.3459607)",2,50,,
161445938,Los Carrera,residential,False,True,138.694,"LINESTRING (-70.6198119 -26.3470798, -70.6193235 -26.3469454, -70.6192615 -26.3469283, -70.6192152 -26.3469118, -70.6184815 -26.3467137)",,,,
493547840,Los Baños,residential,True,False,62.598,"LINESTRING (-70.6198119 -26.3470798, -70.619857 -26.3470232, -70.6200193 -26.346802, -70.6201132 -26.3466927, -70.6201754 -26.3466211)",2,50,,
493547843,Los Carrera,residential,True,False,84.967,"LINESTRING (-70.6198119 -26.3470798, -70.6198995 -26.3471015, -70.6206339 -26.347283)",2,50,,
85063368,Los Baños,residential,False,False,21.991,"LINESTRING (-70.619202 -26.3481139, -70.6191652 -26.3483089)",,,,
93800045,Atacama,residential,True,False,113.003,"LINESTRING (-70.619202 -26.3481139, -70.6203259 -26.3482497)",2,,,
493547840,Los Baños,residential,True,False,35.636,"LINESTRING (-70.619202 -26.3481139, -70.6192398 -26.347847, -70.6192558 -26.3477976)",2,50,,
85063381,Templo,residential,False,False,45.788,"LINESTRING (-70.6218649 -26.3485014, -70.6219869 -26.3481044)",2,50,,
93800045,Atacama,residential,True,False,63.816,"LINESTRING (-70.6218649 -26.3485014, -70.6224958 -26.3486001)",2,,,
93800034,Quebrada Conchuelas,tertiary,False,False,132.113,"LINESTRING (-70.6194854 -26.3456607, -70.6203499 -26.3447599)",2,50,,
93800034,Quebrada Conchuelas,tertiary,False,True,68.937,"LINESTRING (-70.6194854 -26.3456607, -70.6192288 -26.3459299, -70.6190406 -26.3461355)",2,50,,
93800022,Yungay,residential,True,False,20.995,"LINESTRING (-70.6226434 -26.3479895, -70.6225898 -26.3481721)",2,50,,
712571829,San Martín,residential,False,False,70.751,"LINESTRING (-70.6226434 -26.3479895, -70.6227954 -26.3480156, -70.6232836 -26.3481578, -70.6233237 -26.3481688)",2,50,,
93800034,Quebrada Conchuelas,tertiary,False,True,132.113,"LINESTRING (-70.6203499 -26.3447599, -70.6194854 -26.3456607)",2,50,,
161445936,Merino Jarpa,residential,False,True,19.806,"LINESTRING (-70.6203499 -26.3447599, -70.620232 -26.3446165)",2,,,
93800034,Quebrada Conchuelas,tertiary,False,False,59.858,"LINESTRING (-70.6203499 -26.3447599, -70.6206992 -26.3445565, -70.620769 -26.3445229, -70.6208628 -26.3444808)",2,50,,
681311852,Merino Jarpa,residential,True,False,158.338,"LINESTRING (-70.6203499 -26.3447599, -70.6208815 -26.3455038, -70.6211667 -26.3459028, -70.6212038 -26.3459607)",2,50,,
161445936,Merino Jarpa,residential,False,False,126.991,"LINESTRING (-70.6198418 -26.3435293, -70.6198494 -26.3435506, -70.620232 -26.3446165)",2,,,
93800034,Quebrada Conchuelas,tertiary,False,False,85.073,"LINESTRING (-70.6184815 -26.3467137, -70.6189946 -26.3461831, -70.6190406 -26.3461355)",2,50,,
"[93800034, 334789100, 334789101]","['Quebrada Conchuelas', 'Conchuela']",tertiary,False,"[False, True]",207.63899999999995,"LINESTRING (-70.6184815 -26.3467137, -70.6181851 -26.3470198, -70.6180606 -26.3471386, -70.6179734 -26.3472484, -70.6178764 -26.3474037, -70.6178393 -26.3474781, -70.6178013 -26.3475779, -70.6177548 -26.3477876, -70.6176849 -26.3480245, -70.6176387 -26.3480983, -70.6175652 -26.3481758, -70.6174246 -26.3482648)",2,50,yes,
161294270,Los Cabritos,residential,False,False,123.42299999999999,"LINESTRING (-70.6184815 -26.3467137, -70.6184918 -26.3468255, -70.6185159 -26.3468832, -70.6185454 -26.3469289, -70.6185937 -26.3469889, -70.6186353 -26.3470202, -70.6187104 -26.3470611, -70.6187519 -26.3470911, -70.6187908 -26.3471404, -70.6188391 -26.3472149, -70.6188673 -26.3472822, -70.618886 -26.3473519, -70.6188887 -26.3474036, -70.6188793 -26.3474745, -70.6188686 -26.3475165, -70.6188364 -26.347591, -70.6187908 -26.34768)",,,,
161445938,Los Carrera,residential,False,False,138.694,"LINESTRING (-70.6184815 -26.3467137, -70.6192152 -26.3469118, -70.6192615 -26.3469283, -70.6193235 -26.3469454, -70.6198119 -26.3470798)",,,,
493547843,Los Carrera,residential,True,False,75.942,"LINESTRING (-70.6213826 -26.3474682, -70.6221173 -26.3476498)",2,50,,
498950854,Maipú,residential,False,False,20.083,"LINESTRING (-70.6213826 -26.3474682, -70.6214158 -26.3473486, -70.621434 -26.3472936)",2,50,,
712571830,Yungay,residential,True,False,48.504,"LINESTRING (-70.6224958 -26.3486001, -70.6225898 -26.3481721)",2,50,,
93800059,Atacama,residential,True,False,511.552,"LINESTRING (-70.6224958 -26.3486001, -70.6229402 -26.3486558, -70.6230488 -26.3486715, -70.6230953 -26.348681, -70.6231651 -26.3486953, -70.6231897 -26.3487003, -70.6238989 -26.3488643, -70.6239277 -26.348871, -70.6239523 -26.3488767, -70.6240211 -26.3488926, -70.6240962 -26.3489046, -70.6241928 -26.3489154, -70.624339 -26.3489238, -70.6245026 -26.3489431, -70.6248801 -26.3489996, -70.6249216 -26.3490057, -70.6256184 -26.3491089, -70.6260663 -26.3491546, -70.6261429 -26.3491606, -70.6262045 -26.3491744, -70.6262822 -26.349199, -70.6264164 -26.3492351, -70.626533 -26.3492603, -70.6266477 -26.3492766, -70.6268032 -26.3492994, -70.6269266 -26.3492976, -70.6270232 -26.3493048, -70.6271271 -26.3493096, -70.627164 -26.3493054, -70.6272056 -26.3492922, -70.6272324 -26.3492706, -70.6272485 -26.3492399, -70.6272793 -26.3490932, -70.6272874 -26.3490548, -70.6272978 -26.3490031)",,,,
161445936,Merino Jarpa,residential,False,False,19.806,"LINESTRING (-70.620232 -26.3446165, -70.6203499 -26.3447599)",2,,,
85063418,Domeyko,residential,True,False,88.226,"LINESTRING (-70.620232 -26.3446165, -70.6199952 -26.3447355, -70.619707 -26.3448774, -70.6195394 -26.3449648, -70.6194637 -26.3450103)",2,,,
161445936,Merino Jarpa,residential,False,True,126.991,"LINESTRING (-70.620232 -26.3446165, -70.6198494 -26.3435506, -70.6198418 -26.3435293)",2,,,
85063361,Muller,residential,False,True,49.467,"LINESTRING (-70.6250198 -26.3486311, -70.6251419 -26.3481999)",2,50,,
85063377,San Martín,residential,False,False,232.65699999999998,"LINESTRING (-70.6250198 -26.3486311, -70.6250476 -26.3486363, -70.6254313 -26.3487087, -70.6256762 -26.348749, -70.6258276 -26.3487712, -70.6259549 -26.3487734, -70.6260895 -26.3487611, -70.6262227 -26.348749, -70.6262569 -26.3487469, -70.6262911 -26.348748, -70.6263383 -26.348755, -70.6263838 -26.3487683, -70.6269189 -26.3489187, -70.6271652 -26.348976, -70.6272978 -26.3490031)",2,,,
712571828,San Martín,residential,True,False,92.53800000000001,"LINESTRING (-70.6250198 -26.3486311, -70.6249722 -26.3486186, -70.624168 -26.3484077, -70.6241366 -26.3483992, -70.6241286 -26.348397)",2,,,
85063380,Maipú,residential,True,False,39.947,"LINESTRING (-70.6210945 -26.3483722, -70.6211949 -26.3480244)",2,50,,
93800045,Atacama,residential,True,False,78.098,"LINESTRING (-70.6210945 -26.3483722, -70.6218307 -26.3484957, -70.6218649 -26.3485014)",2,,,
"[712571826, 161294253]","['Miramar', 'Maipú']",residential,False,True,136.111,"LINESTRING (-70.6210945 -26.3483722, -70.6209808 -26.3488051, -70.6209545 -26.3488507, -70.6209232 -26.348868, -70.6208879 -26.3488756, -70.6207827 -26.3488644, -70.6205175 -26.3488361, -70.6201566 -26.3487798)",,,,
93800055,Flamenco,residential,False,True,32.147,"LINESTRING (-70.6174246 -26.3482648, -70.6173807 -26.3484071, -70.6173525 -26.348514, -70.6173691 -26.3485419)",,,,
"[93800034, 334789100, 334789101]","['Quebrada Conchuelas', 'Conchuela']",tertiary,False,"[False, True]",207.63899999999998,"LINESTRING (-70.6174246 -26.3482648, -70.6175652 -26.3481758, -70.6176387 -26.3480983, -70.6176849 -26.3480245, -70.6177548 -26.3477876, -70.6178013 -26.3475779, -70.6178393 -26.3474781, -70.6178764 -26.3474037, -70.6179734 -26.3472484, -70.6180606 -26.3471386, -70.6181851 -26.3470198, -70.6184815 -26.3467137)",2,50,yes,
85063381,Templo,residential,False,True,52.193,"LINESTRING (-70.6221173 -26.3476498, -70.6219869 -26.3481044)",2,50,,
"[493547843, 93800022]","['Los Carrera', 'Yungay']",residential,True,False,81.861,"LINESTRING (-70.6221173 -26.3476498, -70.622666 -26.3477855, -70.6226867 -26.3477906, -70.6226961 -26.3478092, -70.6226639 -26.3479294, -70.6226434 -26.3479895)",2,50,,
93800055,Flamenco,residential,False,False,32.147000000000006,"LINESTRING (-70.6173691 -26.3485419, -70.6173525 -26.348514, -70.6173807 -26.3484071, -70.6174246 -26.3482648)",,,,
93800055,Flamenco,residential,False,True,94.914,"LINESTRING (-70.6173691 -26.3485419, -70.6174202 -26.3486502, -70.6176997 -26.3488154, -70.6181065 -26.3490545)",,,,
534252346,Zuleta,residential,True,False,84.377,"LINESTRING (-70.6190733 -26.3438479, -70.6198226 -26.3435373, -70.6198418 -26.3435293)",2,,,
85063360,Diego de Almeyda,tertiary,False,False,91.14,"LINESTRING (-70.6254117 -26.3472963, -70.6253332 -26.3472739, -70.6245402 -26.3470475)",2,50,,
85063361,Muller,residential,False,False,34.755,"LINESTRING (-70.6254117 -26.3472963, -70.6253958 -26.3473498, -70.6253218 -26.3475983)",2,50,,
85063368,Los Baños,residential,False,True,36.429,"LINESTRING (-70.6191456 -26.3486334, -70.6191328 -26.3485939, -70.6191652 -26.3483089)",,,,
161293578,Miramar,residential,False,False,21.07,"LINESTRING (-70.6191456 -26.3486334, -70.6190384 -26.3487099, -70.6190179 -26.348774)",,,,
161294253,Miramar,residential,False,False,82.555,"LINESTRING (-70.6191456 -26.3486334, -70.6191838 -26.348651, -70.6199603 -26.3487576)",,,,
161446805,Vista Hermosa,residential,False,False,15.628,"LINESTRING (-70.6190179 -26.348774, -70.618866 -26.348739)",,,,
161293578,Miramar,residential,False,True,21.07,"LINESTRING (-70.6190179 -26.348774, -70.6190384 -26.3487099, -70.6191456 -26.3486334)",,,,
583087508,Miramar,residential,False,True,95.528,"LINESTRING (-70.6190179 -26.348774, -70.6191165 -26.3487871, -70.6199663 -26.3488996)",,,,
93800055,Flamenco,residential,False,False,94.914,"LINESTRING (-70.6181065 -26.3490545, -70.6176997 -26.3488154, -70.6174202 -26.3486502, -70.6173691 -26.3485419)",,,,
161446805,Vista Hermosa,residential,False,True,106.975,"LINESTRING (-70.6181065 -26.3490545, -70.6181408 -26.3488249, -70.6181545 -26.3487778, -70.6181759 -26.3487418, -70.6182108 -26.3487117, -70.6182611 -26.3486913, -70.6183362 -26.3486799, -70.618416 -26.3486769, -70.6184696 -26.3486811, -70.6185508 -26.3486895, -70.618866 -26.348739)",,,,
780015699,Vista Hermosa,residential,True,False,53.153999999999996,"LINESTRING (-70.6181065 -26.3490545, -70.6180301 -26.3494836, -70.6180301 -26.3495271)",1,,,
161293576,Nueva Esperanza,residential,False,True,39.946,"LINESTRING (-70.6184274 -26.3495751, -70.6180301 -26.3495271)",,,,
780015699,Vista Hermosa,residential,True,False,8.969,"LINESTRING (-70.617958 -26.3500155, -70.6179364 -26.3500938)",1,,,
"[161293585, 161293569]",Balmaceda,residential,True,False,81.287,"LINESTRING (-70.617958 -26.3500155, -70.6183028 -26.3500511, -70.6183068 -26.3501364, -70.6179364 -26.3500938)",,,,
161293576,Nueva Esperanza,residential,False,False,39.946,"LINESTRING (-70.6180301 -26.3495271, -70.6184274 -26.3495751)",,,,
780015699,Vista Hermosa,residential,True,False,54.821,"LINESTRING (-70.6180301 -26.3495271, -70.6180298 -26.3495695, -70.617958 -26.3500155)",1,,,
161294265,26 de Octubre,residential,False,False,56.047000000000004,"LINESTRING (-70.6198617 -26.3493919, -70.6199009 -26.3493105, -70.6199628 -26.3489637, -70.6199663 -26.3488996)",,,,
"[583087507, 161294275, 343451164]","['11 de Septiembre', '26 de Octubre', 'Cancha Rayada']",residential,False,"[False, True]",312.94599999999997,"LINESTRING (-70.6198617 -26.3493919, -70.619854 -26.349446, -70.6198419 -26.3495103, -70.6198128 -26.3495905, -70.6197712 -26.3497128, -70.6197279 -26.349827, -70.6196465 -26.3500015, -70.6195856 -26.3502097, -70.6195133 -26.3502844, -70.6194354 -26.3503069, -70.6193325 -26.350277, -70.6191267 -26.3502122, -70.6190738 -26.3501698, -70.6190698 -26.3500355, -70.6190869 -26.3499219, -70.6191613 -26.3495722, -70.6191821 -26.3494271, -70.6191891 -26.3493618, -70.6192381 -26.3493366, -70.6194393 -26.3493469, -70.6198617 -26.3493919)",,,,
"[583087507, 343451164, 161294275]","['11 de Septiembre', '26 de Octubre', 'Cancha Rayada']",residential,False,"[False, True]",312.94599999999997,"LINESTRING (-70.6198617 -26.3493919, -70.6194393 -26.3493469, -70.6192381 -26.3493366, -70.6191891 -26.3493618, -70.6191821 -26.3494271, -70.6191613 -26.3495722, -70.6190869 -26.3499219, -70.6190698 -26.3500355, -70.6190738 -26.3501698, -70.6191267 -26.3502122, -70.6193325 -26.350277, -70.6194354 -26.3503069, -70.6195133 -26.3502844, -70.6195856 -26.3502097, -70.6196465 -26.3500015, -70.6197279 -26.349827, -70.6197712 -26.3497128, -70.6198128 -26.3495905, -70.6198419 -26.3495103, -70.619854 -26.349446, -70.6198617 -26.3493919)",,,,
161294253,Miramar,residential,False,False,19.715,"LINESTRING (-70.6199603 -26.3487576, -70.6201566 -26.3487798)",,,,
161294253,Miramar,residential,False,True,82.555,"LINESTRING (-70.6199603 -26.3487576, -70.6191838 -26.348651, -70.6191456 -26.3486334)",,,,
161294265,26 de Octubre,residential,False,True,15.834,"LINESTRING (-70.6199603 -26.3487576, -70.619968 -26.3488188, -70.6199663 -26.3488996)",,,,
161294265,26 de Octubre,residential,False,False,15.834,"LINESTRING (-70.6199663 -26.3488996, -70.619968 -26.3488188, -70.6199603 -26.3487576)",,,,
161294265,26 de Octubre,residential,False,True,56.047,"LINESTRING (-70.6199663 -26.3488996, -70.6199628 -26.3489637, -70.6199009 -26.3493105, -70.6198617 -26.3493919)",,,,
583087508,Miramar,residential,False,False,95.528,"LINESTRING (-70.6199663 -26.3488996, -70.6191165 -26.3487871, -70.6190179 -26.348774)",,,,
"[161294244, 583087508]","['Miramar', 'Cristóbal Colón']",residential,False,True,263.056,"LINESTRING (-70.6199663 -26.3488996, -70.6202586 -26.3489426, -70.6203224 -26.3489635, -70.6203443 -26.349011, -70.6203134 -26.3494127, -70.6202189 -26.3496436, -70.6201001 -26.3499231, -70.6199554 -26.3501773, -70.6197436 -26.3504387, -70.6197313 -26.3506007, -70.6196742 -26.3507645, -70.6196105 -26.3508441)",,,,
161295528,Las Animas,living_street,False,False,32.872,"LINESTRING (-70.6178971 -26.3452891, -70.6177684 -26.3450169)",,,,
161295529,Potrerillos,living_street,False,False,24.474,"LINESTRING (-70.6178971 -26.3452891, -70.618126 -26.3452093)",,,,
161295529,Potrerillos,living_street,False,True,19.128,"LINESTRING (-70.6178971 -26.3452891, -70.617722 -26.3453596)",,,,
85063418,Domeyko,residential,True,False,42.761,"LINESTRING (-70.6179911 -26.3459366, -70.6175912 -26.3460761)",2,,,
161295531,Cerro Negro,living_street,False,False,69.538,"LINESTRING (-70.6179911 -26.3459366, -70.617722 -26.3453596)",,,,
85063356,Bellavista,residential,False,False,62.672,"LINESTRING (-70.6183172 -26.3435326, -70.618416 -26.3440271, -70.618438 -26.3440851)",,,,
161295529,Potrerillos,living_street,False,False,12.128,"LINESTRING (-70.617419 -26.3454729, -70.6175309 -26.34543)",,,,
161295519,Inca de Oro,living_street,False,False,32.85,"LINESTRING (-70.6175309 -26.34543, -70.617406 -26.3451566)",,,,
161295529,Potrerillos,living_street,False,False,20.589,"LINESTRING (-70.6175309 -26.34543, -70.617722 -26.3453596)",,,,
161295529,Potrerillos,living_street,False,True,12.128,"LINESTRING (-70.6175309 -26.34543, -70.617419 -26.3454729)",,,,
161295523,Mantos Verdes,living_street,False,True,49.381,"LINESTRING (-70.6182275 -26.3448497, -70.6177684 -26.3450169)",,,,
85063347,Los Pozos,residential,False,False,71.434,"LINESTRING (-70.6182275 -26.3448497, -70.6181359 -26.3447279, -70.618013 -26.3444934, -70.6179693 -26.3442602)",,,,
85063347,Los Pozos,residential,False,True,33.922,"LINESTRING (-70.6182275 -26.3448497, -70.6182978 -26.344947, -70.6183965 -26.3451142)",,,,
161295523,Mantos Verdes,living_street,False,False,31.711,"LINESTRING (-70.6174764 -26.3451303, -70.6177684 -26.3450169)",,,,
161295523,Mantos Verdes,living_street,False,True,7.6,"LINESTRING (-70.6174764 -26.3451303, -70.617406 -26.3451566)",,,,
161295523,Mantos Verdes,living_street,False,False,49.381,"LINESTRING (-70.6177684 -26.3450169, -70.6182275 -26.3448497)",,,,
161295523,Mantos Verdes,living_street,False,True,31.711,"LINESTRING (-70.6177684 -26.3450169, -70.6174764 -26.3451303)",,,,
161295528,Las Animas,living_street,False,False,43.282,"LINESTRING (-70.6177684 -26.3450169, -70.6176116 -26.3446539)",,,,
161295528,Las Animas,living_street,False,True,32.872,"LINESTRING (-70.6177684 -26.3450169, -70.6178971 -26.3452891)",,,,
161295520,Quebrada Cabritos,residential,False,False,84.146,"LINESTRING (-70.6189057 -26.3494945, -70.6188984 -26.3490937, -70.618866 -26.348739)",,,,
