osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width
230170371,True,3,Avenida Libertador Bernardo O'Higgins,primary,50,False,126.101,"LINESTRING (-70.737118 -34.1660891, -70.7370429 -34.1660998, -70.7363069 -34.1662048, -70.7357673 -34.1662817)",
854063843,True,2,Coronel Santiago Bueras,tertiary,30,False,8.501,"LINESTRING (-70.7457377 -34.1742458, -70.7457537 -34.1743211)",3
237753685,True,2,Ministro Miguel Zañartu,residential,30,False,128.07,"LINESTRING (-70.7371173 -34.173118, -70.7373539 -34.174253)",
464581421,True,2,Oficiales Gamero,residential,30,False,123.172,"LINESTRING (-70.7371173 -34.173118, -70.7358845 -34.173298, -70.7357988 -34.1733105)",3
465546681,True,1,Oficial Agustín Almarza,residential,30,False,126.593,"LINESTRING (-70.7384885 -34.1729197, -70.7382631 -34.1717966)",
464581421,True,2,Oficiales Gamero,residential,30,False,128.058,"LINESTRING (-70.7384885 -34.1729197, -70.7384357 -34.1729273, -70.7371173 -34.173118)",3
465546681,True,1,Oficial Agustín Almarza,residential,30,False,128.175,"LINESTRING (-70.7378098 -34.1695503, -70.7375843 -34.1684128)",
225049034,True,2,Teniente Coronel José Bernardo Cuevas,secondary,30,False,125.139,"LINESTRING (-70.7378098 -34.1695503, -70.7390823 -34.169371, -70.7391234 -34.1693652, -70.7391507 -34.1693614)",
465546681,True,1,Oficial Agustín Almarza,residential,30,False,124.934,"LINESTRING (-70.7375843 -34.1684128, -70.7373613 -34.1673045)",
474050112,True,2,José Domingo Mujica,tertiary,30,False,126.14,"LINESTRING (-70.7375843 -34.1684128, -70.7378381 -34.1683777, -70.7383197 -34.1683111, -70.7384059 -34.1682992, -70.7388668 -34.1682355, -70.7389366 -34.1682258)",
465546681,True,1,Oficial Agustín Almarza,residential,30,False,136.988,"LINESTRING (-70.7373613 -34.1673045, -70.737118 -34.1660891)",
1022726618,True,2,Sargento José Bernardo Cáceres,residential,30,False,127.499,"LINESTRING (-70.7373613 -34.1673045, -70.7364691 -34.1674307, -70.7359953 -34.1674977)",3
1024631194,True,2,Ministro Miguel Zañartu,residential,30,False,136.831,"LINESTRING (-70.7357673 -34.1662817, -70.7359953 -34.1674977)",3
1024631194,True,2,Ministro Miguel Zañartu,residential,30,False,124.439,"LINESTRING (-70.7359953 -34.1674977, -70.7362009 -34.1686038)",3
1024631194,True,2,Ministro Miguel Zañartu,residential,30,False,127.727,"LINESTRING (-70.7362009 -34.1686038, -70.7364129 -34.169739)",3
474050112,True,2,José Domingo Mujica,tertiary,30,False,129.035,"LINESTRING (-70.7362009 -34.1686038, -70.7371968 -34.1684663, -70.7375843 -34.1684128)",
474049468,True,2,José Ignacio Ibieta,residential,30,False,127.26,"LINESTRING (-70.7373539 -34.174253, -70.7386605 -34.1740582, -70.7387153 -34.17405)",
474024847,True,2,Oficial Manuel José de Astorga,tertiary,30,False,133.873,"LINESTRING (-70.7443978 -34.1744767, -70.7441617 -34.1732887)",
854063841,True,2,Avenida Capitán Antonio Millán,secondary,40,False,125.91,"LINESTRING (-70.7443978 -34.1744767, -70.7456689 -34.1742577, -70.7457377 -34.1742458)",
465546681,True,1,Oficial Agustín Almarza,residential,30,False,127.404,"LINESTRING (-70.7387153 -34.17405, -70.7384885 -34.1729197)",
