osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,bridge,ref
375563241,False,Chipana,tertiary,True,167.80599999999998,"LINESTRING (-72.0132167 -37.117333, -72.0132771 -37.1173635, -72.0133352 -37.117393, -72.0133871 -37.1174258, -72.013567 -37.1175389, -72.0136541 -37.1176018, -72.0140451 -37.1178897, -72.0140948 -37.1179243, -72.0141744 -37.117952, -72.0147141 -37.1180414, -72.0148169 -37.1180477)",,,,
193628335,False,Camino a Curapaso,tertiary,True,37.778,"LINESTRING (-72.0238382 -37.116602, -72.0242272 -37.1164634)",,,,
839072988,False,,living_street,False,60.084,"LINESTRING (-72.0238382 -37.116602, -72.023854 -37.1171422)",,,,
"[167420200, 193628335]",False,"['Pisagua', 'Camino a Curapaso']",tertiary,"[False, True]",181.18800000000005,"LINESTRING (-72.0238382 -37.116602, -72.0236726 -37.1166493, -72.0235533 -37.1166674, -72.0234493 -37.1166714, -72.0233524 -37.1166619, -72.0230841 -37.1166157, -72.0230312 -37.1166111, -72.0229718 -37.1166115, -72.0229191 -37.1166221, -72.0228753 -37.1166384, -72.0228338 -37.1166677, -72.022807 -37.1167046, -72.0228201 -37.1174586)",,,,
157643929,False,Tarapacá,residential,True,52.619,"LINESTRING (-72.0148428 -37.1237706, -72.0148478 -37.1232974)",,,,
84949984,False,Independencia,residential,True,113.247,"LINESTRING (-72.0148428 -37.1237706, -72.0154491 -37.1237176, -72.0161143 -37.1236745)",,,,
84950015,False,Aníbal Pinto,residential,False,143.28,"LINESTRING (-72.0148554 -37.1225827, -72.0132406 -37.1226332)",,,,
157643929,False,Tarapacá,residential,False,4.326,"LINESTRING (-72.0148554 -37.1225827, -72.014855 -37.1226216)",,,,
157643929,False,Tarapacá,residential,True,139.026,"LINESTRING (-72.0148554 -37.1225827, -72.0148629 -37.1221886, -72.0148607 -37.1218792, -72.0148534 -37.1214272, -72.014853 -37.1213993, -72.0148519 -37.1213325)",,,,
84950010,False,Chipana,residential,False,142.953,"LINESTRING (-72.0212141 -37.1174682, -72.0196019 -37.1174782)",,,,
84950010,False,Chipana,residential,True,142.403,"LINESTRING (-72.0212141 -37.1174682, -72.0228201 -37.1174586)",,,,
84950054,False,Dolores,residential,False,140.94,"LINESTRING (-72.0212141 -37.1174682, -72.0212541 -37.1187353)",,,,
84950054,False,Dolores,residential,True,36.239,"LINESTRING (-72.0212141 -37.1174682, -72.0212112 -37.1171423)",,,,
84950010,False,Chipana,residential,True,142.953,"LINESTRING (-72.0196019 -37.1174782, -72.0212141 -37.1174682)",,,,
84950033,False,Tacna,residential,False,42.779,"LINESTRING (-72.0196019 -37.1174782, -72.019607 -37.1178629)",,,,
84950033,False,Tacna,residential,True,66.742,"LINESTRING (-72.0196019 -37.1174782, -72.0195815 -37.1168782)",,,,
84950010,False,Chipana,residential,False,139.245,"LINESTRING (-72.0196019 -37.1174782, -72.0193747 -37.1174779, -72.0191993 -37.1174853, -72.0190377 -37.1175017, -72.0188872 -37.1175191, -72.0183867 -37.1176124, -72.0180591 -37.1176807)",,,,
158287100,False,Chorrillos,residential,True,119.003,"LINESTRING (-72.0180591 -37.1176807, -72.0180663 -37.1187509)",,,,
84950010,False,Chipana,residential,False,147.11599999999999,"LINESTRING (-72.0180591 -37.1176807, -72.0178615 -37.1177252, -72.0176821 -37.117754, -72.0175181 -37.1177716, -72.0173817 -37.117783, -72.0164138 -37.1178038)",,,,
84950010,False,Chipana,residential,True,139.245,"LINESTRING (-72.0180591 -37.1176807, -72.0183867 -37.1176124, -72.0188872 -37.1175191, -72.0190377 -37.1175017, -72.0191993 -37.1174853, -72.0193747 -37.1174779, -72.0196019 -37.1174782)",,,,
158287095,False,Huamachuco,residential,True,105.826,"LINESTRING (-72.0164138 -37.1178038, -72.0164322 -37.1187554)",,,,
84950010,False,Chipana,residential,False,144.246,"LINESTRING (-72.0164138 -37.1178038, -72.0162915 -37.117817, -72.0149131 -37.1180418, -72.0148169 -37.1180477)",,,,
84950010,False,Chipana,residential,True,147.11599999999999,"LINESTRING (-72.0164138 -37.1178038, -72.0173817 -37.117783, -72.0175181 -37.1177716, -72.0176821 -37.117754, -72.0178615 -37.1177252, -72.0180591 -37.1176807)",,,,
84950040,False,Tarapacá,tertiary,False,79.093,"LINESTRING (-72.0148169 -37.1180477, -72.0148143 -37.118759)",2,,,
84950010,False,Chipana,residential,True,144.246,"LINESTRING (-72.0148169 -37.1180477, -72.0149131 -37.1180418, -72.0162915 -37.117817, -72.0164138 -37.1178038)",,,,
375563241,False,Chipana,tertiary,False,167.80599999999995,"LINESTRING (-72.0148169 -37.1180477, -72.0147141 -37.1180414, -72.0141744 -37.117952, -72.0140948 -37.1179243, -72.0140451 -37.1178897, -72.0136541 -37.1176018, -72.013567 -37.1175389, -72.0133871 -37.1174258, -72.0133352 -37.117393, -72.0132771 -37.1173635, -72.0132167 -37.117333)",,,,
84950015,False,Aníbal Pinto,residential,True,143.28,"LINESTRING (-72.0132406 -37.1226332, -72.0148554 -37.1225827)",,,,
157643945,True,Esmeralda,primary,False,144.577,"LINESTRING (-72.0148218 -37.1200253, -72.0164524 -37.1200186)",2,50,,
158287091,True,Tarapacá,tertiary,False,145.379,"LINESTRING (-72.0148218 -37.1200253, -72.0148493 -37.1212197, -72.01485 -37.1212486, -72.0148519 -37.1213325)",2,,,
157643943,True,Huamachuco,residential,False,140.473,"LINESTRING (-72.0164524 -37.1200186, -72.0164322 -37.1187554)",,,,
157643945,True,Esmeralda,primary,False,143.797,"LINESTRING (-72.0164524 -37.1200186, -72.0180742 -37.1200119)",2,50,,
157643945,True,Esmeralda,primary,False,7.297,"LINESTRING (-72.0180742 -37.1200119, -72.0181565 -37.1200115)",2,50,,
84950037,True,Chorrillos,residential,False,141.829,"LINESTRING (-72.0180742 -37.1200119, -72.0180716 -37.121179, -72.0180716 -37.1212101, -72.0180714 -37.1212874)",,,,
157643945,True,Esmeralda,primary,False,103.996,"LINESTRING (-72.0196433 -37.1200054, -72.0208161 -37.1199921)",2,50,,
158296610,True,Tacna,tertiary,False,12.956,"LINESTRING (-72.0196433 -37.1200054, -72.0196411 -37.1198889)",2,,,
157643945,True,Esmeralda,primary,False,141.525,"LINESTRING (-72.021268 -37.1199868, -72.0228642 -37.1199871)",2,50,,
158289159,True,Dolores,residential,False,146.059,"LINESTRING (-72.021268 -37.1199868, -72.0212567 -37.1211865, -72.0212564 -37.1212143, -72.0212556 -37.1213003)",,,,
84950033,False,Tacna,residential,True,98.38,"LINESTRING (-72.0196186 -37.1187476, -72.019607 -37.1178629)",,,,
185905242,False,Arturo Prat,tertiary,False,145.019,"LINESTRING (-72.0196186 -37.1187476, -72.0212541 -37.1187353)",1,,,
185905242,False,Arturo Prat,tertiary,True,10.72,"LINESTRING (-72.0196186 -37.1187476, -72.0194977 -37.1187479)",1,,,
"[945579114, 157643940, 451422374]",False,Tacna,residential,"[False, True]",207.99599999999998,"LINESTRING (-72.019633 -37.1212859, -72.0196312 -37.12133, -72.0196298 -37.1213675, -72.0196117 -37.1218218, -72.0196035 -37.1220054, -72.0195876 -37.1222679, -72.0195586 -37.1224112, -72.0195442 -37.1224826, -72.0195004 -37.1226824, -72.0194875 -37.1227969, -72.019486 -37.1231495)",,,yes,
1080660475,True,Angamos,primary,False,138.455,"LINESTRING (-72.019633 -37.1212859, -72.0195276 -37.121286, -72.0181395 -37.1212873, -72.0180714 -37.1212874)",2,50,,N-97-Q
1080660477,True,Tacna,tertiary,False,142.388,"LINESTRING (-72.019633 -37.1212859, -72.0196336 -37.1212122, -72.0196433 -37.1200054)",2,,,
185905242,False,Arturo Prat,tertiary,True,141.953,"LINESTRING (-72.0244433 -37.1187278, -72.0228423 -37.1187285)",1,,,
158287100,False,Chorrillos,residential,False,119.003,"LINESTRING (-72.0180663 -37.1187509, -72.0180591 -37.1176807)",,,,
185905242,False,Arturo Prat,tertiary,False,10.383,"LINESTRING (-72.0180663 -37.1187509, -72.0181834 -37.1187507)",1,,,
185905242,False,Arturo Prat,tertiary,True,144.889,"LINESTRING (-72.0180663 -37.1187509, -72.0164322 -37.1187554)",1,,,
84950037,True,Chorrillos,residential,False,10.486,"LINESTRING (-72.0180663 -37.1187509, -72.0180665 -37.1188353, -72.0180665 -37.1188452)",,,,
